# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.0237132652e+02  -7.3879520327e+03   2.7924789291e-04   1.1608786984e+00   2.1800838326e-06   1.2010384513e-17  -9.8944247349e-17   2.3232207695e-01   2.6828898548e-12   1.3237618566e-04   3.4342125102e-09   3.5692122653e-17   1.2378393646e-18   1.4875070255e-07   1.9321686483e-03   7.0778581620e-05   7.3913041800e-05   3.6381950423e-17   3.5432178688e-07   2.6222302563e-21   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   3.0707651077e+02  -2.5979009868e+04   8.3769759025e-04   1.1393401607e+00   6.5398930010e-06   7.1890559158e-17  -2.9278143622e-16   2.3096626583e-01   8.0326559693e-12   3.9710669977e-04   1.0300613972e-08   2.1824285992e-16   1.0745867287e-17   4.4622946763e-07   5.7965171388e-03   2.1232405778e-04   2.2172693970e-04   2.4208366900e-16   1.0629021061e-06   2.2310813120e-20   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   3.1173125505e+02  -4.4570067703e+04   1.3960090307e-03   1.1186568819e+00   1.0898626744e-05   1.9214241034e-16  -4.7502826083e-16   2.2961055965e-01   1.3340715068e-11   6.6177164630e-04   1.7161166388e-08   5.5136874758e-16   2.9025827992e-17   7.4364042497e-07   9.6608992092e-03   3.5383447487e-04   3.6950428274e-04   6.3965471557e-16   1.7712926568e-06   6.6013772589e-20   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   3.1633499740e+02  -6.3161125538e+04   1.9540900713e-03   1.0987829509e+00   1.5255568332e-05   3.8210480543e-16  -6.3806595287e-16   2.2825502835e-01   1.8589795569e-11   9.2632732702e-04   2.4012324184e-08   1.0204287740e-15   5.5363226706e-17   1.0409385548e-06   1.3525337239e-02   4.9528646740e-04   5.1722070851e-04   1.2296098696e-15   2.4793669358e-06   1.3904814649e-19   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   3.2088719602e+02  -8.1752183373e+04   2.5118486118e-03   1.0796756702e+00   1.9610001361e-05   6.4936049717e-16  -7.7325770880e-16   2.2689974184e-01   2.3770835630e-11   1.1907300639e-03   3.0850805741e-08   1.6084471613e-15   8.9101094503e-17   1.3380789840e-06   1.7389853597e-02   6.3665668072e-04   6.6485186583e-04   2.0086523442e-15   3.1869984706e-06   2.4688435682e-19   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   3.2538733126e+02  -1.0034324121e+05   3.0691926119e-03   1.0612952741e+00   2.3961209890e-05   9.9967499862e-16  -8.7005740130e-16   2.2554476997e-01   2.8882394442e-11   1.4549362074e-03   3.7673578774e-08   2.3008136412e-15   1.2966173103e-16   1.6350169859e-06   2.1254470638e-02   7.7792177536e-04   8.1237341930e-04   2.9743443895e-15   3.8940608386e-06   3.9528485437e-19   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   3.2983490738e+02  -1.1893429904e+05   3.6260301078e-03   1.0436046765e+00   2.8308478566e-05   1.4306123531e-15  -9.1516840864e-16   2.2419018255e-01   3.3929697098e-11   1.7189021442e-03   4.4477846714e-08   3.0856154834e-15   1.7655837982e-16   1.9317079806e-06   2.5119210697e-02   9.1905843137e-04   9.5976105370e-04   4.1259693043e-15   4.6004276851e-06   5.9025094584e-19   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   3.3422945404e+02  -1.3752535688e+05   4.1822692296e-03   1.0265692451e+00   3.2651092761e-05   1.9102458280e-15  -8.9180419532e-16   2.2283604930e-01   3.8923394743e-11   1.9825843056e-03   5.1261036485e-08   3.9535089605e-15   2.2940055463e-16   2.2281075362e-06   2.8984096088e-02   1.0600433526e-03   1.1069904786e-03   5.4649375346e-15   5.3059727406e-06   8.3761829751e-19   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   3.3857052759e+02  -1.5611641471e+05   4.7378182182e-03   1.0101565981e+00   3.6988338698e-05   2.3184250531e-15  -7.7917562571e-16   2.2148243988e-01   4.3878139335e-11   2.2459391757e-03   5.8020788746e-08   4.8974795794e-15   2.8789269598e-16   2.5241713714e-06   3.2849149095e-02   1.2008532711e-03   1.2540374327e-03   6.9949850586e-15   6.0105698369e-06   1.1414933376e-18   7.4092200000e-01
