# x_(m)           2_0.0000e+00     3_2.5000e-02     4_5.0000e-02     5_7.5000e-02     6_1.0000e-01     7_1.2500e-01     8_1.5000e-01     9_1.7500e-01     10_2.0000e-01    11_2.2500e-01    12_2.5000e-01    13_2.7500e-01    14_3.0000e-01    15_3.2500e-01    16_3.5000e-01    17_3.7500e-01    18_4.0000e-01    19_4.2500e-01    20_4.5000e-01    21_4.7500e-01    22_5.0000e-01    23_5.2500e-01    24_5.5000e-01    25_5.7500e-01    26_6.0000e-01    27_6.2500e-01    28_6.5000e-01    29_6.7500e-01    30_7.0000e-01    31_7.2500e-01    32_7.5000e-01    33_7.7500e-01    34_8.0000e-01    35_8.2500e-01    36_8.5000e-01    37_8.7500e-01    38_9.0000e-01    39_9.2500e-01    40_9.5000e-01    41_9.7500e-01    42_1.0000e+00    
-7.50000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024539e-05  -2.15024552e-05  -2.15024645e-05  -2.15024999e-05  -2.15025642e-05  -2.15030346e-05  -2.15041670e-05  -2.15042014e-05  -2.15111881e-05  -2.15105738e-05  -2.15149590e-05  -2.15304665e-05  -2.15581377e-05  -2.15690638e-05  -2.19674359e-05  -2.21003942e-05  -2.23122786e-05  -2.19058054e-05  -9.19395794e-06   5.61033940e-05   5.53266189e-05   6.00306930e-05   9.17064752e-05   1.02477199e-04   1.66251576e-04   1.96889999e-04   2.35073505e-04   2.46139986e-04   2.58599234e-04   2.89674947e-04   3.12115947e-04   3.68012334e-04 
-7.48500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024551e-05  -2.15024635e-05  -2.15024940e-05  -2.15025469e-05  -2.15029498e-05  -2.15039275e-05  -2.15037977e-05  -2.15100282e-05  -2.15092959e-05  -2.15124326e-05  -2.15250707e-05  -2.15494306e-05  -2.15555868e-05  -2.19206462e-05  -2.20256011e-05  -2.15415298e-05   8.13641178e-06  -6.76784592e-06   5.46296246e-05   5.73565244e-05   6.68041524e-05   9.40732304e-05   1.05011564e-04   1.69172707e-04   2.04660856e-04   2.40079767e-04   2.52516720e-04   2.71892537e-04   3.04686633e-04   3.38756487e-04   3.90387045e-04 
-7.47000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024549e-05  -2.15024624e-05  -2.15024880e-05  -2.15025296e-05  -2.15028651e-05  -2.15036881e-05  -2.15033941e-05  -2.15088684e-05  -2.15080180e-05  -2.15099062e-05  -2.15196751e-05  -2.15407237e-05  -2.15421103e-05  -2.18738621e-05  -2.19508178e-05  -2.07773365e-05   2.23750783e-05  -4.38607049e-06   5.64217402e-05   5.93701724e-05   7.33259356e-05   9.64294370e-05   1.07537534e-04   2.40714912e-04   2.16876581e-04   2.45072018e-04   2.59051593e-04   2.84786156e-04   3.24391242e-04   3.74168429e-04   4.20251514e-04 
-7.45500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024548e-05  -2.15024613e-05  -2.15024821e-05  -2.15025123e-05  -2.15027804e-05  -2.15034487e-05  -2.15029905e-05  -2.15077085e-05  -2.15067401e-05  -2.15073798e-05  -2.15142794e-05  -2.15320171e-05  -2.15286342e-05  -2.18270835e-05  -2.18760443e-05  -2.00177928e-05   2.52024184e-05  -2.04864421e-06   6.29859570e-05   6.13675593e-05   7.95958218e-05   9.87750922e-05   1.10055107e-04   2.56309246e-04   2.17444097e-04   2.50398500e-04   2.75230924e-04   3.01146974e-04   3.38900217e-04   3.91834371e-04   4.50029570e-04 
-7.44000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024547e-05  -2.15024603e-05  -2.15024761e-05  -2.15024950e-05  -2.15026957e-05  -2.15032093e-05  -2.15025869e-05  -2.15065487e-05  -2.15054622e-05  -2.15048534e-05  -2.15088838e-05  -2.15233106e-05  -2.15151587e-05  -2.17803106e-05  -2.18012807e-05  -1.92519010e-05   2.15879644e-05   2.44420378e-07   6.74189787e-05   6.33486816e-05   8.56135902e-05   1.01110193e-04   1.12564279e-04   1.98505677e-04   2.13584274e-04   2.61498100e-04   3.14954213e-04   3.18377107e-04   3.61958940e-04   4.35301968e-04   4.74604789e-04 
-7.42500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024546e-05  -2.15024592e-05  -2.15024702e-05  -2.15024777e-05  -2.15026110e-05  -2.15029698e-05  -2.15021832e-05  -2.15053888e-05  -2.15041844e-05  -2.15023270e-05  -2.15034883e-05  -2.15146044e-05  -2.15016837e-05  -2.17335432e-05  -2.17265268e-05  -1.51905360e-05   6.54441496e-06   2.49311074e-06   6.96871665e-05   6.53135358e-05   9.13790194e-05   1.03434738e-04   1.15066421e-04   1.94229115e-04   2.15118629e-04   2.92087272e-04   3.17193222e-04   3.32916832e-04   4.11650089e-04   4.64968613e-04   5.09229818e-04 
-7.41000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024544e-05  -2.15024581e-05  -2.15024642e-05  -2.15024604e-05  -2.15025262e-05  -2.15027304e-05  -2.15017796e-05  -2.15042290e-05  -2.15029065e-05  -2.14998007e-05  -2.14980928e-05  -2.15058983e-05  -2.14882093e-05  -2.16867814e-05  -2.16485079e-05  -2.96181874e-06   1.98171268e-05   4.69741431e-06   7.13698605e-05   6.72621185e-05   9.68918878e-05   1.05748723e-04   1.17569933e-04   1.92789207e-04   2.38053865e-04   2.94248346e-04   3.22021571e-04   3.57120797e-04   4.06211753e-04   4.81497393e-04   5.48356118e-04 
-7.39500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024543e-05  -2.15024571e-05  -2.15024583e-05  -2.15024431e-05  -2.15024415e-05  -2.15024910e-05  -2.15013760e-05  -2.15030692e-05  -2.15016286e-05  -2.14972743e-05  -2.14926973e-05  -2.14971925e-05  -2.14747353e-05  -2.16400252e-05  -2.15685881e-05   1.28833515e-05   2.47828842e-05   6.85731853e-06   7.21725551e-05   6.91966133e-05   1.02151974e-04   1.08052146e-04   1.20655702e-04   1.98624580e-04   2.69946761e-04   2.98474740e-04   3.20965420e-04   3.88397117e-04   4.00388633e-04   4.97705514e-04   6.12705281e-04 
-7.38000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024542e-05  -2.15024560e-05  -2.15024523e-05  -2.15024258e-05  -2.15023568e-05  -2.15022516e-05  -2.15009723e-05  -2.15019093e-05  -2.15003508e-05  -2.14947480e-05  -2.14873019e-05  -2.14884869e-05  -2.14612618e-05  -2.15932746e-05  -2.12333562e-05   3.21470465e-05   2.34758363e-05   8.97335608e-06   7.27446818e-05   7.11157895e-05   1.06457855e-04   1.10345004e-04   1.28934753e-04   2.46423984e-04   2.57668198e-04   3.18956459e-04   3.68704532e-04   4.19384323e-04   4.19954143e-04   5.31844407e-04   5.83986224e-04 
-7.36500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024540e-05  -2.15024549e-05  -2.15024464e-05  -2.15024085e-05  -2.15022721e-05  -2.15020121e-05  -2.15005687e-05  -2.15007495e-05  -2.14990729e-05  -2.14922217e-05  -2.14819065e-05  -2.14797815e-05  -2.14477889e-05  -2.15465295e-05  -7.71053527e-06   4.08543276e-05   2.10224020e-05   1.10467112e-05   7.32155693e-05   7.30186728e-05   1.09892179e-04   1.12627295e-04   1.28172939e-04   2.34470263e-04   2.49291566e-04   3.41931624e-04   4.34333133e-04   4.42786873e-04   4.85183032e-04   6.10395111e-04   6.26071945e-04 
