# time = 0.025
# Grid points = 162
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel             8_temp             9_mixf            10_chi            11_hr            12_y_H2            13_y_H            14_y_O            15_y_O2            16_y_OH            17_y_H2O            18_y_HO2            19_y_CH2            20_y_CH2(S)            21_y_CH3            22_y_CH4            23_y_CO            24_y_CO2            25_y_HCO            26_y_CH2O            27_y_CH2OH            28_y_N2            29_enth
  -7.2518245542e-01  -7.5000000000e-01   1.1719839921e+00   1.8630700790e-05  -6.5178836016e-18  8.5714914617e-104 -9.7992146921e-104   3.0000000000e+02  -2.1502453731e-05   1.2512498196e-35  -6.1636532763e-69   3.6405360204e-70   1.2108701852e-87   1.5403113769e-64   2.3300000000e-01   1.5831830002e-64   1.8032675080e-60   8.9191861475e-56  8.6879477772e-118  1.7087308345e-130   1.6277357940e-93   2.0338672782e-91   5.0221432510e-81   6.6322026103e-62  7.4060994022e-111   4.1042580387e-83  1.2222614971e-151   7.6700000000e-01   1.9075768848e+03
  -6.7545541276e-01  -7.0036491084e-01   1.1719839921e+00   1.8630700790e-05  -6.4015204415e-18   1.1169980535e-98  -1.2293910950e-98   3.0000000000e+02  -2.1502453731e-05   7.0345653313e-36  -6.1636532690e-69   8.8667557727e-66   4.3471615077e-86   5.5928645351e-63   2.3300000000e-01   5.7471948192e-63   7.0286432173e-56   3.2020894565e-54 -7.7500908561e-113  6.7223149958e-121   1.5988094408e-88   2.0817026963e-86   5.2703470096e-76   3.4022413226e-57  3.8266483401e-106   2.1206240772e-78  2.2670043760e-145   7.6700000000e-01   1.9075768848e+03
  -6.2563641659e-01  -6.5054591467e-01   1.1719839921e+00   1.8630700790e-05  -6.5741739992e-18   1.4146510471e-93  -1.5182009246e-93   3.0000000000e+02  -2.1502453731e-05   9.5434958069e-36  -6.1636532764e-69   2.1226053245e-61   9.0021642825e-85   1.1259520082e-61   2.3300000000e-01   1.2095196347e-61   2.9820991973e-51   6.6309335134e-53 -2.0252550452e-109 -2.1438863498e-112   1.5044752329e-83   2.0220382094e-81   5.3562039614e-71   2.0514974539e-52  2.3269890605e-101   1.2895538453e-73  2.8541019586e-139   7.6700000000e-01   1.9075768848e+03
  -5.7581742042e-01  -6.0072691851e-01   1.1719839921e+00   1.8630700790e-05  -5.2841320012e-18   1.6970736409e-88  -1.7968074100e-88   3.0000000000e+02  -2.1502453731e-05   7.0129247440e-36  -6.1615461907e-69   4.8991044410e-57   2.0010944544e-86   3.3121537381e-63   2.3300000000e-01   2.0655735267e-62   1.1491288436e-46   1.4739922829e-54  6.9414566226e-103  4.7521692593e-109   1.3253546952e-78   1.8262001404e-76   5.1380055584e-66   1.1339331363e-47   1.2973320166e-96   7.1894581964e-69  3.5371015233e-136   7.6700000000e-01   1.9075768848e+03
  -5.2599842425e-01  -5.5090792234e-01   1.1719839921e+00   1.8630700790e-05   1.6691511655e-17   1.8880264114e-83  -1.9920917549e-83   3.0000000000e+02  -2.1502453731e-05   7.7934772874e-37   1.6446567426e-67   1.0663791636e-52   1.2199435698e-88   3.2622669592e-59   2.3300000000e-01   7.9501059097e-58   3.8901673151e-42   8.9816880779e-57   1.3506277801e-97  -3.8724535436e-96   1.0732607808e-73   1.5093497924e-71   4.5589428496e-61   5.5042650085e-43   6.3518540757e-92   3.5200206594e-64  9.7216032857e-133   7.6700000000e-01   1.9075768848e+03
  -4.7617942809e-01  -5.0108892617e-01   1.1719839921e+00   1.8630700790e-05  -6.3990036754e-18   1.9065506978e-78  -2.0207373241e-78   3.0000000000e+02  -2.1502453731e-05   7.0117200329e-36   1.2471903274e-62   2.1348368639e-48   3.6888669611e-87   1.5034088642e-54   2.3300000000e-01   3.2951741536e-53   1.1371723528e-37   1.8515268524e-55  6.4313455398e-102  1.3746961689e-106   7.8448479163e-69   1.1231872619e-66   3.6684248975e-56   2.3060042858e-38   2.6840771135e-87   1.4874423745e-59  2.2832282261e-123   7.6700000000e-01   1.9075768848e+03
  -4.2636043192e-01  -4.5126993000e-01   1.1719839921e+00   1.8630700790e-05  -5.1481176285e-18   1.7087823733e-73  -1.8306446725e-73   3.0000000000e+02  -2.1502453731e-05   1.7532311860e-36   8.0688881950e-58   3.8286921999e-44   2.7319423790e-83   6.2917428388e-50   2.3300000000e-01   1.2797903802e-48   2.8064632843e-33   4.5970431151e-52  -3.4101007803e-92  -3.2160772583e-93   5.0753415932e-64   7.3904687218e-62   2.6224671992e-51   8.1509149438e-34   9.5691268966e-83   5.3029493485e-55  5.0351380719e-114   7.6700000000e-01   1.9075768848e+03
  -3.7654143575e-01  -4.0145093384e-01   1.1719839921e+00   1.8630700790e-05   1.6321951395e-17   1.3256313549e-68  -1.4428781836e-68   3.0000000000e+02  -2.1502453731e-05   1.5266764530e-65   4.5160293774e-53   5.9806780947e-40   7.0275311961e-79   2.3134281274e-45   2.3300000000e-01   4.4879934004e-44   5.6706372417e-29   2.7504631175e-47   1.8880981383e-89   9.8814072212e-97   2.8405885888e-59   4.2068967413e-57   1.6270396979e-46   2.3565309381e-29   2.7904006512e-78   1.5463640134e-50  8.8041387916e-105   7.6700000000e-01   1.9075768848e+03
  -3.2672243958e-01  -3.5163193767e-01   1.1719839921e+00   1.8630700790e-05  -6.2402262642e-18   8.6317736918e-64  -9.5906544244e-64   3.0000000000e+02  -2.1502453731e-05   1.2466350890e-35   2.1238759283e-48   7.8756330538e-36   2.4981244580e-74   7.2031394546e-41   2.3300000000e-01   1.3582830965e-39   8.9718314037e-25   1.3910207670e-42  -1.0338097115e-79   8.9669554071e-88   1.3359208325e-54   2.0137044780e-52   8.5080358996e-42   5.3269077015e-25   6.3619535968e-74   3.5256208234e-46   1.1380129841e-95   7.6700000000e-01   1.9075768848e+03
  -2.7690344342e-01  -3.0181294150e-01   1.1719839921e+00   1.8630700790e-05  -6.2864124817e-18   4.5249106146e-59  -5.1562672148e-59   3.0000000000e+02  -2.1502453731e-05   1.9473653959e-37   8.0601300243e-44   8.3792544427e-32   2.1337932579e-67   1.8143431782e-36   2.3300000000e-01   3.3619755266e-35   1.0342755209e-20   5.6881507756e-38   2.5498593291e-82  -3.7688714651e-81   5.0698326681e-50   7.7869053496e-48   3.6005385963e-37   8.7517172099e-21   1.0541902504e-69   5.8420214291e-42   9.9110329974e-87   7.6700000000e-01   1.9075768848e+03
  -2.2708444725e-01  -2.5199394533e-01   1.1719839921e+00   1.8630700790e-05   1.3460994490e-15   1.7889100148e-54  -2.1001349899e-54   3.0000000000e+02  -2.1502453731e-05   6.6548405917e-29   2.3136157100e-39   6.7507783878e-28   2.0618196946e-59   3.4561204033e-32   2.3300000000e-01   6.3253826279e-31   7.5566273251e-17   1.7605884578e-33   6.6013262049e-74   2.8733747417e-75   1.4552442317e-45   2.2801402959e-43   1.1553389588e-32   9.0624244520e-17   1.1485643388e-65   6.1008021924e-38   5.0631647101e-78   7.6700000000e-01   1.9075768848e+03
  -1.7726545108e-01  -2.0217494916e-01   1.1719839921e+00   1.8630700790e-05   4.9666337357e-12   4.6657427945e-50  -5.6616834031e-50   3.0000000001e+02  -2.1502453609e-05   2.0005415055e-23   4.6449654820e-35   3.6151709262e-24   1.2473743814e-51   4.3562944763e-28   2.3300000000e-01   7.8927441152e-27   2.4265532285e-13   3.6054176250e-29   1.8150693704e-65   6.9466897990e-67   2.7626852449e-41   4.4179383352e-39   2.4545513033e-28   4.0275159856e-13   2.6436517137e-59   2.7332040332e-34   1.1580250321e-69   7.6700000000e-01   1.9075768835e+03
  -1.2744645491e-01  -1.5235595300e-01   1.1719839806e+00   1.8630700925e-05   2.6999770970e-09   5.1241240760e-46  -6.4506058900e-46   3.0000000292e+02  -2.1502387109e-05   8.5692809876e-19   4.9649907425e-29   8.4513267092e-21   2.2234873428e-44   2.3366409204e-24   2.3299999972e-01   4.1918207589e-23   1.2953433197e-10   3.1255410262e-25   5.5975413211e-58   2.8948402728e-59   2.2217142119e-37   3.6278046858e-35   2.2096251636e-24   2.2248045765e-10   7.7431452076e-53   1.5109668612e-31   4.9075216370e-62   7.6699999993e-01   1.9075761080e+03
  -9.0084106042e-02  -1.0253695683e-01   1.1719824383e+00   1.8630719141e-05   3.6818352400e-07   1.1513473434e-43  -1.5761837030e-43   3.0000039666e+02  -2.1493376601e-05   4.6716166188e-16   2.3731225529e-24   1.8387543947e-18   1.0678274039e-39   5.1926596956e-22   2.3299996168e-01   9.0813348095e-21   1.7579523777e-08   7.3755085680e-23   2.8774609656e-53   1.4862451946e-54   5.2649916428e-35   8.8534157176e-33   5.5646377723e-22   3.0451440711e-08   2.2965412296e-48   2.0684947865e-29   2.5201114424e-57   7.6699999029e-01   1.9074692956e+03
  -7.1404829725e-02  -7.7631255255e-02   1.1719673254e+00   1.8630897636e-05   3.9465463278e-06   8.0880440680e-41  -1.8303577706e-40   3.0000425486e+02  -2.1405100746e-05   5.3490595684e-14   2.7164545688e-19   3.5963970200e-16   1.1960565695e-34   2.0055534907e-19   2.3299958898e-01   3.0423300473e-18   1.8857995207e-07   5.7082560394e-20   7.0546529124e-48   3.6304677422e-49   3.8387257548e-32   7.4006565312e-30   5.7283894183e-19   3.2652234661e-07   8.2603445198e-45   2.2194426828e-28   6.1600816190e-52   7.6699989592e-01   1.9064237837e+03
