# x_(m)           2_0.0000e+00     3_2.5000e-02     4_5.0000e-02     5_7.5000e-02     6_1.0000e-01     7_1.2500e-01     8_1.5000e-01     9_1.7500e-01     10_2.0000e-01    11_2.2500e-01    12_2.5000e-01    13_2.7500e-01    14_3.0000e-01    15_3.2500e-01    16_3.5000e-01    17_3.7500e-01    18_4.0000e-01    19_4.2500e-01    20_4.5000e-01    21_4.7500e-01    22_5.0000e-01    23_5.2500e-01    24_5.5000e-01    25_5.7500e-01    26_6.0000e-01    27_6.2500e-01    28_6.5000e-01    29_6.7500e-01    30_7.0000e-01    31_7.2500e-01    32_7.5000e-01    33_7.7500e-01    34_8.0000e-01    35_8.2500e-01    36_8.5000e-01    37_8.7500e-01    38_9.0000e-01    39_9.2500e-01    40_9.5000e-01    41_9.7500e-01    42_1.0000e+00    
-7.50000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024539e-05  -2.15024552e-05  -2.15024627e-05  -2.15024859e-05  -2.15025346e-05  -2.15025901e-05  -2.15025481e-05  -2.15024371e-05  -2.15019014e-05  -2.15006081e-05  -2.14993379e-05  -2.14990023e-05  -2.15005568e-05  -2.15177083e-05  -2.14742923e-05  -2.14769576e-05  -2.19651513e-05  -2.23419450e-05  -2.37386599e-05  -2.42501044e-05  -2.50604214e-05  -3.11878119e-05   2.01193088e-05   6.74907665e-05   9.59442840e-05   1.17556887e-04   1.50820276e-04   1.68355147e-04   1.66782145e-04   1.77887438e-04   2.20717532e-04   2.61587913e-04 
-7.48500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024539e-05  -2.15024551e-05  -2.15024616e-05  -2.15024811e-05  -2.15025213e-05  -2.15025629e-05  -2.15024891e-05  -2.15023258e-05  -2.15017136e-05  -2.15003014e-05  -2.14989193e-05  -2.14983684e-05  -2.14986616e-05  -2.15100586e-05  -2.14582925e-05  -2.14414978e-05  -2.18897380e-05  -2.22237767e-05  -2.34861962e-05  -2.39357527e-05  -2.24769798e-05  -2.70121431e-05   2.17877810e-05   8.37963425e-05   1.01678101e-04   1.20163660e-04   1.52901442e-04   1.75009633e-04   1.81559643e-04   1.96489000e-04   2.38247475e-04   2.70910145e-04 
-7.47000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024549e-05  -2.15024605e-05  -2.15024764e-05  -2.15025081e-05  -2.15025356e-05  -2.15024301e-05  -2.15022146e-05  -2.15015257e-05  -2.14999947e-05  -2.14985006e-05  -2.14977346e-05  -2.14967664e-05  -2.15024091e-05  -2.14422937e-05  -2.14060433e-05  -2.18143490e-05  -2.21056946e-05  -2.32339270e-05  -2.36217577e-05  -1.99242808e-05  -2.28706170e-05   2.34498202e-05   9.22335804e-05   1.06722432e-04   1.22760071e-04   1.61843174e-04   2.24501004e-04   1.94228218e-04   2.25728344e-04   2.55146530e-04   2.85956049e-04 
-7.45500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024547e-05  -2.15024593e-05  -2.15024716e-05  -2.15024948e-05  -2.15025083e-05  -2.15023711e-05  -2.15021034e-05  -2.15013379e-05  -2.14996880e-05  -2.14980820e-05  -2.14971008e-05  -2.14948712e-05  -2.14947598e-05  -2.14262959e-05  -2.13705943e-05  -2.17389845e-05  -2.19876988e-05  -2.29818523e-05  -2.33081194e-05  -1.74023368e-05  -1.87632476e-05   2.53251605e-05   9.41936817e-05   1.12245667e-04   1.25346115e-04   1.97729229e-04   1.95610715e-04   2.04995665e-04   2.49836797e-04   2.73755512e-04   3.17954331e-04 
-7.44000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024546e-05  -2.15024582e-05  -2.15024668e-05  -2.15024816e-05  -2.15024811e-05  -2.15023120e-05  -2.15019921e-05  -2.15011500e-05  -2.14993812e-05  -2.14976634e-05  -2.14964669e-05  -2.14929761e-05  -2.14871107e-05  -2.14102992e-05  -2.13351506e-05  -2.16636443e-05  -2.18697892e-05  -2.27299721e-05  -2.29573424e-05  -1.49111601e-05  -1.46900487e-05   3.47830413e-05   1.01516163e-04   1.16437883e-04   1.27945686e-04   1.61334379e-04   2.49567910e-04   2.26017944e-04   2.58003986e-04   3.01912451e-04   3.59226710e-04 
-7.42500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024544e-05  -2.15024571e-05  -2.15024621e-05  -2.15024683e-05  -2.15024538e-05  -2.15022530e-05  -2.15018809e-05  -2.15009622e-05  -2.14990745e-05  -2.14972448e-05  -2.14958331e-05  -2.14910809e-05  -2.14794619e-05  -2.13943034e-05  -2.12997123e-05  -2.15883286e-05  -2.17519658e-05  -2.24782864e-05  -2.25816151e-05  -1.24507633e-05  -1.06510344e-05   5.51452268e-05   1.02945496e-04   1.19997699e-04   1.32100622e-04   1.62383760e-04   2.46770998e-04   2.63550556e-04   2.58794035e-04   3.38284400e-04   3.48336804e-04 
-7.41000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024543e-05  -2.15024560e-05  -2.15024573e-05  -2.15024551e-05  -2.15024265e-05  -2.15021940e-05  -2.15017697e-05  -2.15007743e-05  -2.14987678e-05  -2.14968262e-05  -2.14951993e-05  -2.14891858e-05  -2.14718132e-05  -2.13783086e-05  -2.12642794e-05  -2.14576103e-05  -2.16342286e-05  -2.22267952e-05  -2.14548905e-05  -1.00211588e-05  -6.64621849e-06   4.55860478e-05   1.03861929e-04   1.25091268e-04   1.74385676e-04   2.02458144e-04   2.53349725e-04   2.53460915e-04   2.51866096e-04   3.59539163e-04   3.71549203e-04 
-7.39500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024541e-05  -2.15024549e-05  -2.15024526e-05  -2.15024418e-05  -2.15023993e-05  -2.15021350e-05  -2.15016584e-05  -2.15005865e-05  -2.14984611e-05  -2.14964076e-05  -2.14945654e-05  -2.14872906e-05  -2.14641647e-05  -2.13623149e-05  -2.12351916e-05  -2.08129547e-05  -2.15165777e-05  -2.19754985e-05  -1.93231521e-05  -7.62235912e-06  -2.67561505e-06   4.30068048e-05   1.17676586e-04   1.28975926e-04   2.02669264e-04   2.10972516e-04   2.20564751e-04   2.66234221e-04   2.63353388e-04   3.67712386e-04   4.09340208e-04 
-7.38000000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024540e-05  -2.15024537e-05  -2.15024478e-05  -2.15024286e-05  -2.15023720e-05  -2.15020759e-05  -2.15015472e-05  -2.15003986e-05  -2.14981544e-05  -2.14959890e-05  -2.14939316e-05  -2.14853955e-05  -2.14565164e-05  -2.13463221e-05  -2.11547805e-05  -1.24554070e-05  -2.13990131e-05  -2.17241397e-05  -1.00363547e-05  -5.25437662e-06   1.26076199e-06   6.03376688e-05   1.47525959e-04   1.28553847e-04   2.19333126e-04   2.12505522e-04   3.04372424e-04   3.11300682e-04   3.02529008e-04   4.14138432e-04   4.39217043e-04 
-7.36500000e-01  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024537e-05  -2.15024538e-05  -2.15024538e-05  -2.15024526e-05  -2.15024431e-05  -2.15024154e-05  -2.15023447e-05  -2.15020169e-05  -2.15014360e-05  -2.15002107e-05  -2.14978477e-05  -2.14955704e-05  -2.14932978e-05  -2.14835004e-05  -2.14488683e-05  -2.13303303e-05  -1.95729631e-05   1.16821544e-05  -2.12815346e-05  -2.14729545e-05  -7.49093453e-06  -2.91722382e-06   5.16290042e-06   4.76351188e-05   1.61886722e-04   1.27463777e-04   2.47747933e-04   2.39431948e-04   3.54860829e-04   3.26467368e-04   3.35561855e-04   4.38926136e-04   4.22537361e-04 
