# L (m)  = 0.16
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   3.2000000000e-04   2.4579420945e-03   3.3956495602e+02  -8.6401211223e+04   1.0347769359e+00   1.2959362376e-05  -8.8304364443e-21   6.5817703552e-18   2.2304551142e-01  -6.0623516065e-16   3.9510641209e-03   3.9814553085e-07   1.5226573917e-24   9.1397709786e-26   8.5171225406e-12   5.9563783886e-05   1.4365084113e-04   8.3438988881e-03  -1.8845194702e-20   7.4954656436e-07   4.6737604234e-25   7.6444223527e-01
   9.6000000000e-04   6.5131276983e-03   4.0529339018e+02  -2.2631483778e+05   8.6613875279e-01   3.5132679022e-05  -2.0714885874e-18   3.1070361251e-17   2.0667134481e-01   4.3995543796e-14   1.0220347278e-02   1.0665935119e-06   9.9323131829e-23   6.4235017415e-24   2.3507396892e-11   1.6584580539e-04   3.9950350501e-04   2.1990848333e-02  -1.3437503701e-18   2.0406582562e-06   4.1662238451e-22   7.6051383920e-01
   1.6000000000e-03   1.0107138053e-02   4.6127503657e+02  -3.4859415035e+05   7.6040888525e-01   5.5518004536e-05  -7.6573785397e-18   1.4468801073e-16   1.9224581805e-01   1.8816447078e-13   1.5621349176e-02   1.6702287795e-06   4.6666462567e-22   3.0735682822e-23   4.2855065877e-11   2.7535294201e-04   6.6026057591e-04   3.3972059872e-02  -4.6907546799e-18   3.3267001532e-06   2.1993716618e-20   7.5716467559e-01
   2.2400000000e-03   1.3377379999e-02   5.0972111191e+02  -4.5904328464e+05   6.8764189321e-01   7.4796190259e-05   6.4735096279e-17   9.3099944314e-16   1.7922764545e-01   2.2985745415e-13   2.0415169747e-02   2.2274378848e-06   7.0148610651e-22   4.4891293710e-23   7.5008344966e-11   3.9444624512e-04   9.4004754228e-04   4.4755028974e-02   1.7476906271e-17   4.6703735577e-06   3.4303698027e-19   7.5418593707e-01
   2.8800000000e-03   1.6405310325e-02   5.5208051584e+02  -5.6087855306e+05   6.3445867891e-01   9.3377384421e-05   3.8192039992e-16   5.4002605856e-15   1.6729651238e-01   4.9529422122e-13   2.4751487328e-02   2.7459906779e-06   5.8042515826e-22   1.4851078953e-23   1.3522842831e-10   5.2701054316e-04   1.2472333355e-03   5.4610517342e-02   8.2332725467e-17   6.0964632922e-06   2.6644230917e-18   7.5146505009e-01
   3.5200000000e-03   1.9243500680e-02   5.8936511199e+02  -6.5604647058e+05   5.9394402918e-01   1.1153046661e-04   1.7447820162e-15   2.6199807245e-14   1.5624682052e-01   1.5674571872e-12   2.8724223397e-02   3.2281502395e-06   1.3567484746e-20   7.9773245180e-22   2.5238192825e-10   6.7581120405e-04   1.5874777447e-03   6.3708365225e-02   2.6687215582e-16   7.6112363816e-06   1.3224119506e-17   7.4893490110e-01
   4.1600000000e-03   2.1928097219e-02   6.2232096258e+02  -7.4579492235e+05   5.6214214516e-01   1.2944363791e-04   6.9499332629e-15   1.0995602042e-13   1.4593869522e-01   3.9656074605e-12   3.2396362944e-02   3.6731744990e-06   7.6248215784e-20   4.3889501116e-21   4.7805015989e-10   8.4305248515e-04   1.9650069703e-03   7.2161286709e-02   8.4591798819e-16   9.2103525503e-06   4.8179097666e-17   7.4655329894e-01
   4.8000000000e-03   2.4485190480e-02   6.5152269178e+02  -8.3095390950e+05   5.3661497459e-01   1.4725547285e-04   2.3046061599e-14   3.7886317187e-13   1.3627255416e-01   8.5659679910e-12   3.5812278321e-02   4.0787301582e-06   3.2270584655e-19   1.7712493005e-20   8.9595720913e-10   1.0306355328e-03   2.3832091838e-03   8.0047095762e-02   2.3895925292e-15   1.0882555590e-05   1.4014871767e-16   7.4429197875e-01
   5.4400000000e-03   2.6934356144e-02   6.7742851061e+02  -9.1208772492e+05   5.1577160160e-01   1.6507239881e-04   6.4944182038e-14   1.0769275683e-12   1.2717513888e-01   1.6452123059e-11   3.9004478828e-02   4.4418308006e-06   1.1747239948e-18   6.1125491620e-20   1.6278258776e-09   1.2402893872e-03   2.8449384991e-03   8.7421156925e-02   5.9359047579e-15   1.2611617155e-05   3.4370929675e-16   7.4213190077e-01
