# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   3.7857359418e-03   4.4250654839e+02  -3.6059906302e+04   7.9251054428e-01   1.9336393712e-05   8.7161590270e-07   1.6036817592e-05   2.1810063781e-01   5.4841284022e-05   6.8651442825e-03   1.3338486142e-04   3.6069398582e-12   2.5805894658e-13   1.7515517847e-09   6.8303535231e-07   1.8549395868e-03   9.5285578429e-03   1.5484029078e-10   4.3833792253e-08   5.4747684906e-14   7.6342677608e-01
   3.0000000000e-05   8.4563798543e-03   6.1817380548e+02  -6.4301552315e+04   5.6564727940e-01   4.4412623668e-05   3.9872333799e-06   5.5254712591e-05   1.9986716505e-01   1.5324464564e-04   1.4606684587e-02   1.3130246754e-04   2.6004643931e-11   2.2711071204e-12   6.0991677394e-09   1.5367597936e-06   4.2069066253e-03   2.1141811734e-02   1.4435094556e-09   1.0153191520e-07   1.0060948522e-12   7.5978633110e-01
   5.0000000000e-05   1.2441498961e-02   7.5392382847e+02  -9.2599194705e+04   4.6265971691e-01   6.5968765534e-05   8.5950954912e-06   1.2097048122e-04   1.8433268132e-01   2.4144152612e-04   2.1005658902e-02   1.0202755264e-04   8.8453542137e-11   8.1005996524e-12   1.4494290696e-08   2.2742237945e-06   6.2474895450e-03   3.1038761043e-02   4.4740606085e-09   1.7288669898e-07   4.3153094386e-12   7.5683519359e-01
   7.0000000000e-05   1.6008324743e-02   8.6690126788e+02  -1.1929583499e+05   4.0147642970e-01   8.5347341427e-05   1.4203618628e-05   2.1916984986e-04   1.7041974486e-01   3.2028112683e-04   2.6617310905e-02   7.8889002686e-05   2.1986154523e-10   2.0235155136e-11   2.8023473761e-08   2.9551334912e-06   8.1103101305e-03   3.9874763585e-02   9.8151922707e-09   2.7388487859e-07   1.1777685373e-11   7.5425546054e-01
   9.0000000000e-05   1.9291876168e-02   9.6455023273e+02  -1.4476476847e+05   3.6008604323e-01   1.0342428828e-04   2.0428386679e-05   3.4962210540e-04   1.5759999537e-01   4.0116465597e-04   3.1702361668e-02   6.2706681564e-05   4.7570141731e-10   4.3353475413e-11   4.8570166078e-08   3.6281272115e-06   9.8681413631e-03   4.7965099417e-02   1.8369038534e-08   4.1836171695e-07   2.6452837558e-11   7.5192419492e-01
   1.1000000000e-04   2.2367331838e-02   1.0509184250e+03  -1.6951619569e+05   3.2983759125e-01   1.2087237746e-04   2.7023183193e-05   5.0520764779e-04   1.4558856621e-01   4.9369578934e-04   3.6398398668e-02   5.1185017318e-05   9.6907435721e-10   8.6991228402e-11   7.9517351668e-08   4.3506418543e-06   1.1566874123e-02   5.5476620736e-02   3.1605568272e-08   6.2299952257e-07   5.4349827905e-11   7.4976521959e-01
   1.3000000000e-04   2.5279915783e-02   1.1285125202e+03  -1.9381509706e+05   3.0656645357e-01   1.3829766972e-04   3.3841401074e-05   6.7395577373e-04   1.3423032416e-01   6.0293793846e-04   4.0785800272e-02   4.2679236583e-05   1.9220290718e-09   1.6951837036e-10   1.2656289077e-07   5.2050018187e-06   1.3240714984e-02   6.2503254024e-02   5.1862539158e-08   9.1340878311e-07   1.0771679629e-10   7.4774314731e-01
   1.5000000000e-04   2.8058432061e-02   1.1990213123e+03  -2.1765455882e+05   2.8799360641e-01   1.5629551863e-04   4.0780986203e-05   8.4212014058e-04   1.2343717276e-01   7.2993750561e-04   4.4913858033e-02   3.6190025259e-05   3.7736071985e-09   3.2626148958e-10   1.9970754850e-07   6.3153197224e-06   1.4918311035e-02   6.9095102819e-02   8.2943969110e-08   1.3333757367e-06   2.1191473405e-10   7.4582104570e-01
   1.7000000000e-04   3.0722194872e-02   1.2636497030e+03  -2.4094953276e+05   2.7275589939e-01   1.7547832832e-04   4.7744125837e-05   9.9682319417e-04   1.1316321283e-01   8.7272526869e-04   4.8815747349e-02   3.1102723775e-05   7.4158196265e-09   6.2679438659e-10   3.1723928482e-07   7.8713536793e-06   1.6626254765e-02   7.5276222984e-02   1.3134821177e-07   1.9599648779e-06   4.2021461629e-10   7.4398565095e-01
