# L (m)  = 0.008
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.6000000000e-05   3.9362990421e-03   4.6035692414e+02  -4.1141893654e+04   7.6224779666e-01   1.1288282245e-05   2.9229790304e-07   1.1471841418e-05   2.1685247980e-01   3.1688295984e-05   7.3139025245e-03   8.7324839220e-05   1.9353085798e-15   1.4546628207e-16   1.7297399372e-12   5.9907560394e-10   8.2175978614e-04   1.1920581142e-02   1.7318065923e-11   4.4273632902e-11   2.0816931724e-17   7.6295029505e-01
   4.8000000000e-05   8.6064231264e-03   6.5203538069e+02  -6.9663692756e+04   5.3707783086e-01   2.5401739060e-05   1.9517989145e-06   4.2843396363e-05   1.9776290053e-01   1.0357595011e-04   1.5215585279e-02   9.4512904483e-05   1.7229350977e-14   1.5523469762e-15   6.2338212303e-12   1.3200129024e-09   1.8258130461e-03   2.5895565164e-02   2.3169111937e-10   1.0134284953e-10   5.3642082745e-16   7.5903076460e-01
   8.0000000000e-05   1.2579841890e-02   7.9954438504e+02  -9.8321983099e+04   4.3724932699e-01   3.7446342257e-05   5.0779424668e-06   1.0460618113e-04   1.8151931496e-01   1.8451738637e-04   2.1727457210e-02   7.6187025548e-05   6.8946240314e-14   6.4552572204e-15   1.5223146399e-11   1.9464741355e-09   2.6976949907e-03   3.7788787866e-02   8.1242715026e-10   1.7520893337e-10   2.7666820596e-15   7.5585999126e-01
   1.1200000000e-04   1.6128500359e-02   9.2179743871e+02  -1.2535636728e+05   3.7867783295e-01   4.8223605318e-05   9.4131907366e-06   2.0861714069e-04   1.6698203863e-01   2.7110462726e-04   2.7416759462e-02   5.9717925777e-05   1.9530300023e-13   1.8311143848e-14   3.0048242237e-11   2.5468495231e-09   3.5003464287e-03   4.8409706394e-02   1.8028569087e-09   2.8541645887e-10   8.7443937532e-15   7.5309298443e-01
   1.4400000000e-04   1.9390283180e-02   1.0268522692e+03  -1.5155160597e+05   3.3944086704e-01   5.8371872828e-05   1.4660830770e-05   3.5659777030e-04   1.5358678547e-01   3.7278210313e-04   3.2549520700e-02   4.7592462711e-05   4.8298509122e-13   4.4842724633e-14   5.3972178222e-11   3.2026004505e-09   4.2716347919e-03   5.8149419572e-02   3.1466721059e-09   4.5391913544e-10   2.2838917151e-14   7.5059371132e-01
   1.7600000000e-04   2.2441002168e-02   1.1190864554e+03  -1.7761468077e+05   3.1102166280e-01   6.8497903963e-05   2.0628179014e-05   5.3816080375e-04   1.4103814958e-01   4.9866147348e-04   3.7263710110e-02   3.8800162345e-05   1.1427676794e-12   1.0470283611e-13   9.4155611734e-11   4.0469599957e-09   5.0394373166e-03   6.7213394495e-02   4.7408354310e-09   7.1845195677e-10   5.5917257743e-14   7.4827946722e-01
   2.0800000000e-04   2.5325387659e-02   1.2012244063e+03  -2.0372035052e+05   2.8934787072e-01   7.9226681891e-05   2.7209751760e-05   7.3574735632e-04   1.2918314153e-01   6.5314692602e-04   4.1638207082e-02   3.2306476444e-05   2.6975386025e-12   2.4341834646e-13   1.6598543062e-10   5.3199892201e-09   5.8286918094e-03   7.5715164939e-02   6.4945242593e-09   1.1570835239e-09   1.3654301713e-13   7.4610822774e-01
   2.4000000000e-04   2.8071666869e-02   1.2751132082e+03  -2.2986326945e+05   2.7220135568e-01   9.1191990192e-05   3.4324501411e-05   9.3112336188e-04   1.1793891577e-01   8.3580301059e-04   4.5721806211e-02   2.7371292348e-05   6.5098208940e-12   5.7724588996e-13   3.0410559053e-10   7.4694569183e-09   6.6641042021e-03   8.3713664829e-02   8.3650648177e-09   1.9382223540e-09   3.4295296594e-13   7.4404059388e-01
   2.7200000000e-04   3.0699091777e-02   1.3420821557e+03  -2.5594327969e+05   2.5825924793e-01   1.0500438006e-04   4.1874655581e-05   1.1096327988e-03   1.0726104405e-01   1.0422039177e-03   4.9549688128e-02   2.3497286337e-05   1.6284946632e-11   1.4151781038e-12   5.8898221774e-10   1.1368667097e-08   7.5713013606e-03   9.1235746503e-02   1.0369673193e-08   3.4298555143e-09   8.9669003471e-13   7.4206106430e-01
