# L (m)  = 0.08
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.6000000000e-04   1.5246524512e-03   3.0000093587e+02  -5.9454696954e+03   1.1705888913e+00   1.6981632564e-10  -5.2622546544e-31  -4.9802216173e-25   2.3249628176e-01   9.1765482925e-25   1.7669250626e-05   1.6209873830e-10   6.1939477869e-30   3.5972791363e-31   6.7189338254e-21   1.4854158125e-03   1.3985513298e-05   7.3562081650e-05   3.5288573172e-30   1.1567465466e-08   6.2725912093e-32   7.6591325006e-01
   4.8000000000e-04   4.5721127235e-03   3.0000279749e+02  -2.1654943552e+04   1.1678097566e+00   5.1092827166e-10  -1.3099402030e-28  -6.1402740914e-25   2.3149723500e-01   1.3734184731e-24   5.3092244533e-05   4.8685470714e-10  -1.4401507875e-29  -1.0745531677e-31   2.0188104161e-20   4.4564306591e-03   4.2005869282e-05   2.2081928988e-04  -2.4980984657e-30   3.4727198923e-08   5.6811269330e-31   7.6373020543e-01
   8.0000000000e-04   7.6180756318e-03   3.0000464839e+02  -3.7368980950e+04   1.1650445989e+00   8.5347435576e-10   8.1486144788e-29  -4.4152019583e-25   2.3050655626e-01   1.6917191266e-24   8.8596794480e-05   8.1214295628e-10   2.8799748514e-30   8.2971830969e-32   3.3687736955e-20   7.4279139855e-03   7.0073323260e-05   3.6820203899e-04   3.0666264850e-30   5.7910560493e-08   1.5875361406e-30   7.6153877378e-01
   1.1200000000e-03   1.0662892384e-02   3.0000648799e+02  -5.3088669757e+04   1.1622930172e+00   1.1974068719e-09   2.9856013300e-30  -9.1542178349e-25   2.2952348273e-01   1.8639895306e-24   1.2417960488e-04   1.1379339167e-09   1.9701915136e-30   1.1351070927e-31   4.7216592039e-20   1.0400119714e-02   9.8185353743e-05   5.1570105938e-04   3.0380909801e-30   8.1116093293e-08   3.1296455693e-30   7.5933807298e-01
   1.4400000000e-03   1.3706895068e-02   3.0000831569e+02  -6.8815024335e+04   1.1595546326e+00   1.5426799822e-09   4.1260228032e-30  -7.0576624688e-25   2.2854792609e-01   2.0195962104e-24   1.5983748046e-04   1.4641988235e-09  -2.8991152289e-32   1.7256355047e-37   6.0774108834e-20   1.3373309095e-02   1.2633950825e-04   6.6330721241e-04   2.7774808190e-30   1.0434235987e-07   5.2031657657e-30   7.5712934927e-01
   1.7600000000e-03   1.6750398099e-02   3.0001013095e+02  -8.4548991175e+04   1.1568290868e+00   1.8892439623e-09   7.0416004359e-30  -1.0089308851e-24   2.2757917781e-01   2.1926556904e-24   1.9556673766e-04   1.7909043381e-09   2.0680714047e-30   2.4847353623e-31   7.4359260509e-20   1.6347701660e-02   1.5453293925e-04   8.1100907255e-04   5.4216202441e-30   1.2758756184e-07   7.8166092694e-30   7.5491170416e-01
   2.0800000000e-03   1.9793699578e-02   3.0001193320e+02  -1.0029145400e+05   1.1541160405e+00   2.2370529270e-09   6.5390701612e-30  -3.7432357601e-25   2.2661719522e-01   2.3553749815e-24   2.3136401227e-04   2.1180199609e-09  -3.6175093505e-32   1.3076129529e-37   8.7972145504e-20   1.9323543049e-02   1.8276304378e-04   9.5879630306e-04   4.7432776028e-30   1.5085007084e-07   1.0978356328e-29   7.5268635912e-01
   2.4000000000e-03   2.2837082487e-02   3.0001372192e+02  -1.1604323842e+05   1.1514151716e+00   2.5860551736e-09   8.3764150008e-30   8.5161587213e-25   2.2566131587e-01   2.5973964057e-24   2.6722526651e-04   2.4455089513e-09   5.7327738622e-29   2.3466915501e-36   1.0161099208e-19   2.2301022187e-02   2.1102667987e-04   1.1066555596e-03   3.8045154000e-29   1.7412778407e-07   1.4696671962e-29   7.5045239978e-01
   2.7200000000e-03   2.5880815813e-02   3.0001549658e+02  -1.3180511616e+05   1.1487261749e+00   2.9362048118e-09   9.1667889687e-30   1.5380834556e-24   2.2471153477e-01   2.6539563796e-24   3.0314699813e-04   2.7733394091e-09  -4.5872517778e-29   7.3508271516e-38   1.1527240885e-19   2.5280372497e-02   2.3932112276e-04   1.2545755214e-03   1.0804761567e-30   1.9741891580e-07   1.8979686675e-29   7.4821102145e-01
   3.0400000000e-03   2.8925155538e-02   3.0001725667e+02  -1.4757780895e+05   1.1460487598e+00   3.2874482149e-09   1.3480723861e-29   3.3957234301e-24   2.2376723120e-01   2.8864913496e-24   3.3912484546e-04   3.1014715188e-09   2.1405399490e-29  -1.1094735245e-36   1.2895848126e-19   2.8261755597e-02   2.6764296414e-04   1.4025411315e-03  -4.1170912834e-30   2.2072109105e-07   2.3835283528e-29   7.4596130253e-01
   3.3600000000e-03   3.1970345582e-02   3.0001900169e+02  -1.6336199202e+05   1.1433826504e+00   3.6397395295e-09   1.8822107277e-29   5.2653463213e-24   2.2282843168e-01   2.8756269165e-24   3.7515519424e-04   3.4298722606e-09  -1.4633530771e-28  -5.7012177492e-36   1.4266537176e-19   3.1245395493e-02   2.9598938162e-04   1.5505402642e-03   4.1174087167e-30   2.4403239481e-07   2.9271330330e-29   7.4370441227e-01
   3.6800000000e-03   3.5016618627e-02   3.0002073118e+02  -1.7915829738e+05   1.1407275835e+00   3.9930232365e-09   2.2145962313e-30   6.9225650754e-24   2.2189455155e-01   3.5717090725e-24   4.1123338300e-04   3.7584990056e-09   4.4032034076e-28   1.3145455539e-35   1.5640177289e-19   3.4231429098e-02   3.2435672299e-04   1.6985563164e-03   2.6500569374e-28   2.6735020606e-07   3.5295363896e-29   7.4143942238e-01
   4.0000000000e-03   3.8064196906e-02   3.0002244465e+02  -1.9496731675e+05   1.1380833084e+00   4.3472535819e-09   2.6478410040e-29   7.8964575370e-24   2.2096564549e-01   3.4345221218e-24   4.4735571021e-04   4.0873178766e-09   8.3884421973e-29   1.4165195258e-36   1.7013691728e-19   3.7220073561e-02   3.5274209077e-04   1.8465765188e-03  -6.3269239421e-29   2.9067250583e-07   4.1914820574e-29   7.3916748240e-01
   4.3200000000e-03   4.1113292902e-02   3.0002414165e+02  -2.1078960431e+05   1.1354495859e+00   4.7023731891e-09   3.2924295581e-29   1.0032423536e-23   2.2004116013e-01   3.5223647915e-24   4.8351723516e-04   4.4162836550e-09  -2.3310765541e-29  -3.3034821425e-36   1.8388528547e-19   4.0211443255e-02   3.8114160807e-04   1.9945828637e-03   1.1668420565e-29   3.1399644923e-07   4.9136863882e-29   7.3688765752e-01
   4.6400000000e-03   4.4164110009e-02   3.0002582176e+02  -2.2662567920e+05   1.1328261875e+00   5.0583364212e-09   3.7873418640e-29   1.0895857445e-23   2.1912117322e-01   3.8038206354e-24   5.1971418639e-04   4.7453617949e-09   3.2769124692e-28   1.6948755497e-35   1.9765017847e-19   4.3205750295e-02   4.0955231848e-04   2.1425620596e-03   2.1201028928e-28   3.3731993239e-07   5.6968655648e-29   7.3460107527e-01
   4.9600000000e-03   4.7216843123e-02   3.0002748453e+02  -2.4247602782e+05   1.1302128948e+00   5.4150841004e-09   3.8908822974e-29   1.5289606447e-23   2.1820516019e-01   3.8099265197e-24   5.5594136459e-04   5.0745047068e-09  -8.7668036822e-29  -3.2070324351e-36   2.1142657402e-19   4.6203088574e-02   4.3797013922e-04   2.2904948263e-03   2.1114325600e-29   3.6063990738e-07   6.5416832526e-29   7.3230679995e-01
