# L (m)  = 0.12
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.4000000000e-04   2.3117631371e-03   3.3372579711e+02  -7.6315920462e+04   1.0529513192e+00   1.1667827322e-05   7.0950914618e-20   7.8197113706e-18   2.2429647429e-01   9.2865883538e-15   3.3173629976e-03   4.1190060186e-07   1.7994186151e-23   1.0262761362e-24   3.6152118119e-11   2.0150840505e-04   2.7713262467e-04   7.3682043124e-03   2.5739152334e-19   2.2263147035e-06   9.5821084974e-25   7.6452509722e-01
   7.2000000000e-04   6.2246662990e-03   3.9119559548e+02  -2.0400515358e+05   8.9745819227e-01   3.1974647307e-05   1.6453158171e-18   2.4839287347e-17   2.0962104266e-01   4.5670049149e-14   8.7408989785e-03   1.1053062570e-06   2.2582127829e-22   1.4395217398e-23   9.9034408731e-11   5.5342870595e-04   7.6131236225e-04   1.9719499774e-02   3.5771552781e-18   5.9497617248e-06   5.1651851270e-22   7.6056470220e-01
   1.2000000000e-03   9.7282234410e-03   4.4107513647e+02  -3.1626217529e+05   7.9533910424e-01   5.0614711167e-05   8.1111377011e-18   8.3977514396e-17   1.9657868765e-01   1.3596035264e-13   1.3468418235e-02   1.7091798154e-06   1.1369545680e-21   7.5371205513e-23   1.6953867799e-10   8.8862732865e-04   1.2192085391e-03   3.0640370897e-02   1.7988589645e-17   9.3101260183e-06   2.2961233761e-20   7.5714313891e-01
   1.6800000000e-03   1.2937176008e-02   4.8492445447e+02  -4.1767995137e+05   7.2289242038e-01   6.8104329948e-05   5.0434477512e-17   3.9165893852e-16   1.8475387052e-01   3.1037323883e-13   1.7695139651e-02   2.2381274959e-06   3.8206982180e-21   2.5040464324e-22   2.6615203974e-10   1.2208627807e-03   1.6682048549e-03   4.0491950453e-02   6.1161214258e-17   1.2439198954e-05   3.2782340967e-19   7.5408710462e-01
   2.1600000000e-03   1.5922379402e-02   5.2381783668e+02  -5.1094636682e+05   6.6875093336e-01   8.4767087277e-05   3.5633879285e-16   2.3334401973e-15   1.7388889630e-01   6.4066717728e-13   2.1538114989e-02   2.7015161893e-06   1.1240096645e-20   7.1875273905e-22   4.1354829764e-10   1.5583531984e-03   2.1186551875e-03   4.9495733743e-02   1.7611971550e-16   1.5406613478e-05   2.4039659112e-18   7.5129745616e-01
   2.6400000000e-03   1.8730997459e-02   5.5852928098e+02  -5.9777087265e+05   6.2676107722e-01   1.0082071776e-04   1.4072100012e-15   1.0274360377e-14   1.6381165382e-01   1.2891763718e-12   2.5073291793e-02   3.1057144505e-06   3.4076712041e-20   2.1092116194e-21   6.4856367258e-10   1.9065002392e-03   2.5772521710e-03   5.7797852682e-02   4.6696568415e-16   1.8249811593e-05   1.1401166830e-17   7.4871118706e-01
   3.1200000000e-03   2.1396252876e-02   5.8964039656e+02  -6.7930658567e+05   5.9328728049e-01   1.1642022990e-04   4.3508809870e-15   3.4728085470e-14   1.5440114699e-01   2.5298920782e-12   2.8352998876e-02   3.4553064010e-06   1.0559320148e-19   6.3092061741e-21   1.0265693700e-09   2.2691354240e-03   3.0486010526e-03   6.5500198168e-02   1.1628234259e-15   2.0987937193e-05   3.9958654516e-17   7.4628714066e-01
   3.6000000000e-03   2.3942598950e-02   6.1760410614e+02  -7.5636519042e+05   5.6603531316e-01   1.3168070673e-04   1.1996699789e-14   1.0103237195e-13   1.4556835834e-01   4.7340940621e-12   3.1414920444e-02   3.7537963001e-06   3.1752545757e-19   1.8258383624e-20   1.6261415062e-09   2.6491445917e-03   3.5360199515e-03   7.2676711666e-02   2.6980797607e-15   2.3628917769e-05   1.1233977786e-16   7.4399569507e-01
   4.0800000000e-03   2.6388676373e-02   6.4278371838e+02  -8.2953626706e+05   5.4348107622e-01   1.4669088838e-04   2.9938992549e-14   2.5945534302e-13   1.3724594268e-01   8.3139618536e-12   3.4287236978e-02   4.0040840979e-06   8.9416344549e-19   4.9312290812e-20   2.5496156473e-09   3.0488187543e-03   4.0419955555e-03   7.9382961205e-02   5.7864004211e-15   2.6173503730e-05   2.6723786552e-16   7.4181625893e-01
