# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   3.7745219797e-03   4.4152406706e+02  -3.6333300849e+04   7.9427337559e-01   1.9317829480e-05   8.3885915683e-07   1.5729094159e-05   2.1815700526e-01   5.3484616804e-05   6.8440755883e-03   1.3181401939e-04   3.9889741884e-12   2.8485986270e-13   1.9813001584e-09   7.7069177996e-07   1.8671665238e-03   9.4695376785e-03   1.5502537838e-10   4.9576473563e-08   5.9343312061e-14   7.6344146561e-01
   3.0000000000e-05   8.4412249763e-03   6.1644798521e+02  -6.5057589961e+04   5.6722608956e-01   4.4421684901e-05   3.8588795736e-06   5.4055363497e-05   1.9995243956e-01   1.4990446593e-04   1.4581575651e-02   1.3099434598e-04   2.8693064264e-11   2.5009677528e-12   6.8623056661e-09   1.7359658100e-06   4.2391748530e-03   2.1034564138e-02   1.4518230096e-09   1.1480046283e-07   1.0988908833e-12   7.5980589645e-01
   5.0000000000e-05   1.2423380749e-02   7.5173123741e+02  -9.3686304612e+04   4.6400247978e-01   6.6010215423e-05   8.3465940591e-06   1.1817381183e-04   1.8444183015e-01   2.3684073080e-04   2.0978416262e-02   1.0224029794e-04   9.7598639140e-11   8.9213676095e-12   1.6266494713e-08   2.5697815948e-06   6.2970013002e-03   3.0890676089e-02   4.5362130749e-09   1.9503926707e-07   4.7300623313e-12   7.5685893496e-01
   7.0000000000e-05   1.5987621236e-02   8.6437116104e+02  -1.2064815868e+05   4.0264401757e-01   8.5421418440e-05   1.3827341815e-05   2.1400019337e-04   1.7055098869e-01   3.1463236279e-04   2.6588695762e-02   7.9223670837e-05   2.4256065496e-10   2.2281763875e-11   3.1405509013e-08   3.3392602223e-06   8.1752040246e-03   3.9690145126e-02   1.0047569250e-08   3.0822645580e-07   1.2929655610e-11   7.5428291811e-01
   9.0000000000e-05   1.9268712039e-02   9.6175944062e+02  -1.4633654110e+05   3.6112305041e-01   1.0352627916e-04   1.9924523629e-05   3.4144732355e-04   1.5775281822e-01   3.9422111565e-04   3.1672844882e-02   6.3045503577e-05   5.2422730494e-10   4.7676175865e-11   5.4354772602e-08   4.0986883474e-06   9.9470354833e-03   4.7746774584e-02   1.9007608216e-08   4.6979814870e-07   2.9043549707e-11   7.5195497467e-01
   1.1000000000e-04   2.2341775837e-02   1.0479183580e+03  -1.7126848722e+05   3.3077402660e-01   1.2099274409e-04   2.6393890121e-05   4.9370438185e-04   1.4576254228e-01   4.8502901698e-04   3.6368454306e-02   5.1500047878e-05   1.0660034379e-09   9.5466758455e-11   8.8845301430e-08   4.9116880776e-06   1.1658633424e-02   5.5226719416e-02   3.3067477455e-08   6.9819725252e-07   5.9610141710e-11   7.4979904472e-01
   1.3000000000e-04   2.5252062142e-02   1.1253398990e+03  -1.9572291467e+05   3.0742305675e-01   1.3842194786e-04   3.3088323342e-05   6.5914909410e-04   1.3442461887e-01   5.9211113341e-04   4.0755980882e-02   4.2967316801e-05   2.1095727069e-09   1.8556869030e-10   1.4114295095e-07   5.8690157838e-06   1.3344313634e-02   6.2223594549e-02   5.4817693667e-08   1.0215169901e-06   1.1790311560e-10   7.4777991900e-01
   1.5000000000e-04   2.8028419748e-02   1.1957033459e+03  -2.1969997016e+05   2.8878527344e-01   1.5640443856e-04   3.9904937693e-05   8.2432028585e-04   1.2365046114e-01   7.1658055038e-04   4.4884781505e-02   3.6455101724e-05   4.1308747234e-09   3.5612209680e-10   2.2219151416e-07   7.1070719027e-06   1.5032742245e-02   6.8787400106e-02   8.8413677803e-08   1.4875268245e-06   2.3129363555e-10   7.4586078820e-01
   1.7000000000e-04   3.0690197775e-02   1.2602069710e+03  -2.4311882094e+05   2.7349372734e-01   1.7554844021e-04   4.6745632593e-05   9.7651530632e-04   1.1339383645e-01   8.5656014074e-04   4.8788042363e-02   3.1351038999e-05   8.0922562027e-09   6.8186976844e-10   3.5191584400e-07   8.8337634958e-06   1.6750476888e-02   7.4942186144e-02   1.4087446830e-07   2.1799678119e-06   4.5701832842e-10   7.4402847423e-01
