# L (m)  = 0.0046
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.2000000000e-06   3.7553505349e-03   4.3946368640e+02  -3.4978992368e+04   7.9791203262e-01   2.0563718245e-05   8.7338915230e-07   1.6117834887e-05   2.1834575193e-01   5.3822099578e-05   6.7907327635e-03   1.3347742324e-04   7.4543558786e-12   5.2933052566e-13   3.6534384443e-09   1.4271886689e-06   2.0367986311e-03   9.0861859931e-03   2.0790016439e-10   9.4559179441e-08   1.1628677618e-13   7.6351464683e-01
   2.7600000000e-05   8.4209302831e-03   6.1265348336e+02  -6.2583099275e+04   5.7059297947e-01   4.7411982960e-05   3.9123224817e-06   5.4576623541e-05   2.0029291522e-01   1.4917761599e-04   1.4510909695e-02   1.3344099742e-04   5.2450659184e-11   4.5538534644e-12   1.2541391348e-08   3.2226836303e-06   4.6355103499e-03   2.0233499289e-02   1.8878158751e-09   2.1871612922e-07   2.0973294118e-12   7.5993468819e-01
   4.6000000000e-05   1.2403958084e-02   7.4681089616e+02  -9.0135861299e+04   4.6688041886e-01   7.0533965381e-05   8.3512130707e-06   1.1753803213e-04   1.8490736310e-01   2.3425348305e-04   2.0898201746e-02   1.0445639504e-04   1.7627152750e-10   1.6065676572e-11   2.9595331616e-08   4.7729279572e-06   6.8895605433e-03   2.9734208407e-02   5.9592380449e-09   3.6862418579e-07   8.8567579371e-12   7.5703085579e-01
   6.4400000000e-05   1.5969942983e-02   8.5866297804e+02  -1.1606173092e+05   4.0511973670e-01   9.1347297026e-05   1.3723218197e-05   2.1022018447e-04   1.7112823668e-01   3.0970767089e-04   2.6503535919e-02   8.1026240682e-05   4.3513135881e-10   3.9871362942e-11   5.7081252722e-08   6.1996020517e-06   8.9450078775e-03   3.8215010943e-02   1.3566021643e-08   5.7674381754e-07   2.3809349701e-11   7.5449483066e-01
   8.2800000000e-05   1.9253066781e-02   9.5549947945e+02  -1.4071006852e+05   3.6327206854e-01   1.1075910078e-04   1.9662321529e-05   3.3231120799e-04   1.5843383409e-01   3.8618941095e-04   3.1585838364e-02   6.4522828333e-05   9.3436434319e-10   8.4757823008e-11   9.8680010719e-08   7.5976459098e-06   1.0880805329e-02   4.5976989967e-02   2.6631777134e-08   8.7053195442e-07   5.2670774003e-11   7.5220099606e-01
   1.0120000000e-04   2.2328253153e-02   1.0412877689e+03  -1.6456812421e+05   3.3265109746e-01   1.2945372067e-04   2.5929916160e-05   4.7737769808e-04   1.4654308149e-01   4.7285415827e-04   3.6282413861e-02   5.2758306134e-05   1.8851416362e-09   1.6832683120e-10   1.6084148030e-07   9.0742889798e-06   1.2746241864e-02   5.3179968967e-02   4.8196239621e-08   1.2817276857e-06   1.0649538943e-10   7.5007884380e-01
   1.1960000000e-04   2.5240758906e-02   1.1184835656e+03  -1.8792092968e+05   3.0906839473e-01   1.4803682764e-04   3.2380128762e-05   6.3453654739e-04   1.3530012894e-01   5.7463842111e-04   4.0673404009e-02   4.4083030870e-05   3.6938273968e-09   3.2380126677e-10   2.5415158640e-07   1.0778305856e-05   1.4577276944e-02   5.9913597772e-02   8.2793516430e-08   1.8569093905e-06   2.0734722956e-10   7.4808944707e-01
   1.3800000000e-04   2.8019511496e-02   1.1887388749e+03  -2.1077175300e+05   2.9022960362e-01   1.6709993308e-04   3.8910645129e-05   7.9111131923e-04   1.2461700654e-01   6.9265638025e-04   4.4808315572e-02   3.7483769122e-05   7.1426876497e-09   6.1331251773e-10   3.9665546364e-07   1.2928794967e-05   1.6403495199e-02   6.6226256163e-02   1.3727453492e-07   2.6729542919e-06   3.9974609010e-10   7.4620100893e-01
   1.5640000000e-04   3.0683926125e-02   1.2532296954e+03  -2.3304255918e+05   2.7476156216e-01   1.8724961784e-04   4.5424845399e-05   9.3498533075e-04   1.1444654830e-01   8.2509231922e-04   4.8719830365e-02   3.2338356912e-05   1.3772646918e-08   1.1553224961e-09   6.2047929634e-07   1.5852586194e-05   1.8251622788e-02   7.2140652678e-02   2.2260468059e-07   3.8614281226e-06   7.7445188994e-10   7.4439619118e-01
   1.7480000000e-04   3.3247666149e-02   1.3128265676e+03  -2.5459989188e+05   2.6178710949e-01   2.0910981244e-04   5.1809744208e-05   1.0560461953e-03   1.0476373734e-01   9.6784059734e-04   5.2430158463e-02   2.8256019947e-05   2.6686717418e-08   2.1801633278e-09   9.8391893972e-07   2.0041334733e-05   2.0146675152e-02   7.7661219244e-02   3.5709760041e-07   5.6471034574e-06   1.5179547132e-09   7.4265757354e-01
   1.9320000000e-04   3.5720793169e-02   1.3681914360e+03  -2.7526735481e+05   2.5071731297e-01   2.3331779427e-04   5.7929601312e-05   1.1467705939e-03   9.5558466982e-02   1.1149367072e-03   5.5955656786e-02   2.4992807146e-05   5.2222581572e-08   4.1406912611e-09   1.5937065809e-06   2.6245618130e-05   2.2112532671e-02   8.2780765482e-02   5.7157387032e-07   8.4099348463e-06   3.0142243765e-09   7.4097826119e-01
   2.1160000000e-04   3.8111025755e-02   1.4198347529e+03  -2.9483941412e+05   2.4114135456e-01   2.6050820129e-04   6.3627316836e-05   1.2021619594e-03   8.6828882941e-02   1.2588644207e-03   5.9307979864e-02   2.2404518028e-05   1.0341044129e-07   7.9300090799e-09   2.6469346267e-06   3.5627768347e-05   2.4171128218e-02   8.7483384086e-02   9.1702449300e-07   1.2784790850e-05   6.0495078902e-09   7.3934844845e-01
   2.3000000000e-04   4.0424505659e-02   1.4681482378e+03  -3.1309611111e+05   2.3276456852e-01   2.9129930345e-04   6.8732051233e-05   1.2194351515e-03   7.8580682199e-02   1.3908910470e-03   6.2495753491e-02   2.0419984416e-05   2.0703660207e-07   1.5303759139e-08   4.5111887707e-06   5.0005072394e-05   2.6341573003e-02   9.1749231297e-02   1.4750766587e-06   1.9816694779e-05   1.2212290282e-08   7.3776645276e-01
   2.4840000000e-04   4.2666328864e-02   1.5134206502e+03  -3.2981823153e+05   2.2537207068e-01   3.2626301676e-04   7.3066141845e-05   1.1976696246e-03   7.0824582282e-02   1.5014237972e-03   6.5523651850e-02   1.9022209886e-05   4.1762575008e-07   2.9673692408e-08   7.8771394586e-06   7.2219748574e-05   2.8637765435e-02   9.5556374526e-02   2.3694968921e-06   3.1178471253e-05   2.4636076305e-08   7.3622554634e-01
   2.6680000000e-04   4.4841018390e-02   1.5558401403e+03  -3.4480248941e+05   2.1880687418e-01   3.6588640621e-04   7.6453273959e-05   1.1377255613e-03   6.3577145585e-02   1.5805580394e-03   6.8392953451e-02   1.8229977308e-05   8.4329995034e-07   5.7501821181e-08   1.4041837789e-05   1.0667683894e-04   3.1065862602e-02   9.8885576149e-02   3.7713159820e-06   4.9412436010e-05   4.9260674193e-08   7.3472527121e-01
