# L (m)  = 4
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-02   1.5923662246e-03   3.0000000000e+02  -1.8549436183e+04   2.0185407538e-03   1.1692510029e+00   9.1867494358e-05   1.6181933664e-29  -1.7210019430e-28   2.3125203457e-01   1.0592555746e-24   6.1999427165e-04   8.8516747597e-11   7.6617542273e-34   1.1867548236e-34   7.1242181885e-21   9.5076940056e-04   7.9368319618e-04   5.1299579161e-04   2.2464813110e-33   7.9365639758e-11   2.3626230929e-34   7.6577865511e-01
   3.0000000000e-02   4.7650796633e-03   3.0000000000e+02  -5.9300772463e+04   6.0391976653e-03   1.1638440949e+00   2.7486440473e-04   1.1765296550e-28  -4.8550618534e-27   2.2777012870e-01   2.5565744163e-24   1.8548998406e-03   2.6478057909e-10   2.9052913540e-31   1.3204094949e-33   2.8024467654e-20   2.8454892300e-03   2.3746398851e-03   1.5347935348e-03   1.9014711619e-31   2.3745278506e-10   2.1467927746e-33   7.6334518390e-01
   5.0000000000e-02   7.9264263891e-03   3.0000000000e+02  -9.9881541357e+04   1.0041923107e-02   1.1585078864e+00   4.5707316165e-04   3.1335289589e-28  -1.6148388579e-26   2.2430316405e-01   4.0636005157e-24   3.0841847447e-03   4.4011175539e-10  -5.2297713232e-32  -2.0078060219e-34   5.9981092169e-20   4.7344810466e-03   3.9486892721e-03   2.5519759281e-03   7.2081211821e-32   3.9483978466e-10   6.0252018106e-33   7.6092043096e-01
   7.0000000000e-02   1.1077063058e-02   3.0000000000e+02  -1.4028432276e+05   1.4025272941e-02   1.1532411922e+00   6.3844604782e-04   6.0327777702e-28   7.0054315373e-27   2.2085201195e-01   5.5588343670e-24   4.3073325676e-03   6.1435265863e-10   4.1108472729e-31  -1.3594675533e-34   1.0252145379e-19   6.6188213134e-03   5.5153558467e-03   3.5641384787e-03   5.0103880544e-31   5.5147298879e-10   1.1930681335e-32   7.5850389263e-01
   9.0000000000e-02   1.4217631507e-02   3.0000000000e+02  -1.8050189906e+05   1.7987839979e-02   1.1480428516e+00   8.1893651506e-04   9.8664803388e-28  -3.8432030296e-26   2.1741752084e-01   7.0313247670e-24   5.5238403022e-03   7.8735000287e-10   1.4130399358e-30   7.0495940512e-38   1.5402177182e-19   8.4995610514e-03   7.0741759509e-03   4.5708872104e-03   1.3657014876e-30   7.0730008171e-10   1.9920632858e-32   7.5609507663e-01
   1.1000000000e-01   1.7348759411e-02   3.0000000000e+02  -2.2052725550e+05   2.1928253409e-02   1.1429117278e+00   9.9849914446e-04   1.4617464818e-27   1.6243188618e-26   2.1400051653e-01   8.4764340386e-24   6.7332182279e-03   9.5895489176e-10  -7.0390659051e-31  -3.4560044895e-38   2.1285800733e-19   1.0377726710e-02   8.6246974676e-03   5.5718385687e-03   6.3441499067e-31   8.6227004682e-10   3.0050669409e-32   7.5369350153e-01
   1.3000000000e-01   2.0471060913e-02   3.0000000000e+02  -2.6035358049e+05   2.5845178268e-02   1.1378467075e+00   1.1770896094e-03   2.0292390078e-27   1.4901491491e-26   2.1060180231e-01   9.8962193483e-24   7.9349897954e-03   1.1290228716e-09  -1.6263843783e-31  -8.3225779487e-39   2.7769705818e-19   1.2254320997e-02   1.0166479531e-02   6.5666193321e-03   1.6375419401e-30   1.0163331340e-09   4.2374600543e-32   7.5129869628e-01
   1.5000000000e-01   2.3585137236e-02   3.0000000000e+02  -2.9997426611e+05   2.9737314947e-02   1.1328466997e+00   1.3546646414e-03   2.6870272564e-27  -3.9430958102e-27   2.0722215917e-01   1.1289067958e-23   9.1286915192e-03   1.2974139799e-09  -1.8354160541e-31  -9.1909973653e-39   3.4745181579e-19   1.4130323674e-02   1.1699092258e-02   7.5548665280e-03   2.6010044446e-30   1.1694408296e-09   5.6944384922e-32   7.4891019974e-01
   1.7000000000e-01   2.6691577267e-02   3.0000000000e+02  -3.3938290848e+05   3.3603398723e-02   1.1279106353e+00   1.5311819977e-03   3.4339264429e-27   1.7725515504e-26   2.0386234594e-01   1.2655840396e-23   1.0313872875e-02   1.4639927885e-09   1.0477738046e-30   5.0913015071e-38   4.2127885654e-19   1.6006692309e-02   1.3222116497e-02   8.5362273542e-03   4.6137058852e-30   1.3215458278e-09   7.3810106813e-32   7.4652756024e-01
