# L (m)  = 4
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-02   1.6835001614e-03   3.0000000000e+02  -1.3097091852e+04   1.1430538439e-03   1.1696666681e+00   5.5497720468e-05   4.6887144273e-30  -3.6927135597e-29   2.3183544602e-01   5.2033235461e-25   3.3672889562e-04   3.2582484898e-11   4.9807581176e-40  -3.2727036942e-41   4.3838528893e-21   1.3127446855e-03   4.6609012540e-04   2.8473710241e-04   4.1745756707e-34   4.4758200789e-11   4.8920599841e-35   7.6570875538e-01
   3.0000000000e-02   5.0457389353e-03   3.0000000000e+02  -4.3061022241e+04   3.4254677449e-03   1.1650661775e+00   1.6631505073e-04   2.7847735531e-29   2.1539959330e-29   2.2950994578e-01   1.0212905895e-24   1.0090933604e-03   9.7636156743e-11   4.4072728574e-38  -4.1790036478e-40   1.6752127797e-20   3.9346680187e-03   1.3967697092e-03   8.5328962458e-04   4.1032761250e-33   1.3412961934e-10   4.4376114362e-34   7.6312991824e-01
   5.0000000000e-02   8.4035743890e-03   3.0000000000e+02  -7.2976862655e+04   5.7035189405e-03   1.1605085285e+00   2.7692422751e-04   7.0757191903e-29  -5.8356037661e-29   2.2718842686e-01   1.5446000487e-24   1.6801571867e-03   1.6254757845e-10   2.6998772708e-37   1.0637148606e-40   3.5720069760e-20   6.5535953900e-03   2.3256867626e-03   1.4207507637e-03   1.4778237073e-32   2.2332917643e-10   1.2426701044e-33   7.6055445845e-01
   7.0000000000e-02   1.1757371804e-02   3.0000000000e+02  -1.0284207413e+05   7.9765558461e-03   1.1559931962e+00   3.8729601194e-04   1.3398364631e-28   4.4751391619e-29   2.2487124943e-01   2.0724463800e-24   2.3497183275e-03   2.2728647613e-10   3.3723741468e-37   3.8371353788e-43   6.1724356195e-20   9.1700983855e-03   3.2525863212e-03   1.9869551855e-03   3.6655161747e-32   3.1233068243e-10   2.4551107877e-33   7.5798209583e-01
   9.0000000000e-02   1.5107494911e-02   3.0000000000e+02  -1.3265418411e+05   1.0243938216e-02   1.1515196593e+00   4.9740167575e-04   2.1753589947e-28   5.8178053655e-29   2.2255876628e-01   2.5961439135e-24   3.0175782438e-03   2.9182309443e-10   1.2405639856e-36   7.6347523761e-43   9.4361244893e-20   1.1784743446e-02   4.1772178641e-03   2.5517404319e-03   7.4300884020e-32   4.0110840206e-10   4.0902909666e-33   7.5541255141e-01
   1.1000000000e-01   1.8454305860e-02   3.0000000000e+02  -1.6241078537e+05   1.2505036968e-02   1.1470874001e+00   6.0721299072e-04   3.2125180634e-28  -2.8082083927e-29   2.2025132293e-01   3.1118918308e-24   3.6835418622e-03   3.5612820224e-10   5.8597471457e-37   1.1729654524e-42   1.3300644491e-19   1.4398091898e-02   5.0993352338e-03   3.1149468813e-03   1.3262158117e-31   4.8963704793e-10   6.1571583037e-33   7.5284554742e-01
   1.3000000000e-01   2.1798165196e-02   3.0000000000e+02  -1.9210953494e+05   1.4759234020e-02   1.1426959045e+00   7.1670221852e-04   4.4493400896e-28   3.7800553752e-29   2.1794925775e-01   3.6181616231e-24   4.3474175344e-03   4.2017309804e-10  -1.0503710062e-36   1.6513387107e-42   1.7702601648e-19   1.7010699992e-02   6.0186965576e-03   3.6764177091e-03   2.1687755793e-31   5.7789177416e-10   8.6643959452e-33   7.5028080731e-01
   1.5000000000e-01   2.5139431849e-02   3.0000000000e+02  -2.2174815317e+05   1.7005922120e-02   1.1383446626e+00   8.2584210075e-04   5.8839383830e-28   6.6426051774e-29   2.1565290208e-01   4.1144662611e-24   5.0090169965e-03   4.8392961490e-10  -4.1732709925e-36   2.1807939362e-42   2.2583987869e-19   1.9623118944e-02   6.9350641721e-03   4.2359988504e-03   3.3269490207e-31   6.6584817033e-10   1.1620418264e-32   7.4771805579e-01
   1.7000000000e-01   2.8478463119e-02   3.0000000000e+02  -2.5132442276e+05   1.9244504692e-02   1.1340331683e+00   9.3460584941e-04   7.5146268187e-28   3.2483775202e-29   2.1336258031e-01   4.6007870942e-24   5.6681553301e-03   5.4737012512e-10  -1.1871294042e-36   3.2391056922e-42   2.7893446718e-19   2.2235894980e-02   7.8482045496e-03   4.7935389628e-03   4.8608328151e-31   7.5348225542e-10   1.5033366743e-32   7.4515701880e-01
