# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.2500000000e-05   4.4367078405e-03   4.9512544949e+02  -1.9362308716e+04   2.1013655042e-02   7.0689147137e-01   2.0935313248e-05   4.0901939251e-07   3.4543061517e-05   2.1524229913e-01   4.9293088251e-05   9.7301617727e-03   6.2753175004e-05   1.0832690469e-14   8.4010340067e-16   6.6186114133e-12   2.1018485010e-09   1.5899630790e-03   9.6725948775e-03   4.8768736228e-11   2.3727340349e-10   1.8692134948e-16   7.6359704509e-01
   3.7500000000e-05   9.5957064177e-03   7.0784381272e+02  -4.4095514509e+04   4.5411680125e-02   4.9180127656e-01   4.5209642818e-05   3.5850038947e-06   1.1682736742e-04   1.9458994431e-01   1.5569711309e-04   2.1009487881e-02   8.2166995866e-05   9.6434179512e-14   8.7569892129e-15   2.4358939926e-11   4.5476942737e-09   3.4416820124e-03   2.0915300589e-02   8.0037713194e-10   5.3878633302e-10   5.2567333634e-15   7.5964009318e-01
   6.2500000000e-05   1.4028103494e-02   8.7607824392e+02  -6.5345784854e+04   6.6305457314e-02   3.9545187785e-01   6.5854187298e-05   1.1126137251e-05   2.6864925891e-04   1.7680528928e-01   2.9715012523e-04   3.0639957067e-02   7.1872388894e-05   4.4283581947e-13   4.1536376652e-14   6.3756019776e-11   6.6856566236e-09   5.0457652402e-03   3.0553880820e-02   3.2227455947e-09   9.0251519676e-10   2.8438330429e-14   7.5624044462e-01
   8.7500000000e-05   1.8015137699e-02   1.0158044014e+03  -8.4460951922e+04   8.5009104055e-02   3.3950831200e-01   8.4847109677e-05   2.2754457838e-05   5.1420682781e-04   1.6073396659e-01   4.7977214732e-04   3.9227677460e-02   5.7788712926e-05   1.5137804457e-12   1.4278683897e-13   1.3914905605e-10   8.7732737690e-09   6.5168136440e-03   3.9179765842e-02   7.4635378778e-09   1.4423251322e-09   9.5118463579e-14   7.5318238938e-01
   1.1250000000e-04   2.1689805722e-02   1.1355699049e+03  -1.0207807228e+05   1.0212625244e-01   3.0236044754e-01   1.0450313816e-04   3.7603147512e-05   8.4650491756e-04   1.4585687898e-01   7.2235646217e-04   4.7046659888e-02   4.6458431392e-05   4.4882903390e-12   4.2407404999e-13   2.7688462265e-10   1.1189736929e-08   7.9205294715e-03   4.7054559942e-02   1.2822399355e-08   2.3155476608e-09   2.7515989686e-13   7.5036391901e-01
   1.3750000000e-04   2.5130319058e-02   1.2401665372e+03  -1.1857153501e+05   1.1799315383e-01   2.7565143654e-01   1.2757964270e-04   5.5210881445e-05   1.2305495074e-03   1.3192055723e-01   1.0373374887e-03   5.4245388065e-02   3.8108175215e-05   1.2460261308e-11   1.1777368526e-12   5.3480418691e-10   1.4663859742e-08   9.3086245325e-03   5.4311561587e-02   1.8575067040e-08   3.8200721360e-09   7.7319673233e-13   7.4772504528e-01
   1.6250000000e-04   2.8389187713e-02   1.3326916254e+03  -1.3419252033e+05   1.3282382880e-01   2.5539724830e-01   1.5686264655e-04   7.5397459274e-05   1.6232004449e-03   1.1879559469e-01   1.4245442325e-03   6.0918823917e-02   3.1888537274e-05   3.4158505859e-11   3.2188305227e-12   1.0562242666e-09   2.0629237408e-08   1.0729712040e-02   6.1018430197e-02   2.4456590287e-08   6.6309288064e-09   2.2062240448e-12   7.4522549302e-01
   1.8750000000e-04   3.1501700127e-02   1.4152777224e+03  -1.4910966887e+05   1.4675758919e-01   2.3944351667e-01   1.9468823879e-04   9.7927008229e-05   1.9878360786e-03   1.0641962065e-01   1.8716745270e-03   6.7134156010e-02   2.7079208156e-05   9.5837563958e-11   8.9569880122e-12   2.2097639387e-09   3.2005024618e-08   1.2231068669e-02   6.7197676273e-02   3.0653713556e-08   1.2357543173e-08   6.5048906971e-12   7.4283819600e-01
   2.1250000000e-04   3.4492904089e-02   1.4894836609e+03  -1.6344255866e+05   1.5989483732e-01   2.2651391650e-01   2.4270785552e-04   1.2239667010e-04   2.2992125695e-03   9.4758695511e-02   2.3575854591e-03   7.2947788903e-02   2.3206736838e-05   2.7993958718e-10   2.5788444371e-11   4.9707360420e-09   5.5127484420e-08   1.3858803937e-02   7.2845536625e-02   3.7797596268e-08   2.4947323527e-08   1.9868111914e-11   7.4054394256e-01
