# L (m)  = 4
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-02   1.5666626088e-03   3.0000000000e+02  -2.3581933574e+04   2.7245955924e-03   1.1689457805e+00   1.1492439756e-04   3.5452899346e-29  -3.3291542339e-26   2.3075623301e-01   1.8114881889e-24   8.7270259057e-04   1.6917399926e-10   4.9410174718e-33   1.5021254431e-33   8.9223245433e-21   7.2080134084e-04   1.0213601916e-03   7.1560841269e-04   7.3232216455e-33   1.0367180230e-10   5.9110868160e-34   7.6579836978e-01
   3.0000000000e-02   4.6839942463e-03   3.0000000000e+02  -7.4284508214e+04   8.1438324508e-03   1.1629478672e+00   3.4353895788e-04   2.8092694476e-28  -5.8079502157e-26   2.2629314661e-01   4.7746203629e-24   2.6084004659e-03   5.0549475190e-10   2.7238016167e-31   5.1135856052e-34   3.5275134930e-20   2.1556437139e-03   3.0530232302e-03   2.1388697968e-03   2.2837364021e-31   3.0989193996e-10   5.3836773633e-33   7.6340737641e-01
   5.0000000000e-02   7.7861742476e-03   3.0000000000e+02  -1.2469263339e+05   1.3530399503e-02   1.1570424725e+00   5.7086181256e-04   7.6026884609e-28   4.7246856864e-26   2.2185631313e-01   7.7240535818e-24   4.3333011977e-03   8.3929319889e-10  -2.9283739966e-31  -1.8340764932e-33   7.4574825347e-20   3.5852816637e-03   5.0729456015e-03   3.5532908915e-03   1.4655450381e-31   5.1491707074e-10   1.5149698603e-32   7.6102800435e-01
   7.0000000000e-02   1.0874040814e-02   3.0000000000e+02  -1.7478924281e+05   1.8881704610e-02   1.1512277773e+00   7.9683873744e-04   1.4717165838e-27   1.3060199282e-26   2.1744744932e-01   1.0634722307e-23   6.0463619471e-03   1.1700932657e-09   1.0997776724e-31   2.7831829344e-33   1.2502294607e-19   5.0112334879e-03   7.0804785586e-03   4.9580253673e-03   9.0828685499e-31   7.1867917633e-10   3.0076517432e-32   7.5865961070e-01
   9.0000000000e-02   1.3948402328e-02   3.0000000000e+02  -2.2455776436e+05   2.4195230176e-02   1.1455020210e+00   1.0214166347e-03   2.4126201346e-27   2.8616026984e-26   2.1306822287e-01   1.3495367119e-23   7.7465714537e-03   1.4974352703e-09  -1.0529128422e-30  -5.3165083015e-38   1.8395290637e-19   6.4349691218e-03   9.0749891610e-03   6.3522529264e-03   1.2184473499e-30   9.2111181990e-10   5.0346736768e-32   7.5630157541e-01
   1.1000000000e-01   1.7010039246e-02   3.0000000000e+02  -2.7398213381e+05   2.9468533252e-02   1.1398634981e+00   1.2445434809e-03   3.5811814060e-27   1.5196138467e-26   2.0872025176e-01   1.6304341937e-23   9.4329502618e-03   1.8208763285e-09  -5.9564094845e-31  -2.9822890370e-38   2.4919629412e-19   7.8579121411e-03   1.1055859878e-02   7.7351796315e-03   3.0502923597e-30   1.1221500740e-09   7.6137449190e-32   7.5395329990e-01
   1.3000000000e-01   2.0059705881e-02   3.0000000000e+02  -3.2304680776e+05   3.4699245671e-02   1.1343105555e+00   1.4661682804e-03   4.9752389018e-27   2.1523062087e-26   2.0440510365e-01   1.9059035316e-23   1.1104550936e-02   2.1399907234e-09   2.5607181860e-31   1.2766334207e-38   3.1917208961e-19   9.2814416272e-03   1.3022488243e-02   9.1060382120e-03   5.8934842308e-30   1.3217304561e-09   1.0762087792e-31   7.5161420559e-01
   1.5000000000e-01   2.3098132072e-02   3.0000000000e+02  -3.7173677576e+05   3.9885074183e-02   1.1288415896e+00   1.6862410263e-03   6.5933926397e-27  -1.5260888280e-26   2.0012429523e-01   2.1758221302e-23   1.2760458261e-02   2.4543702376e-09  -1.2880671730e-30  -6.3711148846e-38   3.9277549797e-19   1.0706893908e-02   1.4974286550e-02   1.0464088345e-02   8.3717815065e-30   1.5197908721e-09   1.4496380028e-31   7.4928373270e-01
   1.7000000000e-01   2.6126024752e-02   3.0000000000e+02  -4.2003757156e+05   4.5023800598e-02   1.1234550439e+00   1.9047126646e-03   8.4375867451e-27   6.7643584352e-26   1.9587929172e-01   2.4400723381e-23   1.4399789427e-02   2.7636244479e-09  -4.2282838842e-30  -2.0973438890e-37   4.6922268176e-19   1.2135564187e-02   1.6910681598e-02   1.1808616908e-02   1.1291948056e-29   1.7162705659e-09   1.8832751221e-31   7.4696133902e-01
