# L (m)  = 2
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   5.0000000000e-03   1.5726411191e-03   3.0000000000e+02  -1.8643976328e+04   1.9833071376e-03   1.1693678222e+00   8.3170554304e-05   4.2543477649e-29   6.4665324112e-25   2.3126604262e-01   2.9650094627e-24   6.3971951573e-04   2.2778013612e-10  -7.6318284793e-34  -2.0832098332e-33   2.2235271149e-20   9.5686567998e-04   7.5066582956e-04   5.0975123803e-04   4.1851662749e-33   7.3297787194e-11   5.6147853002e-34   7.6579378426e-01
   1.5000000000e-02   4.7080929797e-03   3.0000000000e+02  -5.9610344979e+04   5.9363642355e-03   1.1641871082e+00   2.4895130271e-04   2.8635514571e-28  -3.1944691800e-25   2.2780978449e-01   6.6229812040e-24   1.9147535722e-03   6.8165415259e-10   4.2620015966e-30  -1.5521483450e-32   7.2703047904e-20   2.8649576841e-03   2.2469117339e-03   1.5257476267e-03   2.4783481155e-30   2.1939360616e-10   5.1057179772e-33   7.6338889268e-01
   2.5000000000e-02   7.8342659003e-03   3.0000000000e+02  -1.0043091088e+05   9.8742782947e-03   1.1590689019e+00   4.1412122907e-04   7.4478176222e-28   1.0897771989e-25   2.2436618376e-01   1.0273943109e-23   3.1848080899e-03   1.1334058645e-09  -2.9851303055e-30  -2.7967530019e-32   1.3474537688e-19   4.7684183884e-03   3.7375610972e-03   2.5377878785e-03  -1.4637913781e-30   3.6493357084e-10   1.4337878022e-32   7.6099111805e-01
   3.5000000000e-02   1.0951717925e-02   3.0000000000e+02  -1.4109705185e+05   1.3795521403e-02   1.1540123358e+00   5.7863191502e-04   1.4183109718e-27   1.6618852039e-25   2.2093619882e-01   1.3923627155e-23   4.4493287101e-03   1.5826120444e-09  -1.7738889661e-30  -8.9012778442e-38   2.0879468680e-19   6.6682453276e-03   5.2221228869e-03   3.5454378913e-03  -4.0689970866e-31   5.0986364424e-10   2.8405745325e-32   7.5860003235e-01
   4.5000000000e-02   1.4060997702e-02   3.0000000000e+02  -1.8160037497e+05   1.7698602583e-02   1.1490165519e+00   7.4243608688e-04   2.3066723073e-27   2.5264035318e-25   2.1752076389e-01   1.7536006086e-23   5.7077745656e-03   2.0288601764e-09   1.8363923141e-30   9.2772465854e-38   2.9310946051e-19   8.5654160793e-03   6.7001177581e-03   4.5482741727e-03   2.2976956982e-30   6.5413105996e-10   4.7452850515e-32   7.5621521476e-01
   5.5000000000e-02   1.7162644817e-02   3.0000000000e+02  -2.2193271669e+05   2.1582067401e-02   1.1440807023e+00   9.0548758312e-04   3.4044419524e-27  -1.6136860047e-25   2.1412078915e-01   2.1104794574e-23   6.9596182153e-03   2.4717486950e-09   9.3779731962e-30   4.6490802826e-37   3.8545134825e-19   1.0460888754e-02   8.1710778019e-03   5.5458838011e-03   7.6183582365e-30   7.9768429419e-10   7.1618341222e-32   7.5383625143e-01
   6.5000000000e-02   2.0257190119e-02   3.0000000000e+02  -2.6208614288e+05   2.5444497602e-02   1.1392039490e+00   1.0677413238e-03   4.7154185458e-27  -9.8064816404e-26   2.1073716089e-01   2.4608064261e-23   8.2043455823e-03   2.9108872066e-09  -2.4471849979e-29  -1.2002717907e-36   4.8382684724e-19   1.2355602473e-02   9.6345463092e-03   6.5378643863e-03  -1.0062682573e-29   9.4047303938e-10   1.0103688819e-31   7.5146273518e-01
   7.5000000000e-02   2.3345156047e-02   3.0000000000e+02  -3.0205294903e+05   2.9284510756e-02   1.1343854635e+00   1.2291532818e-03   6.2383735757e-27   1.4935561379e-25   2.0737074167e-01   2.8077843506e-23   9.4414558932e-03   3.3458966944e-09  -4.4870949881e-30  -2.2043045796e-37   5.8680690595e-19   1.4250477834e-02   1.1090077549e-02   7.5238240322e-03   3.4372846128e-30   1.0824481796e-09   1.3583859032e-31   7.4909426531e-01
   8.5000000000e-02   2.6427056952e-02   3.0000000000e+02  -3.4182566037e+05   3.3100759935e-02   1.1296244274e+00   1.3896804563e-03   7.9667091902e-27  -1.9113080783e-25   2.0402237038e-01   3.1493762105e-23   1.0670461620e-02   3.7764097064e-09   1.1753443087e-30   6.3171731522e-38   6.9311078314e-19   1.6146417364e-02   1.2537236559e-02   8.5033812994e-03   9.5549537460e-30   1.2235617673e-09   1.7614887992e-31   7.4673044732e-01
   9.5000000000e-02   2.9503399406e-02   3.0000000000e+02  -3.8139703206e+05   3.6891933386e-02   1.1249200320e+00   1.5492808468e-03   9.9105038322e-27  -5.0444634803e-26   2.0069286243e-01   3.4842320960e-23   1.1890888421e-02   4.2020705266e-09  -3.2019805674e-30  -1.5375263935e-37   8.0190971400e-19   1.8044305962e-02   1.3975598951e-02   9.4761651678e-03   1.0876559420e-29   1.3637670016e-09   2.2208844226e-31   7.4437089266e-01
