# L (m)  = 0.5
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.2500000000e-03   1.7268524690e-03   3.0000000000e+02  -1.0840255050e+04   6.7500958615e-04   1.1700202344e+00   2.4527025837e-05   3.4946860141e-29   7.0459970199e-24   2.3212456961e-01   6.4686624694e-24   2.3434237457e-04   3.4348827022e-10   1.8757463350e-30  -7.6540134754e-31   4.8908775520e-20   1.5249162505e-03   2.4126727944e-04   1.7487290631e-04   1.0693580008e-30   5.6257137263e-11   6.4761879191e-34   7.6567550416e-01
   3.7500000000e-03   5.1832905796e-03   3.0000000000e+02  -3.6354524732e+04   2.0258740306e-03   1.1661094267e+00   7.3611937903e-05   1.3460376068e-28   3.3153863530e-23   2.3037247994e-01   9.7131043686e-24   7.0332003870e-04   1.0308723190e-09  -1.8263482338e-32  -2.3965530746e-34   1.4744825211e-19   4.5772287074e-03   7.2410493361e-04   5.2483712036e-04   1.7817000570e-32   1.6883955057e-10   5.8777668697e-33   7.6302441613e-01
   6.2500000000e-03   8.6426339751e-03   3.0000000000e+02  -6.1885542882e+04   3.3772067623e-03   1.1622217575e+00   1.2271430354e-04   2.9979089567e-28   7.9989232897e-24   2.2861938617e-01   1.2929312247e-23   1.1724586741e-03   1.7184271492e-09   7.5772248364e-30   3.8285772790e-31   2.4769627559e-19   7.6323053275e-03   1.2071128661e-03   8.7492091858e-04   4.3698840051e-30   2.8145410202e-10   1.6460600734e-32   7.6037109974e-01
   8.7500000000e-03   1.2105056025e-02   3.0000000000e+02  -8.7431473315e+04   4.7286329716e-03   1.1583570539e+00   1.7182079349e-04   5.2831996192e-28   1.3024769613e-23   2.2686551127e-01   1.6081818023e-23   1.6416270974e-03   2.4059173673e-09   2.8231395294e-31   2.5007266912e-33   3.5030261054e-19   1.0690430928e-02   1.6901590276e-03   1.2250260530e-03   2.9788744862e-31   3.9406499524e-10   3.2510618980e-32   7.5771542203e-01
   1.1250000000e-02   1.5570731917e-02   3.0000000000e+02  -1.1299050581e+05   6.0797803348e-03   1.1545151418e+00   2.2091816702e-04   8.1587650512e-28   1.3031122480e-24   2.2511107604e-01   1.9326668341e-23   2.1106949953e-03   3.0931091279e-09  -1.1650971291e-31  -5.8557173216e-33   4.5563659237e-19   1.3751891405e-02   2.1731122454e-03   1.5750549272e-03   1.7449831947e-31   5.0663666978e-10   5.4157883871e-32   7.5505724862e-01
   1.3750000000e-02   1.9039838593e-02   3.0000000000e+02  -1.3856085632e+05   7.4302790812e-03   1.1506958456e+00   2.6999327394e-04   1.1671090415e-27   9.4420361429e-26   2.2335629907e-01   2.2533876280e-23   2.5795329483e-03   3.7797702235e-09  -6.9699579465e-30  -4.1644057669e-31   5.6372323193e-19   1.6816973651e-02   2.6558422445e-03   1.9249106144e-03  -3.8381452306e-30   6.1913381247e-10   8.1507827124e-32   7.5239644380e-01
   1.6250000000e-02   2.2512554689e-02   3.0000000000e+02  -1.6414076711e+05   8.7797620544e-03   1.1468989890e+00   3.1903305653e-04   1.5918944168e-27   3.6459258831e-26   2.2160139672e-01   2.5871503784e-23   3.0480124545e-03   4.4656701724e-09  -1.5416334671e-29   9.1332769438e-33   6.7444135819e-19   1.9885965473e-02   3.1382196674e-03   2.2744968759e-03  -8.1680339247e-30   7.3152136834e-10   1.1468571048e-31   7.4973287055e-01
   1.8750000000e-02   2.5989060475e-02   3.0000000000e+02  -1.8972850697e+05   1.0127864770e-02   1.1431243944e+00   3.6802455119e-04   2.0653476172e-27   3.5159378006e-25   2.1984658309e-01   2.8978650993e-23   3.5160059500e-03   5.1505803036e-09   2.3125654957e-33   8.7160818306e-35   7.8753316206e-19   2.2959155525e-02   3.6201160926e-03   2.6237181764e-03   8.3973261270e-31   8.4376455107e-10   1.5378972779e-31   7.4706639061e-01
   2.1250000000e-02   2.9469537798e-02   3.0000000000e+02  -2.1532237130e+05   1.1474225469e-02   1.1393718835e+00   4.1695489013e-04   2.6097746286e-27   2.0504572448e-24   2.1809207000e-01   3.2176767609e-23   3.9833868288e-03   5.8342738374e-09   1.1601599194e-33  -1.8801408639e-34   9.0306691968e-19   2.6036833226e-02   4.1014040506e-03   2.9724796997e-03   1.1646517378e-30   9.5582885288e-10   1.9892878171e-31   7.4439686451e-01
