# L (m)  = 0.0028
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   7.0000000000e-06   4.2593388488e-03   4.6760884809e+02  -1.8109917526e+04   1.8969792512e-02   7.4782867753e-01   3.8976098269e-05   1.4144079459e-06   4.8074957873e-05   2.1705121524e-01   8.9574382894e-05   9.1187779620e-03   1.0159789547e-04   4.9240359874e-11   3.5146273579e-12   1.4987506577e-08   4.7091939031e-06   3.2535904845e-03   6.5584479670e-03   1.1295306805e-09   5.1813471730e-07   1.3019068258e-12   7.6373308710e-01
   2.1000000000e-05   9.4489121915e-03   6.5950856825e+02  -4.2499249244e+04   4.2040526967e-02   5.2665524170e-01   8.6297471793e-05   8.2346864818e-06   1.4951394273e-04   1.9767269436e-01   2.4469335186e-04   2.0189398840e-02   1.1995791901e-04   3.2859958081e-10   2.8441418939e-11   4.9754848820e-08   1.0444816865e-05   7.2213854607e-03   1.4543445195e-02   1.0707460314e-08   1.1887573873e-06   2.5108104363e-11   7.5975268435e-01
   3.5000000000e-05   1.3905709450e-02   8.1179197895e+02  -6.3444785067e+04   6.1789475676e-02   4.2530728015e-01   1.2651360307e-04   2.0223245342e-05   3.0442428640e-04   1.8103034074e-01   4.0289484104e-04   2.9641888718e-02   1.0085048253e-04   1.1844055268e-09   1.0730965306e-10   1.2081911950e-07   1.5391342509e-05   1.0643561345e-02   2.1377512009e-02   3.7801557590e-08   1.9185146876e-06   1.0582193107e-10   7.5633432085e-01
   4.9000000000e-05   1.7917495368e-02   9.3889801367e+02  -8.2298830479e+04   7.9493074848e-02   3.6569292860e-01   1.6279690854e-04   3.6004287237e-05   5.2249678252e-04   1.6601949280e-01   5.6800788494e-04   3.8093517137e-02   8.0477316001e-05   3.3061152265e-09   3.0204323183e-10   2.4905649286e-07   1.9951307015e-05   1.3751180450e-02   2.7485580352e-02   9.4576294277e-08   2.8662018949e-06   2.7950363812e-10   7.5325728105e-01
   6.3000000000e-05   2.1619754864e-02   1.0485199995e+03  -9.9698000506e+04   9.5742932749e-02   3.2573548496e-01   1.9757363687e-04   5.4069140936e-05   7.9716225057e-04   1.5213702471e-01   7.5689262076e-04   4.5828854183e-02   6.4944375396e-05   8.0775423140e-09   7.3676856696e-10   4.6322186086e-07   2.4461064241e-05   1.6659394171e-02   3.3057110758e-02   1.9861178454e-07   4.1938027917e-06   6.2434570791e-10   7.5041764802e-01
   7.7000000000e-05   2.5086838458e-02   1.1451488860e+03  -1.1599158681e+05   1.1085171868e-01   2.9673753784e-01   2.3315742843e-04   7.3419056507e-05   1.1062575169e-03   1.3913844545e-01   9.8145998992e-04   5.2995794952e-02   5.3641787431e-05   1.8237516768e-08   1.6554019913e-09   8.0672683330e-07   2.9358001827e-05   1.9437932186e-02   3.8184834116e-02   3.7492625229e-07   6.1017508227e-06   1.3166470416e-09   7.4775839490e-01
   9.1000000000e-05   2.8369406662e-02   1.2315732581e+03  -1.3141754757e+05   1.2502179743e-01   2.7455623945e-01   2.7194819415e-04   9.3518105835e-05   1.4197871134e-03   1.2688816847e-01   1.2445199786e-03   5.9688500113e-02   4.5288612924e-05   3.9255777754e-08   3.5322917546e-09   1.3542047549e-06   3.5303381949e-05   2.2140397642e-02   4.2920951478e-02   6.6102666057e-07   8.8910651576e-06   2.7341321366e-09   7.4524066509e-01
   1.0500000000e-04   3.1502852806e-02   1.3097090381e+03  -1.4614209013e+05   1.3838512904e-01   2.5693582485e-01   3.1637713026e-04   1.1399092499e-04   1.7074364873e-03   1.1531661720e-01   1.5407345817e-03   6.5968332523e-02   3.8957478733e-05   8.2462446371e-08   7.3130228361e-09   2.2464792596e-06   4.3295888456e-05   2.4810384909e-02   4.7290034481e-02   1.1183001562e-06   1.3066264908e-05   5.6788313147e-09   7.4283731190e-01
   1.1900000000e-04   3.4512406296e-02   1.3809182029e+03  -1.6028365901e+05   1.5102730881e-01   2.4253913085e-01   3.6883185188e-04   1.3441753228e-04   1.9433019810e-03   1.0439372804e-01   1.8580405530e-03   7.1876456172e-02   3.4076249036e-05   1.7212229138e-07   1.4937102469e-08   3.7569108522e-06   5.4840807104e-05   2.7484172190e-02   5.1297848597e-02   1.8518456075e-06   1.9493977302e-05   1.1859020023e-08   7.4052898437e-01
   1.3300000000e-04   3.7416857462e-02   1.4461930394e+03  -1.7393044289e+05   1.6300356629e-01   2.3052142832e-01   4.3160872155e-04   1.5425773347e-04   2.1078024554e-03   9.4112322137e-02   2.1787262394e-03   7.7441727504e-02   3.0314481651e-05   3.6101997329e-07   3.0437895163e-08   6.4190205769e-06   7.2234281326e-05   3.0191556457e-02   5.4938673607e-02   3.0388006574e-06   2.9631883886e-05   2.4893986536e-08   7.3830127033e-01
