# L (m)  = 2
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   5.0000000000e-03   1.7294524611e-03   3.0000000000e+02  -1.1328121518e+04   8.0367617238e-04   1.1698726486e+00   3.6371190776e-05   8.9049090282e-30  -7.9337588108e-25   2.3204871783e-01   1.4459117523e-24   2.4847626506e-04   5.1926950791e-11  -8.0501270146e-36   6.1063171657e-39   1.3099036386e-20   1.4740959497e-03   3.1804316645e-04   2.0078555009e-04   7.0914725135e-34   2.9181952403e-11   5.0985630484e-35   7.6567350996e-01
   1.5000000000e-02   5.1881115495e-03   3.0000000000e+02  -3.7795751655e+04   2.4106260866e-03   1.1656731712e+00   1.0909570750e-04   4.6782106994e-29   3.7710939829e-24   2.3014648609e-01   2.1486254997e-24   7.4530294529e-04   1.5574978659e-10   4.6728069817e-29   2.5868332506e-36   4.2002586246e-20   4.4221691347e-03   9.5397193770e-04   6.0225549608e-04   2.6534503462e-29   8.7531066937e-11   4.6250013325e-34   7.6302071844e-01
   2.5000000000e-02   8.6467493722e-03   3.0000000000e+02  -6.4257694412e+04   4.0167212439e-03   1.1615042633e+00   1.8178252299e-04   7.8942458650e-29   1.0551238644e-23   2.2824484458e-01   2.5783961691e-24   1.2418613209e-03   2.5950309698e-10   3.0385511550e-30  -1.4920640082e-30   7.6279416948e-20   7.3704905316e-03   1.5895672343e-03   1.0035101657e-03   1.7395229323e-30   1.4584863984e-10   1.2961854063e-33   7.6036794323e-01
   3.5000000000e-02   1.2105594821e-02   3.0000000000e+02  -9.0712090872e+04   5.6215157061e-03   1.1573656457e+00   2.5441208369e-04   1.4547600626e-28   3.1853743705e-25   2.2634404557e-01   3.3400243242e-24   1.7380109381e-03   3.6314892680e-10  -1.6023610002e-29  -6.2194115913e-31   1.1877128364e-19   1.0319429374e-02   2.2246556404e-03   1.4044370440e-03  -9.0677369869e-30   2.0411815483e-10   2.5595931057e-33   7.5771500877e-01
   4.5000000000e-02   1.5564878201e-02   3.0000000000e+02  -1.1715712180e+05   7.2245685898e-03   1.1532570380e+00   3.2696505784e-04   2.4136828364e-28  -2.7105726927e-24   2.2444433754e-01   4.0816015237e-24   2.2336129341e-03   4.6664974842e-10  -2.2138551259e-29  -1.2011696725e-33   1.6934958322e-19   1.3269354717e-02   2.8590657069e-03   1.8049248910e-03  -1.2509475307e-29   2.6232328262e-10   4.2597587713e-33   7.5506173842e-01
   5.5000000000e-02   1.9024831146e-02   3.0000000000e+02  -1.4359100724e+05   8.8254440551e-03   1.1491781593e+00   3.9942233441e-04   3.3965006515e-28  -1.9052649289e-24   2.2254596517e-01   4.8063016856e-24   2.7285300368e-03   5.6996847058e-10   2.3452630436e-29   1.2853224010e-30   2.2709161034e-19   1.6220635359e-02   3.4926279434e-03   2.2048637405e-03   1.3418558617e-29   3.2044788079e-10   6.4641339652e-33   7.5240795451e-01
   6.5000000000e-02   2.2485686541e-02   3.0000000000e+02  -1.7001200608e+05   1.0423711293e-02   1.1451287278e+00   4.7176502180e-04   4.6062744214e-28   9.9666241164e-24   2.2064916945e-01   5.4646152369e-24   3.2226265632e-03   6.7306844700e-10  -1.6206821050e-29   1.4759124909e-33   2.9097809781e-19   1.9173639768e-02   4.1251748105e-03   2.6041448978e-03  -9.0479315386e-30   3.7847599366e-10   9.0126440617e-33   7.4975347842e-01
   7.5000000000e-02   2.5947678445e-02   3.0000000000e+02  -1.9641841566e+05   1.2018944513e-02   1.1411084618e+00   5.4397444671e-04   6.0153691221e-28   6.6450259717e-26   2.1875418762e-01   6.1522531659e-24   3.7157684179e-03   7.7591348452e-10   2.2861615379e-29   8.6372547915e-31   3.6091759089e-19   2.2128736012e-02   4.7565407112e-03   3.0026609377e-03   1.3222938922e-29   4.3639185211e-10   1.2135004308e-32   7.4709813063e-01
   8.5000000000e-02   2.9411042026e-02   3.0000000000e+02  -2.2280857142e+05   1.3610722928e-02   1.1371170789e+00   6.1603215278e-04   7.6038997549e-28  -5.5017015963e-24   2.1686125322e-01   6.8883439363e-24   4.2078230911e-03   8.7846785108e-10   3.9299034032e-28   1.8976515743e-35   4.3539346859e-19   2.5086291696e-02   5.3865619823e-03   3.4003057015e-03   2.2346223198e-28   4.9417987332e-10   1.5631507251e-32   7.4444173076e-01
   9.5000000000e-02   3.2876013485e-02   3.0000000000e+02  -2.4918084649e+05   1.5198630735e-02   1.1331542969e+00   6.8791989935e-04   9.3202021258e-28   2.3807692258e-26   2.1497059616e-01   7.4398207247e-24   4.6986596561e-03   9.8069628326e-10  -7.5195073264e-29  -3.5005703877e-36   5.1482453560e-19   2.8046673897e-02   6.0150768851e-03   3.7969742948e-03  -4.2228782136e-29   5.5182466048e-10   1.9657723558e-32   7.4178409765e-01
   1.0500000000e-01   3.6342830001e-02   3.0000000000e+02  -2.7553365132e+05   1.6782257107e-02   1.1292198336e+00   7.5961966012e-04   1.3516140543e-27  -1.4131111477e-26   2.1308244268e-01   8.1696464687e-24   5.1881487667e-03   1.0825639936e-09   1.5679435069e-28   6.8864072592e-36   5.9980329577e-19   3.1010249115e-02   6.6419255961e-03   4.1925630839e-03   8.9816723446e-29   6.0931100248e-10   2.4172855737e-32   7.3912504939e-01
   1.1500000000e-01   3.9811729667e-02   3.0000000000e+02  -3.0186543335e+05   1.8361196165e-02   1.1253134069e+00   8.3111362180e-04   1.2592801803e-27  -3.2992068060e-24   2.1119701541e-01   8.6927754041e-24   5.6761626535e-03   1.1840366774e-09  -1.0478475655e-28  -4.9206818361e-36   6.8652933006e-19   3.3977383210e-02   7.2669501976e-03   4.5869696924e-03  -5.8668028057e-29   6.6662387350e-10   2.9183990707e-32   7.3646440334e-01
   1.2500000000e-01   4.3282951435e-02   3.0000000000e+02  -3.2817467664e+05   1.9935046969e-02   1.1214347352e+00   9.0238418275e-04   1.5835577160e-27  -1.1867380430e-23   2.0931453339e-01   9.3447185313e-24   6.1625751212e-03   1.2850805196e-09  -1.4043781528e-28  -7.5501154408e-36   7.7765387629e-19   3.6948441361e-02   7.8899946673e-03   4.9800929980e-03  -7.8657622994e-29   7.2374843264e-10   3.4698378818e-32   7.3380197624e-01
   1.3500000000e-01   4.6756735063e-02   3.0000000000e+02  -3.5445990154e+05   2.1503413492e-02   1.1175835373e+00   9.7341395159e-04   1.6951251323e-27   1.1142643418e-23   2.0743521209e-01   9.9381988261e-24   6.6472615441e-03   1.3856622008e-09   1.1075715592e-28   5.3392591480e-36   8.7001232036e-19   3.9923788016e-02   8.5109048688e-03   5.3718331280e-03   6.4250377882e-29   7.8067002345e-10   4.0722716455e-32   7.3113758420e-01
   1.4500000000e-01   5.0233321061e-02   3.0000000000e+02  -3.8071966437e+05   2.3065904604e-02   1.1137595323e+00   1.0441857458e-03   2.1396134122e-27   1.7690040248e-26   2.0555926345e-01   1.0541889123e-23   7.1300988620e-03   1.4857489035e-09   1.2184917099e-28   5.3381082841e-36   9.6478376103e-19   4.2903786849e-02   9.1295285406e-03   5.7620914558e-03   7.0887653149e-29   8.3737417341e-10   4.7263452965e-32   7.2847104274e-01
