# L (m)  = 0.02
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   5.0000000000e-05   4.1338360085e-03   4.8329345515e+02  -3.3509915792e+04   2.0521360458e-02   7.2503872509e-01   1.3500765944e-06   6.9318531077e-10   1.6574982021e-06   2.1564113338e-01   3.1327067529e-06   9.2692827091e-03   3.3674780818e-06   2.7142961399e-23   2.1390362560e-24   2.6331784796e-19   5.2935816701e-17   1.5611413865e-04   1.1094613534e-02   7.7748148186e-15   1.1764286304e-14   1.2764751356e-23   7.6382934778e-01
   1.5000000000e-04   9.0377659076e-03   6.8948771324e+02  -7.5525414246e+04   4.4863435729e-02   5.0618059029e-01   2.9535181799e-06   1.0230910238e-08   5.8627811991e-06   1.9504480626e-01   1.0589934552e-05   2.0263295323e-02   7.2615130259e-06   2.4933514022e-22   2.2432662195e-23   9.1024530366e-19   1.1582584592e-16   3.4160989335e-04   2.4255576995e-02   2.3368445412e-13   2.7837499255e-14   6.7605312722e-22   7.6006803355e-01
   2.5000000000e-04   1.3246874207e-02   8.5553327167e+02  -1.1158374846e+05   6.5749971245e-02   4.0653924350e-01   4.3590854818e-06   6.3034762054e-08   1.4795302345e-05   1.7735821826e-01   2.6600808464e-05   2.9693824815e-02   1.0703865246e-05   1.4921662709e-21   1.3552559840e-22   2.3078613280e-18   1.7113075903e-16   5.0229944123e-04   3.5549487903e-02   1.9767520980e-12   4.9090891096e-14   7.2124294408e-21   7.5683964748e-01
   3.5000000000e-04   1.7030470628e-02   9.9654183755e+02  -1.4398477907e+05   8.4509884883e-02   3.4793326904e-01   5.7623916465e-06   2.3162269508e-07   3.3620858562e-05   1.6144454190e-01   6.1632519022e-05   3.8158094863e-02   1.2459179084e-05   7.4833582390e-21   6.6407067915e-22   5.0136681420e-18   2.2746946076e-16   6.5090920033e-04   4.5695118428e-02   8.7804435676e-12   7.7193342445e-14   3.6825322062e-20   7.5393762903e-01
   4.5000000000e-04   2.0514212731e-02   1.1203099974e+03  -1.7379590893e+05   1.0175243835e-01   3.0860058936e-01   7.5106940116e-06   6.1861794494e-07   6.8017520066e-05   1.4677005517e-01   1.3076655926e-04   4.5926310484e-02   1.2504917285e-05   3.3281295895e-20   2.8595677275e-21   1.0284514441e-17   3.0352760419e-16   7.9793157608e-04   5.5020685597e-02   2.6077663717e-11   1.0577882688e-13   1.1736605097e-19   7.5126559884e-01
   5.5000000000e-04   2.3771089161e-02   1.2309623826e+03  -2.0163255638e+05   1.1781866568e-01   2.8008446053e-01   1.0268423260e-05   1.3636833896e-06   1.2130237809e-04   1.3302981262e-01   2.4942789100e-04   5.3146761275e-02   1.1853078318e-05   1.4145513611e-19   1.1755805705e-20   2.2146767361e-17   4.5072382343e-16   9.5762056056e-04   6.3704015420e-02   6.0250535605e-11   1.3551671945e-13   2.9178374872e-19   7.4876757461e-01
   6.5000000000e-04   2.6851541460e-02   1.3309486523e+03  -2.2791670790e+05   1.3293251125e-01   2.5834345057e-01   1.5029084180e-05   2.6505329825e-06   1.9448950825e-04   1.2002613140e-01   4.2822769352e-04   5.9916422449e-02   1.1121791361e-05   6.3222682638e-19   5.0923035678e-20   5.5347456825e-17   8.2007884117e-16   1.1516766144e-03   7.1849383104e-02   1.1923552864e-10   1.8203101171e-13   6.8509476841e-19   7.4640486770e-01
   7.5000000000e-04   2.9790033292e-02   1.4217951464e+03  -2.5293355541e+05   1.4723493779e-01   2.4118377998e-01   2.2980154253e-05   4.7120094331e-06   2.8710196371e-04   1.0764121886e-01   6.7051350034e-04   6.6298185187e-02   1.0471189509e-05   3.1809740931e-18   2.4911311771e-19   1.7013843392e-16   1.9219623601e-15   1.4110112334e-03   7.9502761219e-02   2.1627002223e-10   2.7396704076e-13   1.7115141444e-18   7.4415104447e-01
   8.5000000000e-04   3.2611441933e-02   1.5044749479e+03  -2.7688647270e+05   1.6081587220e-01   2.2730324756e-01   3.5410328783e-05   7.8325323711e-06   3.9703195539e-04   9.5809366956e-02   9.7298372478e-04   7.2335614670e-02   9.8882146546e-06   1.8505101255e-17   1.4136515637e-18   6.5126030184e-16   5.8106685596e-15   1.7761890035e-03   8.6668658201e-02   3.7587221155e-10   4.6021473574e-13   4.8437954417e-18   7.4198702404e-01
