# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.4684337494e-03   5.0718065356e+02  -2.0608515615e+04   2.1851950601e-02   6.9049523311e-01   7.4844689281e-06   3.0906332204e-08   1.3307890377e-05   2.1452735325e-01   1.4100888443e-05   9.9551514755e-03   2.0545151722e-05   1.1904026667e-19   9.6262221162e-21   2.6694267036e-16   8.1102227984e-14   6.4505617978e-04   1.1244258477e-02   1.4328484473e-12   8.1482970781e-13   4.3853689431e-20   7.6357271131e-01
   7.5000000000e-05   9.5657534604e-03   7.2943998793e+02  -4.6298908297e+04   4.6766672410e-02   4.7793155082e-01   1.6026456065e-05   4.2063594450e-07   4.5748881117e-05   1.9343731175e-01   5.0779762417e-05   2.1299454545e-02   3.5999426840e-05   1.3417924951e-18   1.2367452865e-19   1.0592282124e-15   1.7388599107e-13   1.3821863617e-03   2.4069005048e-02   3.7117826852e-11   1.8852348470e-12   1.8870323141e-18   7.5966306710e-01
   1.2500000000e-04   1.3943827230e-02   9.0659822238e+02  -6.8369967303e+04   6.8132314789e-02   3.8301969786e-01   2.3461121936e-05   1.8902603806e-06   1.1341442516e-04   1.7528513086e-01   1.2312260679e-04   3.1013190090e-02   3.9042322174e-05   8.5218227562e-18   7.9695195304e-19   2.9560327514e-15   2.5618926459e-13   2.0219336229e-03   3.5073729954e-02   2.2038186630e-10   3.0692949456e-12   1.2628047094e-17   7.5630508451e-01
   1.7500000000e-04   1.7876672121e-02   1.0551261768e+03  -8.8200282299e+04   8.7262571057e-02   3.2789381610e-01   3.0753494650e-05   4.9943863421e-06   2.4010719500e-04   1.5891760688e-01   2.5128364026e-04   3.9686091636e-02   3.4843686178e-05   3.9643725809e-17   3.6699365210e-18   6.8168190690e-15   3.4283198472e-13   2.6145194747e-03   4.4931206452e-02   6.6948875523e-10   4.0361425545e-12   3.7444642035e-17   7.5328859248e-01
   2.2500000000e-04   2.1496645372e-02   1.1834701665e+03  -1.0645417779e+05   1.0476758003e-01   2.9129649540e-01   3.9531066299e-05   1.0009598262e-05   4.3145484453e-04   1.4379286888e-01   4.5661659116e-04   4.7585452455e-02   2.9395647787e-05   1.5705710296e-16   1.4345880042e-17   1.4748535119e-14   4.6641000008e-13   3.1982202175e-03   5.3944376294e-02   1.4030604045e-09   4.6050269057e-12   7.5267842029e-17   7.5051207300e-01
   2.7500000000e-04   2.4883850597e-02   1.2961427757e+03  -1.2353260546e+05   1.2099375182e-01   2.6503641723e-01   5.2171689398e-05   1.7186615242e-05   6.7099389013e-04   1.2962562582e-01   7.5350672137e-04   5.4859478334e-02   2.4846165793e-05   5.9628156641e-16   5.3795060946e-17   3.3363387779e-14   7.0890492574e-13   3.8149012535e-03   6.2267200541e-02   2.3760794636e-09   5.0709557505e-12   1.3746199338e-16   7.4791408659e-01
   3.2500000000e-04   2.8091051620e-02   1.3959873996e+03  -1.3969881673e+05   1.3615475976e-01   2.4520239239e-01   7.1170557771e-05   2.6745778844e-05   9.3468249184e-04   1.1626741021e-01   1.1409190696e-03   6.1602917567e-02   2.1315709969e-05   2.3597221748e-15   2.1043816896e-16   8.5228064043e-14   1.2881184895e-12   4.5141282905e-03   6.9966543340e-02   3.5670855025e-09   5.9002221211e-12   2.9160963294e-16   7.4545416341e-01
   3.7500000000e-04   3.1153941948e-02   1.4849222939e+03  -1.5513017807e+05   1.5038856140e-01   2.2967417317e-01   9.8514573628e-05   3.8821409801e-05   1.2011538101e-03   1.0364570340e-01   1.6023079964e-03   6.7885817359e-02   1.8520421070e-05   1.0127842612e-14   8.9255810109e-16   2.5330230949e-13   2.8550150900e-12   5.3519082977e-03   7.7052321172e-02   5.0198452974e-09   7.7462597118e-12   8.5675557282e-16   7.4310492653e-01
   4.2500000000e-04   3.4098022770e-02   1.5643333885e+03  -1.6995287356e+05   1.6379148807e-01   2.1719206627e-01   1.3556020678e-04   5.3458610686e-05   1.4532644885e-03   9.1726711796e-02   2.1120390506e-03   7.3766568732e-02   1.6214588165e-05   4.7546115017e-14   4.1338716971e-15   8.7264425002e-13   7.6093106213e-12   6.3866643775e-03   8.3502694756e-02   6.8374426434e-09   1.2222927287e-11   3.4749939765e-15   7.4084681654e-01
