# x_(m)           2_0.0000e+00     3_2.5000e-02     4_5.0000e-02     5_7.5000e-02     6_1.0000e-01     7_1.2500e-01     8_1.5000e-01     9_1.7500e-01     10_2.0000e-01    11_2.2500e-01    12_2.5000e-01    13_2.7500e-01    14_3.0000e-01    15_3.2500e-01    16_3.5000e-01    17_3.7500e-01    18_4.0000e-01    19_4.2500e-01    20_4.5000e-01    21_4.7500e-01    22_5.0000e-01    23_5.2500e-01    24_5.5000e-01    25_5.7500e-01    26_6.0000e-01    27_6.2500e-01    28_6.5000e-01    29_6.7500e-01    30_7.0000e-01    31_7.2500e-01    32_7.5000e-01    33_7.7500e-01    34_8.0000e-01    35_8.2500e-01    36_8.5000e-01    37_8.7500e-01    38_9.0000e-01    39_9.2500e-01    40_9.5000e-01    41_9.7500e-01    42_1.0000e+00    
-7.50000000e-01   0.00000000e+00  -1.03789732e-86  -2.98053071e-75  -5.22171756e-55  -1.73685454e-41  -5.82680762e-37  -1.08539693e-27  -3.86505729e-21  -3.37198164e-18  -1.13101511e-16  -1.22953455e-15  -5.67437483e-14  -4.20509922e-13  -4.33277640e-11  -3.00262092e-10  -5.08381890e-10  -1.85340040e-10   5.17433288e-10  -3.05241944e-09  -9.00508337e-09  -4.75758684e-08  -6.55096264e-08  -3.94784588e-07   1.41379126e-07  -5.53577018e-07  -4.58183826e-07   2.94638148e-06   2.22280528e-06   6.40878056e-06   1.75498263e-05   1.85968034e-05   2.52517044e-05   2.66565017e-05   2.74330971e-05   2.54655058e-05   2.58078428e-05   2.99427365e-05   3.32482729e-05   4.43513945e-05   4.75830530e-05 
-7.48500000e-01   0.00000000e+00  -9.75164424e-87  -2.79971331e-75  -4.89634390e-55  -1.63044879e-41  -5.46806576e-37  -1.01604203e-27  -3.61717738e-21  -3.15546435e-18  -1.06217464e-16  -1.15149176e-15  -5.24723912e-14  -3.88098180e-13  -3.80961221e-11  -2.43037123e-10  -4.05940239e-10  -3.32943874e-11   7.11025719e-10  -2.49846787e-09  -7.97213275e-09  -4.19638913e-08  -5.79374591e-08  -3.62346165e-07   1.84655363e-07  -4.51910168e-07  -3.27789106e-07   2.90529349e-06   2.58076798e-06   6.93059399e-06   1.88640866e-05   2.03398413e-05   2.54065024e-05   2.69528415e-05   2.78721049e-05   2.67672258e-05   2.79809114e-05   3.48349825e-05   3.70833121e-05   4.71735246e-05   5.00644074e-05 
-7.47000000e-01   0.00000000e+00  -9.12431531e-87  -2.61889592e-75  -4.57097023e-55  -1.52404304e-41  -5.10932391e-37  -9.46687128e-28  -3.36929747e-21  -2.93894706e-18  -9.93334175e-17  -1.07344896e-15  -4.82010341e-14  -3.55686439e-13  -3.28644806e-11  -1.85812175e-10  -3.03498643e-10   1.18751162e-10   9.04618018e-10  -1.94451675e-09  -6.93918403e-09  -3.63520031e-08  -5.03654470e-08  -3.29929959e-07   2.27917317e-07  -3.50291075e-07  -1.97567998e-07   2.80111240e-06   2.93778464e-06   7.45088704e-06   2.01168756e-05   2.20268899e-05   2.55610738e-05   2.72481120e-05   2.83094802e-05   2.93551581e-05   3.01031860e-05   4.20066539e-05   4.06465599e-05   4.93975334e-05   5.71956069e-05 
-7.45500000e-01   0.00000000e+00  -8.49698639e-87  -2.43807852e-75  -4.24559657e-55  -1.41763730e-41  -4.75058205e-37  -8.77332226e-28  -3.12141756e-21  -2.72242977e-18  -9.24493706e-17  -9.95406162e-16  -4.39296771e-14  -3.23274697e-13  -2.76328396e-11  -1.28587250e-10  -2.01057102e-10   2.70796607e-10   1.09821018e-09  -1.39056609e-09  -5.90623720e-09  -3.07402041e-08  -4.27935899e-08  -2.97535969e-07   2.71164988e-07  -2.48719738e-07  -6.75205184e-08   2.66402244e-06   3.42263742e-06   7.96965936e-06   2.83394353e-05   2.36579232e-05   2.57154184e-05   2.75423132e-05   2.87452228e-05   3.21473174e-05   3.35726941e-05   3.92618146e-05   4.36639059e-05   5.16863484e-05   6.68439610e-05 
-7.44000000e-01   0.00000000e+00  -7.86965747e-87  -2.25726112e-75  -3.92022290e-55  -1.31123155e-41  -4.39184020e-37  -8.07977325e-28  -2.87353765e-21  -2.50591248e-18  -8.55653237e-17  -9.17363365e-16  -3.96583200e-14  -2.90862956e-13  -2.24011990e-11  -7.13623466e-11  -9.86156174e-11   4.22841949e-10   1.29180222e-09  -8.36615899e-10  -4.87329227e-09  -2.51284940e-08  -3.52218879e-08  -2.65164195e-07   3.14398375e-07  -1.47196161e-07   6.23533171e-08   2.83312327e-06   5.41272108e-06   8.71783602e-06   2.63507379e-05   2.52329150e-05   2.58829847e-05   2.78291198e-05   2.91793325e-05   3.13170413e-05   4.02494353e-05   4.63944086e-05   4.62895164e-05   5.55361730e-05   6.50440456e-05 
-7.42500000e-01   0.00000000e+00  -7.24232855e-87  -2.07644372e-75  -3.59484924e-55  -1.20482580e-41  -4.03309835e-37  -7.38622424e-28  -2.62565774e-21  -2.28939519e-18  -7.86812768e-17  -8.39320568e-16  -3.53869629e-14  -2.58451215e-13  -1.71695589e-11  -1.41374654e-11   3.82581216e-12   5.74887188e-10   1.48539412e-09  -2.82666163e-10  -3.84034924e-09  -1.95168730e-08  -2.76503409e-08  -2.32814639e-07   3.57617478e-07  -4.57203438e-08   1.92053493e-07   3.00067699e-06   1.00016581e-05   1.04611660e-05   3.01344818e-05   2.67518393e-05   2.63534820e-05   2.93995749e-05   2.96118172e-05   3.21692365e-05   4.40876588e-05   4.67199009e-05   4.89782608e-05   5.92114723e-05   6.63024880e-05 
-7.41000000e-01   0.00000000e+00  -6.61499963e-87  -1.89562632e-75  -3.26947557e-55  -1.09842005e-41  -3.67435649e-37  -6.69267522e-28  -2.37777783e-21  -2.07287790e-18  -7.17972299e-17  -7.61277771e-16  -3.11156058e-14  -2.26039473e-13  -1.19379192e-11   4.30873937e-11   1.06267186e-10   7.26932323e-10   1.67898589e-09   2.71283112e-10  -2.80740810e-09  -1.39053410e-08  -2.00789490e-08  -2.00487301e-07   4.00822297e-07   5.57077115e-08   3.21579992e-07   3.02491609e-06   2.26759333e-05   1.40673361e-05   3.01966678e-05   2.76151202e-05   2.88181116e-05   3.14177235e-05   3.10569942e-05   3.27753802e-05   4.64701976e-05   4.59029445e-05   5.20820981e-05   6.64456662e-05   8.19229480e-05 
-7.39500000e-01   0.00000000e+00  -5.98767070e-87  -1.71480892e-75  -2.94410191e-55  -9.92014306e-42  -3.31561464e-37  -5.99912621e-28  -2.12989792e-21  -1.85636061e-18  -6.49131830e-17  -6.83234974e-16  -2.68442487e-14  -1.93627732e-13  -6.70628002e-12   1.00312231e-10   2.08708505e-10   8.78977355e-10   1.87257752e-09   8.25231928e-10  -1.77446886e-09  -8.29389805e-09  -1.25077122e-08  -1.68182180e-07   4.44012832e-07   1.57088004e-07   4.50932799e-07   2.96069430e-06   1.77445494e-05   1.99100007e-05   2.57519740e-05   2.73137550e-05   3.43557085e-05   3.40257559e-05   3.25424553e-05   3.27701530e-05   4.82127361e-05   5.55406153e-05   5.65809387e-05   7.08600921e-05   1.01740484e-04 
-7.38000000e-01   0.00000000e+00  -5.36034178e-87  -1.53399152e-75  -2.61872825e-55  -8.85608559e-42  -2.95687278e-37  -5.30557719e-28  -1.88201801e-21  -1.63984332e-18  -5.80291361e-17  -6.05192177e-16  -2.25728917e-14  -1.61215990e-13  -1.47464125e-12   1.57537045e-10   3.11149769e-10   1.03102228e-09   2.06616903e-09   1.37918028e-09  -7.41531525e-10  -2.68254413e-09  -4.93663049e-09  -1.35899277e-07   4.87189082e-07   2.58420531e-07   5.80774832e-07   3.05505340e-06   1.76590275e-05   2.48940257e-05   2.67046382e-05   2.70313890e-05   2.99555422e-05   3.64533774e-05   3.45930566e-05   3.48980428e-05   5.23467771e-05   6.28175927e-05   6.58132318e-05   6.90628811e-05   1.03710705e-04 
-7.36500000e-01   0.00000000e+00  -4.73301286e-87  -1.35317413e-75  -2.29335458e-55  -7.79202811e-42  -2.59813093e-37  -4.61202818e-28  -1.63413810e-21  -1.42332603e-18  -5.11450892e-17  -5.27149380e-16  -1.83015346e-14  -1.28804249e-13   3.75699707e-12   2.14761838e-10   4.13590977e-10   1.18306711e-09   2.25976040e-09   1.93312818e-09   2.91403918e-10   2.92872074e-09   2.63429618e-09  -1.03638594e-07   5.30351048e-07   3.59705292e-07   7.13839725e-07   3.45762929e-06   2.61353819e-05   2.93247924e-05   3.07639518e-05   2.88671538e-05   2.69190521e-05   3.86757552e-05   3.78188045e-05   4.23370716e-05   5.44945450e-05   5.97994947e-05   6.59762088e-05   7.21879653e-05   1.06833823e-04 
