# x_(m)           2_0.0000e+00     3_2.5000e-02     4_5.0000e-02     5_7.5000e-02     6_1.0000e-01     7_1.2500e-01     8_1.5000e-01     9_1.7500e-01     10_2.0000e-01    11_2.2500e-01    12_2.5000e-01    13_2.7500e-01    14_3.0000e-01    15_3.2500e-01    16_3.5000e-01    17_3.7500e-01    18_4.0000e-01    19_4.2500e-01    20_4.5000e-01    21_4.7500e-01    22_5.0000e-01    23_5.2500e-01    24_5.5000e-01    25_5.7500e-01    26_6.0000e-01    27_6.2500e-01    28_6.5000e-01    29_6.7500e-01    30_7.0000e-01    31_7.2500e-01    32_7.5000e-01    33_7.7500e-01    34_8.0000e-01    35_8.2500e-01    36_8.5000e-01    37_8.7500e-01    38_9.0000e-01    39_9.2500e-01    40_9.5000e-01    41_9.7500e-01    42_1.0000e+00    
-7.50000000e-01   3.10417372e-36   6.98067201e-36   8.97521678e-36   1.07558332e-35   1.05464023e-35  -3.58005396e-35  -8.59008403e-31  -3.98093036e-26  -4.86543023e-25  -1.13953550e-23  -2.99890963e-22  -1.81992761e-21  -8.11516248e-21  -2.25412494e-19  -3.24563026e-18   3.35684234e-18   2.70663921e-17   8.63873294e-17  -4.00660173e-15  -1.84109986e-14  -1.25457442e-13  -1.77461516e-13  -4.25432370e-10  -3.39477873e-11  -7.66710509e-10  -7.69863293e-11   4.81891511e-07  -1.49488358e-08  -9.90421667e-09   1.03432931e-06   5.72409162e-08   2.17556024e-09   4.82634763e-10  -7.96432700e-09  -4.48784980e-08   5.90245851e-08  -1.41441156e-07   2.67904837e-07  -1.93290841e-07  -7.65811777e-08 
-7.48500000e-01   3.10414885e-36   6.92360540e-36   8.87453809e-36   1.06063602e-35   1.03743995e-35  -3.31953345e-35  -8.04816640e-31  -3.71403742e-26  -4.52248504e-25  -1.04513702e-23  -2.73745004e-22  -1.62791062e-21  -7.17408987e-21  -1.96100723e-19  -2.23279200e-18   5.38217572e-18   2.99993326e-17   8.77913168e-17  -3.73226236e-15  -1.72037715e-14  -1.12751944e-13  -1.57970914e-13  -3.99067544e-10  -2.89091031e-11  -7.16217706e-10  -2.64326257e-11   3.75686635e-07  -2.01145364e-09  -4.54137214e-09   4.89598854e-07   4.67593861e-08   2.17469909e-09   6.99199278e-09  -3.27221986e-09   9.74028992e-08   5.06649692e-08   1.26742268e-06   2.31858612e-07   8.95942907e-07   1.03124976e-06 
-7.47000000e-01   3.10412399e-36   6.86653878e-36   8.77385941e-36   1.04568872e-35   1.02023967e-35  -3.05901295e-35  -7.50624877e-31  -3.44714448e-26  -4.17953985e-25  -9.50738548e-24  -2.47599046e-22  -1.43589363e-21  -6.23301727e-21  -1.66788954e-19  -1.21995412e-18   7.40750800e-18   3.29322711e-17   8.91953033e-17  -3.45792324e-15  -1.59965473e-14  -1.00046646e-13  -1.38480713e-13  -3.72735150e-10  -2.38728685e-11  -6.65759031e-10   2.41678773e-11   2.49725474e-07   1.08671297e-08   8.02413182e-10   1.42366509e-07   3.66192631e-08   2.17441764e-09   1.35209638e-08   1.39474557e-09   4.84532420e-07   4.29339742e-08   5.79101357e-07   1.74411788e-07   1.23725257e-07   3.30516608e-06 
-7.45500000e-01   3.10409912e-36   6.80947216e-36   8.67318073e-36   1.03074142e-35   1.00303940e-35  -2.79849244e-35  -6.96433114e-31  -3.18025155e-26  -3.83659466e-25  -8.56340074e-24  -2.21453088e-22  -1.24387664e-21  -5.29194468e-21  -1.37477187e-19  -2.07116630e-19   9.43283919e-18   3.58652077e-17   9.05992889e-17  -3.18358437e-15  -1.47893261e-14  -8.73415490e-14  -1.18990913e-13  -3.46435189e-10  -1.88390834e-11  -6.15334485e-10   7.48151842e-11   1.14440464e-07   3.25096846e-08   6.12713522e-09   4.43953483e-06   2.68207065e-08   2.17471595e-09   2.00695504e-08   6.03656584e-09   1.75850867e-07   4.45789915e-07   3.15490983e-07   1.00401507e-07   5.56725645e-09   2.89823562e-06 
-7.44000000e-01   3.10407425e-36   6.75240555e-36   8.57250205e-36   1.01579412e-35   9.85839119e-36  -2.53797193e-35  -6.42241352e-31  -2.91335861e-26  -3.49364947e-25  -7.61941600e-24  -1.95307130e-22  -1.05185966e-21  -4.35087211e-21  -1.08165423e-19   8.05720472e-19   1.14581693e-17   3.87981422e-17   9.20032736e-17  -2.90924575e-15  -1.35821077e-14  -7.46366519e-14  -9.95015136e-14  -3.20167661e-10  -1.38077479e-11  -5.64944068e-10   1.25509299e-10   8.61098739e-08   1.57245905e-07   2.58713343e-08   3.81408854e-06   1.73638755e-08   4.34024511e-09   2.71424169e-08   1.06532375e-08   2.27991568e-07   8.49542822e-07   4.79583864e-07   5.34690228e-08   7.53955277e-07   1.29536795e-06 
-7.42500000e-01   3.10404938e-36   6.69533893e-36   8.47182337e-36   1.00084682e-35   9.68638842e-36  -2.27745143e-35  -5.88049589e-31  -2.64646567e-26  -3.15070428e-25  -6.67543127e-24  -1.69161172e-22  -8.59842672e-22  -3.40979955e-21  -7.88536606e-20   1.81855718e-18   1.34834983e-17   4.17310747e-17   9.34072574e-17  -2.63490738e-15  -1.23748922e-14  -6.19319550e-14  -8.00125149e-14  -2.93932568e-10  -8.77886202e-12  -5.14587782e-10   1.76250226e-10   5.75604111e-08   2.23315258e-06   1.04236005e-07   3.50301160e-06   8.24892947e-09   6.75660467e-08   7.01791366e-08   1.52447595e-08   6.07126047e-08   2.75100690e-07   6.51383698e-07   5.02001211e-08   2.08545884e-06   6.16578828e-06 
-7.41000000e-01   3.10402452e-36   6.63827232e-36   8.37114469e-36   9.85899521e-36   9.51438564e-36  -2.01693092e-35  -5.33857826e-31  -2.37957273e-26  -2.80775909e-25  -5.73144653e-24  -1.43015214e-22  -6.67825688e-22  -2.46872700e-21  -4.95419009e-20   2.83139351e-18   1.55088262e-17   4.46640052e-17   9.48112403e-17  -2.36056925e-15  -1.11676797e-14  -4.92274584e-14  -6.05239170e-14  -2.67729908e-10  -3.75242581e-12  -4.64265628e-10   2.27037971e-10   3.80484607e-08   5.28583418e-06   5.39474386e-07   4.23176833e-06   1.40631725e-08   6.78252939e-07   1.24769907e-07   4.84166580e-08   4.56594801e-07   1.46999199e-07   1.19939511e-06   6.68963790e-08   1.77148673e-06   3.64712179e-06 
-7.39500000e-01   3.10399965e-36   6.58120570e-36   8.27046601e-36   9.70952221e-36   9.34238286e-36  -1.75641041e-35  -4.79666063e-31  -2.11267980e-26  -2.46481390e-25  -4.78746179e-24  -1.16869257e-22  -4.75808706e-22  -1.52765447e-21  -2.02301434e-20   3.84422945e-18   1.75341530e-17   4.75969336e-17   9.62152224e-17  -2.08623137e-15  -9.96047006e-15  -3.65231620e-14  -4.10357199e-14  -2.41559684e-10   1.27156069e-12  -4.13977606e-10   2.77872536e-10   2.05404036e-08   5.80661370e-06   7.98127151e-07   3.40303396e-06   5.03722682e-08   3.82019941e-07   1.48702498e-07   8.28828638e-08   1.34800059e-07   1.71634174e-07   1.59207060e-06   2.61046898e-07   2.55167875e-06   8.92374720e-06 
-7.38000000e-01   3.10397478e-36   6.52413909e-36   8.16978733e-36   9.56004922e-36   9.17038008e-36  -1.49588990e-35  -4.25474300e-31  -1.84578686e-26  -2.12186871e-25  -3.84347705e-24  -9.07232992e-23  -2.83791726e-22  -5.86581943e-22   9.08161176e-21   4.85706500e-18   1.95594787e-17   5.05298601e-17   9.76192036e-17  -1.81189374e-15  -8.75326333e-15  -2.38190660e-14  -2.15479236e-14  -2.15421895e-10   6.29309745e-12  -3.63723718e-10   3.28783080e-10   5.40665095e-08   4.91573503e-06   3.03465061e-07   1.23057405e-06   9.75736703e-08   7.59067636e-07   1.41132742e-07   1.07952697e-07   4.58068869e-07   1.21571241e-05   1.07202971e-06   5.40038160e-07   5.73011915e-06   8.88971394e-06 
-7.36500000e-01   3.10394991e-36   6.46707247e-36   8.06910865e-36   9.41057622e-36   8.99837730e-36  -1.23536940e-35  -3.71282537e-31  -1.57889392e-26  -1.77892352e-25  -2.89949232e-24  -6.45773417e-23  -9.17747477e-23   3.54490567e-22   3.83933646e-20   5.86990016e-18   2.15848034e-17   5.34627846e-17   9.90231838e-17  -1.53755635e-15  -7.54605950e-15  -1.11151702e-14  -2.06052806e-15  -1.89316543e-10   1.13121844e-11  -3.13503965e-10   3.79889875e-10   1.34111971e-07   5.69081631e-07   1.33842907e-07   2.63892322e-06   1.40194670e-07   4.76026162e-09   8.15222914e-08   1.31140699e-06   2.75027623e-06   4.34910146e-06   4.44135824e-06   7.08014284e-07   3.57133745e-06   1.08733605e-05 
-7.35000000e-01   3.10392505e-36   6.41000585e-36   7.96842997e-36   9.26110323e-36   8.82637453e-36  -9.74848891e-36  -3.17090774e-31  -1.31200099e-26  -1.43597833e-25  -1.95550758e-24  -3.84313843e-23   1.00242229e-22   1.29556306e-21   6.77051151e-20   6.88273493e-18   2.36101269e-17   5.63957070e-17   1.00427163e-16  -1.26321922e-15  -6.33885858e-15   1.58852527e-15   1.74264666e-14  -1.63243626e-10   1.63288215e-11  -2.63318348e-10   4.31355283e-10   1.51331602e-08   3.53646252e-06   2.25418274e-06   6.90499015e-07   2.33332486e-07   8.91527782e-07   1.03759854e-07   1.43587444e-05   4.03829503e-06   1.04405727e-05   8.02533555e-06   8.88652930e-07   4.22337186e-06   2.50192978e-06 
