# time = 0
# Grid points = 4000
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel             8_temp             9_mixf            10_chi            11_hr            12_y_H2            13_y_H            14_y_O            15_y_O2            16_y_OH            17_y_H2O            18_y_HO2            19_y_CH2            20_y_CH2(S)            21_y_CH3            22_y_CH4            23_y_CO            24_y_CO2            25_y_HCO            26_y_CH2O            27_y_CH2OH            28_y_N2            29_enth
  -7.4981250000e-01  -7.5000000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4943750000e-01  -7.4962500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4906250000e-01  -7.4925000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4868750000e-01  -7.4887500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4831250000e-01  -7.4850000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4793750000e-01  -7.4812500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4756250000e-01  -7.4775000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4718750000e-01  -7.4737500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4681250000e-01  -7.4700000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4643750000e-01  -7.4662500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4606250000e-01  -7.4625000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4568750000e-01  -7.4587500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4531250000e-01  -7.4550000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4493750000e-01  -7.4512500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4456250000e-01  -7.4475000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4418750000e-01  -7.4437500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4381250000e-01  -7.4400000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4343750000e-01  -7.4362500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4306250000e-01  -7.4325000000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
  -7.4268750000e-01  -7.4287500000e-01   1.1719839921e+00   1.8630700790e-05   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00  -6.1636532767e-69   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   1.9075768848e+03
