# L (m)  = 0.004
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2           013_H2O2              014_C             015_CH            016_CH2         017_CH2(S)            018_CH3            019_CH4             020_CO            021_CO2            022_HCO           023_CH2O          024_CH2OH           025_CH3O          026_CH3OH            027_C2H           028_C2H2           029_C2H3           030_C2H4           031_C2H5           032_C2H6           033_HCCO          034_CH2CO          035_HCCOH              036_N             037_NH            038_NH2            039_NH3            040_NNH             041_NO            042_NO2            043_N2O            044_HNO             045_CN            046_HCN           047_H2CN           048_HCNN           049_HCNO           050_HOCN           051_HNCO            052_NCO             053_N2             054_AR           055_C3H7           056_C3H8         057_CH2CHO         058_CH3CHO
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00
   1.6666666667e-05   7.3660607682e-03   6.0853902136e+02  -3.2881562856e+04   5.7309714002e-01   4.9038620062e-05   1.3097144263e-06   9.8973107480e-05   2.0401075923e-01   1.3438063035e-04   1.5984861414e-02   1.1437585385e-04   1.0468803797e-05   8.9884049061e-19   6.7899509631e-16   1.2377761397e-12   5.3568599812e-14   1.1590530878e-10   4.0806580022e-08   3.4489219105e-03   1.4786581837e-02   1.6895799092e-10   3.2293751749e-09   3.2744246948e-13   7.0569342805e-11   1.0701794246e-09   1.3628637102e-17   1.0668293506e-09   4.0132203347e-14   2.8043437547e-10   4.0624973544e-13   1.2772790297e-12   3.7853875985e-12   2.2364332064e-09   9.9401815275e-12   8.7739301616e-11   1.7368428533e-10   9.4297009856e-11   6.7558657790e-10   2.1468397528e-12   1.7049404093e-05   9.2240859089e-07   5.8357948209e-08   9.1874472831e-09   1.6299094678e-14   4.9827065154e-07   1.2141574434e-09   1.5498813301e-16   8.2190791968e-10   3.6871488097e-10   7.0598369631e-08   1.0987528904e-09   7.6134166700e-01   1.6799539770e-30   3.4647024783e-19   1.5943372670e-17   3.5366212869e-11   1.2728719870e-11
   5.0000000000e-05   1.4739991231e-02   8.8531287561e+02  -6.7713533518e+04   3.9062479729e-01   9.7516052695e-05   1.1321259253e-05   3.2118954809e-04   1.7497724295e-01   3.6418825581e-04   3.1895477948e-02   1.2728353500e-04   1.3990749545e-05   5.0699998098e-16   6.3056690345e-14   1.1782376824e-11   7.5937175873e-13   7.3913393585e-10   8.2043916308e-08   6.9240704421e-03   2.9553533062e-02   2.3711649549e-09   7.6371050737e-09   3.6673781673e-12   9.2113407404e-11   1.8580678678e-09   5.0925249999e-15   2.2121048165e-09   8.7025251901e-13   5.9091348032e-10   1.1397724014e-12   2.3077587667e-12   4.2743843432e-11   5.0481285602e-09   2.0816260480e-11   3.2464638823e-10   8.2759700747e-10   3.3260037745e-10   1.3754790837e-09   9.6703850522e-11   3.4958983036e-05   5.5226337140e-07   1.1670507298e-07   1.6192866411e-08   2.4021707493e-12   9.9827420531e-07   1.3894067379e-09   4.6479732760e-15   1.6643489202e-09   7.4317660766e-10   1.4138467512e-07   3.7002022726e-09   7.5567728916e-01   3.3594303391e-30   1.4060614883e-18   3.3025278748e-17   7.7742278405e-11   2.7832692001e-11
   8.3333333333e-05   2.1091054567e-02   1.0956610333e+03  -9.7717422404e+04   3.1318089651e-01   1.3861958507e-04   3.3394082699e-05   7.5171708029e-04   1.4985155935e-01   6.9120364012e-04   4.5430673768e-02   9.5847786013e-05   1.1805475108e-05   2.5107681882e-14   9.9472250477e-13   5.6701361214e-11   4.4784844207e-12   2.5522172286e-09   1.2175614736e-07   9.9964819685e-03   4.2147433881e-02   8.7207747123e-09   1.5047653981e-08   1.9322654526e-11   7.8804321417e-11   2.1352680317e-09   1.3540106258e-13   3.9017937610e-09   5.3171476380e-12   1.0394887233e-09   1.5460746329e-12   2.1876598866e-12   2.1480085058e-10   9.5528283935e-09   3.8399255912e-11   1.0944851502e-09   2.5553138804e-09   8.3710039310e-10   2.1030917277e-09   5.4406898770e-10   5.0359705009e-05   2.5309713028e-07   1.6649024724e-07   1.7488614295e-08   3.1570301607e-11   1.4351818334e-06   5.9347488677e-10   3.8631715734e-14   2.6138003949e-09   1.1772144010e-09   2.0421387115e-07   1.0103073977e-08   7.5079864029e-01   4.8032709341e-30   3.0580082761e-18   5.7061154800e-17   9.4161152209e-11   4.6234336583e-11
   1.1666666667e-04   2.6789566524e-02   1.2637235220e+03  -1.2463972080e+05   2.6947646083e-01   1.8251498043e-04   6.5214662844e-05   1.3561828267e-03   1.2724006156e-01   1.1836688108e-03   5.7300602649e-02   6.9096710982e-05   7.2279763798e-06   4.8308346540e-13   8.6517754377e-12   2.2836632650e-10   2.0748040093e-11   7.1421553328e-09   1.7644288113e-07   1.2916108493e-02   5.3191237969e-02   1.9169346818e-08   2.9983908193e-08   7.3388921553e-11   8.3827650123e-11   2.3898770898e-09   1.6502646648e-12   8.4996974452e-09   2.8129023877e-11   2.0789646193e-09   2.1067941754e-12   1.9458430283e-12   8.6662418919e-10   1.9032348128e-08   8.8619539570e-11   3.0261061698e-09   5.8400762279e-09   1.7027251200e-09   3.0924607924e-09   1.4930881924e-09   6.4015542792e-05   1.4233755715e-07   2.0867344961e-07   1.8011483382e-08   1.8476928274e-10   1.8586323946e-06   2.7821066182e-10   2.0887983881e-13   4.1749447993e-09   1.9305518151e-09   2.6889657425e-07   2.2336726206e-08   7.4642126085e-01   6.0960164172e-30   9.1189407763e-18   1.2718246343e-16   1.2120324460e-10   8.2881903704e-11
   1.5000000000e-04   3.2039717981e-02   1.4018519390e+03  -1.4944263847e+05   2.4108905432e-01   2.4312104989e-04   1.0495915495e-04   1.9784436337e-03   1.0664332179e-01   1.8491694893e-03   6.7848688978e-02   5.0892082634e-05   3.7329624829e-06   6.5015416606e-12   6.1865683038e-11   9.2055173015e-10   9.2304279594e-11   2.0010461861e-08   2.9006260544e-07   1.5890101236e-02   6.2919238332e-02   3.4455517429e-08   6.5834842055e-08   2.7048309859e-10   1.2602996971e-10   3.3328769660e-09   1.5582445635e-11   2.4947762429e-08   1.4958066206e-10   5.1398476539e-09   3.7365274476e-12   3.1311131690e-12   3.5080933759e-09   4.2352030830e-08   2.6802424944e-10   7.0981498957e-09   1.1048090003e-08   3.2038893690e-09   4.7901575491e-09   2.9563576493e-09   7.6391390766e-05   9.7747731655e-08   2.4053440866e-07   1.9475849642e-08   7.0969278593e-10   2.3504127265e-06   1.8974972586e-10   9.8011568582e-13   7.2505621484e-09   3.2454088637e-09   3.5011020995e-07   4.1360107952e-08   7.4238830781e-01   7.2842865450e-30   4.4428033974e-17   4.3148552757e-16   2.1007140265e-10   1.8480791737e-10
   1.8333333333e-04   3.6961602086e-02   1.5174537922e+03  -1.7269148958e+05   2.2102496325e-01   3.3239041750e-04   1.5074517006e-04   2.4763845869e-03   8.7923678391e-02   2.6179091660e-03   7.7291597030e-02   3.8176704197e-05   2.1077833544e-06   7.5992267995e-11   4.2095163185e-10   3.9853435567e-09   4.3121294042e-10   6.3026532698e-08   5.8260619493e-07   1.9113968720e-02   7.1352749733e-02   6.2149196059e-08   1.6832497020e-07   1.0981036939e-09   2.6553262666e-10   6.2644656211e-09   1.2891643939e-10   9.2057290180e-08   7.8801606214e-10   1.5379609219e-08   9.1142018275e-12   1.0738349899e-11   1.5102015809e-08   1.0539523523e-07   9.8989810647e-10   1.4981797907e-08   1.8925071991e-08   5.9981672061e-09   8.1347019954e-09   4.8714967490e-09   8.7620564796e-05   7.3624466029e-08   2.5805460887e-07   2.2235404284e-08   2.0859200191e-09   3.0423607124e-06   1.6677162711e-10   4.5131170486e-12   1.3721485266e-08   5.3725325569e-09   4.6954228317e-07   6.8811184981e-08   7.3860754334e-01   8.3954920640e-30   3.1966092786e-16   2.1261397669e-15   4.8408879449e-10   5.1065198869e-10
   2.1666666667e-04   4.1629968841e-02   1.6154317607e+03  -1.9473770152e+05   2.0601810345e-01   4.5838569014e-04   1.9968065657e-04   2.7689163084e-03   7.1045694472e-02   3.3793876595e-03   8.5809211198e-02   2.8914906802e-05   1.3801606083e-06   8.1106205901e-10   2.7881874760e-09   1.8427713337e-08   2.1242060792e-09   2.2813993498e-07   1.4172541847e-06   2.2764366173e-02   7.8416382922e-02   1.3554295571e-07   4.9938959303e-07   4.8626985595e-09   7.2505972745e-10   1.5146368008e-08   9.5503946797e-10   3.8933358682e-07   4.0803090307e-09   5.3040282198e-08   3.0612966581e-11   5.7711412167e-11   6.7813044697e-08   2.8567571820e-07   4.1048297875e-09   2.9765010617e-08   3.1107385326e-08   1.1502893573e-08   1.5200891216e-08   7.1051608441e-09   9.7605503742e-05   5.7340324040e-08   2.5915183360e-07   2.6729228905e-08   5.1953583235e-09   4.1323804958e-06   1.7359827310e-10   2.0968178722e-11   2.7783705348e-08   8.7400880062e-09   6.5927624031e-07   1.0860208147e-07   7.3502156097e-01   9.4466879714e-30   2.9960769130e-15   1.3900470749e-14   1.3495306583e-09   1.6496964984e-09
   2.5000000000e-04   4.6095258220e-02   1.6993160643e+03  -2.1581814096e+05   1.9432187943e-01   6.2822980598e-04   2.4771844165e-04   2.8177348246e-03   5.6006602994e-02   4.0138989002e-03   9.3546487266e-02   2.1964135135e-05   9.8345265273e-07   7.7621955971e-09   1.7484698452e-08   8.7453518932e-08   1.0607681621e-08   9.2525073706e-07   3.9851394317e-06   2.6979129266e-02   8.4021698004e-02   3.8658168282e-07   1.6440395694e-06   2.2402227113e-08   2.3363890293e-09   4.3616071726e-08   6.2872425631e-09   1.7487439386e-06   2.0660543108e-08   2.0164763395e-07   1.4310211678e-10   3.9378286391e-10   3.0296692322e-07   8.1312893687e-07   1.7748210273e-08   5.7193482795e-08   5.0410953265e-08   2.2734322230e-08   3.0727455832e-08   9.4550475482e-09   1.0605033718e-04   4.4882755991e-08   2.4522175440e-07   3.3767248557e-08   1.1645420485e-08   5.9100823117e-06   2.0614496743e-10   9.6133465740e-11   5.8780416803e-08   1.4068575854e-08   9.6772353947e-07   1.6640577898e-07   7.3159162471e-01   1.0449374239e-29   3.3026960488e-14   1.1170718489e-13   4.1775614657e-09   5.8866696558e-09
   2.8333333333e-04   5.0393885588e-02   1.7717196476e+03  -2.3610367301e+05   1.8492029759e-01   8.5309453576e-04   2.8916579887e-04   2.6060501094e-03   4.2853189402e-02   4.3994225281e-03   1.0058331922e-01   1.6746227317e-05   7.2644024801e-07   6.3237483568e-08   9.8886428214e-08   4.0447189375e-07   5.0686757755e-08   4.0239483610e-06   1.2310989921e-05   3.1828696282e-02   8.8119503547e-02   1.2835267469e-06   5.6258545528e-06   1.0138496386e-07   8.1289384470e-09   1.3848191859e-07   3.5766234166e-08   7.8211776338e-06   1.0063385548e-07   8.1279057513e-07   9.0169953272e-10   3.0552702202e-09   1.2672225087e-06   2.3312753666e-06   7.4850654361e-08   1.0777377684e-07   8.0637843067e-08   4.5884980149e-08   6.5467631726e-08   1.1633724407e-08   1.1244779679e-04   3.4597842306e-08   2.2045311154e-07   4.4349041291e-08   2.4068420749e-08   8.7819456173e-06   2.8590821242e-10   4.1489143448e-10   1.2634257911e-07   2.2304250909e-08   1.4664574997e-06   2.4633942744e-07   7.2828976651e-01   1.1411842753e-29   3.9211101681e-13   1.0339363918e-12   1.3348071384e-08   2.2027350246e-08
