# L (m)  = 0.04
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2           013_H2O2              014_C             015_CH            016_CH2         017_CH2(S)            018_CH3            019_CH4             020_CO            021_CO2            022_HCO           023_CH2O          024_CH2OH           025_CH3O          026_CH3OH            027_C2H           028_C2H2           029_C2H3           030_C2H4           031_C2H5           032_C2H6           033_HCCO          034_CH2CO          035_HCCOH              036_N             037_NH            038_NH2            039_NH3            040_NNH             041_NO            042_NO2            043_N2O            044_HNO             045_CN            046_HCN           047_H2CN           048_HCNN           049_HCNO           050_HOCN           051_HNCO            052_NCO             053_N2             054_AR           055_C3H7           056_C3H8         057_CH2CHO         058_CH3CHO
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00
   1.6666666667e-04   7.4672652684e-03   6.5412177933e+02  -3.2798513235e+04   5.3430227449e-01   3.9014626485e-07   4.3053002969e-10   9.8871864552e-07   2.0148232762e-01   6.7653502709e-06   1.6762187605e-02   1.4650977034e-06   1.1648817033e-06   1.1108106961e-31   1.7929810841e-31   3.0265994372e-25   4.3032919144e-27   1.9429181923e-22   2.0722466558e-20   6.4449228965e-05   2.0382866808e-02   9.4186867366e-16   9.5939467448e-17   1.6320183120e-25   3.4581604688e-23   8.1840763938e-21   1.7894327689e-28   1.7410813415e-19   1.4065611144e-27   3.8997299904e-24   9.5199897347e-30   4.4302689786e-30   1.3993895228e-23   1.9694903846e-19   2.8330265673e-18   6.3728396725e-17   9.4535596611e-15   9.2643396580e-15   7.1046162165e-14   1.0296453975e-15   3.8202189241e-05   6.2455353925e-06   2.0157429129e-07   3.0706797877e-10   4.4957536803e-21   1.8742811524e-12   1.7796659481e-17   3.1665961368e-32   6.3452777559e-14   1.7657274919e-13   6.2414542874e-12   1.1764956655e-14   7.6125274450e-01   1.6774645658e-27   7.1470819335e-38   2.0383968547e-36   4.5638602908e-24   1.5261538671e-26
   5.0000000000e-04   1.4589341543e-02   9.5908052555e+02  -6.5900246216e+04   3.6234606375e-01   7.8665462183e-07   9.7463004970e-09   4.8072525479e-06   1.7141563608e-01   2.4017911542e-05   3.2743480122e-02   4.2927203653e-06   1.5623566322e-06   6.6129781231e-30   5.5560329883e-28   4.5545898337e-23   2.2144784849e-25   1.8143404591e-21   4.1873245469e-20   1.2783579819e-04   3.9820484199e-02   3.5190867836e-14   3.9054579324e-16   9.3168253811e-24   5.1730312405e-23   1.7535762858e-20   1.1247148227e-25   3.5268841467e-19   6.1709156245e-26   8.1409040383e-24   1.1675114790e-28   1.0207923237e-29   2.2233919688e-22   4.5567744580e-19   5.5424037471e-18   9.0068881813e-16   1.2959994479e-13   2.3700389260e-14   1.5044611269e-13   1.0959901741e-13   7.7104961651e-05   8.4204382226e-06   3.9382490100e-07   7.4582558552e-10   1.0208762048e-18   3.6631210872e-12   2.2811499951e-18   3.1604174248e-29   1.2401902233e-13   3.4506854690e-13   1.2247709853e-11   8.5836391246e-14   7.5577116717e-01   3.2778147095e-27   2.4727118175e-38   4.8530856007e-36   3.7445821917e-23   5.1419858775e-26
   8.3333333333e-04   2.0708481471e-02   1.1987562580e+03  -9.4340567293e+04   2.8848504909e-01   1.3930552322e-06   6.5477072571e-08   1.7562169853e-05   1.4556269217e-01   8.4119157374e-05   4.6448346309e-02   5.4533878616e-06   9.4553423537e-07   1.2330675128e-26   3.1497110661e-25   3.1574396875e-21   2.4318369314e-23   1.7954244050e-20   7.6159499838e-20   1.9097165772e-04   5.6507250369e-02   3.1296821619e-13   1.0730162765e-15   1.4163212399e-22   1.2787006085e-22   4.2478262451e-20   5.3971635596e-24   6.4247539930e-19   5.8757667496e-25   1.6825520643e-23   4.4481540769e-28   2.1220870358e-29   2.4873943672e-21   9.7581116537e-19   8.0487831145e-18   1.4538419134e-14   6.0352399052e-13   5.5253378713e-14   2.7100454215e-13   1.3605048835e-12   1.1369409196e-04   5.4365681602e-06   5.5832804948e-07   1.4181400388e-09   2.4181345867e-17   5.2457765875e-12   1.3469843447e-18   9.2062933574e-27   1.7732728528e-13   4.9469675793e-13   1.7884288175e-11   2.6114869961e-13   7.5106151028e-01   4.6532915088e-27   5.9080062811e-38   1.5228323681e-35   2.7556772474e-23   1.3344572301e-25
   1.1666666667e-03   2.6178516817e-02   1.3987453136e+03  -1.1976400316e+05   2.4614267245e-01   3.1590382386e-06   2.6485897474e-07   4.6758772145e-05   1.2241627058e-01   2.4277154241e-04   5.8632044921e-02   4.8148150547e-06   3.8945859162e-07   2.1171799316e-24   2.8349523255e-23   5.5309688125e-20   7.3179686674e-22   1.7484276148e-19   2.2009614241e-19   2.8062891790e-04   7.1371729094e-02   1.5893930595e-12   3.0589360703e-15   1.4406548101e-21   6.0899809060e-22   1.3546846190e-19   1.2228091121e-22   1.6208114097e-18   4.3034277348e-24   6.1006504885e-23   1.4374519005e-27   6.2263237761e-29   2.8287362693e-20   2.9870995159e-18   1.1841766854e-17   2.5530966281e-13   2.6120583081e-12   1.7030213158e-13   5.7154957648e-13   7.6726954799e-12   1.4668436239e-04   2.3357226940e-06   6.9742529528e-07   2.1132672526e-09   2.4257290650e-16   7.0984403616e-12   1.4831318166e-18   4.8400522148e-25   2.3307679454e-13   6.6837834974e-13   2.4841929212e-11   6.0216676450e-13   7.4685144833e-01   5.8833551217e-27   7.8736578717e-37   1.1311609405e-34   3.9059604284e-23   6.5259932261e-25
   1.5000000000e-03   3.1203651435e-02   1.5707004435e+03  -1.4311964524e+05   2.1826928297e-01   8.1977689349e-06   8.6181473014e-07   1.0206593695e-04   1.0113842387e-01   5.4556058851e-04   6.9707219691e-02   4.1507651410e-06   2.4380248408e-07   1.1538575980e-22   1.0339423710e-21   5.4285632239e-19   1.0526766860e-20   1.3171953001e-18   1.1935761723e-18   4.6551779067e-04   8.4866133646e-02   6.9394970298e-12   1.4605090596e-14   1.7837393390e-20   3.4362613307e-21   4.3168954456e-19   2.5368296668e-21   7.4665500141e-18   4.2698995948e-23   4.5711478416e-22   9.4887763446e-27   4.7308681453e-28   4.4541694324e-19   1.7033994517e-17   2.4425264987e-17   3.3467063981e-12   1.1383128969e-11   6.6394257102e-13   1.5636625887e-12   3.0746840156e-11   1.7600725335e-04   9.9202302621e-07   7.9078920961e-07   2.9003989912e-09   1.6505837215e-15   1.1068982334e-11   2.6028035821e-18   1.0410211137e-23   3.1552546732e-13   9.7657910985e-13   3.8022353748e-11   1.3351149053e-12   7.4298383125e-01   7.0138624190e-27   3.2212983944e-35   2.0906876921e-33   1.6370433138e-22   6.5711007870e-24
   1.8333333333e-03   3.5903777001e-02   1.7200280642e+03  -1.6496472180e+05   1.9847182674e-01   2.0645671755e-05   2.4759746374e-06   1.9441153297e-04   8.1319030462e-02   1.0228510701e-03   7.9884619823e-02   3.7968084367e-06   1.9550032009e-07   4.0541587239e-21   2.6301867489e-20   4.5606576376e-18   1.1951249056e-19   1.0624806603e-17   1.1947024089e-17   8.9210572891e-04   9.7089221614e-02   3.0246910146e-11   8.1449957426e-14   2.2275141477e-19   2.3916124554e-20   1.6782153003e-18   7.4617605686e-20   7.5220129591e-17   7.8549590735e-22   6.6544208032e-21   1.4363898732e-25   9.8983559093e-27   1.0876332810e-17   1.7214819104e-16   9.5965274762e-17   2.9607811071e-11   4.1111010286e-11   2.6254679245e-12   4.7335841575e-12   1.0169765078e-10   2.0290518896e-04   5.2104047840e-07   7.9897358344e-07   3.8998823714e-09   1.1157379835e-14   2.4388035529e-11   7.7424331504e-18   1.6034302020e-22   4.9941294716e-13   1.7808148304e-12   7.3136878984e-11   3.4525881573e-12   7.3936641640e-01   8.0717366448e-27   3.1433339450e-33   8.5717324863e-32   1.6396753018e-21   1.1337268557e-22
   2.1666666667e-03   4.0356755615e-02   1.8484523406e+03  -1.8566111754e+05   1.8383965895e-01   4.8482469716e-05   6.4175735374e-06   3.2820161441e-04   6.2860097687e-02   1.6713136756e-03   8.9257924034e-02   3.6436021498e-06   1.7827294955e-07   1.2831389853e-19   8.0133866501e-19   5.1759597444e-17   1.8768979011e-18   1.6356928760e-16   2.3170852609e-16   1.8400425726e-03   1.0781520062e-01   1.2934849340e-10   4.3440842781e-13   3.2601695725e-18   3.1076016365e-19   1.3684078082e-17   3.3544505075e-18   1.5539564800e-15   2.6998682634e-20   1.7140795108e-19   4.4137073634e-24   5.3027575822e-25   3.9067733653e-16   2.7552313947e-15   7.9015273422e-16   1.7411534735e-10   1.1759641007e-10   9.1110884703e-12   1.3656149303e-11   2.9080138369e-10   2.2814741806e-04   3.2191809963e-07   7.0323898015e-07   5.2580532611e-09   8.8947537106e-14   8.3029628225e-11   3.9202255662e-17   3.1632961423e-21   1.0698332976e-12   4.5516445631e-12   1.9033864456e-10   1.1534754323e-11   7.3593931902e-01   9.0744648665e-27   6.1800553871e-31   7.0620244412e-30   3.1234413735e-20   2.9859128512e-21
   2.5000000000e-03   4.4618233050e-02   1.9551356372e+03  -2.0546746090e+05   1.7289740024e-01   1.0553840410e-04   1.4948309885e-05   4.8742682151e-04   4.5969858561e-02   2.4199074918e-03   9.7845987843e-02   3.5229824676e-06   1.7226897105e-07   5.2253229868e-18   5.5682279496e-17   1.5197250608e-15   7.7370975326e-17   6.1521003280e-15   7.7379435939e-15   3.7748442672e-03   1.1646530309e-01   5.0960538492e-10   2.0615390886e-12   1.0616508079e-16   1.0252023402e-17   3.1527876106e-16   2.1041897159e-16   5.6083992700e-14   1.5345673540e-18   7.1071105260e-18   2.4272142207e-22   6.2710167082e-23   1.8510591192e-14   6.4305142184e-14   1.2767013734e-14   6.9357565016e-10   2.7546796838e-10   2.8871346741e-11   3.8685452431e-11   7.2467272859e-10   2.5192132694e-04   2.1397203784e-07   5.4450006492e-07   7.1161349970e-09   8.4987073016e-13   4.2627207133e-10   3.1142717514e-16   1.5491860980e-19   3.4821544449e-12   1.6537554452e-11   6.7263770596e-10   5.0460067970e-11   7.3265979960e-01   1.0034549190e-26   2.0298435992e-28   1.0453184284e-27   9.6344828017e-19   1.1108247721e-19
   2.8333333333e-03   4.8731248813e-02   2.0376816924e+03  -2.2458378939e+05   1.6484072778e-01   2.1307398689e-04   3.0964378066e-05   6.2540346908e-04   3.1137243607e-02   3.1110863180e-03   1.0561309712e-01   3.2707555078e-06   1.6740141610e-07   7.6733671922e-16   7.0125102799e-15   9.8498299333e-14   6.1234029650e-15   3.8374504633e-13   3.7424210580e-13   7.3228985262e-03   1.2217341517e-01   1.7605197686e-09   9.0105106725e-12   7.7673200807e-15   5.8992730995e-16   1.3416619577e-14   1.6185051645e-14   3.0097353571e-12   1.2466993630e-16   4.3114155673e-16   2.2303229911e-20   1.3331502285e-20   1.0207793087e-12   2.0121548363e-12   3.4580382851e-13   1.9314851827e-09   5.6789794158e-10   1.0245953995e-10   1.3306854994e-10   1.5667972716e-09   2.7381271195e-04   1.4493184976e-07   3.8571046483e-07   9.5757006421e-09   9.3160815601e-12   3.0617519588e-09   3.4658157639e-15   1.4862721679e-17   1.8176209800e-11   8.0717677680e-11   3.0931179485e-09   2.7727646249e-10   7.2949501372e-01   1.0961666453e-26   8.8949809259e-26   2.4649136070e-25   4.2076821002e-17   5.4680399667e-18
