1_pos,2_posf,3_rho,4_dvisc,5_uvel,6_vvel,7_wvel,8_temp,9_mixf,10_chi,11_hr,12_y_H2,13_y_H,14_y_O,15_y_O2,16_y_OH,17_y_H2O,18_y_HO2,19_y_CH2,20_y_CH2(S),21_y_CH3,22_y_CH4,23_y_CO,24_y_CO2,25_y_HCO,26_y_CH2O,27_y_CH2OH,28_y_N2,29_enth,30_progVar,hr_queried,temp_queried,CO_queried,OH_queried,CO2_queried
-0.22510595829,-0.25009780636,1.1716388281,1.8634773151e-05,7.8990324105e-07,-1.3301981521e-05,-1.3301981521e-05,300.08794277,0.0,3.5191854048e-14,9.876524824e-06,1.9514723829e-11,1.3337753115e-21,3.7276220567e-13,0.23299231083,1.1229903579e-11,4.0910867096e-06,1.2340204117e-11,2.670529349e-26,1.3816924914e-27,3.9587333507e-17,4.234994188e-14,3.5113384247e-09,4.9917830849e-06,3.9491826149e-25,2.7673087508e-15,2.3463889457e-30,0.76699860275,1896.8462158,9.086400647648529e-06,0.0,300.0,0.0,0.0,0.0
-0.18813472995,-0.20011411021,1.1713792744,1.8637830337e-05,-2.3181047302e-05,-3.8890429007e-05,-3.8890429007e-05,300.15408075,0.0,2.5533459503e-13,4.2765749674e-05,5.7838676842e-11,5.5657910663e-21,9.5972561904e-13,0.23298607599,1.6445141721e-11,7.4096670052e-06,3.6950591475e-11,1.3120829261e-25,6.7903306629e-27,1.3286648508e-16,1.362595072e-13,1.0952872674e-08,9.0340153817e-06,1.8386017466e-24,8.7744893242e-15,1.1546483337e-29,0.76699746926,1882.9357445,1.6454693098250842e-05,0.0,300.0,0.0,0.0,0.0
-0.17016565928,-0.17615534968,1.1711008299,1.8641106405e-05,-0.00010623475384,-6.5564037059e-06,-6.5564037059e-06,300.22504501,0.0,9.5108242805e-13,0.00010141603699,1.0998384417e-10,1.2953430264e-20,1.7190283543e-12,0.23297904401,2.0306898107e-11,1.1153134464e-05,7.1176717329e-11,9.3203247266e-25,4.8248416721e-26,7.6462122356e-16,9.011632424e-13,2.1463519744e-08,1.359055908e-05,6.8466679195e-24,2.5433684652e-14,8.2158843622e-29,0.76699619063,1863.5874635,2.476526704758817e-05,0.0,300.0,0.0,0.0,0.0
-0.16118112397,-0.16417596889,1.1708516869,1.8644035513e-05,-0.00031475768821,0.00019172667197,0.00019172667197,300.28855673,0.0,1.246626514e-12,0.00016798645175,1.5997306996e-10,2.1201612652e-20,2.4148857746e-12,0.23297252007,2.2912389981e-11,1.4626330531e-05,1.0457807532e-10,5.9031898861e-24,3.0566602331e-25,4.2936236865e-15,5.7033913873e-12,3.1845025279e-08,1.7817156901e-05,2.966666298e-23,9.3851796397e-14,5.211553815e-28,0.7669950043,1843.2905576,3.247549243034896e-05,0.0,300.0,0.0,0.0,0.0
-0.15668885672,-0.15818627906,1.1707377282,1.8645373886e-05,-0.00051764457855,0.00040782813322,0.00040782813322,300.31760901,0.0,1.0539925239e-12,0.00020141400371,1.8604627682e-10,2.5218836368e-20,2.7200407027e-12,0.2329694118,2.3766474297e-11,1.6281102767e-05,1.206806495e-10,1.2367569903e-22,6.4046265595e-24,8.6735097482e-14,1.7419857585e-10,3.6889574071e-08,1.98307491e-05,5.871573649e-22,1.7770511892e-12,1.0926105235e-26,0.76699443895,1832.4010882,3.614892748734782e-05,0.0,300.0,0.0,0.0,0.0
-0.15444271966,-0.15519143439,1.1706883326,1.8645953351e-05,-0.00070405268533,0.00057442092767,0.00057442092767,300.33020038,0.0,2.0210983218e-11,0.00021880204258,2.1311228515e-10,2.7140659344e-20,2.844418635e-12,0.23296801447,2.4045555687e-11,1.7024906462e-05,1.2871109483e-10,4.6714612223e-22,2.4192618483e-23,3.2383367648e-13,1.2087291959e-09,3.9466375138e-08,2.0735516012e-05,2.7637970939e-21,8.4893378025e-12,4.1282303595e-26,0.76699418405,1827.031541,3.780010196142315e-05,0.0,300.0,0.0,0.0,0.0
-0.1529452775,-0.15369400494,1.1704914436,1.8648252998e-05,-0.0042073594477,0.0029285499138,0.0029285499138,300.38034722,0.0,1.0837296444e-09,0.00039498624396,9.7909251816e-10,4.2858096486e-20,3.1953492018e-12,0.23296176327,2.4784689129e-11,2.0348355986e-05,1.9456624089e-10,1.1093853914e-20,5.746364606e-22,7.4630627825e-12,4.6247017682e-08,6.4044852797e-08,2.4764540556e-05,8.2883868645e-20,2.5241154985e-10,9.8155027877e-25,0.76699301208,1796.7462645,4.517792048731516e-05,0.0,300.00000000000006,0.0,0.0,0.0
-0.15162342378,-0.15219655007,1.1694759755,1.8659980567e-05,-0.0084436416966,0.0060025611826,0.0060025611826,300.63838763,0.0,3.4277797895e-07,0.0036484239848,2.3652031636e-08,3.4033293981e-19,3.7145025251e-12,0.23292133779,2.5386117206e-11,4.1731101447e-05,1.2578457673e-09,1.8612449315e-19,9.6494242753e-21,1.2240484859e-10,1.4767368368e-06,6.0427342993e-07,5.0277291708e-05,1.9882604843e-18,6.0557107906e-09,1.6569983783e-23,0.76698454169,1533.4908821,9.2636318616566e-05,0.0,300.0,0.0,0.0,0.0
-0.15076212589,-0.1510502975,1.1608977733,1.8758670607e-05,-0.015193225726,0.01142163203,0.01142163203,302.82862435,0.00011824228558,2.3341920352e-05,0.047071439616,4.3599517294e-07,4.1326335728e-18,4.0776050954e-12,0.23253186404,2.0926232023e-11,0.00024647980512,1.6048317864e-08,1.5188726903e-18,-4.4700466945e-18,1.2573019311e-09,2.8229942147e-05,9.9738398608e-06,0.00029008933743,-1.6313610157e-16,9.1664539216e-08,1.4630431394e-22,0.76689281804,-1307.1998034,0.00054697897758374,69.06216807738802,303.31166269054734,1.4778394425315288e-05,1.053133627044556e-10,0.0002828750197244578
-0.15018251591,-0.15047395427,1.1222256171,1.9214400563e-05,-0.025056255218,0.021093664262,0.021093664262,313.08815222,0.00075891037827,0.00051820409321,0.44533270065,3.1623862645e-06,1.2721754225e-17,3.010675221e-12,0.23060308075,7.5503659305e-12,0.0012556610097,9.8275144867e-08,2.6518046394e-18,-2.6076194894e-17,6.0773963316e-09,0.00020853702426,7.0754890764e-05,0.0014566880733,-3.3834732199e-16,5.7544234378e-07,2.1738845972e-22,0.76640143606,-15974.739502,0.0027862663600285,43.36059901164179,314.8995336617461,8.816495828966624e-05,4.9571371148983164e-11,0.0015113053778877683
