# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2679853408e-03   3.5434143150e+02  -8.4346080562e+04   1.4739420375e-02   9.9539674687e-01   6.2870004002e-04   1.8503633574e-07   6.5687323379e-20   1.5005112877e-12   2.2544523910e-01   3.2348296586e-13   1.7964543187e-03   1.3736124713e-08   8.6813597401e-23   5.4411016863e-24   5.7221685851e-12   1.6194422372e-05   5.4541266623e-06   1.2937326893e-02   4.2044972815e-19   8.8305098144e-08   3.3338655673e-26   7.4982499623e-01
   6.0000000000e-03   4.8585930783e-03   4.2220028167e+02  -2.1635020221e+05   3.5535666556e-02   8.3763195961e-01   3.3080543453e-03   6.2176483709e-07   6.0832497862e-19   2.0627073075e-13   2.1234484618e-01   1.5864469551e-13   5.1048972349e-03   9.5832165496e-08   1.3637128840e-22   9.5606533884e-24   2.1793591770e-11   2.0069600889e-04   5.2256974111e-05   3.0377890582e-02   2.2093364209e-18   9.4386183307e-07   4.4843188880e-23   7.4731355154e-01
   1.0000000000e-02   8.1908775329e-03   4.7196243070e+02  -3.3478698881e+05   5.2986321637e-02   7.5055312962e-01   1.3611031706e-02   1.1766169894e-06   3.7358797705e-18   2.2674584122e-14   2.0051725869e-01   2.4103613490e-13   8.2112502386e-03   1.9887167337e-07   4.3767849010e-22   3.1655370786e-23   4.9271683674e-11   5.6831945412e-04   1.3378228161e-04   4.4640112500e-02   9.0226964017e-18   2.5485226061e-06   3.1353149758e-21   7.4463523707e-01
   1.4000000000e-02   1.1384279110e-02   5.0882209388e+02  -4.4664893015e+05   6.8350866487e-02   6.9692631970e-01   4.1358354081e-02   1.8113740812e-06   1.4439576704e-17   2.2014263277e-15   1.8967709575e-01   3.7746290979e-13   1.1123807511e-02   3.0604027947e-07   1.3741830507e-21   9.8756339665e-23   1.0060651303e-10   1.1019594888e-03   2.4114085648e-04   5.6984106745e-02   2.8431891456e-17   4.7477287458e-06   4.3779593795e-20   7.4188786603e-01
   1.8000000000e-02   1.4485475104e-02   5.3524696737e+02  -5.5461877922e+05   8.2145502397e-02   6.6295025712e-01   9.9388013798e-02   2.5056126864e-06   3.9856735242e-17   5.5110757432e-16   1.7966669490e-01   5.4847508807e-13   1.3858850075e-02   4.0986904265e-07   3.8091439141e-21   2.6618133276e-22   1.8988935452e-10   1.7854178090e-03   3.6782466197e-04   6.7916322047e-02   7.0275227963e-17   7.4159216068e-06   2.5479888812e-19   7.3910126788e-01
   2.2000000000e-02   1.7519256695e-02   5.5285042051e+02  -6.6000316628e+05   9.4656286070e-02   6.4204548386e-01   2.0066109710e-01   3.2472756451e-06   8.6723303674e-17   7.4518383810e-16   1.7037749285e-01   7.4142565929e-13   1.6432552539e-02   5.0691421256e-07   9.3395716508e-21   6.2564075605e-22   3.3434165839e-10   2.6048324916e-03   5.0900891978e-04   7.7711477336e-02   1.4567114746e-16   1.0455220526e-05   8.4982250165e-19   7.3628842401e-01
   2.6000000000e-02   2.0501298517e-02   5.6284905551e+02  -7.6351309892e+05   1.0607082325e-01   6.3066568801e-01   3.5370441703e-01   4.0288108410e-06   1.5739603591e-16   1.0837029958e-15   1.6172685092e-01   9.3893828518e-13   1.8859450375e-02   5.9570106410e-07   2.0488168945e-20   1.3020862970e-21   5.5451848861e-10   3.5484249950e-03   6.6101819253e-04   8.6546325873e-02   2.6396690024e-16   1.3788190916e-05   1.9152423687e-18   7.3345616582e-01
   3.0000000000e-02   2.3442650316e-02   5.6618597933e+02  -8.6559437673e+05   1.1652523844e-01   6.2682385764e-01   5.5960624723e-01   4.8453716743e-06   2.4675889025e-16   1.3302714006e-15   1.5364842545e-01   1.1216252527e-12   2.1152274819e-02   6.7579186841e-07   4.0770391267e-20   2.4377511924e-21   8.7487475330e-10   4.6061331714e-03   8.2098985986e-04   9.4547128392e-02   4.2915193662e-16   1.7352262059e-05   3.1991858054e-18   7.3060856295e-01
   3.4000000000e-02   2.6351689536e-02   5.6362122395e+02  -9.6654142620e+05   1.2612481661e-01   6.2941745848e-01   8.1240245382e-01   5.6938936342e-06   3.4191086648e-16   1.4020392834e-15   1.4608718930e-01   1.2716490197e-12   2.3322117990e-02   7.4731611038e-07   7.4595625421e-20   4.1654694765e-21   1.3248059340e-09   5.7693009795e-03   9.8665582014e-04   1.0181034891e-01   6.3690623294e-16   2.1095798528e-05   4.1791203236e-18   7.2774826586e-01
   3.8000000000e-02   2.9235107732e-02   5.5579009049e+02  -1.0665461276e+06   1.3495451630e-01   6.3790269161e-01   1.1025063676e+00   6.5725852802e-06   4.2478601724e-16   1.2892483491e-15   1.3899646544e-01   1.3742310703e-12   2.5378657347e-02   8.1071840950e-07   1.2686532691e-19   6.5696114372e-21   1.9396093240e-09   7.0304358737e-03   1.1561952804e-03   1.0841309109e-01   8.7246841311e-16   2.4975338778e-05   4.4014457468e-18   7.2487712073e-01
   4.2000000000e-02   3.2098468125e-02   5.4324748698e+02  -1.1657157121e+06   1.4308492981e-01   6.5212676595e-01   1.4224198006e+00   7.4806368272e-06   4.7687399075e-16   1.0433575307e-15   1.3233599034e-01   1.4177990878e-12   2.7330364189e-02   8.6661963675e-07   2.0198744390e-19   9.6303409011e-21   2.7610952008e-09   8.3830226594e-03   1.3281320771e-03   1.1441895290e-01   1.1096683643e-15   2.8953613166e-05   3.7952312927e-18   7.2199648166e-01
   4.6000000000e-02   3.4946550113e-02   5.2651191420e+02  -1.2640672454e+06   1.5057596725e-01   6.7223009689e-01   1.7751080217e+00   8.4180460053e-06   4.8498790135e-16   7.4843877405e-16   1.2607056379e-01   1.3945333693e-12   2.9184675114e-02   9.1574104230e-07   3.0205823446e-19   1.3157502604e-20   3.8382731447e-09   9.8213795177e-03   1.5012610499e-03   1.1988161304e-01   1.3126428874e-15   3.2998091607e-05   2.6932056047e-18   7.1910738399e-01
   5.0000000000e-02   3.7783575710e-02   5.0612125467e+02  -1.3614960580e+06   1.5747929679e-01   6.9856264656e-01   2.1860668343e+00   9.3855010366e-06   4.4644399178e-16   4.8555540754e-16   1.2016906932e-01   1.3023353348e-12   3.0948119694e-02   9.5886505274e-07   4.2434552662e-19   1.6744049380e-20   5.2290488283e-09   1.1340544896e-02   1.6745940691e-03   1.2484719753e-01   1.4422584002e-15   3.7079911187e-05   1.5722363539e-18   7.1621065048e-01
   5.4000000000e-02   4.0613360803e-02   4.8271279492e+02  -1.4577107361e+06   1.6384008408e-01   7.3155506385e-01   2.7190463710e+00   1.0384266317e-05   3.7123141092e-16   3.1663558886e-16   1.1460374032e-01   1.1479109355e-12   3.2626402382e-02   9.9681819068e-07   5.5903254461e-19   1.9794005643e-20   7.0040486989e-09   1.2936181565e-02   1.8473196823e-03   1.2935597775e-01   1.4677947093e-15   4.1173112575e-05   7.5595885285e-19   7.1330696692e-01
   5.8000000000e-02   4.3439405054e-02   4.5713615247e+02  -1.5521295283e+06   1.6969833607e-01   7.7145832891e-01   3.4929003455e+00   1.1416003322e-05   2.7968151197e-16   3.4143963354e-16   1.0934960580e-01   9.4935202864e-13   3.4224435890e-02   1.0304663684e-06   6.8937774229e-19   2.1685244779e-20   9.2536818825e-09   1.4604482255e-02   2.0187723061e-03   1.3344371188e-01   1.3809931471e-15   4.5254186339e-05   3.0467966764e-19   7.1039694864e-01
   6.2000000000e-02   4.6264914896e-02   4.3059213060e+02  -1.6437492236e+06   1.7509005985e-01   8.1783244739e-01   4.7010527194e+00   1.2482427903e-05   2.3120221925e-16   8.5983358770e-16   1.0438407274e-01   7.3557366588e-13   3.5746329443e-02   1.0607147690e-06   7.9744324204e-19   2.2082096221e-20   1.2099052274e-08   1.6342053759e-02   2.1884079950e-03   1.3714283999e-01   1.2057042938e-15   4.9302002697e-05   1.1942784076e-19   7.0748121112e-01
   6.6000000000e-02   4.9092743376e-02   4.0475792429e+02  -1.7310307779e+06   1.8004836367e-01   8.6868312097e-01   7.1110877003e+00   1.3584685814e-05   2.1698352802e-15   2.7875131442e-15   9.9686623545e-02   5.4179492914e-13   3.7195352789e-02   1.0885112929e-06   8.8371466862e-19   2.1484731200e-20   1.5705499250e-08   1.8145755254e-02   2.3557844636e-03   1.4048364173e-01   1.0046947653e-15   5.3298241374e-05   6.1821677053e-19   7.0456044441e-01
