# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density        007_hr             008_H2              009_H              010_O             011_O2             012_OH            013_H2O            014_HO2            015_CH2         016_CH2(S)            017_CH3            018_CH4             019_CO            020_CO2            021_HCO           022_CH2O          023_CH2OH             024_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   1.2599496352e-03   4.0452957391e+02  -1.9227664114e+04   1.3302648135e-02   8.7157385214e-01   1.2014709918e+01   9.6763064909e-09   8.9459845608e-15   1.2255026270e-09   2.2565353252e-01   3.0014632036e-08   1.6294926070e-03   1.0039455736e-08   2.2267169016e-29  -2.1386879928e-31   2.0272397649e-26   3.4083712138e-23   2.5135721421e-06   1.1670632280e-02   1.4768501107e-21   4.0196241801e-20   3.8112471688e-34   7.5213474439e-01
   6.0000000000e-03   4.6835675961e-03   5.5738721153e+02  -5.5266885613e+04   3.3409812070e-02   6.3416405431e-01   1.6622422256e+02   3.2627654261e-08   5.8148409330e-13   1.4904457266e-08   2.1217706578e-01   1.6780767183e-07   4.9561108501e-03   5.2450287335e-08   4.1729723536e-31   3.8292717590e-32   8.8540560735e-26   2.6532534412e-23   7.2312099079e-06   2.8446437382e-02   2.5872596546e-19   1.5334310748e-19   1.7004009335e-31   7.4947431530e-01
   1.0000000000e-02   7.8813525982e-03   6.8916292019e+02  -8.9218824797e+04   5.1387888979e-02   5.1376558952e-01   8.4211210547e+02   6.2988159243e-08   7.9971541542e-12   6.4508644007e-08   1.9919935350e-01   5.2076670732e-07   8.4665006639e-03   1.3501544312e-07   1.7651277241e-30   1.7457258673e-31   1.3655133511e-25   1.9368346498e-23   1.1888326458e-05   4.2909437001e-02   5.3474525399e-18   4.2187723588e-19   7.8223973163e-30   7.4674723783e-01
   1.4000000000e-02   1.0966362098e-02   8.0885069067e+02  -1.2215924904e+05   6.8324802770e-02   4.3827523640e-01   3.3182012612e+03   9.9530893951e-08   6.5590341722e-11   2.1094318242e-07   1.8648388983e-01   1.4136421465e-06   1.2109924479e-02   2.7257739356e-07   5.4531848861e-30   5.5030164503e-31   1.6332121184e-25   1.2913088685e-23   1.6658602276e-05   5.6198120158e-02   5.7247802721e-17   1.1752049949e-18   1.8496532661e-28   7.4398406482e-01
   1.8000000000e-02   1.3985030732e-02   9.2020336510e+02  -1.5450089040e+05   8.4637295627e-02   3.8559301799e-01   1.0915033082e+04   1.4321335962e-07   3.8038826494e-10   6.1355607533e-07   1.7392417861e-01   3.6890954747e-06   1.5859342516e-02   4.5121048582e-07   1.3637754660e-29   1.3666642380e-30   1.5810887016e-25   7.5928527600e-24   2.1808981034e-05   6.8756000916e-02   4.1101471601e-16   3.2146169437e-18   2.7913966094e-27   7.4119503664e-01
   2.2000000000e-02   1.6961174966e-02   1.0254337671e+03  -1.8644476816e+05   1.0052833535e-01   3.4626387399e-01   2.9957119074e+04   1.9965992396e-07   1.6609275881e-09   1.6262955128e-06   1.6146317570e-01   9.2451185570e-06   1.9696454468e-02   6.2782893528e-07   2.7024885743e-29   2.6491326253e-30   1.2314268969e-25   3.8523205152e-24   2.7910686775e-05   8.0803770536e-02   2.1779274214e-15   7.9748373994e-18   2.7419039892e-26   7.3838516643e-01
   2.6000000000e-02   1.9907992826e-02   1.1260012877e+03  -2.1810026826e+05   1.1610580415e-01   3.1550152986e-01   7.1001549297e+04   2.8630498507e-07   5.9001853800e-09   3.9043192066e-06   1.4906945105e-01   2.1547148396e-05   2.3605730617e-02   7.8859671725e-07   4.8400211241e-29   4.5992787618e-30   9.1343069983e-26   1.9651491739e-24   3.6275831044e-05   9.2463511398e-02   9.4363246417e-15   1.9025538318e-17   2.0575628539e-25   7.3555820859e-01
   3.0000000000e-02   2.2833602977e-02   1.2226300613e+03  -2.4953597532e+05   1.3143030876e-01   2.9067387354e-01   1.5219474388e+05   4.4711878256e-07   1.8228301348e-08   8.5598529616e-06   1.3672372711e-01   4.5871729994e-05   2.7572632792e-02   9.5511235697e-07   1.4715571805e-28   1.5056134590e-29   1.3889954709e-25   2.1407720493e-24   4.9815116864e-05   1.0380741373e-01   3.6815305027e-14   5.1056114128e-17   1.4986574397e-24   7.3271705892e-01
   3.4000000000e-02   2.5743508682e-02   1.3157004072e+03  -2.8079718571e+05   1.4653472183e-01   2.7017543199e-01   3.0406466394e+05   7.7747698033e-07   5.1032224344e-08   1.7364659537e-05   1.2441345724e-01   8.9390720832e-05   3.1582311981e-02   1.1491335856e-06   1.4687666438e-27   1.2877171650e-28   5.8461325625e-25   6.8417142471e-24   7.4628186170e-05   1.1487700419e-01   1.3854352586e-13   1.6674905863e-16   1.2030901760e-23   7.2986377838e-01
   3.8000000000e-02   2.8641289241e-02   1.4053519950e+03  -3.1191341948e+05   1.6142906591e-01   2.5296580314e-01   5.7359787845e+05   1.4636615388e-06   1.3219384823e-07   3.2890546556e-05   1.1213385390e-01   1.6100132823e-04   3.5617764446e-02   1.3795295825e-06   2.0960786384e-26   1.7239676251e-27   4.1454945754e-24   3.8177907266e-23   1.2290336998e-04   1.2568693443e-01   5.1814109251e-13   6.3383471758e-16   1.0412097510e-22   7.2699990349e-01
   4.2000000000e-02   3.1528647891e-02   1.4914796877e+03  -3.4290117373e+05   1.7609922188e-01   2.3834833876e-01   1.0239760991e+06   2.8430043397e-06   3.1933916326e-07   5.8379411812e-05   9.9892768314e-02   2.7036649146e-04   3.9658020203e-02   1.6414537332e-06   4.0667688734e-25   3.1606268779e-26   4.3251612997e-23   3.2594251533e-22   2.1782112614e-04   1.3622053754e-01   1.9110765422e-12   2.5641727819e-15   8.9515492686e-22   7.2412661688e-01
   4.6000000000e-02   3.4404986323e-02   1.5737021071e+03  -3.7376307397e+05   1.9050154110e-01   2.2584913506e-01   1.7246404665e+06   5.4839297803e-06   7.2004164910e-07   9.7070191727e-05   8.7719791192e-02   4.2572296235e-04   4.3676552092e-02   1.9162350728e-06   1.0176650751e-23   7.6295815859e-25   6.4485724474e-22   4.1491728692e-21   4.0068725942e-04   1.4641881782e-01   6.7647525273e-12   1.0239116693e-14   7.0959713434e-21   7.2124484586e-01
   5.0000000000e-02   3.7266725691e-02   1.6513303159e+03  -4.0448301718e+05   2.0455583570e-01   2.1514505174e-01   2.7283670430e+06   1.0271468042e-05   1.5130672611e-06   1.5084555489e-04   7.5678184331e-02   6.3054440940e-04   4.7640344977e-02   2.1727851861e-06   3.3316017744e-22   2.4423485110e-23   1.3660501729e-20   7.6569244473e-20   7.3919329337e-04   1.5616602597e-01   2.2359203433e-11   3.8431650350e-14   4.9375455018e-20   7.1835532210e-01
   5.4000000000e-02   4.0106723852e-02   1.7233706110e+03  -4.3501617049e+05   2.1814061001e-01   2.0601604799e-01   4.0391057467e+06   1.8475648437e-05   2.9591369052e-06   2.1843108327e-04   6.3875752930e-02   8.7981260098e-04   5.1510139622e-02   2.3722664185e-06   1.4709310264e-20   1.0492043865e-21   4.0589576241e-19   1.9712123562e-18   1.3338959836e-03   1.6527809876e-01   6.7739456722e-11   1.3201763695e-13   2.9453878721e-19   7.1545862048e-01
