# L (m)  = 0.0048
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.6000000000e-06   3.7553847546e-03   4.3946359838e+02  -3.4980627935e+04   7.9791216978e-01   2.0563745357e-05   8.7337928865e-07   1.6117688362e-05   2.1834355565e-01   5.3821639270e-05   6.7907301844e-03   1.3347649591e-04   7.4545757572e-12   5.2934568407e-13   3.6535404881e-09   1.4272316140e-06   2.0368039559e-03   9.0861700777e-03   2.0790282288e-10   9.4561962115e-08   1.1628999235e-13   7.6350738853e-01
   2.8800000000e-05   8.4209556401e-03   6.1265331288e+02  -6.2584384650e+04   5.7059312266e-01   4.7412651450e-05   3.9123393079e-06   5.4576949681e-05   2.0029471231e-01   1.4917853539e-04   1.4511095590e-02   1.3344232232e-04   5.2452752681e-11   4.5540306921e-12   1.2541921884e-08   3.2228222709e-06   4.6355821626e-03   2.0233727389e-02   1.8878569522e-09   2.1872551888e-07   2.0974097653e-12   7.5994181631e-01
   4.8000000000e-05   1.2403986630e-02   7.4681067609e+02  -9.0137231068e+04   4.6688054078e-01   7.0533580727e-05   8.3511001957e-06   1.1753654265e-04   1.8490552261e-01   2.3425060025e-04   2.0898058226e-02   1.0445546184e-04   1.7627521153e-10   1.6065994931e-11   2.9596007179e-08   4.7730394183e-06   6.8895320445e-03   2.9733958252e-02   5.9592640524e-09   3.6863277760e-07   8.8569356923e-12   7.5702369201e-01
   6.7200000000e-05   1.5969968339e-02   8.5866272359e+02  -1.1606296578e+05   4.0511984264e-01   9.1348456240e-05   1.3723289355e-05   2.1022134385e-04   1.7112976146e-01   3.0970964405e-04   2.6503834120e-02   8.1027061295e-05   4.3514819256e-10   3.9872864438e-11   5.7083581771e-08   6.1998592850e-06   8.9451329179e-03   3.8215381921e-02   1.3566350317e-08   5.7676756695e-07   2.3810254291e-11   7.5450188128e-01
   8.6400000000e-05   1.9253093298e-02   9.5549920090e+02  -1.4071130422e+05   3.6327216034e-01   1.1075840551e-04   1.9662061563e-05   3.3230682203e-04   1.5843226489e-01   3.8618465901e-04   3.1585592716e-02   6.4522272361e-05   9.3438284756e-10   8.4759408474e-11   9.8682157931e-08   7.5978161253e-06   1.0880750509e-02   4.5976560963e-02   2.6631985628e-08   8.7055111079e-07   5.2671790671e-11   7.5219390534e-01
   1.0560000000e-04   2.2328277722e-02   1.0412874730e+03  -1.6456926767e+05   3.3265117859e-01   1.2945530196e-04   2.5930059390e-05   4.7738022648e-04   1.4654438268e-01   4.7285714932e-04   3.6282802087e-02   5.2758846989e-05   1.8852133254e-09   1.6833304643e-10   1.6084792990e-07   9.0746594650e-06   1.2746413052e-02   5.3180455138e-02   4.8197611424e-08   1.2817792000e-06   1.0649938361e-10   7.5008583239e-01
   1.2480000000e-04   2.5240783977e-02   1.1184832577e+03  -1.8792204646e+05   3.0906846643e-01   1.4803584974e-04   3.2379706600e-05   6.3452804123e-04   1.3529879507e-01   5.7463130536e-04   4.0673072808e-02   4.4082659202e-05   3.6938981033e-09   3.2380708391e-10   2.5415695842e-07   1.0778540841e-05   1.4577197891e-02   5.9913015591e-02   8.2794485953e-08   1.8569485881e-06   2.0735108645e-10   7.4808241883e-01
   1.4400000000e-04   2.8019535133e-02   1.1887385586e+03  -2.1077279210e+05   2.9022966787e-01   1.6710192633e-04   3.8910863885e-05   7.9111538308e-04   1.2461811159e-01   6.9266067358e-04   4.4808781755e-02   3.7484158807e-05   7.1429545528e-09   6.1333469873e-10   3.9667111063e-07   1.2929313580e-05   1.6403710105e-02   6.6226840113e-02   1.3727888390e-07   2.6730593101e-06   3.9976077879e-10   7.4620794416e-01
   1.6320000000e-04   3.0683949965e-02   1.2532293737e+03  -2.3304355810e+05   2.7476161971e-01   1.8724834001e-04   4.5424254599e-05   9.3497262527e-04   1.1444542598e-01   8.2508201342e-04   4.8719424162e-02   3.2338093923e-05   1.3772900031e-08   1.1553422712e-09   6.2049196440e-07   1.5852918723e-05   1.8251519295e-02   7.2139935153e-02   2.2260779890e-07   3.8615058763e-06   7.7446558544e-10   7.4438921878e-01
   1.8240000000e-04   3.3247688848e-02   1.3128262420e+03  -2.5460081847e+05   2.6178716165e-01   2.0911225621e-04   5.1810031981e-05   1.0560513460e-03   1.0476466718e-01   9.6784643252e-04   5.2430694012e-02   2.8256324786e-05   2.6687689175e-08   2.1802399124e-09   9.8395686108e-07   2.0042117043e-05   2.0146933862e-02   7.7661886041e-02   3.5710939400e-07   5.6473187495e-06   1.5180088161e-09   7.4266446112e-01
   2.0160000000e-04   3.5720815907e-02   1.3681911077e+03  -2.7526823232e+05   2.5071736033e-01   2.3331615592e-04   5.7928841506e-05   1.1467546263e-03   9.5557536479e-02   1.1149225669e-03   5.5955183570e-02   2.4992620907e-05   5.2223481070e-08   4.1407570632e-09   1.5937374692e-06   2.6246135897e-05   2.2112402633e-02   8.2779928263e-02   5.7158213327e-07   8.4100928899e-06   3.0142737771e-09   7.4097134002e-01
   2.2080000000e-04   3.8111047543e-02   1.4198344214e+03  -2.9484022100e+05   2.4114139819e-01   2.6051118407e-04   6.3627656771e-05   1.2021672258e-03   8.6829657083e-02   1.2588716219e-03   5.9308577544e-02   2.2404781640e-05   1.0341405970e-07   7.9302758602e-09   2.6470333794e-06   3.5629105352e-05   2.4171432599e-02   8.7484118509e-02   9.1705438268e-07   1.2785257420e-05   6.0497141203e-09   7.3935529260e-01
   2.4000000000e-04   4.0424527379e-02   1.4681479017e+03  -3.1309686284e+05   2.3276460910e-01   2.9129719858e-04   6.8731132417e-05   1.2194173861e-03   7.8579925545e-02   1.3908728566e-03   6.2495219647e-02   2.0419862899e-05   2.0703982193e-07   1.5303976142e-08   4.5112701647e-06   5.0005975931e-05   2.6341412286e-02   9.1748290255e-02   1.4750961879e-06   1.9817029727e-05   1.2212468529e-08   7.3775957919e-01
   2.5920000000e-04   4.2666349779e-02   1.5134203059e+03  -3.2981891397e+05   2.2537210936e-01   3.2626667014e-04   7.3066505886e-05   1.1976737902e-03   7.0825221101e-02   1.5014315121e-03   6.5524304715e-02   1.9022472732e-05   4.1763951213e-07   2.9674630117e-08   7.8774213465e-06   7.2222322803e-05   2.8638118162e-02   9.5557160106e-02   2.3695692934e-06   3.1179537703e-05   2.4636863352e-08   7.3623235031e-01
   2.7840000000e-04   4.4841039189e-02   1.5558397819e+03  -3.4480311427e+05   2.1880691198e-01   3.6588367435e-04   7.6452220503e-05   1.1377076701e-03   6.3576545823e-02   1.5805361876e-03   6.8392364062e-02   1.8229918084e-05   8.4331097675e-07   5.7502497544e-08   1.4042067461e-05   1.0667855028e-04   3.1065664653e-02   9.8884548649e-02   3.7713552362e-06   4.9413136807e-05   4.9261267566e-08   7.3471844195e-01
   2.9760000000e-04   4.6953094505e-02   1.5954851483e+03  -3.5787690830e+05   2.1295661995e-01   4.1050005478e-04   7.8722815256e-05   1.0424744053e-03   5.6859322892e-02   1.6189027180e-03   7.1100524055e-02   1.8069237780e-05   1.6873927918e-06   1.1041909047e-07   2.5401934504e-05   1.6007108116e-04   3.3620299133e-02   1.0172316794e-01   5.8792872500e-06   7.8038864282e-05   9.6624443470e-08   7.3326544868e-01
   3.1680000000e-04   4.9007685632e-02   1.6323102184e+03  -3.6891243724e+05   2.0774508950e-01   4.6015232664e-04   7.9711406376e-05   9.1737687551e-04   5.0692896376e-02   1.6089044109e-03   7.3635197491e-02   1.8526808114e-05   3.2974306930e-06   2.0746999686e-07   4.6200974028e-05   2.4222740953e-04   3.6277469443e-02   1.0406141792e-01   8.8458766190e-06   1.2116088252e-04   1.8346330133e-07   7.3181747247e-01
   3.3600000000e-04   5.1011421553e-02   1.6661311831e+03  -3.7783996046e+05   2.0312623632e-01   5.1453955024e-04   7.9275547359e-05   7.7121295803e-04   4.5104508219e-02   1.5469358468e-03   7.5987530008e-02   1.9498952571e-05   6.1805520473e-06   3.7513190455e-07   8.3408886316e-05   3.6697377898e-04   3.8997007794e-02   1.0591547206e-01   1.2635556096e-05   1.8212662858e-04   3.3188852473e-07   7.3042068703e-01
   3.5520000000e-04   5.2972936888e-02   1.6966360661e+03  -3.8466424224e+05   1.9907723558e-01   5.7278070002e-04   7.7289222166e-05   6.1596767411e-04   4.0109604793e-02   1.4350529415e-03   7.8134348144e-02   2.0754086316e-05   1.0894848024e-05   6.4026934945e-07   1.4712208812e-04   5.5251237227e-04   4.1712672008e-02   1.0730404447e-01   1.6861926877e-05   2.6105201863e-04   5.6226429096e-07   7.2901910677e-01
   3.7440000000e-04   5.4902860254e-02   1.7234390356e+03  -3.8948923855e+05   1.9558890615e-01   6.3350771166e-04   7.3700263723e-05   4.6568930289e-04   3.5719625082e-02   1.2825946528e-03   8.0061921380e-02   2.1970629159e-05   1.7742853133e-05   1.0128195487e-06   2.4944888780e-04   8.2109266633e-04   4.4348123483e-02   1.0827903637e-01   2.0767331192e-05   3.5245131370e-04   8.7833285729e-07   7.2765912116e-01
   3.9360000000e-04   5.6812887311e-02   1.7461859299e+03  -3.9255027819e+05   1.9265325238e-01   6.9481205491e-04   6.8566867153e-05   3.3326200378e-04   3.1924672707e-02   1.1047909120e-03   8.1749028338e-02   2.2836447139e-05   2.6351133413e-05   1.4643099480e-06   4.0091444953e-04   1.1972544075e-03   4.6818132368e-02   1.0889363809e-01   2.3472895412e-05   4.4514813530e-04   1.2512434997e-06   7.2628568658e-01
   4.1280000000e-04   5.8714195205e-02   1.7646782704e+03  -3.9423437634e+05   1.9025159278e-01   7.5466366349e-04   6.2131496394e-05   2.2704376024e-04   2.8701165718e-02   9.1967209702e-04   8.3193772294e-02   2.3169125348e-05   3.5484540672e-05   1.9220628442e-06   6.0537033385e-04   1.7053546858e-03   4.9056345735e-02   1.0922599580e-01   2.4410079894e-05   5.2611474395e-04   1.6184992587e-06   7.2494443383e-01
   4.3200000000e-04   6.0615964659e-02   1.7789540448e+03  -3.9505817188e+05   1.8834827575e-01   8.1105280337e-04   5.4802488095e-05   1.4894943823e-04   2.6003087131e-02   7.4325382231e-04   8.4394130103e-02   2.2949500317e-05   4.3384992015e-05   2.2924670179e-06   8.5611282898e-04   2.3662244226e-03   5.1014917255e-02   1.0934022160e-01   2.3572587305e-05   5.8575176506e-04   1.9054700132e-06   7.2357868967e-01
   4.5120000000e-04   6.2524682667e-02   1.7892850671e+03  -3.9559350186e+05   1.8689213127e-01   8.6247375080e-04   4.7100870442e-05   9.5580186241e-05   2.3774838006e-02   5.8660004548e-04   8.5370831238e-02   2.2278619865e-05   4.8516025153e-05   2.5023655092e-06   1.1364220658e-03   3.1950297581e-03   5.2681721477e-02   1.0930846614e-01   2.1418234626e-05   6.2095743125e-04   2.0579811764e-06   7.2223185815e-01
   4.7040000000e-04   6.4444291192e-02   1.7961070506e+03  -3.9636976795e+05   1.8582305645e-01   9.0786287107e-04   3.9533840895e-05   6.0971296823e-05   2.1949843839e-02   4.5483784966e-04   8.6141395911e-02   2.1291788991e-05   5.0158805202e-05   2.5269537424e-06   1.4238093987e-03   4.1991269666e-03   5.4062448025e-02   1.0917541023e-01   1.8558734472e-05   6.3396374182e-04   2.0615290920e-06   7.2084751148e-01
   4.8960000000e-04   6.6376778872e-02   1.7999308459e+03  -3.9779672438e+05   1.8507930669e-01   9.4684827309e-04   3.2515069035e-05   3.9193204605e-05   2.0463799076e-02   3.4852203351e-04   8.6739775362e-02   2.0111328625e-05   4.8541769541e-05   2.3904422828e-06   1.6961215154e-03   5.3784183706e-03   5.5186904312e-02   1.0898713507e-01   1.5522922309e-05   6.2960324185e-04   1.9391624347e-06   7.1947129425e-01
   5.0880000000e-04   6.8322813067e-02   1.8012712579e+03  -4.0013137141e+05   1.8460277469e-01   9.7942590359e-04   2.6307325998e-05   2.5612802479e-05   1.9253202967e-02   2.6532004611e-04   8.7188952560e-02   1.8824443579e-05   4.4524976442e-05   2.1451296096e-06   1.9357079712e-03   6.7248745065e-03   5.6085975849e-02   1.0876212369e-01   1.2660242510e-05   6.1281616600e-04   1.7339874183e-06   7.1805111980e-01
   5.2800000000e-04   7.0282241689e-02   1.8006033001e+03  -4.0348524284e+05   1.8434186256e-01   1.0060880734e-03   2.1033486771e-05   1.7093379321e-05   1.8264414803e-02   2.0169665972e-04   8.7522238303e-02   1.7493981289e-05   3.9181449506e-05   1.8485649406e-06   2.1319829216e-03   8.2252862389e-03   5.6800243153e-02   1.0852414378e-01   1.0156195670e-05   5.8782000609e-04   1.4915976106e-06   7.1663640497e-01
   5.4720000000e-04   7.2254447968e-02   1.7983407295e+03  -4.0785551021e+05   1.8425260058e-01   1.0274204170e-03   1.6696837914e-05   1.1666491804e-05   1.7449562761e-02   1.5384095558e-04   8.7757689936e-02   1.6162745697e-05   3.3451979739e-05   1.5471614789e-06   2.2809224233e-03   9.8615028966e-03   5.7360384015e-02   1.0827497699e-01   8.0740810508e-06   5.5779513625e-04   1.2479901401e-06   7.1517840136e-01
   5.6640000000e-04   7.4238600211e-02   1.7948291787e+03  -4.1316357996e+05   1.8429870279e-01   1.0442530622e-03   1.3225682745e-05   8.1449997466e-06   1.6771918631e-02   1.1826854641e-04   8.7921634245e-02   1.4865351359e-05   2.7998920745e-05   1.2708612630e-06   2.3842744006e-03   1.1614626658e-02   5.7800534594e-02   1.0802693464e-01   6.4041685629e-06   5.2519781156e-04   1.0260184594e-06   7.1372802033e-01
