# L (m)  = 0.0046
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.2000000000e-06   2.7325428625e-03   3.4339318822e+02  -1.7229114233e+04   1.0218402360e+00   9.5913395701e-06   2.4877516202e-12   2.3579545169e-12   2.2765875762e-01   5.2511449626e-09   2.0557489685e-03   1.3566236139e-06   3.4656604456e-12   2.0181981992e-13   1.3108314753e-05   1.3260780420e-03   1.3381312270e-03   2.7125553512e-03   3.7075927802e-12   1.8383051230e-05   7.8548839193e-16   7.6485727511e-01
   2.7600000000e-05   7.2171948354e-03   4.1511723569e+02  -4.4524778179e+04   8.4256663044e-01   2.5730826030e-05   1.9877433163e-11   7.5554265366e-12   2.1894907973e-01   1.4448783422e-08   5.2895397873e-03   3.5904329035e-06   1.9431958713e-11   1.3605959699e-12   3.4584186632e-05   3.5122492990e-03   3.5486650293e-03   7.1013206426e-03   2.7500022644e-11   4.7541984124e-05   1.3821311902e-14   7.6149663098e-01
   4.6000000000e-05   1.1214875868e-02   4.7710288861e+02  -6.7946504610e+04   7.3101735815e-01   4.0303322584e-05   6.8372004179e-11   1.8734297816e-11   2.1123503751e-01   2.4765901770e-08   8.0929386414e-03   5.5968686950e-06   4.4894999871e-11   3.4434822633e-12   5.3590455262e-05   5.4754186200e-03   5.5175956632e-03   1.0962391911e-02   7.7223723395e-11   7.2895646650e-05   6.6817233173e-14   7.5853523954e-01
   6.4400000000e-05   1.4879545518e-02   5.3210148635e+02  -8.8854852662e+04   6.5376201866e-01   5.3767286309e-05   1.7052477666e-10   4.5662015481e-11   2.0423324993e-01   3.7265821770e-08   1.0605931012e-02   7.4669019595e-06   8.1859113601e-11   6.6161947702e-12   7.0845406528e-05   7.2921075064e-03   7.3148560029e-03   1.4454720330e-02   1.6449163683e-10   9.5627711232e-05   2.0669880492e-13   7.5588029432e-01
   8.2800000000e-05   1.8299530162e-02   5.8175352537e+02  -1.0795110538e+05   5.9652471111e-01   6.6389838373e-05   3.5355168639e-10   1.0799799032e-10   1.9775686808e-01   5.1926352656e-08   1.2905292352e-02   9.2524524098e-06   1.3198872211e-10   1.0999734022e-11   8.6766374314e-05   9.0053263752e-03   8.9805700167e-03   1.7667427335e-02   3.0332172631e-10   1.1638163662e-04   4.9871507956e-13   7.5339674193e-01
   1.0120000000e-04   2.1530677247e-02   6.2712622620e+02  -1.2565143483e+05   5.5210981669e-01   7.8349973092e-05   6.4737456086e-10   2.4175559549e-10   1.9171118050e-01   6.8081414448e-08   1.5039598412e-02   1.0984669186e-05   1.9532185273e-10   1.6556466432e-11   1.0163502631e-04   1.0643002520e-02   1.0541278904e-02   2.0658318359e-02   5.0703959372e-10   1.3555571655e-04   1.0177632087e-12   7.5108889517e-01
   1.1960000000e-04   2.4610891870e-02   6.6895936341e+02  -1.4223049252e+05   5.1646446292e-01   8.9762989887e-05   1.0824796326e-09   5.0452496443e-10   1.8600807834e-01   8.4892269145e-08   1.7039599681e-02   1.2680094009e-05   2.7073619267e-10   2.3127937378e-11   1.1564010712e-04   1.2222914479e-02   1.2014076715e-02   2.3464405668e-02   7.8802231873e-10   1.5338964884e-04   1.8387144629e-12   7.4887046561e-01
   1.3800000000e-04   2.7567273600e-02   7.0779083355e+02  -1.5788398076e+05   4.8711629800e-01   1.0072199486e-04   1.6880262595e-09   9.7707793717e-10   1.8060777318e-01   1.0168260262e-07   1.8928743388e-02   1.4348317555e-05   3.5688475413e-10   3.0525077614e-11   1.2893609866e-04   1.3759027135e-02   1.3412581419e-02   2.6114672779e-02   1.1591992485e-09   1.7005751401e-04   3.0317327387e-12   7.4677187116e-01
   1.5640000000e-04   3.0420007603e-02   7.4402654979e+02  -1.7275973179e+05   4.6246356080e-01   1.1128578311e-04   2.4894747906e-09   1.7593212667e-09   1.7545750582e-01   1.1803947497e-07   2.0722126674e-02   1.5991466738e-05   4.5282180015e-10   3.8591905177e-11   1.4162993498e-04   1.5260175898e-02   1.4745503921e-02   2.8627793141e-02   1.6353251046e-09   1.8565842809e-04   4.6619958723e-12   7.4472333375e-01
   1.7480000000e-04   3.3184608296e-02   7.7798205312e+02  -1.8697401069e+05   4.4141852599e-01   1.2151265431e-04   3.5069748516e-09   2.9609832561e-09   1.7053926629e-01   1.3382908609e-07   2.2433573195e-02   1.7609769330e-05   5.5844017006e-10   4.7247291692e-11   1.5382574878e-04   1.6734857013e-02   1.6021271588e-02   3.1021426571e-02   2.2340151033e-09   2.0028085153e-04   6.7935037028e-12   7.4276504508e-01
   1.9320000000e-04   3.5873322559e-02   8.0990865183e+02  -2.0062118148e+05   4.2321407220e-01   1.3143477657e-04   4.7530654616e-09   4.6874784110e-09   1.6581657814e-01   1.4909421710e-07   2.4071246492e-02   1.9198372637e-05   6.7441441768e-10   5.6479297675e-11   1.6559291050e-04   1.8187812335e-02   1.7244692290e-02   3.3305898143e-02   2.9751663763e-09   2.1396407855e-04   9.4915472767e-12   7.4083457517e-01
   2.1160000000e-04   3.8496020564e-02   8.4001057628e+02  -2.1377939816e+05   4.0729212043e-01   1.4109384814e-04   6.2324803605e-09   7.0255181367e-09   1.6128174898e-01   1.6400680764e-07   2.5644512127e-02   2.0752836040e-05   8.0223029868e-10   6.6344095104e-11   1.7701162317e-04   1.9624990444e-02   1.8421711295e-02   3.5493521590e-02   3.8805973537e-09   2.2676029450e-04   1.2827177085e-11   7.3897650514e-01
   2.3000000000e-04   4.1060808807e-02   8.6845665370e+02  -2.2651449605e+05   3.9323598627e-01   1.5050733844e-04   7.9406543408e-09   1.0028529996e-08   1.5690712825e-01   1.7875811951e-07   2.7157896164e-02   2.2264492442e-05   9.4381987636e-10   7.6931195397e-11   1.8813030841e-04   2.1048917388e-02   1.9555003444e-02   3.7590141194e-02   4.9718967694e-09   2.3868138198e-04   1.6876268468e-11   7.3713230465e-01
   2.4840000000e-04   4.3574443002e-02   8.9538850028e+02  -2.3888246628e+05   3.8072762572e-01   1.5970819867e-04   9.8657929178e-09   1.3709295783e-08   1.5269047852e-01   1.9355335021e-07   2.8618439312e-02   2.3726523879e-05   1.1015700367e-09   8.8360693124e-11   1.9901531081e-04   2.2464231821e-02   2.0649191841e-02   3.9605241867e-02   6.2698402532e-09   2.4976450932e-04   2.1723020259e-11   7.3534874624e-01
