# L (m)  = 0.0052
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0400000000e-05   3.8032441734e-03   4.4438950971e+02  -3.7043823281e+04   7.8921977878e-01   1.8326960066e-05   8.2678946171e-07   1.5641433069e-05   2.1794196502e-01   5.3875443527e-05   6.9130676672e-03   1.3096447036e-04   2.0149484826e-12   1.4491404868e-13   1.0025135084e-09   3.8789122954e-07   1.7181427550e-03   9.8431428407e-03   1.2373150137e-10   2.4427017078e-08   2.9293871335e-14   7.6336646650e-01
   3.1200000000e-05   8.4752062591e-03   6.2166135055e+02  -6.5966330853e+04   5.6258966265e-01   4.1994905892e-05   3.8831230474e-06   5.4548474652e-05   1.9958569070e-01   1.5224466256e-04   1.4670093740e-02   1.2862322628e-04   1.4817476865e-11   1.2986460910e-12   3.5142674166e-09   8.7083497311e-07   3.8881416457e-03   2.1790290571e-02   1.1860016299e-09   5.6623479145e-08   5.5234360817e-13   7.5968072609e-01
   5.2000000000e-05   1.2459922861e-02   7.5848456399e+02  -9.4934267649e+04   4.6001954607e-01   6.2315754143e-05   8.4798208343e-06   1.2094955085e-04   1.8395078478e-01   2.4148685464e-04   2.1078118407e-02   9.9831535058e-05   5.0984411575e-11   4.6812748040e-12   8.3802788447e-09   1.2883087193e-06   5.7712045251e-03   3.1970953370e-02   3.6606093259e-09   9.7066310178e-08   2.4114413417e-12   7.5669730944e-01
   7.2800000000e-05   1.6025543719e-02   8.7223781324e+02  -1.2228314572e+05   3.9917926097e-01   8.0566476167e-05   1.4124494954e-05   2.2145131100e-04   1.6994766866e-01   3.2209374451e-04   2.6694725863e-02   7.7170049314e-05   1.2766994781e-10   1.1776228228e-11   1.6220303183e-08   1.6749208514e-06   7.4916284736e-03   4.1060987556e-02   7.8760316117e-09   1.5506944702e-07   6.6822575046e-12   7.5408490035e-01
   9.3600000000e-05   1.9307573178e-02   9.7045237194e+02  -1.4842270637e+05   3.5806792900e-01   9.7594433021e-05   2.0427038669e-05   3.5600419841e-04   1.5704501085e-01   4.0561337394e-04   3.1781998485e-02   6.1325829282e-05   2.7830072116e-10   2.5420698475e-11   2.8158543860e-08   2.0598522150e-06   9.1176441569e-03   4.9386267115e-02   1.4297093021e-08   2.3883421261e-07   1.5222118410e-11   7.5172860300e-01
   1.1440000000e-04   2.2381346721e-02   1.0572228460e+03  -1.7388758045e+05   3.2805248444e-01   1.1405948892e-04   2.7138383082e-05   5.1711507516e-04   1.4495387144e-01   5.0179646749e-04   3.6477473028e-02   5.0032922165e-05   5.7197430441e-10   5.1477116539e-11   4.6256885836e-08   2.4787015102e-06   1.0692572518e-02   5.7118346745e-02   2.3709355686e-08   3.5855629379e-07   3.1725828690e-11   7.4954185879e-01
   1.3520000000e-04   2.5292069516e-02   1.1350867090e+03  -1.9893372277e+05   3.0498077636e-01   1.3056608211e-04   3.4112403000e-05   6.9214017440e-04   1.3352080322e-01   6.1575136385e-04   4.0861984447e-02   4.1687086967e-05   1.1467062825e-09   1.0143920083e-10   7.4063216841e-08   2.9837757560e-06   1.2249396483e-02   6.4354684959e-02   3.7466298405e-08   5.3041001941e-07   6.3858635496e-11   7.4749807524e-01
   1.5600000000e-04   2.8068476018e-02   1.2057554825e+03  -2.2355156831e+05   2.8658196854e-01   1.4770879635e-04   4.1247082250e-05   8.6665134450e-04   1.2265636254e-01   7.4846456043e-04   4.4984354065e-02   3.5310957718e-05   2.2813760324e-09   1.9791494561e-10   1.1794438606e-07   3.6553503847e-06   1.3815972160e-02   7.1146071490e-02   5.7941840175e-08   7.8274278679e-07   1.2783162926e-10   7.4555041450e-01
   1.7680000000e-04   3.0729832981e-02   1.2704521366e+03  -2.4765312400e+05   2.7149832510e-01   1.6610201999e-04   4.8444027753e-05   1.0273164069e-03   1.1231654371e-01   8.9785994956e-04   4.8878483771e-02   3.0300422172e-05   4.5565516230e-09   3.8657538628e-10   1.8978511366e-07   4.6186807124e-06   1.5418853188e-02   7.7518057959e-02   8.9418831437e-08   1.1664741771e-06   2.5852304054e-10   7.4369479622e-01
