# L (m)  = 0.0056
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.1200000000e-05   3.8359864721e-03   4.4806026020e+02  -3.8258673846e+04   7.8285790122e-01   1.6701219888e-05   7.3886322068e-07   1.4993985657e-05   2.1766741934e-01   5.1467360962e-05   7.0037214874e-03   1.2560427403e-04   6.4586732492e-13   4.6914829013e-14   3.4058172068e-10   1.2942038066e-07   1.4955695629e-03   1.0362624683e-02   8.6623134025e-11   7.9874941870e-09   8.7610552352e-15   7.6326292406e-01
   3.3600000000e-05   8.5095435489e-03   6.2847678554e+02  -6.7625000266e+04   5.5666925819e-01   3.8099552315e-05   3.6493152406e-06   5.3347583876e-05   1.9911675965e-01   1.4861679648e-04   1.4789294087e-02   1.2322765850e-04   4.9241018351e-12   4.3452661675e-13   1.2071360931e-09   2.8929786343e-07   3.3702141651e-03   2.2840475507e-02   8.7251818944e-10   1.8523255965e-08   1.7315008735e-13   7.5951410838e-01
   5.6000000000e-05   1.2493052319e-02   7.6745872312e+02  -9.7114499316e+04   4.5486214454e-01   5.6432615089e-05   8.1660191593e-06   1.2088491302e-04   1.8332039039e-01   2.3900109871e-04   2.1214733959e-02   9.5567679100e-05   1.7320449576e-11   1.5985857638e-12   2.8955475873e-09   4.2761949286e-07   4.9974086587e-03   3.3471273464e-02   2.6977780908e-09   3.2105025896e-08   7.7985487780e-13   7.5647757502e-01
   7.8400000000e-05   1.6056135054e-02   8.8282207987e+02  -1.2500428143e+05   3.9464262040e-01   7.2872621407e-05   1.3803479412e-05   2.2533665915e-04   1.6917454747e-01   3.2252372503e-04   2.6841831354e-02   7.3861492444e-05   4.4061195489e-11   4.0828406563e-12   5.6190175785e-09   5.5642281098e-07   6.4863264961e-03   4.2964706307e-02   5.6745747135e-09   5.2015403509e-08   2.2195145859e-12   7.5382167695e-01
   1.0080000000e-04   1.9335088601e-02   9.8225800947e+02  -1.5175851886e+05   3.5403358059e-01   8.8220309047e-05   2.0166527298e-05   3.6689970825e-04   1.5613818895e-01   4.1091027348e-04   3.1934147332e-02   5.8671422922e-05   9.7657005927e-11   8.9628794883e-12   9.7958357265e-09   6.8652834845e-07   7.8976049182e-03   5.1662794486e-02   9.8671781114e-09   8.1243570540e-08   5.1878715825e-12   7.5142350463e-01
   1.2320000000e-04   2.2405457688e-02   1.0699462123e+03  -1.7794848268e+05   3.2443631876e-01   1.0312038432e-04   2.7005617047e-05   5.3728854577e-04   1.4392085985e-01   5.1409181557e-04   3.6629808859e-02   4.7830613104e-05   2.0466738863e-10   1.8519546355e-11   1.6220761332e-08   8.3198589511e-07   9.2706555308e-03   5.9745822384e-02   1.5420506570e-08   1.2373657502e-07   1.1112495705e-11   7.4920063809e-01
   1.4560000000e-04   2.5312364398e-02   1.1484792080e+03  -2.0380487191e+05   3.0172223679e-01   1.1817548565e-04   3.4177641081e-05   7.2254038795e-04   1.3236825463e-01   6.3715014501e-04   4.1009298084e-02   3.9815093373e-05   4.1999386164e-10   3.7382749662e-11   2.6317099729e-08   1.0143065431e-06   1.0636251634e-02   6.7315288283e-02   2.2731555948e-08   1.8613396007e-07   2.3066809007e-11   7.4711969212e-01
   1.6800000000e-04   2.8084393447e-02   1.2196081329e+03  -2.2931227047e+05   2.8363595099e-01   1.3398522215e-04   4.1583260544e-05   9.0701974723e-04   1.2139315693e-01   7.8088243755e-04   4.5121661290e-02   3.3688933077e-05   8.5946116037e-10   7.5075392110e-11   4.2750918600e-08   1.2676862058e-06   1.2021358131e-02   7.4424515832e-02   3.2708454556e-08   2.8060736811e-07   4.7834843101e-11   7.4513863522e-01
   1.9040000000e-04   3.0740733999e-02   1.2845865511e+03  -2.5437621317e+05   2.6882997469e-01   1.5116324008e-04   4.9122941173e-05   1.0766504732e-03   1.1095129149e-01   9.4288415899e-04   4.9000791419e-02   2.8866247751e-05   1.7757552770e-09   1.5179356751e-10   7.0695393024e-08   1.6474876341e-06   1.3452131861e-02   8.1099363514e-02   4.7223621185e-08   4.2981964077e-07   1.0071108876e-10   7.4324742860e-01
   2.1280000000e-04   3.3295071281e-02   1.3443513579e+03  -2.7883861883e+05   2.5644393534e-01   1.7032385830e-04   5.6671871734e-05   1.2205230067e-03   1.0101568608e-01   1.1182748541e-03   5.2670247516e-02   2.4968116065e-05   3.7342693469e-09   3.1134183228e-10   1.2033934137e-07   2.2453396622e-06   1.4954195314e-02   8.7343616163e-02   6.9943273149e-08   6.7584353433e-07   2.1668956826e-10   7.4142049132e-01
   2.3520000000e-04   3.5757724464e-02   1.3996270809e+03  -3.0249177680e+05   2.4589943741e-01   1.9208233870e-04   6.4077387704e-05   1.3312726897e-03   9.1574296015e-02   1.3003187564e-03   5.6149986654e-02   2.1747920009e-05   8.0218898105e-09   6.5001466597e-10   2.1201441829e-07   3.2172871837e-06   1.6553578083e-02   9.3149894729e-02   1.0789074664e-07   1.0970103080e-06   4.7645696181e-10   7.3965999122e-01
   2.5760000000e-04   3.8136811325e-02   1.4509891348e+03  -3.2509251129e+05   2.3679149180e-01   2.1704258943e-04   7.1159601607e-05   1.4045189091e-03   8.2619071437e-02   1.4808541505e-03   5.9455107051e-02   1.9045488271e-05   1.7603236241e-08   1.3811647144e-09   3.8691666486e-07   4.8352700101e-06   1.8275533213e-02   9.8499009375e-02   1.7439204251e-07   1.8403345091e-06   1.0662862778e-09   7.3794951696e-01
   2.8000000000e-04   4.0438864627e-02   1.4989026113e+03  -3.4637520772e+05   2.2882736273e-01   2.4581418591e-04   7.7721541861e-05   1.4381472249e-03   7.4150031613e-02   1.6507893372e-03   6.2599673030e-02   1.6762323399e-05   3.9373831789e-08   2.9800837088e-09   7.3000200494e-07   7.5812098555e-06   2.0144777628e-02   1.0336882519e-01   2.9459074225e-07   3.1843388454e-06   2.4147483071e-09   7.3629751025e-01
   3.0240000000e-04   4.2669167597e-02   1.5437448144e+03  -3.6606356911e+05   2.2179048767e-01   2.7901067477e-04   8.3550971136e-05   1.4314906254e-03   6.6169663568e-02   1.8003288285e-03   6.5593034173e-02   1.4845539937e-05   8.9468231672e-08   6.5081176226e-09   1.4194383730e-06   1.2315373651e-05   2.2183285338e-02   1.0773139026e-01   5.1533156533e-07   5.6580834786e-06   5.4994274496e-09   7.3469150774e-01
