# L (m)  = 0.02
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   4.0000000000e-05   4.0139003260e-03   4.7148867784e+02  -4.3887423394e+04   7.4451670225e-01   3.2387240110e-06   4.8410171505e-09   3.8839120920e-06   2.1617470738e-01   4.7971225546e-06   7.6446351567e-03   1.2827320039e-05   4.9368881961e-24   3.8409081242e-25   3.0404555631e-20   1.0953681724e-17   1.9442821769e-04   1.3272523638e-02   6.7011369243e-14   1.0068038765e-13   7.2597429387e-22   7.6268980387e-01
   1.2000000000e-04   8.6645989394e-03   6.7445086887e+02  -7.0539652191e+04   5.1968905341e-01   7.2090769046e-06   7.8322197931e-08   1.3569907979e-05   1.9667889537e-01   1.7744149061e-05   1.5725598122e-02   2.5044292355e-05   5.4859038179e-23   5.0178219651e-24   1.1808453075e-19   2.3832668489e-17   4.2638587364e-04   2.8457073647e-02   2.1409134578e-12   2.3377474880e-13   4.2403078181e-20   7.5864755368e-01
   2.0000000000e-04   1.2615550073e-02   8.3289399198e+02  -9.5727995269e+04   4.2031998580e-01   1.0638436390e-05   3.7300807611e-07   3.4347531293e-05   1.8010632329e-01   4.4201648896e-05   2.2417456668e-02   2.8951046979e-05   3.4909212034e-22   3.2815995388e-23   3.1926321262e-19   3.5088629409e-17   6.2710745028e-04   4.1349699567e-02   1.3715941862e-11   3.9114204138e-13   3.3462684293e-19   7.5538174981e-01
   2.8000000000e-04   1.6136904905e-02   9.6623302995e+02  -1.1789626853e+05   3.6193131224e-01   1.3782625243e-05   1.0327098570e-06   7.5723197548e-05   1.6531284995e-01   9.1951555646e-05   2.8280061813e-02   2.6836705154e-05   1.6044592310e-21   1.4981074054e-22   7.0322788043e-19   4.6514885002e-17   8.1302313913e-04   5.2847950231e-02   4.5445976960e-11   5.1767442779e-13   1.0852401479e-18   7.5253594245e-01
   3.6000000000e-04   1.9365691931e-02   1.0822814191e+03  -1.3858588753e+05   3.2280197694e-01   1.6931467867e-05   2.1514976300e-06   1.4377792192e-04   1.5171860222e-01   1.6976971613e-04   3.3572218546e-02   2.3028200373e-05   6.1095993725e-21   5.6064680598e-22   1.4281516035e-18   6.1722118349e-17   9.9779444890e-04   6.3391046057e-02   1.0592111652e-10   5.7616858734e-13   2.1853859027e-18   7.4996552671e-01
   4.4000000000e-04   2.2377971438e-02   1.1851020827e+03  -1.5886150585e+05   2.9451109307e-01   2.0519495685e-05   3.7988017572e-06   2.3648822068e-04   1.3901086731e-01   2.8584019035e-04   3.8426747406e-02   1.9565280222e-05   2.1873769216e-20   1.9660803802e-21   2.9845116797e-18   8.9490816589e-17   1.1968234936e-03   7.3211298060e-02   2.0009976934e-10   5.9910696070e-13   3.5105558204e-18   7.4758720750e-01
   5.2000000000e-04   2.5219374291e-02   1.2771392811e+03  -1.7915578475e+05   2.7302528195e-01   2.5125727073e-05   6.0272649533e-06   3.4620712338e-04   1.2701950603e-01   4.4416873427e-04   4.2918945307e-02   1.6824776145e-05   8.1295800248e-20   7.1503600192e-21   6.9835139563e-18   1.5260531640e-16   1.4294254617e-03   8.2436189706e-02   3.3181015646e-10   6.3349558949e-13   5.2207416354e-18   7.4535842501e-01
   6.0000000000e-04   2.7919202858e-02   1.3600110792e+03  -1.9969974527e+05   2.5614041722e-01   3.1378944230e-05   8.8662606080e-06   4.6439518781e-04   1.1564819341e-01   6.4251547603e-04   4.7096358266e-02   1.4685410960e-05   3.3105283335e-19   2.8488743628e-20   1.9096628557e-17   3.1722352503e-16   1.7190303216e-03   9.1130705404e-02   5.0810640924e-10   7.1441627551e-13   7.7758799901e-18   7.4324302801e-01
   6.8000000000e-04   3.0497662206e-02   1.4348696939e+03  -2.2059461239e+05   2.4253655455e-01   3.9842517052e-05   1.2326960977e-05   5.8392337022e-04   1.0484282416e-01   8.7343190882e-04   5.0994606521e-02   1.2976540825e-05   1.4987691479e-18   1.2618502851e-19   6.1330577806e-17   8.0225889621e-16   2.0920180792e-03   9.9323389313e-02   7.4266356134e-10   8.7360270666e-13   1.2019522539e-17   7.4122550413e-01
   7.6000000000e-04   3.2969646505e-02   1.5025850575e+03  -2.4185996299e+05   2.3136816293e-01   5.0951556553e-05   1.6412120006e-05   6.9913319681e-04   9.4569479507e-02   1.1267463446e-03   5.4642443732e-02   1.1567354002e-05   7.5188272043e-18   6.1912299836e-19   2.2857270879e-16   2.4228829549e-15   2.5758629351e-03   1.0701912112e-01   1.0566915598e-09   1.1515742702e-12   1.9523987261e-17   7.3928743931e-01
   8.4000000000e-04   3.5346693802e-02   1.5638455912e+03  -2.6346366702e+05   2.2206503484e-01   6.5024997162e-05   2.1119363737e-05   8.0533928229e-04   8.4807921048e-02   1.3915665886e-03   5.8065269705e-02   1.0366924667e-05   4.1483165008e-17   3.3382726899e-18   9.7350697807e-16   8.5556821963e-15   3.1975611784e-03   1.1421152049e-01   1.4781884330e-09   1.6071453795e-12   3.3846839298e-17   7.3742515212e-01
   9.2000000000e-04   3.7638009602e-02   1.6192179662e+03  -2.8533650181e+05   2.1422664146e-01   8.2316165931e-05   2.6436176934e-05   8.9845027577e-04   7.5544287446e-02   1.6572028702e-03   6.1284347592e-02   9.3123939796e-06   2.4960245125e-16   1.9606395555e-17   4.6673937194e-15   3.4626465574e-14   3.9825463959e-03   1.2088624147e-01   2.0407701999e-09   2.3294766441e-12   6.7261753909e-17   7.3562801625e-01
   1.0000000000e-03   3.9851056870e-02   1.6691854023e+03  -3.0737661315e+05   2.0756198550e-01   1.0306853262e-04   3.2332627195e-05   9.7482814290e-04   6.6771222239e-02   1.9135040331e-03   6.4318596025e-02   8.3603414307e-06   1.6233302260e-15   1.2426512583e-16   2.4830636281e-14   1.5765948850e-13   4.9544203772e-03   1.2702725007e-01   2.7827297041e-09   3.4736501567e-12   1.8548256478e-16   7.3389725707e-01
   1.0800000000e-03   4.1991960291e-02   1.7141738282e+03  -3.2944760891e+05   2.0185335939e-01   1.2755314517e-04   3.8752389547e-05   1.0312211525e-03   5.8484409950e-02   2.1508633498e-03   6.7183316173e-02   7.4805661710e-06   1.1305442167e-14   8.4169034689e-16   1.4458967710e-13   7.9361016887e-13   6.1350929207e-03   1.3261496640e-01   3.7460603013e-09   5.4393923059e-12   8.3149898331e-16   7.3222550002e-01
   1.1600000000e-03   4.4065812901e-02   1.7545705468e+03  -3.5137163809e+05   1.9693347791e-01   1.5609835575e-04   4.5604632689e-05   1.0648015330e-03   5.0683776620e-02   2.3602253156e-03   6.9892298614e-02   6.6524124533e-06   8.3507259290e-14   6.0324189926e-15   9.0968956195e-13   4.3438175775e-12   7.5456357827e-03   1.3762940969e-01   4.9752822437e-09   9.9639044996e-12   5.2775375274e-15   7.3061633348e-01
   1.2400000000e-03   4.6076906439e-02   1.7907378423e+03  -3.7291748283e+05   1.9267049128e-01   1.8911224899e-04   5.2752177356e-05   1.0731779789e-03   4.3371618245e-02   2.5329302934e-03   7.2456451021e-02   5.8620332352e-06   6.4782429386e-13   4.5287853654e-14   6.1081916695e-12   2.5441973391e-11   9.2072976561e-03   1.4204533825e-01   6.5155981618e-09   2.7333680177e-11   3.8743952294e-14   7.2906461397e-01
