# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   3.7637437438e-03   4.4088194053e+02  -3.6430115861e+04   7.9543203934e-01   1.9244810765e-05   8.1830567323e-07   1.5532728367e-05   2.1820311299e-01   5.2645158924e-05   6.8276556071e-03   1.3079162317e-04   4.1392273689e-12   2.9525106460e-13   2.0854314077e-09   8.0996655641e-07   1.8671601338e-03   9.4293027889e-03   1.5369928305e-10   5.2160418491e-08   6.0739770465e-14   7.6345345407e-01
   3.0000000000e-05   8.4235345709e-03   6.1531879956e+02  -6.5372424460e+04   5.6826745712e-01   4.4287062919e-05   3.7782211472e-06   5.3299024333e-05   2.0002948450e-01   1.4784709317e-04   1.4559444035e-02   1.3077804262e-04   2.9729975228e-11   2.5884315800e-12   7.1983219927e-09   1.8257065173e-06   4.2421302477e-03   2.0960811603e-02   1.4439079707e-09   1.2075960315e-07   1.1303238798e-12   7.5982558336e-01
   5.0000000000e-05   1.2400037531e-02   7.5029635833e+02  -9.4135511282e+04   4.6488975015e-01   6.5827050146e-05   8.1904811764e-06   1.1642646537e-04   1.8454418285e-01   2.3403705237e-04   2.0952242733e-02   1.0236565387e-04   1.0112352528e-10   9.2345223365e-12   1.7034338118e-08   2.7029801729e-06   6.3024095021e-03   3.0788663114e-02   4.5304696725e-09   2.0486470187e-07   4.8767343400e-12   7.5688332079e-01
   7.0000000000e-05   1.5959260242e-02   8.6271547297e+02  -1.2119850195e+05   4.0341657413e-01   8.5195922888e-05   1.3591309086e-05   2.1079900861e-04   1.7067677186e-01   3.1123191276e-04   2.6559299456e-02   7.9433333116e-05   2.5128409900e-10   2.3061990515e-11   3.2855418731e-08   3.5121814677e-06   8.1826269104e-03   3.9563184807e-02   1.0080827044e-08   3.2324702107e-07   1.3344474964e-11   7.5431337122e-01
   9.0000000000e-05   1.9235687250e-02   9.5993332166e+02  -1.4696553683e+05   3.6181004615e-01   1.0325849847e-04   1.9609164881e-05   3.3643322775e-04   1.5790033064e-01   3.9007906839e-04   3.1640646736e-02   6.3261136737e-05   5.4262816132e-10   4.9302904498e-11   5.6806086473e-08   4.3099665979e-06   9.9560085656e-03   4.7597032224e-02   1.9162911378e-08   4.9200352702e-07   2.9978162843e-11   7.5198906966e-01
   1.1000000000e-04   2.2304339427e-02   1.0459553634e+03  -1.7195692618e+05   3.3139517666e-01   1.2067815111e-04   2.6001318495e-05   4.8672891018e-04   1.4593112919e-01   4.7988964464e-04   3.6333984410e-02   5.1702216639e-05   1.1019829411e-09   9.8586812920e-11   9.2745816105e-08   5.1624552067e-06   1.1668716501e-02   5.5056154048e-02   3.3496466500e-08   7.3025856879e-07   6.1486876635e-11   7.4983836826e-01
   1.3000000000e-04   2.5210444265e-02   1.1232638308e+03  -1.9646021051e+05   3.0799203474e-01   1.3805045322e-04   3.2620473158e-05   6.5029405778e-04   1.3461264077e-01   5.8571870269e-04   4.0719629659e-02   4.3152798666e-05   2.1773320193e-09   1.9131313948e-10   1.4714522696e-07   6.1636278449e-06   1.3354953621e-02   6.2033750840e-02   5.5763777406e-08   1.0669982868e-06   1.2145519295e-10   7.4782236911e-01
   1.5000000000e-04   2.7982855140e-02   1.1935316962e+03  -2.2048033182e+05   2.8931192612e-01   1.5596156314e-04   3.9363736905e-05   8.1385970874e-04   1.2385667849e-01   7.0873635923e-04   4.4847173843e-02   3.6625746216e-05   4.2558038628e-09   3.6645420929e-10   2.3127348599e-07   7.4545287736e-06   1.5043361051e-02   6.8580121785e-02   9.0239325698e-08   1.5513622675e-06   2.3782474375e-10   7.4590815019e-01
   1.7000000000e-04   3.0640929262e-02   1.2579528761e+03  -2.4393960528e+05   2.7398539881e-01   1.7501405725e-04   4.6133140268e-05   9.6483610427e-04   1.1361610862e-01   8.4713697090e-04   4.8749606494e-02   3.1509985692e-05   8.3194136284e-09   7.0015527410e-10   3.6559053535e-07   9.2496878457e-06   1.6760317309e-02   7.4719075798e-02   1.4410183461e-07   2.2692842432e-06   4.6886557367e-10   7.4407884786e-01
   1.9000000000e-04   3.3198317291e-02   1.3174145918e+03  -2.6670134929e+05   2.6113759036e-01   1.9582688370e-04   5.2812626103e-05   1.0928380068e-03   1.0386533547e-01   9.9679460187e-04   5.2449610436e-02   2.7416890124e-05   1.6394573385e-08   1.3443171645e-09   5.8791033880e-07   1.1879199821e-05   1.8530952327e-02   8.0455345264e-02   2.2980848470e-07   3.3706803580e-06   9.3735848501e-10   7.4231633729e-01
   2.1000000000e-04   3.5665113585e-02   1.3725957657e+03  -2.8858277826e+05   2.5018077581e-01   2.1903212512e-04   5.9261700328e-05   1.1902547052e-03   9.4593374392e-02   1.1517203682e-03   5.5964397257e-02   2.4099105592e-05   3.2726796308e-08   2.6056006826e-09   9.6878775059e-07   1.5860350763e-05   2.0379758484e-02   8.5781706887e-02   3.6905559365e-07   5.1152079251e-06   1.9030748854e-09   7.4061467756e-01
   2.3000000000e-04   3.8049091934e-02   1.4240256279e+03  -3.0936886187e+05   2.4070442639e-01   2.4526165979e-04   6.5316680882e-05   1.2521015482e-03   8.5796814978e-02   1.3043880228e-03   5.9306647672e-02   2.1404847992e-05   6.6286084611e-08   5.1059317664e-09   1.6412110797e-06   2.2017692992e-05   2.2329814619e-02   9.0681588078e-02   5.9911991620e-07   7.9500901964e-06   3.9139271314e-09   7.3896372760e-01
