# L (m)  = 0.006
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.2000000000e-05   3.8477316663e-03   4.4997478254e+02  -3.9485518654e+04   7.7961098626e-01   1.5315202502e-05   6.2016986979e-07   1.4043910584e-05   2.1751565279e-01   4.7068594313e-05   7.0543988215e-03   1.1786413070e-04   2.4504891171e-13   1.7911357877e-14   1.4236288676e-10   5.2952039040e-08   1.3232412495e-03   1.0715546680e-02   6.1905998837e-11   3.2540783369e-09   3.0441472864e-15   7.6319744624e-01
   3.6000000000e-05   8.5150898010e-03   6.3222626218e+02  -6.9575009918e+04   5.5350979072e-01   3.4857341557e-05   3.2447496837e-06   5.0589126290e-05   1.9884925099e-01   1.3940423296e-04   1.4859630551e-02   1.1760559187e-04   1.9242471043e-12   1.7038408732e-13   5.0516153786e-10   1.1807711552e-07   2.9749676225e-03   2.3562805691e-02   6.6008422742e-10   7.5375419728e-09   6.3618734637e-14   7.5940626460e-01
   6.0000000000e-05   1.2491677054e-02   7.7258116280e+02  -9.9662039556e+04   4.5201986792e-01   5.1581015856e-05   7.4742951450e-06   1.1655340741e-04   1.8295682118e-01   2.2841527297e-04   2.1298249962e-02   9.1861060655e-05   6.9200351813e-12   6.4002883058e-13   1.2138601166e-09   1.7444438246e-07   4.4087485035e-03   3.4506547488e-02   2.0816388244e-09   1.3130539228e-08   2.9633754413e-13   7.5633481011e-01
   8.4000000000e-05   1.6047353135e-02   8.8902328500e+02  -1.2808429636e+05   3.9208513083e-01   6.6562840863e-05   1.2865236160e-05   2.2055208285e-04   1.6872760688e-01   3.1276452452e-04   2.6933596140e-02   7.1228291572e-05   1.7897006270e-11   1.6609614484e-12   2.3577086353e-09   2.2714952578e-07   5.7220715253e-03   4.4280479519e-02   4.3869791682e-09   2.1439559129e-08   8.6605012915e-13   7.5365076603e-01
   1.0800000000e-04   1.9318658984e-02   9.8930442950e+02  -1.5538335566e+05   3.5172366342e-01   8.0557028296e-05   1.9036073424e-05   3.6325134584e-04   1.5561456379e-01   4.0355691569e-04   3.2029962268e-02   5.6649789916e-05   4.0302427832e-11   3.7043390640e-12   4.1209826913e-09   2.8100557030e-07   6.9697288980e-03   5.3238195974e-02   7.5342552297e-09   3.3776284607e-08   2.0735942813e-12   7.5122542353e-01
   1.3200000000e-04   2.2381201228e-02   1.0776395262e+03  -1.8217379560e+05   3.2234522090e-01   9.4189252136e-05   2.5743418426e-05   5.3616245647e-04   1.4332602110e-01   5.1056351461e-04   3.6725855437e-02   4.6198071139e-05   8.5962090042e-11   7.7910788413e-12   6.8651637580e-09   3.4254987102e-07   8.1880896267e-03   6.1566349755e-02   1.1479588800e-08   5.1949000751e-08   4.5523291987e-12   7.4897916395e-01
   1.5600000000e-04   2.5280044929e-02   1.1566461532e+03  -2.0868378921e+05   2.9982823379e-01   1.0805520825e-04   3.2848322572e-05   7.2471440863e-04   1.3170666248e-01   6.3880936972e-04   4.1101531786e-02   3.8458863493e-05   1.8005674343e-10   1.6056986950e-11   1.1259178041e-08   4.2210285724e-07   9.4061962839e-03   6.9369458094e-02   1.6305933713e-08   7.9131092167e-08   9.7089926247e-12   7.4687398728e-01
   1.8000000000e-04   2.8043701316e-02   1.2280948371e+03  -2.3490354241e+05   2.8192231755e-01   1.2275259818e-04   4.0253995501e-05   9.1268653710e-04   1.2067032999e-01   7.8899682114e-04   4.5206235263e-02   3.2542501889e-05   3.7762734333e-10   3.3059155092e-11   1.8597899445e-08   5.3653730209e-07   1.0650226029e-02   7.6702810416e-02   2.2386218644e-08   1.2133452029e-07   2.0761409722e-11   7.4487121766e-01
   2.0400000000e-04   3.0691346446e-02   1.2932550683e+03  -2.6074016150e+05   2.6728342115e-01   1.3888816720e-04   4.7860747056e-05   1.0856864992e-03   1.1017217001e-01   9.5852250674e-04   4.9073930241e-02   2.7882426261e-05   8.0336519774e-10   6.8846784246e-11   3.1471918043e-08   7.1402886703e-07   1.1945939220e-02   8.3592605508e-02   3.0634037012e-08   1.9007125838e-07   4.5249327607e-11   7.4295679859e-01
   2.2800000000e-04   3.3236739315e-02   1.3530779401e+03  -2.8603389489e+05   2.5505341700e-01   1.5706228198e-04   5.5542464879e-05   1.2328108177e-03   1.0018529825e-01   1.1422305449e-03   5.2729094479e-02   2.4109012330e-05   1.7472501294e-09   1.4610166344e-10   5.5147220985e-08   1.0029593565e-06   1.3319068454e-02   9.0043084612e-02   4.2964011073e-08   3.0736545194e-07   1.0113649066e-10   7.4110903807e-01
