# L (m)  = 0.0046
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.2000000000e-06   3.0279650126e-03   3.6964686246e+02  -2.2758982557e+04   9.4902666608e-01   1.6903484485e-05   5.5474013377e-11   8.6594746538e-11   2.2485580029e-01   2.5735502655e-08   3.4023306397e-03   5.0067360322e-06   2.7396623021e-11   1.7142826836e-12   2.3270999751e-05   8.0530018170e-04   2.0650447076e-03   4.2667065670e-03   3.2261334183e-11   3.0852318227e-05   1.0868657530e-14   7.6451975590e-01
   2.7600000000e-05   7.5547484044e-03   4.7482680477e+02  -5.0952308769e+04   7.3641162291e-01   4.3023258396e-05   4.0324535413e-10   2.9142659809e-10   2.1279029629e-01   6.8412634103e-08   8.1814227126e-03   1.2410877926e-05   1.3627490244e-10   1.0402309323e-11   5.8178410925e-05   2.0302621200e-03   5.1776302656e-03   1.0509592734e-02   2.2446152494e-10   7.4720245979e-05   2.2059556379e-13   7.6113133498e-01
   4.6000000000e-05   1.1496703575e-02   5.6176989422e+02  -7.4880260131e+04   6.2070785400e-01   6.6064150837e-05   1.2526819593e-09   7.7549336752e-10   2.0239580877e-01   1.1756207256e-07   1.2199445058e-02   1.8709398314e-05   3.1328689697e-10   2.5844626372e-11   8.8690319687e-05   3.1275842804e-03   7.8798629210e-03   1.5844236606e-02   6.3896250084e-10   1.1167582033e-04   1.1197417508e-12   7.5825884126e-01
   6.4400000000e-05   1.5062326252e-02   6.3680828592e+02  -9.5886238221e+04   5.4619711005e-01   8.7043573577e-05   2.8259955367e-09   1.9367757305e-09   1.9312844987e-01   1.7723857265e-07   1.5734359197e-02   2.4263963286e-05   5.7930170624e-10   4.9422792656e-11   1.1645215811e-04   4.1547577181e-03   1.0306093725e-02   2.0575781162e-02   1.3956242147e-09   1.4409476866e-04   3.4618835741e-12   7.5573741806e-01
   8.2800000000e-05   1.8362257619e-02   7.0321767779e+02  -1.1474070292e+05   4.9347352944e-01   1.0651512506e-04   5.3340457640e-09   4.4666069600e-09   1.8467613106e-01   2.4712439483e-07   1.8925896122e-02   2.9263917075e-05   9.5339235179e-10   8.2290337650e-11   1.4235201340e-04   5.1413555958e-03   1.2527979249e-02   2.4862817487e-02   2.6450586860e-09   1.7314659362e-04   8.1917298627e-12   7.5340535708e-01
   1.0120000000e-04   2.1462669560e-02   7.6294917719e+02  -1.3193511690e+05   4.5385144108e-01   1.2482736974e-04   8.9616368689e-09   9.3694435434e-09   1.7687333954e-01   3.2562893621e-07   2.1856960320e-02   3.3816284022e-05   1.4521319505e-09   1.2519521039e-10   1.6695801951e-04   6.1052560734e-03   1.4590050685e-02   2.8802326682e-02   4.5562634097e-09   1.9949643098e-04   1.6382843671e-11   7.5125548167e-01
   1.1960000000e-04   2.4406766358e-02   8.1727731802e+02  -1.4781656618e+05   4.2280588618e-01   1.4219850763e-04   1.3850434222e-08   1.7842101205e-08   1.6958980938e-01   4.1156742156e-07   2.4578235858e-02   3.7976002311e-05   2.0946070257e-09   1.7892231518e-10   1.9064512192e-04   7.0573353930e-03   1.6520110196e-02   3.2454717240e-02   7.3177626410e-09   2.2352061031e-04   2.9240245587e-11   7.4919610508e-01
   1.3800000000e-04   2.7224593721e-02   8.6709064377e+02  -1.6264674980e+05   3.9772468267e-01   1.5879724031e-04   2.0089485022e-08   3.1054424219e-08   1.6275586036e-01   5.0471229921e-07   2.7126974896e-02   4.1773629744e-05   2.9065946696e-09   2.4467431939e-10   2.1371280600e-04   8.0057823223e-03   1.8339372897e-02   3.5865627461e-02   1.1137540996e-08   2.4547712074e-04   4.8144721486e-11   7.4725488436e-01
   1.5640000000e-04   2.9938081731e-02   9.1303933833e+02  -1.7663129960e+05   3.7698352188e-01   1.7473022020e-04   2.7706033913e-08   4.9896356632e-08   1.5629960494e-01   6.0542588868e-07   2.9526940338e-02   4.5215673023e-05   3.9208196427e-09   3.2408587338e-10   2.3637161051e-04   8.9556159811e-03   2.0061335180e-02   3.9064506572e-02   1.6227854748e-08   2.6550589920e-04   7.4676333658e-11   7.4536060450e-01
   1.7480000000e-04   3.2563833069e-02   9.5561734921e+02  -1.8993524605e+05   3.5951377229e-01   1.9009877082e-04   3.6670702794e-08   7.4785085447e-08   1.5018667090e-01   7.1429136828e-07   3.1799255335e-02   4.8302369557e-05   5.1761341353e-09   4.1912725526e-10   2.5881981812e-04   9.9115833138e-03   2.1698527778e-02   4.2078269772e-02   2.2784833211e-08   2.8372823534e-04   1.1063947232e-10   7.4355269601e-01
   1.9320000000e-04   3.5114804201e-02   9.9521134551e+02  -2.0269262045e+05   3.4458052021e-01   2.0496035866e-04   4.6895727931e-08   1.0554932224e-07   1.4437045240e-01   8.3151036236e-07   3.3956491421e-02   5.1020121158e-05   6.7140080566e-09   5.3178354692e-10   2.8119003609e-04   1.0876215025e-02   2.3258197032e-02   4.4923110731e-02   3.0958175812e-08   3.0019467158e-04   1.5804164032e-10   7.4176830535e-01
