# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   3.7745022236e-03   4.4152252575e+02  -3.6333692832e+04   7.9427614585e-01   1.9317728272e-05   8.3880798846e-07   1.5728614461e-05   2.1815696476e-01   5.3482494526e-05   6.8440407181e-03   1.3181147214e-04   3.9895025273e-12   2.8489677209e-13   1.9816324618e-09   7.7081824440e-07   1.8671783551e-03   9.4694343948e-03   1.5502453260e-10   4.9584795980e-08   5.9349293591e-14   7.6344102347e-01
   3.0000000000e-05   8.4411929519e-03   6.1644527817e+02  -6.5058539704e+04   5.6722857201e-01   4.4421568783e-05   3.8586817782e-06   5.4053551497e-05   1.9995271644e-01   1.4989936804e-04   1.4581544517e-02   1.3099390938e-04   2.8696775873e-11   2.5012839014e-12   6.8634048350e-09   1.7362548770e-06   4.2392122477e-03   2.1034389600e-02   1.4518260323e-09   1.1481975512e-07   1.0990151642e-12   7.5980638850e-01
   5.0000000000e-05   1.2423339582e-02   7.5172780301e+02  -9.3687628380e+04   4.6400458827e-01   6.6010003524e-05   8.3462011031e-06   1.1816944843e-04   1.8444192878e-01   2.3683346926e-04   2.0978359182e-02   1.0224054863e-04   9.7611133759e-11   8.9224856833e-12   1.6269012827e-08   2.5702069092e-06   6.2970514051e-03   3.0890396387e-02   4.5362699785e-09   1.9507106589e-07   4.7306167558e-12   7.5685853447e-01
   7.0000000000e-05   1.5987571631e-02   8.6436720514e+02  -1.2064975475e+05   4.0264584773e-01   8.5421271175e-05   1.3826761135e-05   2.1399238726e-04   1.7055134468e-01   3.1462385237e-04   2.6588662817e-02   7.9224228820e-05   2.4259189515e-10   2.2284574982e-11   3.1410330541e-08   3.3398159549e-06   8.1752791612e-03   3.9689840334e-02   1.0047842629e-08   3.0827580360e-07   1.2931213844e-11   7.5428341901e-01
   9.0000000000e-05   1.9268654827e-02   9.6175508597e+02  -1.4633835778e+05   3.6112467252e-01   1.0352599514e-04   1.9923723021e-05   3.4143461277e-04   1.5775302756e-01   3.9421027311e-04   3.1672775306e-02   6.3045989607e-05   5.2429320436e-10   4.7682035101e-11   5.4362920534e-08   4.0993629129e-06   9.9471148544e-03   4.7746358327e-02   1.9008386664e-08   4.6987110602e-07   2.9047015865e-11   7.5195460697e-01
   1.1000000000e-04   2.2341711205e-02   1.0479136867e+03  -1.7127046709e+05   3.3077548830e-01   1.2099254878e-04   2.6392919140e-05   4.9368710626e-04   1.4576297079e-01   4.8501612482e-04   3.6368421984e-02   5.1500565848e-05   1.0661354120e-09   9.5478279460e-11   8.8858475695e-08   4.9124957344e-06   1.1658738370e-02   5.5226306248e-02   3.3069365894e-08   6.9830413321e-07   5.9617215383e-11   7.4979955340e-01
   1.3000000000e-04   2.5251990613e-02   1.1253349695e+03  -1.9572503123e+05   3.0742439099e-01   1.3842154087e-04   3.3087124642e-05   6.5912621564e-04   1.3442492802e-01   5.9209442975e-04   4.0755903575e-02   4.2967740144e-05   2.1098236482e-09   1.8559012344e-10   1.4116326711e-07   5.8699614920e-06   1.3344415891e-02   6.2223061986e-02   5.4821509048e-08   1.0216686577e-06   1.1791658360e-10   7.4777957987e-01
   1.5000000000e-04   2.8028341611e-02   1.1956982013e+03  -2.1970220068e+05   2.8878650403e-01   1.5640410152e-04   3.9903588626e-05   8.2429384977e-04   1.2365095495e-01   7.1656086056e-04   4.4884752802e-02   3.6455535205e-05   4.1313527785e-09   3.5616198396e-10   2.2222288231e-07   7.1082020686e-06   1.5032870507e-02   6.8786893101e-02   8.8420906750e-08   1.4877434237e-06   2.3131926329e-10   7.4586130412e-01
   1.7000000000e-04   3.0690113577e-02   1.2602016435e+03  -2.4312115536e+05   2.7349487203e-01   1.7554777782e-04   4.6744045757e-05   9.7648429963e-04   1.1339423142e-01   8.5653547350e-04   4.8787962336e-02   3.1351408477e-05   8.0931423061e-09   6.8194177028e-10   3.5196344956e-07   8.8351191387e-06   1.6750595510e-02   7.4941553596e-02   1.4088692335e-07   2.1802723405e-06   4.5706590978e-10   7.4402816153e-01
