# L (m)  = 0.02
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2           013_H2O2              014_C             015_CH            016_CH2         017_CH2(S)            018_CH3            019_CH4             020_CO            021_CO2            022_HCO           023_CH2O          024_CH2OH           025_CH3O          026_CH3OH            027_C2H           028_C2H2           029_C2H3           030_C2H4           031_C2H5           032_C2H6           033_HCCO          034_CH2CO          035_HCCOH              036_N             037_NH            038_NH2            039_NH3            040_NNH             041_NO            042_NO2            043_N2O            044_HNO             045_CN            046_HCN           047_H2CN           048_HCNN           049_HCNO           050_HOCN           051_HNCO            052_NCO             053_N2             054_AR           055_C3H7           056_C3H8         057_CH2CHO         058_CH3CHO
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00
   8.3333333333e-05   7.4740971573e-03   6.5156911021e+02  -3.2830197769e+04   5.3630864454e-01   2.5968547687e-06   5.6872049187e-09   5.5045609203e-06   2.0160898563e-01   1.5268219186e-05   1.6750865456e-02   8.0828121389e-06   2.2776877197e-06  -1.6204080547e-26   7.7122353434e-27   9.6871987039e-22   1.3588096477e-23   2.7123693414e-19   4.9665894366e-17   3.2789738115e-04   1.9987680621e-02   6.3637779294e-14   1.2605092585e-14   2.6783646129e-22   7.1157902941e-20   4.0685057645e-18   4.7243768527e-26   2.0846861454e-17   2.4376775333e-24   2.9498808044e-20   9.4055681101e-25   9.5969151242e-25   3.5413151973e-20   2.5044302380e-16   4.9737608131e-17   5.3958863568e-15   3.0533149973e-13   1.1271682221e-13   7.3460442538e-13   1.3339358570e-14   3.6420828363e-05   5.7295289584e-06   1.7055842536e-07   1.7103882302e-09   1.0815727909e-18   2.0341257253e-10   1.3195189940e-14   2.3653212898e-27   8.6093869000e-13   3.1969799002e-12   2.2383365769e-10   1.2551249439e-12   7.6124851203e-01   4.1641789479e-33   1.2947424885e-32   5.1923055612e-31   6.4400659668e-20   4.3696121291e-22
   2.5000000000e-04   1.4621821046e-02   9.5494504110e+02  -6.6051069096e+04   3.6378773576e-01   5.1659423645e-06   1.1961953225e-07   2.4080850589e-05   1.7156819896e-01   5.5644638331e-05   3.2754707026e-02   1.8605738173e-05   3.3441021051e-06   5.7915100506e-27   1.4739068030e-24   1.9913455354e-20   3.2660713927e-22   2.0038181302e-18   9.9039994985e-17   6.4701901497e-04   3.9093845670e-02   2.1899225225e-12   4.0150907358e-14   1.1649362669e-20   8.5970687262e-20   7.1998430034e-18   3.0756498453e-23   4.2878970964e-17   1.0295088090e-22   6.1944948157e-20   8.6365021226e-24   2.0314750495e-24   4.7717759899e-19   5.5304533893e-16   9.7731091821e-17   5.6544237658e-14   3.3500424442e-12   3.8189294812e-13   1.5067333122e-12   1.3261213890e-12   7.4448619692e-05   6.3052754759e-06   3.3365722478e-07   4.3018087650e-09   2.5169977931e-16   3.9812305588e-10   3.2769591368e-15   8.5752600282e-26   1.6863837182e-12   6.2594479781e-12   4.3896026420e-10   5.7137908283e-12   7.5574817573e-01   8.1736778506e-33   1.4212359282e-32   1.1465638424e-30   3.5704227189e-19   1.2262045223e-21
   4.1666666667e-04   2.0765677375e-02   1.1923512882e+03  -9.4606210006e+04   2.8986437902e-01   8.2847275457e-06   7.1971136918e-07   8.3875459904e-05   1.4569193833e-01   1.8412845092e-04   4.6451554734e-02   2.0203855096e-05   2.4905966644e-06   1.3569328371e-23   2.9980644921e-22   5.7407036441e-19   7.2009975947e-21   8.7642893477e-18   1.6480671393e-16   9.4696322158e-04   5.5476342484e-02   1.6796854166e-11   8.4183848584e-14   1.0962259193e-19   1.0205581804e-19   1.0185571765e-17   1.5428460184e-21   8.5770279092e-17   1.0079825964e-21   1.2631211157e-19   2.4365133917e-23   2.7929045565e-24   4.6068552929e-18   1.1482404847e-15   1.4867600546e-16   4.4544978107e-13   1.2098606733e-11   1.0567117732e-12   2.5412386795e-12   1.4746360852e-11   1.0949287881e-04   3.1856930891e-06   4.7299936772e-07   6.6945173124e-09   5.7290561543e-15   5.7084754890e-10   1.7134433175e-15   9.0184233194e-24   2.4493214927e-12   9.1492976795e-12   6.3550601840e-10   1.5864367011e-11   7.5102033889e-01   1.1613201091e-32   3.0229515795e-32   2.9237463870e-30   2.9357772709e-19   3.0252146155e-21
   5.8333333333e-04   2.6262601830e-02   1.3883458284e+03  -1.2015457009e+05   2.4774962735e-01   1.5244320046e-05   2.4869651516e-06   2.0484733109e-04   1.2248016226e-01   4.9348480520e-04   5.8556715327e-02   1.6463635386e-05   1.0545223975e-06   1.9572176200e-21   1.8084962083e-20   8.2567848868e-18   1.3931917365e-19   4.4655968174e-17   3.8326448068e-16   1.3064756441e-03   6.9990589063e-02   6.7226047953e-11   1.4530719730e-13   5.8476931186e-19   2.4256947925e-19   2.0822761877e-17   4.3786107314e-20   2.9336843190e-16   9.4198836839e-21   4.2681935249e-19   6.3849630110e-23   4.3347764857e-24   4.6082880296e-17   3.3463872486e-15   2.7281926418e-16   3.2661623874e-12   3.6374280129e-11   2.8216040893e-12   4.6416109669e-12   7.0840824973e-11   1.4028625857e-04   1.2543545751e-06   5.8868554274e-07   8.2557644353e-09   5.4204683004e-14   7.7323843215e-10   1.6297928945e-15   3.2006057698e-22   3.4424180249e-12   1.3479011686e-11   8.7014578720e-10   3.5823848445e-11   7.4679033669e-01   1.4683716302e-32   2.8771107865e-31   1.6009832954e-29   3.7711748372e-19   1.1505300274e-20
   7.5000000000e-04   3.1319041393e-02   1.5537233106e+03  -1.4365566436e+05   2.2031695281e-01   3.1993525824e-05   6.4860865350e-06   3.8608572770e-04   1.0118660246e-01   1.0204966323e-03   6.9449364155e-02   1.2854782981e-05   5.9178695780e-07   8.1641305324e-20   5.3767203084e-19   7.9150910375e-17   2.0125075199e-18   3.3326140085e-16   1.6691157041e-15   1.8855725913e-03   8.2951492355e-02   2.0415176406e-10   3.4305302234e-13   4.1686883939e-18   1.1651128667e-18   7.2311195066e-17   1.2023377754e-18   1.9729160298e-15   1.2122330058e-19   2.6916289707e-18   3.0613599316e-22   1.8522610057e-23   5.5138372856e-16   1.5574402848e-14   8.7052162468e-16   2.0891712220e-11   1.0135905687e-10   7.7656771774e-12   9.9949801495e-12   2.2637615390e-10   1.6789263370e-04   5.7274886765e-07   6.6059049537e-07   9.4419155748e-09   3.3034136478e-13   1.1827701658e-09   2.2980680000e-15   5.7324584303e-21   5.4548033360e-12   2.2498360676e-11   1.3019801994e-09   7.6813716493e-11   7.4289932133e-01   1.7500862022e-32   7.4181193463e-30   2.0228398772e-28   1.1281601896e-18   7.7159897592e-20
   9.1666666667e-04   3.6056534361e-02   1.6935386416e+03  -1.6567437302e+05   2.0110183769e-01   6.5717298195e-05   1.4264898458e-05   6.1380192008e-04   8.1541339130e-02   1.7329993236e-03   7.9341566252e-02   1.0293187154e-05   4.2135402741e-07   1.9925289873e-18   1.4531335278e-17   8.4105024157e-16   3.2676307506e-17   3.8069277758e-15   1.3011046575e-14   2.9387839520e-03   9.4292538852e-02   5.6008162030e-10   1.0360977059e-12   5.0634832935e-17   1.0237179218e-17   4.4176938632e-16   3.7105131170e-17   2.3441032520e-14   2.1715747718e-18   2.8713105829e-17   2.7867281988e-21   2.3906388304e-22   8.3117257362e-15   1.0902665578e-13   5.2304527962e-15   1.0558325912e-10   2.4484246467e-10   2.2744498897e-11   2.5249782392e-11   5.6936699534e-10   1.9347388584e-04   3.2716318492e-07   6.5969763076e-07   1.0637524585e-08   1.7866990225e-12   2.3729860373e-09   4.9052934800e-15   9.7169621220e-20   1.0885697261e-11   4.5047089630e-11   2.3704150418e-09   1.8348495663e-10   7.3925379594e-01   2.0132851668e-32   3.9027792055e-28   5.0797128045e-27   6.5168865414e-18   8.0650499946e-19
   1.0833333333e-03   4.0553466443e-02   1.8100314119e+03  -1.8657501364e+05   1.8710270139e-01   1.2557895691e-04   2.7760065557e-05   8.5609603106e-04   6.3560134300e-02   2.5479753468e-03   8.8354332190e-02   8.4740040366e-06   3.4009846656e-07   5.3154710913e-17   5.5359497695e-16   1.4680048479e-14   7.9379375793e-16   6.6601071319e-14   1.6074440244e-13   4.7942485543e-03   1.0371318180e-01   1.4500235503e-09   3.3599603676e-12   1.1091676585e-15   1.5446254391e-16   4.7474853638e-15   1.3056168627e-15   4.2852335911e-13   5.2539858998e-17   4.6645872886e-16   4.3577463016e-20   7.4593093394e-21   1.5948781737e-13   1.0588842383e-12   5.3611156801e-14   4.0427641732e-10   5.1249661673e-10   7.2159040324e-11   7.4250922064e-11   1.2133793344e-09   2.1757957450e-04   2.1397228317e-07   5.8103696799e-07   1.2049782149e-08   9.9309010875e-12   6.4944436847e-09   1.5481986786e-14   2.4848775587e-18   2.8829357634e-11   1.1233883497e-10   5.4207804065e-09   5.2197407392e-10   7.3579347570e-01   2.2623575687e-32   3.4188559192e-26   2.2192085382e-25   6.1588825044e-17   1.1805503122e-17
   1.2500000000e-03   4.4864501865e-02   1.9041287785e+03  -2.0661165216e+05   1.7672072752e-01   2.2355817729e-04   4.8884481811e-05   1.0636794490e-03   4.7433877451e-02   3.3414057940e-03   9.6552085543e-02   7.0604977025e-06   2.9354105943e-07   3.3733529271e-15   2.8912467600e-14   4.0592252270e-13   2.6614851457e-14   1.6381742803e-12   2.8150405412e-12   7.8083571670e-03   1.1080339619e-01   3.5055247059e-09   1.3103289826e-11   3.5640274690e-14   3.4250753895e-15   7.8888678327e-14   5.0335250212e-14   1.0635723843e-11   1.6302766831e-15   1.0555065489e-14   1.0844631328e-18   4.2727285231e-19   3.7514765077e-12   1.3338282563e-11   8.1611665091e-13   1.1974226373e-09   1.0002895712e-09   2.5835893460e-10   2.6028540377e-10   2.2704033550e-09   2.4038151506e-04   1.4953960581e-07   4.5851583481e-07   1.3849422272e-08   5.8018685209e-11   2.3089925775e-08   6.6333567356e-14   9.3485532885e-17   1.0232412235e-10   3.4026171044e-10   1.5065455345e-08   1.7308883631e-09   7.3247634937e-01   2.5003550222e-32   4.2225631650e-24   1.5073122268e-23   8.4629945371e-16   2.2473671750e-16
   1.4166666667e-03   4.9029969999e-02   1.9764329466e+03  -2.2597172970e+05   1.6900580870e-01   3.7471941404e-04   7.8671629482e-05   1.1790845908e-03   3.3428153310e-02   3.9652707180e-03   1.0396000157e-01   5.8058105363e-06   2.6030485916e-07   3.5719557457e-13   1.5838967430e-12   1.3500148557e-11   1.0027501160e-12   4.9972329144e-11   6.3041789103e-11   1.2297405961e-02   1.1517675164e-01   7.7956447998e-09   1.2328076720e-10   1.3060707680e-12   9.3064123366e-14   1.7204505988e-12   1.9874828283e-12   3.1959451854e-10   6.0103067284e-14   3.0757326683e-13   4.2181387767e-17   3.6316602054e-17   9.8686801357e-11   2.0347881291e-10   1.5976919575e-11   3.0162510841e-09   2.1466852104e-09   1.0676977597e-09   1.1028436302e-09   3.7958907489e-09   2.6174702761e-04   1.0709723252e-07   3.3560758412e-07   1.6388723060e-08   3.4718996469e-10   9.8879004115e-08   3.4883646576e-13   3.9560451746e-15   4.8184905340e-10   1.1794759155e-09   4.8002161992e-08   6.3045164241e-09   7.2927149391e-01   2.7295212987e-32   6.3488813757e-22   1.4396139389e-21   1.5229622860e-14   5.2561197596e-15
