# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.9639178475e-03   5.0592818384e+02  -5.2330140211e+04   6.9336858880e-01   1.0985126120e-05   2.1559283074e-07   1.2763663355e-05   2.1246784198e-01   2.7271282039e-05   9.2978800914e-03   7.0001100615e-05   6.2479442020e-17   5.0092359005e-18   7.1326203610e-14   2.2761744607e-11   7.2345286622e-04   1.5588330015e-02   1.1075078689e-11   4.6784397389e-12   1.8338833557e-18   7.6180135589e-01
   7.5000000000e-05   1.0391106947e-02   7.3064061731e+02  -8.2611220961e+04   4.7911651014e-01   2.3707406751e-05   1.8173926596e-06   5.3112293938e-05   1.9005976189e-01   9.9641867016e-05   1.8452279662e-02   7.1646878946e-05   7.5383764791e-16   6.9927225643e-17   2.9974440426e-13   4.8092919476e-11   1.5421332359e-03   3.2421376620e-02   1.7359087667e-10   1.0536955217e-11   5.0874883192e-17   7.5727442439e-01
   1.2500000000e-04   1.5003912260e-02   9.0070410486e+02  -1.1432414694e+05   3.8796960576e-01   3.4549072174e-05   5.1982775326e-06   1.4508755142e-04   1.7098280146e-01   1.9391274733e-04   2.5990546129e-02   5.5417465059e-05   3.6682494096e-15   3.4532573049e-16   7.8958767788e-13   7.0843775634e-11   2.2600222226e-03   4.6736134686e-02   6.5383863806e-10   1.6609644520e-11   2.3987154893e-16   7.5359642804e-01
   1.7500000000e-04   1.9121931308e-02   1.0398724006e+03  -1.4502777344e+05   3.3549908502e-01   4.4504138588e-05   1.0087248525e-05   3.0484524495e-04   1.5389436101e-01   3.1664579067e-04   3.2559809431e-02   4.2030129613e-05   1.3003838094e-14   1.2098184853e-15   1.7145607402e-12   9.6047265951e-11   2.9392004129e-03   5.9501979044e-02   1.4781372828e-09   2.3875199756e-11   7.2920321611e-16   7.5038643735e-01
   2.2500000000e-04   2.2904546150e-02   1.1579214960e+03  -1.7587691290e+05   3.0081787413e-01   5.4677617422e-05   1.6217648498e-05   5.1816083168e-04   1.3816059066e-01   4.8417229700e-04   3.8453130714e-02   3.2747015694e-05   4.2764130321e-14   3.9083516112e-15   3.6127930158e-12   1.3392561535e-10   3.6263429555e-03   7.1175384112e-02   2.5694727726e-09   3.5946447271e-11   2.1811895817e-15   7.4747867257e-01
   2.7500000000e-04   2.6435262087e-02   1.2601204694e+03  -2.0715122056e+05   2.7598708359e-01   6.6318885253e-05   2.3451350109e-05   7.5165503261e-04   1.2349414428e-01   7.0372393125e-04   4.3815360480e-02   2.6337006911e-05   1.4370063494e-13   1.2864121570e-14   8.0839843636e-12   2.0825094732e-10   4.3663355232e-03   8.1973582349e-02   3.8469610740e-09   6.1784528410e-11   7.2968174159e-15   7.4477898797e-01
   3.2500000000e-04   2.9762486881e-02   1.3497416492e+03  -2.3878115880e+05   2.5725770859e-01   8.0689196751e-05   3.1650459043e-05   9.7356778953e-04   1.0976214526e-01   9.7005924962e-04   4.8731139322e-02   2.1721609826e-05   5.1639356586e-13   4.5133163042e-14   2.0199693826e-11   3.7858895806e-10   5.2072798262e-03   9.1990854029e-02   5.2861951691e-09   1.2590505951e-10   2.7495851218e-14   7.4223098732e-01
   3.7500000000e-04   3.2918106450e-02   1.4290164190e+03  -2.7050716621e+05   2.4260098959e-01   9.8872833533e-05   4.0615440307e-05   1.1632077120e-03   9.6894357014e-02   1.2681769957e-03   5.3262310519e-02   1.8216722416e-05   2.0070936780e-12   1.7062106782e-13   5.7057643021e-11   8.0986779212e-10   6.2003161007e-03   1.0125262530e-01   6.9235292759e-09   3.0294260281e-10   1.1361436394e-13   7.3980119375e-01
   4.2500000000e-04   3.5925628840e-02   1.4995804501e+03  -3.0195229284e+05   2.3080931720e-01   1.2167785434e-04   5.0101267475e-05   1.3097833141e-03   8.4846212780e-02   1.5782533681e-03   5.7461837139e-02   1.5420844466e-05   8.3813392699e-12   6.9006527630e-13   1.8031603346e-10   2.0022340610e-09   7.3974863918e-03   1.0974593834e-01   8.8439476705e-09   8.3887305666e-10   5.0058891387e-13   7.3747337732e-01
   4.7500000000e-04   3.8803596361e-02   1.5627023965e+03  -3.3267236584e+05   2.2111158460e-01   1.4968123174e-04   5.9838319206e-05   1.4082033739e-03   7.3585733005e-02   1.8799318767e-03   6.1376791111e-02   1.3098506227e-05   3.7217320827e-11   2.9540756747e-12   6.2731923386e-10   5.5846961654e-09   8.8497227022e-03   1.1743672073e-01   1.1198967270e-08   2.6009627704e-09   2.3058545804e-12   7.3524015915e-01
   5.2500000000e-04   4.1566993823e-02   1.6194092902e+03  -3.6217179247e+05   2.1298826449e-01   1.8338030312e-04   6.9527518106e-05   1.4560389569e-03   6.3090741707e-02   2.1544060304e-03   6.5048117860e-02   1.1107808727e-05   1.7410728229e-10   1.3256546068e-11   2.3660361735e-09   1.7173492373e-08   1.0606130342e-02   1.2427932104e-01   1.4351295692e-08   8.8274785229e-09   1.0960654133e-11   7.3310128654e-01
   5.7500000000e-04   4.4227801166e-02   1.6705595718e+03  -3.8989287719e+05   2.0607413309e-01   2.2338883415e-04   7.8813849422e-05   1.4520989734e-03   5.3349431589e-02   2.3845303309e-03   6.8509256339e-02   9.3614787348e-06   8.5080472980e-10   6.1817165635e-11   9.5450008691e-09   5.7000269370e-08   1.2714571632e-02   1.3021959441e-01   1.9517904970e-08   3.2188347283e-08   5.3238122931e-11   7.3105873302e-01
   6.2500000000e-04   4.6795102801e-02   1.7168871300e+03  -4.1519020859e+05   2.0010350714e-01   2.7065267956e-04   8.7248653612e-05   1.3959672994e-03   4.4363459592e-02   2.5538512989e-03   7.1784813376e-02   7.8075362290e-06   4.3040412353e-09   2.9689883817e-10   4.0697691988e-08   2.0012151861e-07   1.5223009009e-02   1.3519546010e-01   3.1430026597e-08   1.2394892227e-07   2.6178915402e-10   7.2911743087e-01
   6.7500000000e-04   4.9274883839e-02   1.7590257168e+03  -4.3730080473e+05   1.9487812281e-01   3.2668485878e-04   9.4244583478e-05   1.2880290085e-03   3.6152116962e-02   2.6451554781e-03   7.4887983975e-02   6.4218084901e-06   2.2262590182e-08   1.4524321388e-09   1.8129861929e-07   7.2834740295e-07   1.8180100332e-02   1.3913616357e-01   6.8892057150e-08   4.9429597105e-07   1.2882653738e-09   7.2728150089e-01
   7.2500000000e-04   5.1669685412e-02   1.7975113601e+03  -4.5532682226e+05   1.9024880304e-01   3.9379411646e-04   9.9031553406e-05   1.1299824324e-03   2.8757703922e-02   2.6390181721e-03   7.7816923870e-02   5.2107921277e-06   1.1515542884e-07   7.1015327841e-09   8.3152637705e-07   2.6893626719e-06   2.1632259735e-02   1.4196565793e-01   2.0286966972e-07   1.9853458739e-06   6.2244295122e-09   7.2555468176e-01
   7.7500000000e-04   5.3978874831e-02   1.8327365641e+03  -4.6826870628e+05   1.8610871709e-01   4.7510690069e-04   1.0063994525e-04   9.2628822525e-04   2.2249461059e-02   2.5134347938e-03   8.0548950910e-02   4.2238150777e-06   5.7131533201e-07   3.3447610622e-08   3.8281236289e-06   9.8287271138e-06   2.5609761567e-02   1.4361456619e-01   6.6496189302e-07   7.6843962878e-06   2.8492793491e-08   7.2393482610e-01
