# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.9581654759e-03   5.0521800791e+02  -5.2762068659e+04   6.9434716784e-01   1.0946358668e-05   2.1074124388e-07   1.2618986871e-05   2.1249187175e-01   2.6939899728e-05   9.2847445313e-03   6.9508098269e-05   6.7559736949e-17   5.4105013344e-18   7.7953498233e-14   2.4857012199e-11   7.2245535723e-04   1.5572750279e-02   1.0819612477e-11   4.8064695209e-12   1.8457267645e-18   7.6180805158e-01
   7.5000000000e-05   1.0385167458e-02   7.2946750802e+02  -8.3630833470e+04   4.7989131928e-01   2.3638322713e-05   1.7849211805e-06   5.2420934516e-05   1.9008455405e-01   9.8556358545e-05   1.8438545781e-02   7.1557832495e-05   8.1468402907e-16   7.5489412853e-17   3.2704275112e-13   5.2628261170e-11   1.5408284185e-03   3.2407824410e-02   1.7066586169e-10   1.0845371327e-11   5.1801549371e-17   7.5728019066e-01
   1.2500000000e-04   1.4997710874e-02   8.9922125339e+02  -1.1581261726e+05   3.8861437205e-01   3.4455804344e-05   5.1222502852e-06   1.4313109952e-04   1.7100938707e-01   1.9210380986e-04   2.5976580244e-02   5.5496027844e-05   3.9723127326e-15   3.7351234633e-16   8.6192144544e-13   7.7649786976e-11   2.2582653589e-03   4.6723997523e-02   6.4552464539e-10   1.7257635088e-11   2.4882241272e-16   7.5360155842e-01
   1.7500000000e-04   1.9115356234e-02   1.0381514061e+03  -1.4692245882e+05   3.3606113679e-01   4.4384900497e-05   9.9630254028e-06   3.0097243431e-04   1.5392390772e-01   3.1379798024e-04   3.2545925383e-02   4.2144851000e-05   1.4086930562e-14   1.3087594665e-15   1.8715638334e-12   1.0538675369e-10   2.9367313947e-03   5.9491240723e-02   1.4642032045e-09   2.5148116441e-11   7.7080683935e-16   7.5039083146e-01
   2.2500000000e-04   2.2897549447e-02   1.1560034481e+03  -1.7814036616e+05   3.0132381732e-01   5.4520710652e-05   1.6044645430e-05   5.1224791139e-04   1.3819336503e-01   4.7975977815e-04   3.8439828547e-02   3.2858073200e-05   4.6275561172e-14   4.2223193376e-15   3.9393751927e-12   1.4692785456e-10   3.6227444048e-03   7.1166473680e-02   2.5520576017e-09   3.8352961124e-11   2.3333600245e-15   7.4748225360e-01
   2.7500000000e-04   2.6427898644e-02   1.2580315056e+03  -2.0976291843e+05   2.7645308676e-01   6.6103618360e-05   2.3230027441e-05   7.4406042377e-04   1.2352926849e-01   6.9727979491e-04   4.3803292507e-02   2.6435666849e-05   1.5512780726e-13   1.3861307956e-14   8.7932359951e-12   2.2804642490e-10   4.3609892487e-03   8.1967439723e-02   3.8287728219e-09   6.6473663014e-11   7.8346400123e-15   7.4478179739e-01
   3.2500000000e-04   2.9754862810e-02   1.3474998335e+03  -2.4172817295e+05   2.5769427853e-01   8.0389955029e-05   3.1382742735e-05   9.6482528556e-04   1.0979811113e-01   9.6131448638e-04   4.8720910163e-02   2.1807869299e-05   5.5552233710e-13   4.8454819508e-14   2.1891117266e-11   4.1318343430e-10   5.1993718340e-03   9.1988891243e-02   5.2693021118e-09   1.3587072123e-10   2.9482523185e-14   7.4223308927e-01
   3.7500000000e-04   3.2910324855e-02   1.4266350806e+03  -2.7378093372e+05   2.4301533798e-01   9.8464637728e-05   4.0304786654e-05   1.1538069661e-03   9.6929550244e-02   1.2570878650e-03   5.3254317490e-02   1.8292195337e-05   2.1503972665e-12   1.8240889250e-13   6.1564444360e-11   8.8014684581e-10   6.1889044233e-03   1.0125656482e-01   6.9094906712e-09   3.2660652200e-10   1.2141629225e-13   7.3980259896e-01
   4.2500000000e-04   3.5917764187e-02   1.4970700109e+03  -3.0554588728e+05   2.3120658843e-01   1.2114056346e-04   4.9751799795e-05   1.3001047715e-03   8.4879201935e-02   1.5649514522e-03   5.7456230793e-02   1.5486956383e-05   8.9409490205e-12   7.3447077225e-13   1.9365064200e-10   2.1660622716e-09   7.3816136922e-03   1.0975757144e-01   8.8351795823e-09   9.0151814761e-10   5.3287756281e-13   7.3747403493e-01
   4.7500000000e-04   3.8795691482e-02   1.5600715691e+03  -3.3657825234e+05   2.2149551918e-01   1.4900102108e-04   5.9453832534e-05   1.3985295049e-03   7.3615382120e-02   1.8646513757e-03   6.1373524160e-02   1.3156261648e-05   3.9525544508e-11   3.1298721633e-12   6.7049638579e-10   6.0134250426e-09   8.8285433064e-03   1.1745764536e-01   1.1202514505e-08   2.7833642225e-09   2.4447076112e-12   7.3523999248e-01
   5.2500000000e-04   4.1559066966e-02   1.6166659545e+03  -3.6638011873e+05   2.1336158062e-01   1.8254915341e-04   6.9110749635e-05   1.4465770575e-03   6.3116242614e-02   2.1374265161e-03   6.5047022877e-02   1.1157903675e-05   1.8406439736e-10   1.3980288203e-11   2.5167205298e-09   1.8405123537e-08   1.0579026824e-02   1.2431070353e-01   1.4391019053e-08   9.4022346702e-09   1.1573389875e-11   7.3310023882e-01
   5.7500000000e-04   4.4219854076e-02   1.6677114252e+03  -3.9439015797e+05   2.0643876463e-01   2.2240365478e-04   7.8365919019e-05   1.4429955530e-03   5.3370318368e-02   2.3661410831e-03   6.8510111349e-02   9.4044584236e-06   8.9528851460e-10   6.4883521826e-11   1.0103860567e-08   6.0802718631e-08   1.2681247580e-02   1.3026197685e-01   1.9677981362e-08   3.4116444955e-08   5.5981960363e-11   7.3105680923e-01
   6.2500000000e-04   4.6787124799e-02   1.7139421251e+03  -4.1995825107e+05   2.0046076921e-01   2.6951531152e-04   8.6768483456e-05   1.3873144357e-03   4.4379642280e-02   2.5343268527e-03   7.1787373986e-02   7.8439847173e-06   4.5076476202e-09   3.1011771020e-10   4.2872029971e-08   2.1248048552e-07   1.5183547980e-02   1.3524862110e-01   3.2012316877e-08   1.3071779716e-07   2.7411429887e-10   7.2911472382e-01
   6.7500000000e-04   4.9266850315e-02   1.7559921898e+03  -4.4231589892e+05   1.9522885545e-01   3.2540314978e-04   9.3728283235e-05   1.2798663456e-03   3.6163961362e-02   2.6247310440e-03   7.4891970643e-02   6.4526569052e-06   2.3203485188e-08   1.5095755368e-09   1.9006081023e-07   7.6975412087e-07   1.8134965545e-02   1.3919904828e-01   7.0962198690e-08   5.1865319237e-07   1.3429898209e-09   7.2727819659e-01
   7.2500000000e-04   5.1661555830e-02   1.7943974310e+03  -4.6055960552e+05   1.9059356338e-01   3.9238207341e-04   9.8472102815e-05   1.1222999180e-03   2.8766178766e-02   2.6178602502e-03   7.7821952900e-02   5.2378956936e-06   1.1943477535e-07   7.3433547803e-09   8.6752844803e-07   2.8290840459e-06   2.1582147873e-02   1.4203642983e-01   2.0993199638e-07   2.0724575203e-06   6.4589347999e-09   7.2555102797e-01
   7.7500000000e-04   5.3970615507e-02   1.8295474777e+03  -4.7368581439e+05   1.8644817594e-01   4.7357665771e-04   1.0002808067e-04   9.1904940471e-04   2.2256352060e-02   2.4916308111e-03   8.0554391974e-02   4.2507892179e-06   5.8953824905e-07   3.4402611592e-08   3.9748953775e-06   1.0290677041e-05   2.5555063752e-02   1.4369092174e-01   6.8665170652e-07   7.9783928034e-06   2.9419390704e-08   7.2393104981e-01
   8.2500000000e-04   5.6193642155e-02   1.8615041489e+03  -4.8075179813e+05   1.8273869979e-01   5.7209712173e-04   9.7305703431e-05   6.8123593383e-04   1.6729117416e-02   2.2261130893e-03   8.3039088430e-02   3.5844062006e-06   2.6023085969e-06   1.4526705250e-07   1.7453615672e-05   3.5945385905e-05   3.0024669824e-02   1.4413293542e-01   2.0544835276e-06   2.7652232323e-05   1.1917717429e-07   7.2240798231e-01
   8.7500000000e-04   5.8341326620e-02   1.8895661016e+03  -4.8126093833e+05   1.7949723681e-01   6.8826242166e-04   8.9376126862e-05   4.3496660254e-04   1.2281154528e-02   1.8226583883e-03   8.5194452928e-02   3.2817442151e-06   9.3137224263e-06   5.0093707142e-07   6.8232673484e-05   1.1614369202e-04   3.4811277932e-02   1.4343843930e-01   4.8248028214e-06   7.8780113624e-05   3.9124342462e-07   7.2095784161e-01
   9.2500000000e-04   6.0451187473e-02   1.9118632393e+03  -4.7584684502e+05   1.7686783885e-01   8.1503301513e-04   7.6118091681e-05   2.2659426778e-04   8.9515399825e-03   1.3389612423e-03   8.6920805569e-02   3.1634866317e-06   2.4224846404e-05   1.2600294813e-06   2.1643182324e-04   3.3259448325e-04   3.9492682368e-02   1.4187564855e-01   7.8924974124e-06   1.6817417018e-04   9.3694352774e-07   7.1954804109e-01
   9.7500000000e-04   6.2581600325e-02   1.9262705774e+03  -4.6704844332e+05   1.7501558009e-01   9.3724915408e-04   5.9253379524e-05   9.6065754080e-05   6.6445741705e-03   8.8716163975e-04   8.8155012620e-02   2.9372157240e-06   4.2602019487e-05   2.1470903585e-06   5.1636803047e-04   8.1416220136e-04   4.3527963369e-02   1.3990565640e-01   8.7295115202e-06   2.6019148669e-04   1.5339610945e-06   7.1813829051e-01
   1.0250000000e-03   6.4773295073e-02   1.9324871557e+03  -4.5883659232e+05   1.7394824788e-01   1.0402952406e-03   4.2326868297e-05   3.6244267671e-05   5.1323281080e-03   5.4937044924e-04   8.8930478461e-02   2.5490260904e-06   5.1814517040e-05   2.5349619982e-06   9.2099916184e-04   1.6863811135e-03   4.6616818231e-02   1.3798302911e-01   7.1775679508e-06   3.1295053501e-04   1.7643342556e-06   7.1668304088e-01
   1.0750000000e-03   6.7033560274e-02   1.9321203057e+03  -4.5430695214e+05   1.7351381572e-01   1.1183041740e-03   2.8429338192e-05   1.3776252915e-05   4.1573058215e-03   3.3138502349e-04   8.9352989252e-02   2.1078019922e-06   4.7965737323e-05   2.2822686728e-06   1.3020564728e-03   3.0062497910e-03   4.8810548874e-02   1.3634570902e-01   5.0072518186e-06   3.2477913235e-04   1.5664144164e-06   7.1514943570e-01
   1.1250000000e-03   6.9352423536e-02   1.9272118897e+03  -4.5434304728e+05   1.7352404709e-01   1.1733508666e-03   1.8595231830e-05   5.7436607923e-06   3.5152597090e-03   2.0174776211e-04   8.9537120834e-02   1.6927097944e-06   3.7567177837e-05   1.7424983490e-06   1.5671691047e-03   4.7413180359e-03   5.0325204183e-02   1.3502258102e-01   3.2644743168e-06   3.1138837739e-04   1.1897113211e-06   7.1353516794e-01
   1.1750000000e-03   7.1716535813e-02   1.9194185030e+03  -4.5825881584e+05   1.7382411963e-01   1.2109727132e-03   1.2288357255e-05   2.7100954879e-06   3.0721895938e-03   1.2766169545e-04   8.9572752972e-02   1.3399996681e-06   2.7209906829e-05   1.2338387835e-06   1.7035240928e-03   6.7990812520e-03   5.1377226045e-02   1.3394870463e-01   2.1182348666e-06   2.8602119162e-04   8.4321831609e-07   7.1185402030e-01
   1.2250000000e-03   7.4114707249e-02   1.9098721925e+03  -4.6489225068e+05   1.7430639167e-01   1.2367906808e-03   8.4508059769e-06   1.4459293812e-06   2.7488422787e-03   8.5578970875e-05   8.9520219155e-02   1.0611514604e-06   1.9442338970e-05   8.6427762276e-07   1.7458399512e-03   9.0755519254e-03   5.2125090201e-02   1.3304883378e-01   1.4212956180e-06   2.5710040193e-04   5.9381432688e-07   7.1012297684e-01
   1.2750000000e-03   7.6539235679e-02   1.8992821183e+03  -4.7323988121e+05   1.7490255428e-01   1.2550622611e-03   6.1394575436e-06   8.5952041899e-07   2.5004823170e-03   6.1041027719e-05   8.9415915374e-02   8.5116841485e-07   1.4223414389e-05   6.2107125423e-07   1.7357887562e-03   1.1488213432e-02   5.2670251469e-02   1.3226606645e-01   1.0019039793e-06   2.2916150983e-04   4.3023974067e-07   7.0835378852e-01
   1.3250000000e-03   7.8985436333e-02   1.8880760638e+03  -4.8262615041e+05   1.7557111565e-01   1.2685488817e-03   4.7109331879e-06   5.5761797119e-07   2.3018819426e-03   4.5979463064e-05   8.9280629976e-02   6.9675668995e-07   1.0798732475e-05   4.6363902815e-07   1.7030157276e-03   1.3984152545e-02   5.3074926479e-02   1.3156355771e-01   7.4173025528e-07   2.0411368174e-04   3.2439263228e-07   7.0655500411e-01
