# L (m)  = 0.004
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   2.2944029584e-03   3.0205199549e+02  -9.1718386123e+03   1.1619586721e+00   1.0936455766e-08   3.1353540575e-18   4.6069166731e-19   2.3210293928e-01   1.4158265937e-12   7.7431863025e-05   2.3135220777e-10   6.7204981348e-18   3.3855354516e-19   7.7873256625e-08   2.1939302770e-03   6.5041783997e-05   1.8597715122e-04   1.8446787733e-17   8.1930300776e-07   6.1045821539e-22   7.6537342538e-01
   3.0000000000e-05   6.8299867805e-03   3.0608327164e+02  -3.1093220780e+04   1.1426498406e+00   3.2738831163e-08   2.3487669913e-17   1.3774038165e-18   2.3034653647e-01   4.1385596520e-12   2.3076887176e-04   6.9013838125e-10   5.4772070416e-17   2.8811021033e-18   2.3243300232e-07   6.5349925373e-03   1.9410215201e-04   5.5408872769e-04   1.5926850380e-16   2.4394727945e-06   5.7358606265e-21   7.6213715101e-01
   5.0000000000e-05   1.1316046218e-02   3.1004230820e+02  -5.2783156044e+04   1.1241740526e+00   5.4469112628e-08   6.3437687652e-17   2.2880116072e-18   2.2862451085e-01   6.6392299748e-12   3.8262389148e-04   1.1447267882e-09   1.4020521909e-16   7.4982162515e-18   3.8583263820e-07   1.0832475949e-02   3.2215958248e-04   9.1847148369e-04   4.2493920698e-16   4.0417465216e-06   1.6493504565e-20   7.5891492998e-01
   7.0000000000e-05   1.5755549490e-02   3.1392957432e+02  -7.4255358896e+04   1.1064817990e+00   7.6124223955e-08   1.2226654292e-16   3.1924707343e-18   2.2693506800e-01   8.8817817715e-12   5.3302473086e-04   1.5948570436e-09   2.5255645933e-16   1.3690234747e-17   5.3808400875e-07   1.5088936266e-02   4.4922186965e-04   1.2791976494e-03   7.9609012169e-16   5.6264740855e-06   3.3151374873e-20   7.5570865338e-01
   9.0000000000e-05   2.0151231640e-02   3.1774558672e+02  -9.5522488217e+04   1.0895273005e+00   9.7700954815e-08   1.9899536171e-16   4.0941203743e-18   2.2527540149e-01   1.0882445375e-11   6.8199489509e-04   2.0403324353e-09   3.8357891797e-16   2.1050775775e-17   6.8919545303e-07   1.9306685551e-02   5.7529389134e-04   1.6363271346e-03   1.2563149905e-15   7.1939499050e-06   5.5908076645e-20   7.5251597010e-01
   1.1000000000e-04   2.4505621125e-02   3.2149090422e+02  -1.1659626378e+05   1.0732681695e+00   1.1919666258e-07   2.9317116269e-16   5.0007208031e-18   2.2364417187e-01   1.2685637941e-11   8.2955888619e-04   2.4810416998e-09   5.2786852899e-16   2.9306852150e-17   8.3917710649e-07   2.3487954635e-02   7.0038204279e-04   1.9899206586e-03   1.7953286401e-15   8.7444707169e-06   8.5065349900e-20   7.4933864975e-01
   1.3000000000e-04   2.8821062702e-02   3.2516612266e+02  -1.3748756757e+05   1.0576651074e+00   1.4060830198e-07   4.0509640466e-16   5.9242960488e-18   2.2203898905e-01   1.4344967625e-11   9.7573575026e-04   2.9169383417e-09   6.8249927475e-16   3.8309057423e-17   9.8803433918e-07   2.7634721295e-02   8.2448876321e-04   2.3400246016e-03   2.4092618470e-15   1.0278268996e-05   1.2112037742e-19   7.4617428765e-01
   1.5000000000e-04   3.3099736862e-02   3.2877187020e+02  -1.5820652956e+05   1.0426816348e+00   1.6193360228e-07   5.3581321986e-16   6.8803697732e-18   2.2045885700e-01   1.5911140553e-11   1.1205475520e-03   3.3480583363e-09   8.4630129630e-16   4.7999159825e-17   1.1357762852e-06   3.1748959917e-02   9.4761965824e-04   2.6866916017e-03   3.0994538526e-15   1.1795603496e-05   1.6478929607e-19   7.4302456962e-01
   1.7000000000e-04   3.7343676801e-02   3.3230880293e+02  -1.7876260347e+05   1.0282838489e+00   1.8316963055e-07   6.8698906202e-16   7.8873796815e-18   2.1890170721e-01   1.7425583090e-11   1.2640096318e-03   3.7744794616e-09   1.0191162915e-15   5.8373076055e-17   1.2824059401e-06   3.5832374094e-02   1.0697752403e-03   3.0299574076e-03   3.8706954756e-15   1.3296657583e-05   2.1698306529e-19   7.3988706844e-01
   1.9000000000e-04   4.1554782957e-02   3.3577760087e+02  -1.9916463145e+05   1.0144402056e+00   2.0431443698e-07   8.6087862751e-16   8.9664595735e-18   2.1736680698e-01   1.8918747629e-11   1.4061422052e-03   4.1963429056e-09   1.2012309943e-15   6.9451139104e-17   1.4279318734e-06   3.9886732925e-02   1.1909607062e-03   3.3698688674e-03   4.7296635829e-15   1.4781662147e-05   2.7876959260e-19   7.3676341112e-01
   2.1000000000e-04   4.5734835869e-02   3.3917896425e+02  -2.1942090200e+05   1.0011213232e+00   2.2536515814e-07   1.0604871665e-15   1.0141661022e-17   2.1585234051e-01   2.0410694081e-11   1.5469574367e-03   4.6138018737e-09   1.3929979633e-15   8.1257212051e-17   1.5723550810e-06   4.3913511415e-02   1.3111749741e-03   3.7064530885e-03   5.6837111181e-15   1.6250760251e-05   3.5134292142e-19   7.3365116846e-01
   2.3000000000e-04   4.9885507285e-02   3.4251361012e+02  -2.3953919977e+05   9.8829980551e-01   2.4632012332e-07   1.2900539809e-15   1.1441193269e-17   2.1435778003e-01   2.1913254645e-11   1.6864741049e-03   5.0270538894e-09   1.5946556852e-15   9.3808266779e-17   1.7156838345e-06   4.7914312514e-02   1.4304230735e-03   4.0397527012e-03   6.7402051801e-15   1.7704161852e-05   4.3603069808e-19   7.3055192657e-01
   2.5000000000e-04   5.4008370092e-02   3.4578226927e+02  -2.5952685067e+05   9.7595008131e-01   2.6717650339e-07   1.5557782390e-15   1.2898699112e-17   2.1288151102e-01   2.3432043977e-11   1.8247015819e-03   5.4362833027e-09   1.8062445301e-15   1.0710911952e-16   1.8579173691e-06   5.1890417873e-02   1.5487025466e-03   4.3697875686e-03   7.9061308497e-15   1.9141975902e-05   5.3434243758e-19   7.2746326649e-01
   2.7000000000e-04   5.8104906946e-02   3.4898568335e+02  -2.7939076085e+05   9.6404825940e-01   2.8793287261e-07   1.8665671256e-15   1.4554686914e-17   2.1142316752e-01   2.4968664471e-11   1.9616575107e-03   5.8417061489e-09   2.0276229508e-15   1.2115296282e-16   1.9990638281e-06   5.5843294873e-02   1.6660184122e-03   4.6965972112e-03   9.1880623963e-15   2.0564396319e-05   6.4806869829e-19   7.2438674681e-01
   2.9000000000e-04   6.2176518080e-02   3.5212460237e+02  -2.9913745251e+05   9.5257199683e-01   3.0858640744e-07   2.2342564223e-15   1.6455819116e-17   2.0998129747e-01   2.6521990354e-11   2.0973487590e-03   6.2435073024e-09   2.2584798585e-15   1.3592176486e-16   2.1391208479e-06   5.9774059558e-02   1.7823669836e-03   5.0201952568e-03   1.0592113820e-14   2.1971502431e-05   7.7938060662e-19   7.2131996661e-01
   3.1000000000e-04   6.6224528117e-02   3.5519978230e+02  -3.1877309480e+05   9.4150037918e-01   3.2913589886e-07   2.6727555205e-15   1.8651239498e-17   2.0855566386e-01   2.8089511222e-11   2.2317920578e-03   6.6418974569e-09   2.4983941168e-15   1.5138960212e-16   2.2780965541e-06   6.3684067945e-02   1.8977533688e-03   5.3406189078e-03   1.2124111279e-14   2.3363475634e-05   9.3088394014e-19   7.1826446548e-01
   3.3000000000e-04   7.0250192295e-02   3.5821198304e+02  -3.3830353263e+05   9.3081381161e-01   3.4957850580e-07   3.1955683602e-15   2.1181921716e-17   2.0714494765e-01   2.9667759952e-11   2.3649919967e-03   7.0370445084e-09   2.7468460272e-15   1.6752324581e-16   2.4159871022e-06   6.7574292726e-02   2.0121727561e-03   5.6578763097e-03   1.3789565371e-14   2.4740369016e-05   1.1055098824e-18   7.1521786620e-01
   3.5000000000e-04   7.4254701923e-02   3.6116196643e+02  -3.5773431156e+05   9.2049391955e-01   3.6991321219e-07   3.8117340843e-15   2.4062051197e-17   2.0574901540e-01   3.1253045370e-11   2.4969645654e-03   7.4291416795e-09   3.0032703800e-15   1.8428534799e-16   2.5528006746e-06   7.1445997996e-02   2.1256304060e-03   5.9720029240e-03   1.5593855932e-14   2.6102354040e-05   1.3061879041e-18   7.1218169465e-01
   3.7000000000e-04   7.8239189412e-02   3.6405049463e+02  -3.7707070122e+05   9.1052345798e-01   3.9013714081e-07   4.5206319716e-15   2.7250319410e-17   2.0436665829e-01   3.2841393456e-11   2.6277122575e-03   7.8183323245e-09   3.2670475416e-15   2.0163393700e-16   2.6885320354e-06   7.5300031168e-02   2.2381204570e-03   6.2830019893e-03   1.7542126237e-14   2.7449460179e-05   1.5352218474e-18   7.0915360111e-01
   3.9000000000e-04   8.2204732696e-02   3.6687832852e+02  -3.9631771555e+05   9.0088622867e-01   4.1024944895e-07   5.3068926774e-15   3.0613231508e-17   2.0299782670e-01   3.4429019490e-11   2.7572504555e-03   8.2047877796e-09   3.5375482314e-15   2.1952522964e-16   2.8231894750e-06   7.9137580230e-02   2.3496483626e-03   6.5909076554e-03   1.9639455798e-14   2.8781850936e-05   1.7934550629e-18   7.0613510108e-01
   4.1000000000e-04   8.6152359348e-02   3.6964622639e+02  -4.1548013210e+05   8.9156700424e-01   4.3024720783e-07   6.1366603069e-15   3.3883792661e-17   2.0164140402e-01   3.6012056652e-11   2.8855797059e-03   8.5886242788e-09   3.8141088442e-15   2.3791220621e-16   2.9567664337e-06   8.2959382125e-02   2.4602072666e-03   6.8957187012e-03   2.1890676483e-14   3.0099534248e-05   2.0793055765e-18   7.0312387425e-01
   4.3000000000e-04   9.0083050198e-02   3.7235494268e+02  -4.3456250868e+05   8.8255145878e-01   4.5012973252e-07   6.9566702853e-15   3.6624066923e-17   2.0029740938e-01   3.7586959387e-11   3.0127148985e-03   8.9699889292e-09   4.0960749172e-15   2.5674740469e-16   3.0892713511e-06   8.6766561958e-02   2.5698028466e-03   7.1974683069e-03   2.4300561593e-14   3.1402667267e-05   2.3879404222e-18   7.0012142953e-01
   4.5000000000e-04   9.3997742743e-02   3.7500522692e+02  -4.5356919932e+05   8.7382610411e-01   4.6989402962e-07   7.6967017864e-15   3.8199943283e-17   1.9896480370e-01   3.9150141720e-11   3.1386547525e-03   9.3489675623e-09   4.3827661629e-15   2.7598085519e-16   3.2206963923e-06   9.0559758322e-02   2.6784272895e-03   7.4961511355e-03   2.6873584593e-14   3.2691238052e-05   2.7107492802e-18   6.9712547551e-01
   4.7000000000e-04   9.7897334130e-02   3.7759782277e+02  -4.7250436811e+05   8.6537823131e-01   4.8953955760e-07   8.2756746609e-15   3.7779511167e-17   1.9764366231e-01   4.0698385023e-11   3.2634137514e-03   9.7256779800e-09   4.6735231310e-15   2.9556310834e-16   3.3510501671e-06   9.4340044238e-02   2.7860865115e-03   7.7917996457e-03   2.9614156517e-14   3.3965398626e-05   3.0353977131e-18   6.9413751533e-01
   4.9000000000e-04   1.0178268401e-01   3.8013346720e+02  -4.9137200258e+05   8.5719585687e-01   5.0906324920e-07   8.6103574236e-15   3.4360707507e-17   1.9633301269e-01   4.2228427427e-11   3.3869889015e-03   1.0100168751e-08   4.9676644725e-15   3.1544266048e-16   3.4803236152e-06   9.8107970429e-02   2.8927717827e-03   8.0844046935e-03   3.2526340441e-14   3.5225118692e-05   3.3464688742e-18   6.9115528853e-01
   5.1000000000e-04   1.0565461703e-01   3.8261288970e+02  -5.1017592529e+05   8.4926767333e-01   5.2846469592e-07   8.6256528521e-15   2.6833958073e-17   1.9503297667e-01   4.3737397196e-11   3.5093943584e-03   1.0472520088e-08   5.2645386795e-15   3.3556932592e-16   3.6085255367e-06   1.0186456706e-01   2.9984892710e-03   8.3739982232e-03   3.5614156651e-14   3.6470546204e-05   3.6267825307e-18   6.8818029374e-01
   5.3000000000e-04   1.0951392521e-01   3.8503681173e+02  -5.2891980501e+05   8.4158300361e-01   5.4774074667e-07   8.2645054116e-15   1.4075653787e-17   1.9374263851e-01   4.5222364662e-11   3.6306255004e-03   1.0842734625e-08   5.5634742692e-15   3.5589118390e-16   3.7356456732e-06   1.0561030545e-01   3.1032293515e-03   8.6605675085e-03   3.8881249424e-14   3.7701633681e-05   3.8591324640e-18   6.8521029960e-01
   5.5000000000e-04   1.1336137009e-01   3.8740594607e+02  -5.4760716665e+05   8.3413175904e-01   5.6689111677e-07   7.4962344911e-15  -4.9343720360e-18   1.9246215858e-01   4.6680806151e-11   3.7506962203e-03   1.1210847130e-08   5.8638373290e-15   3.7635834016e-16   3.8616930276e-06   1.0934618070e-01   3.2069984517e-03   8.9441441446e-03   4.2331264232e-14   3.8918525910e-05   4.0283360859e-18   6.8224680095e-01
   5.7000000000e-04   1.1719768470e-01   3.8972099642e+02  -5.6624140057e+05   8.2690440060e-01   5.8591256566e-07   6.3217544458e-15  -3.0985339975e-17   1.9119067055e-01   4.8110121565e-11   3.8696003548e-03   1.1576808457e-08   6.1649747414e-15   3.9691939382e-16   3.9866561784e-06   1.1307259216e-01   3.3097860794e-03   9.2247120370e-03   4.5967449766e-14   4.0121159368e-05   4.1231696992e-18   6.7928759583e-01
   5.9000000000e-04   1.2102357539e-01   3.9198265698e+02  -5.8482577108e+05   8.1989190308e-01   6.0480492109e-07   4.7753922405e-15  -6.4513920881e-17   1.8992836650e-01   4.9508128823e-11   3.9873515780e-03   1.1940604829e-08   6.4662777083e-15   4.1752559982e-16   4.1105443292e-06   1.1679050635e-01   3.4115989172e-03   9.5023025408e-03   4.9793101511e-14   4.1309676337e-05   4.1380719300e-18   6.7633417414e-01
   6.1000000000e-04   1.2483972353e-01   3.9419161207e+02  -6.0336342447e+05   8.1308572201e-01   6.2356485006e-07   2.9229243884e-15  -1.0550361419e-16   1.8867442353e-01   5.0872549286e-11   4.1039422664e-03   1.2302135669e-08   6.7671182183e-15   4.3812686546e-16   4.2333449315e-06   1.2050025718e-01   3.5124256347e-03   9.7768963899e-03   5.3811079152e-14   4.2483998331e-05   4.0742267128e-18   6.7338436385e-01
   6.3000000000e-04   1.2864678706e-01   3.9634853591e+02  -6.2185739618e+05   8.0647776299e-01   6.4219228810e-07   8.5658341103e-16  -1.5342140879e-16   1.8742906023e-01   5.2201531622e-11   4.2193859280e-03   1.2661342269e-08   7.0669185726e-15   4.5867631463e-16   4.3550674010e-06   1.2420278832e-01   3.6122731761e-03   1.0048524819e-02   5.8024313036e-14   4.3644265855e-05   3.9400679594e-18   6.7043965034e-01
   6.5000000000e-04   1.3244540195e-01   3.9845409236e+02  -6.4031061768e+05   8.0006035339e-01   6.6068380249e-07  -1.3123541079e-15  -2.0719794335e-16   1.8619149147e-01   5.3493106326e-11   4.3336735328e-03   1.3018079074e-08   7.3650809701e-15   4.7912580437e-16   4.4756980753e-06   1.2789837341e-01   3.7111293826e-03   1.0317165517e-02   6.2435220450e-14   4.4790386245e-05   3.7509894266e-18   6.6749788908e-01
   6.7000000000e-04   1.3623618355e-01   4.0050893475e+02  -6.5872592260e+05   7.9382621596e-01   6.7903942724e-07  -3.4622140665e-15  -2.6525902680e-16   1.8496195786e-01   5.4745738294e-11   4.4468184565e-03   1.3372251056e-08   7.6610632456e-15   4.9943090290e-16   4.5952465796e-06   1.3158793822e-01   3.8090014552e-03   1.0582849674e-02   6.7046280459e-14   4.5922498762e-05   3.5285056783e-18   6.6456056057e-01
   6.9000000000e-04   1.4001972782e-01   4.0251370572e+02  -6.7710605289e+05   7.8776844454e-01   6.9725563253e-07  -5.4698297806e-15  -3.2560096484e-16   1.8373970842e-01   5.5957752717e-11   4.5588103437e-03   1.3723677840e-08   7.9543018993e-15   5.1954594716e-16   4.7136981839e-06   1.3527170129e-01   3.9058764442e-03   1.0845552123e-02   7.1859346104e-14   4.7040497630e-05   3.2988116934e-18   6.6162554950e-01
