# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.9026566699e-03   5.0029946622e+02  -5.5130491716e+04   7.0120048410e-01   1.0587597120e-05   1.7896161303e-07   1.1695433719e-05   2.1271954083e-01   2.4675914796e-05   9.1802489990e-03   6.5914514763e-05   1.1194651599e-16   8.9006693655e-18   1.3945439149e-13   4.4585685974e-11   7.0811189709e-04   1.5418965630e-02   9.0505775162e-12   6.0142410838e-12   1.9971851728e-18   7.6186017776e-01
   7.5000000000e-05   1.0312093087e-02   7.2148466333e+02  -8.9309526239e+04   4.8523023281e-01   2.2962798855e-05   1.5655490786e-06   4.7973606357e-05   1.9038048790e-01   9.0985266325e-05   1.8318406546e-02   7.0706520126e-05   1.3331149573e-15   1.2272857912e-16   5.7427825085e-13   9.4638046765e-11   1.5161182540e-03   3.2221821382e-02   1.4902907013e-10   1.3645111239e-11   6.0097503022e-17   7.5732887468e-01
   1.2500000000e-04   1.4909532637e-02   8.8936455749e+02  -1.2393527785e+05   3.9295463060e-01   3.3522211220e-05   4.5935900550e-06   1.3041607706e-04   1.7136854136e-01   1.7949308548e-04   2.5846622791e-02   5.5844424869e-05   6.5286483619e-15   6.0990391840e-16   1.5037502928e-12   1.3937706669e-10   2.2233804230e-03   4.6509321826e-02   5.7950060135e-10   2.2886938300e-11   3.2168085517e-16   7.5364836144e-01
   1.7500000000e-04   1.9013010318e-02   1.0270188352e+03  -1.5698490676e+05   3.3974281784e-01   4.3191084602e-05   9.0743256836e-06   2.7549767432e-04   1.5434713950e-01   2.9443243130e-04   3.2410182669e-02   4.2763945260e-05   2.3001316969e-14   2.1210310717e-15   3.2309922392e-12   1.8805380532e-10   2.8903671854e-03   5.9251807379e-02   1.3427791793e-09   3.5914727708e-11   1.1005783671e-15   7.5043544495e-01
   2.2500000000e-04   2.2781798615e-02   1.1439608692e+03  -1.8980988272e+05   3.0454080425e-01   5.2989810119e-05   1.4771739949e-05   4.7290489643e-04   1.3867777714e-01   4.5059241470e-04   3.8303048550e-02   3.3463980270e-05   7.4389535603e-14   6.7283635978e-15   6.6878023554e-12   2.5888408894e-10   3.5620598834e-03   7.0907775309e-02   2.3796094857e-09   5.8300905791e-11   3.5163354769e-15   7.4752471188e-01
   2.7500000000e-04   2.6299936025e-02   1.2453232407e+03  -2.2283787856e+05   2.7932496762e-01   6.4088017877e-05   2.1554984778e-05   6.9304879543e-04   1.2406495291e-01   6.5569745671e-04   4.3671158420e-02   2.6966231548e-05   2.4392657807e-13   2.1582567162e-14   1.4582463279e-11   3.9339495031e-10   4.2813764698e-03   8.1698008933e-02   3.6142299967e-09   1.0450564496e-10   1.1917903603e-14   7.4482304598e-01
   3.2500000000e-04   2.9616129078e-02   1.3342985833e+03  -2.5607703699e+05   2.6030007450e-01   7.7695767245e-05   2.9297053557e-05   9.0572189966e-04   1.1037074614e-01   9.0606670133e-04   4.8598907794e-02   2.2263590326e-05   8.5070058942e-13   7.3418093430e-14   3.5276299304e-11   6.9313756286e-10   5.0944512142e-03   9.1720647917e-02   5.0172753831e-09   2.1472072784e-10   4.4175576934e-14   7.4227429565e-01
   3.7500000000e-04   3.2762202874e-02   1.4130668667e+03  -2.8932293726e+05   2.4541038225e-01   9.4887212237e-05   3.7811635276e-05   1.0900772601e-03   9.7523652772e-02   1.1884467128e-03   5.3146715934e-02   1.8685584577e-05   3.2011767356e-12   2.6853815356e-13   9.6168149245e-11   1.4312507297e-09   6.0508955678e-03   1.0100416792e-01   6.6197308720e-09   5.0890154203e-10   1.7763699642e-13   7.3984455284e-01
   4.2500000000e-04   3.5761417609e-02   1.4832280192e+03  -3.2223450352e+05   2.3343142739e-01   1.1649229117e-04   4.6862577767e-05   1.2346002546e-03   8.5480057226e-02   1.4843495717e-03   5.7365781652e-02   1.5829421246e-05   1.2933401796e-11   1.0503814141e-12   2.9307957731e-10   3.4117590848e-09   7.2019878198e-03   1.0953714355e-01   8.5106822219e-09   1.3709571526e-09   7.5980367302e-13   7.3751698113e-01
