# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.6193616976e+02  -3.2400054808e+04   9.2706521478e-03   9.6929951785e-01   1.3133219907e-05   1.3559140440e-08   5.2119892586e-06   2.2522647296e-01   8.9341823145e-06   4.3480620946e-03   1.4277301213e-05   1.7608997857e-11   9.7658267748e-13   3.8074212902e-08   7.5343217498e-06   9.7143955106e-04   3.9380172823e-03   1.2290943452e-10   8.6532196840e-07   1.9366943346e-14   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   4.8261296756e+02  -1.0101529890e+05   2.7799523465e-02   7.2374736184e-01   3.9605633945e-05   1.2070317947e-07   1.6690704120e-05   2.0969163116e-01   2.8256596362e-05   1.3039508801e-02   3.9345875433e-05   1.2403904716e-10   8.9984606011e-12   1.2466978360e-07   2.3587266643e-05   2.9231599734e-03   1.1797249057e-02   1.3578887215e-09   2.7180629308e-06   7.4374155106e-13   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   5.9822412233e+02  -1.6963040592e+05   4.6287935838e-02   5.8131693811e-01   6.6711018745e-05   4.7782870788e-07   3.1954120710e-05   1.9419038009e-01   5.3266768289e-05   2.1714580945e-02   5.8034311992e-05   4.2651735994e-10   3.3239786605e-11   2.6366431618e-07   4.2699896320e-05   4.9021281194e-03   1.9604515755e-02   5.8760775718e-09   4.9811398539e-06   7.1118301773e-12   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   7.0800182716e+02  -2.3824494443e+05   6.4703379493e-02   4.8901039693e-01   9.4940067683e-05   1.3583919725e-06   5.4051465867e-05   1.7874682501e-01   8.7544408696e-05   3.0359117524e-02   6.8933644048e-05   1.3208022167e-09   1.0373485440e-10   5.2890031155e-07   6.7295061620e-05   6.9282473927e-03   2.7321074509e-02   2.0019750126e-08   8.0621378254e-06   3.8149572918e-11   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   8.1143082616e+02  -3.0685766353e+05   8.3006014221e-02   4.2476560816e-01   1.2495110044e-04   3.1175818609e-06   8.6922799354e-05   1.6338994163e-01   1.3360809007e-04   3.8955109271e-02   7.2214391017e-05   3.9414087479e-09   3.0209591279e-10   1.0504765751e-06   1.0046683845e-04   9.0236757926e-03   3.4902278057e-02   6.0984220824e-08   1.2598593737e-05   1.4967032732e-10   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   9.0820496815e+02  -3.7546453820e+05   1.0114411915e-01   3.7776797213e-01   1.5777497946e-04   6.1042584012e-06   1.3456230940e-04   1.4815781530e-01   1.9301589867e-04   4.7478139981e-02   7.0003001573e-05   1.1373166917e-08   8.3571118261e-10   2.0685562631e-06   1.4649223117e-04   1.1213437465e-02   4.2294766720e-02   1.7154113330e-07   1.9635054974e-05   4.9221438806e-10   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   9.9814781224e+02  -4.4404967907e+05   1.1904703662e-01   3.4211261516e-01   1.9514306927e-04   1.0542795082e-05   1.9782059872e-04   1.3310751703e-01   2.6661140832e-04   5.5893228233e-02   6.5303635426e-05   3.1828802100e-08   2.2203471203e-09   4.0469480363e-06   2.1175461134e-04   1.3525293752e-02   4.9433371569e-02   4.4645974970e-07   3.0884370035e-05   1.4687594475e-09   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   1.0810879784e+03  -5.1256086862e+05   1.3661436487e-01   3.1433561472e-01   2.3988863670e-04   1.6433421382e-05   2.6979108609e-04   1.1833114218e-01   3.5306241355e-04   6.4148661520e-02   6.0550010567e-05   8.6654826352e-08   5.7073203751e-09   7.9090146954e-06   3.0652083400e-04   1.5987829975e-02   5.6237984741e-02   1.0647551438e-06   4.9064901654e-05   4.1505168011e-09   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   1.1565718439e+03  -5.8088263255e+05   1.5370041197e-01   2.9234929593e-01   2.9625743413e-04   2.3444096146e-05   3.3347691755e-04   1.0397437641e-01   4.4470580675e-04   7.2167977817e-02   5.7012657701e-05   2.2856867211e-07   1.4151116630e-08   1.5526661297e-05   4.4826717792e-04   1.8624733466e-02   6.2611443249e-02   2.2983447961e-06   7.8225979719e-05   1.1263287771e-08   7.4092200000e-01
