# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.3825833096e+02  -2.7397634092e+04   6.4620411175e-03   1.0369844907e+00   2.9642820827e-05   2.4890195887e-12   2.4777686606e-11   2.2752500766e-01   9.0264880498e-09   3.0282375510e-03   2.4137474615e-06   5.7232052284e-12   2.9772018878e-13   1.1211574415e-05   5.2116171507e-04   1.0538383555e-03   2.3503223902e-03   5.6639852955e-12   1.2155119362e-05   1.2209933718e-15   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   4.1313940403e+02  -8.6008041184e+04   1.9360386211e-02   8.4506029014e-01   8.8932879199e-05   2.5173886076e-11   7.7906358387e-11   2.1659532068e-01   2.7247664207e-08   9.0722431255e-03   7.2073758365e-06   3.7050195119e-11   2.4476656644e-12   3.3625321749e-05   1.5690546039e-03   3.1582742062e-03   7.0409359998e-03   4.8339617559e-11   3.6378364629e-05   2.5075666208e-14   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   4.8534121699e+02  -1.4461833834e+05   3.2181791847e-02   7.1599880627e-01   1.4823441678e-04   1.0613881164e-10   1.6677837648e-10   2.0572628470e-01   4.7556714354e-08   1.5078977217e-02   1.1921943094e-05   9.2415153568e-11   6.6329185598e-12   5.6023614078e-05   2.6335883316e-03   5.2530053878e-03   1.1701574825e-02   1.4884234877e-10   6.0341484557e-05   1.4333313249e-13   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   5.5433658237e+02  -2.0322818067e+05   4.4875883126e-02   6.2398476086e-01   2.0754928887e-04   3.4074840427e-10   3.6610925113e-10   1.9495757323e-01   7.2623298052e-08   2.1024053984e-02   1.6529098370e-05   1.8053018932e-10   1.3414059231e-11   7.8409650117e-05   3.7256599342e-03   7.3316293924e-03   1.6312650461e-02   3.4585874355e-10   8.3871088426e-05   5.2562351381e-13   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   6.1970041334e+02  -2.6183656750e+05   5.7393651614e-02   5.5560729044e-01   2.6687106038e-04   9.4135884981e-10   8.5252216996e-10   1.8432776265e-01   1.0440747170e-07   2.6883773640e-02   2.1006711693e-05   3.1704558557e-10   2.3715542517e-11   1.0079358230e-04   4.8558883935e-03   9.3878478395e-03   2.0855159074e-02   7.0899486695e-10   1.0678979666e-04   1.5272073442e-12   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   6.8111656656e+02  -3.2044027880e+05   6.9687967641e-02   5.0320605185e-01   3.2618255236e-04   2.2971251263e-09   2.0307829354e-09   1.7387393437e-01   1.4353038609e-07   3.2635377969e-02   2.5329925224e-05   5.2077194687e-10   3.8480466247e-11   1.2319551865e-04   6.0345102045e-03   1.1415508193e-02   2.5310898927e-02   1.3450081584e-09   1.2891257688e-04   3.8060599809e-12   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   7.3837538364e+02  -3.7902660306e+05   8.1714059289e-02   4.6208752712e-01   3.8545421859e-04   4.9994772469e-09   4.7189193455e-09   1.6363130051e-01   1.8996256642e-07   3.8257287962e-02   2.9463603304e-05   8.1466630826e-10   5.8651323049e-11   1.4565217084e-04   7.2712755840e-03   1.3408644990e-02   2.9662672118e-02   2.4058396688e-09   1.5004587336e-04   8.4575193582e-12   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   7.9137319767e+02  -4.3755376627e+05   9.3429950636e-02   4.2921215541e-01   4.4464338734e-04   9.8098223518e-09   1.0300033800e-08   1.5363285845e-01   2.4422899142e-07   4.3729320102e-02   3.3357185079e-05   1.2311008003e-09   8.5440045291e-11   1.6822606654e-04   8.5753475492e-03   1.5361520307e-02   3.3894466840e-02   4.1042891181e-09   1.6999033730e-04   1.7134254973e-11   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   8.4010947133e+02  -4.9592938899e+05   1.0479685098e-01   4.0252069469e-01   5.0369424289e-04   1.7571208244e-08   2.0653286054e-08   1.4390908173e-01   3.0796079470e-07   4.9032877365e-02   3.6942723975e-05   1.8194101248e-09   1.2074419373e-10   1.9101568222e-04   9.9552078697e-03   1.7268662768e-02   3.7991616604e-02   6.7356471415e-09   1.8854611917e-04   3.2240625356e-11   7.4092200000e-01
