# L (m)  = 1
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.0000000000e-03   2.0000000000e-03   3.5743309545e+02  -3.7402475363e+04   9.2934892893e-03   9.8152866134e-01   1.3434773080e-05   8.5152403373e-09   3.9115652674e-06   2.2520883529e-01   7.7300253233e-06   4.3480045709e-03   1.2323894667e-05   1.5756794758e-11   8.5763154390e-13   3.8518445425e-08   6.9389355606e-06   9.3510522544e-04   3.9969447198e-03   9.0506873543e-11   7.2386206320e-07   1.1710435835e-14   7.6546600000e-01
   6.0000000000e-03   6.0000000000e-03   4.6942364497e+02  -1.1602255683e+05   2.7865343851e-02   7.4412237689e-01   4.0626785054e-05   7.5250002209e-08   1.2432921045e-05   2.0964086614e-01   2.4034364067e-05   1.3037809915e-02   3.4670502864e-05   1.1150074893e-10   7.8654004827e-12   1.2734660345e-07   2.2130022138e-05   2.8147506288e-03   1.1972156522e-02   9.8262070047e-10   2.3185024266e-06   4.2776659689e-13   7.6239800000e-01
   1.0000000000e-02   1.0000000000e-02   5.7683017509e+02  -1.9464247365e+05   4.6388726164e-02   6.0293169868e-01   6.8804645543e-05   3.0068371262e-07   2.3495490995e-05   1.9411440200e-01   4.4154965775e-05   2.1706876491e-02   5.2811108974e-05   3.7616740472e-10   2.8400833572e-11   2.7005184473e-07   4.1440287725e-05   4.7233743803e-03   1.9889670647e-02   4.1994045475e-09   4.3946341703e-06   4.1847478489e-12   7.5933000000e-01
   1.4000000000e-02   1.4000000000e-02   6.7889693574e+02  -2.7326170823e+05   6.4825024404e-02   5.1004013944e-01   9.8700643515e-05   8.7210982580e-07   3.8998543616e-05   1.7866069123e-01   7.0791692660e-05   3.0337940038e-02   6.5421133064e-05   1.1363057221e-09   8.6232400196e-11   5.4071327583e-07   6.8241755354e-05   6.6818880010e-03   2.7706495722e-02   1.4282617173e-08   7.4028853607e-06   2.3912541184e-11   7.5626200000e-01
   1.8000000000e-02   1.8000000000e-02   7.7504482623e+02  -3.5187875956e+05   8.3127006501e-02   4.4478249418e-01   1.3120340835e-04   2.0494054209e-06   6.1239852929e-05   1.6331802808e-01   1.0581064405e-04   3.8909391423e-02   7.1785147748e-05   3.3223275877e-09   2.4526610166e-10   1.0728572762e-06   1.0694454182e-04   8.7130779629e-03   3.5373333707e-02   4.3777301104e-08   1.2015528754e-05   1.0067157159e-10   7.5319400000e-01
   2.2000000000e-02   2.2000000000e-02   8.6483377016e+02  -4.3048879760e+05   1.0123413888e-01   3.9679866603e-01   1.6751163457e-04   4.1114183696e-06   9.2477666430e-05   1.4813563725e-01   1.4976834409e-04   4.7392729223e-02   7.2682270328e-05   9.4148662636e-09   6.6338259668e-10   2.1138600089e-06   1.6364899725e-04   1.0841754046e-02   4.2832143977e-02   1.2430326272e-07   1.9286577597e-05   3.5017819704e-10   7.5012600000e-01
   2.6000000000e-02   2.6000000000e-02   9.4790132422e+02  -5.0907275507e+05   1.1906615802e-01   3.6034457886e-01   2.0937064310e-04   7.2590456155e-06   1.3310985741e-04   1.3318101274e-01   2.0174948879e-04   5.5748857675e-02   7.0204358245e-05   2.5732547217e-08   1.7106357524e-09   4.1307605785e-06   2.4715206202e-04   1.3093938372e-02   5.0013991328e-02   3.2654085443e-07   3.0868606981e-05   1.0758710054e-09   7.4705800000e-01
   3.0000000000e-02   3.0000000000e-02   1.0239005973e+03  -5.8756797097e+05   1.3651416879e-01   3.3200247497e-01   2.5935052375e-04   1.1505044148e-05   1.7878429206e-04   1.1855134143e-01   2.5883368478e-04   6.3922913781e-02   6.6648326731e-05   6.7630960918e-08   4.2107194111e-09   8.0147405017e-06   3.7061436269e-04   1.5494173881e-02   5.6837730604e-02   7.8386009919e-07   4.9230599082e-05   3.0312368892e-09   7.4399000000e-01
   3.4000000000e-02   3.4000000000e-02   1.0923658251e+03  -6.6583587612e+05   1.5342909756e-01   3.0965835187e-01   3.2102425718e-04   1.6567502250e-05   2.1868320642e-04   1.0438640035e-01   3.1435082276e-04   7.1837926112e-02   6.3561652084e-05   1.6971755463e-07   9.8416030808e-09   1.5459306401e-05   5.5430828108e-04   1.8059668496e-02   6.3210478699e-02   1.6913508474e-06   7.7692457102e-05   7.9470509812e-09   7.4092200000e-01
