# time = 0.05
# Grid points = 160
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel             8_temp             9_mixf            10_chi            11_hr            12_y_H2            13_y_H            14_y_O            15_y_O2            16_y_OH            17_y_H2O            18_y_HO2            19_y_CH2            20_y_CH2(S)            21_y_CH3            22_y_CH4            23_y_CO            24_y_CO2            25_y_HCO            26_y_CH2O            27_y_CH2OH            28_y_N2            29_enth
  -7.2527311965e-01  -7.5000000000e-01   1.1719839921e+00   1.8630700790e-05  -2.1241243931e-17   9.7336392821e-92  -1.4565944647e-91   3.0000000000e+02  -2.1502453731e-05   1.2527074760e-35  -6.1636514420e-69   1.1664123409e-59   1.8381877738e-87   2.4559394982e-64   2.3300000000e-01   2.2937239618e-64   1.0069869708e-51   1.3539965892e-55 -2.0069014451e-104 -2.2103164053e-103   1.1538592879e-81   1.7335220846e-79   4.5273161124e-69   7.1398345062e-53  8.1203609591e-102   4.4998259344e-74  2.0337923203e-142   7.6700000000e-01   1.9075768848e+03
  -6.7557501672e-01  -7.0054623931e-01   1.1719839921e+00   1.8630700790e-05  -2.1214336123e-17   4.5776826482e-87  -6.9529692121e-87   3.0000000000e+02  -2.1502453731e-05   2.0854014474e-37  -6.1004680430e-69   1.1767073668e-55   2.7509557534e-86   1.6454534802e-62   2.3300000000e-01   2.1365565120e-61   2.0222811588e-47   2.0263353962e-54 -1.5155493075e-100  2.2364789554e-111   3.9743597133e-77   6.0226025623e-75   1.7068826687e-64   1.9355387951e-48   2.2161986500e-97   1.2282892722e-69  8.3127908135e-137   7.6700000000e-01   1.9075768848e+03
  -6.2563257156e-01  -6.5060379414e-01   1.1719839921e+00   1.8630700790e-05  -2.1178155923e-17   2.0301129115e-82  -3.1220856409e-82   3.0000000000e+02  -2.1502453731e-05   4.8453743923e-36   2.0069016919e-66   1.0703556598e-51   1.3248665746e-85   2.7870413890e-58   2.3300000000e-01   4.6264518286e-57   4.1425542350e-43   9.7588344484e-54 -6.3816339636e-110 -1.7618236215e-108   1.2662208259e-72   1.9342923239e-70   5.9658256306e-60   5.6940457247e-44   6.5757636213e-93   3.6441090225e-65  4.5972551278e-131   7.6700000000e-01   1.9075768848e+03
  -5.7569012639e-01  -6.0066134898e-01   1.1719839921e+00   1.8630700790e-05  -1.8708948485e-17   7.8636752173e-78  -1.2253393626e-77   3.0000000000e+02  -2.1502453731e-05   0.0000000000e+00   5.6060349615e-62   8.5159728006e-48   1.0178529244e-86   5.3093504793e-54   2.3300000000e-01   8.8919223904e-53   7.2187279157e-39   4.0444104453e-55   1.7354119402e-97  6.9752014655e-110   3.5262039635e-68   5.4308601173e-66   1.8230450686e-55   1.4240961866e-39   1.6585716523e-88   9.1913522198e-61  1.7784887355e-122   7.6700000000e-01   1.9075768848e+03
  -5.2574768123e-01  -5.5071890381e-01   1.1719839921e+00   1.8630700790e-05   3.0992066314e-19   2.6252743506e-73  -4.1478771670e-73   3.0000000000e+02  -2.1502453731e-05   9.4963744090e-36   1.3466346319e-57   5.8500333820e-44   4.2138241976e-83   8.7261073071e-50   2.3300000000e-01   1.4751098581e-48   1.0515816633e-34   7.3176454190e-52   1.3973805558e-92   3.5137970748e-98   8.4703500546e-64   1.3154075136e-61   4.8063105592e-51   2.9750129954e-35   3.4942170679e-84   1.9363999037e-56  6.9387668084e-114   7.6700000000e-01   1.9075768848e+03
  -4.7580523606e-01  -5.0077645865e-01   1.1719839921e+00   1.8630700790e-05  -2.0445048764e-17   7.4100957488e-69  -1.1880470125e-68   3.0000000000e+02  -2.1502453731e-05   1.2404797776e-35   2.7375029236e-53   3.4059571264e-40   4.0663957268e-79   1.2139081302e-45   2.3300000000e-01   2.0720598637e-44   1.2472873721e-30   1.6140920815e-47  -2.1927125850e-87   2.2384001865e-93   1.7218930428e-59   2.6965817258e-57   1.0725616039e-46   5.0542304163e-31   5.9865373160e-80   3.3175759108e-52  1.9479256712e-105   7.6700000000e-01   1.9075768848e+03
  -4.2586279090e-01  -4.5083401348e-01   1.1719839921e+00   1.8630700790e-05  -1.3706474522e-17   1.7201512639e-64  -2.8011010925e-64   3.0000000000e+02  -2.1502453731e-05   1.7439751802e-36   4.5823006572e-49   1.6368208008e-36   4.8918227361e-75   1.3908645401e-41   2.3300000000e-01   2.3977621974e-40   1.1569929563e-26   2.9315616165e-43   4.6977409068e-82   9.7445858407e-92   2.8822733132e-55   4.5525268596e-53   1.9712712459e-42   6.7020123752e-27   8.0052242515e-76   4.4362757860e-48   3.7231833602e-97   7.6700000000e-01   1.9075768848e+03
  -3.7592034573e-01  -4.0089156832e-01   1.1719839921e+00   1.8630700790e-05   5.8412377961e-17   3.1517711927e-60  -5.2190006496e-60   3.0000000000e+02  -2.1502453731e-05   7.7510008009e-37   6.0651629669e-45   6.2472279116e-33   4.2030926090e-70   1.2606698626e-37   2.3300000000e-01   2.1949596438e-36   7.8700029873e-23   4.2094999159e-39  -1.9593529600e-74   1.3488082306e-79   3.8149957118e-51   6.0787387442e-49   2.8656111485e-38   6.4925694565e-23   7.8201329842e-72   4.3336305066e-44   4.4665010582e-89   7.6700000000e-01   1.9075768848e+03
  -3.2597790057e-01  -3.5094912315e-01   1.1719839921e+00   1.8630700790e-05   1.5516354695e-17   4.2691681765e-56  -7.2023831883e-56   3.0000000000e+02  -2.1502453731e-05   5.2409231682e-34   5.9539257558e-41   1.7842452595e-29   7.6803656531e-63   8.4821657037e-34   2.3300000000e-01   1.4910004647e-32   3.5061457380e-19   4.4812120106e-35   1.4281747025e-71  -4.7916978052e-69   3.7450263517e-47   6.0221612512e-45   3.0909855756e-34   4.0837220962e-19   4.9649349184e-68   2.7482001910e-40   2.9581030022e-81   7.6700000000e-01   1.9075768848e+03
  -2.7603545540e-01  -3.0100667799e-01   1.1719839921e+00   1.8630700790e-05   3.0540659091e-14   3.7971386682e-52  -6.5543869094e-52   3.0000000000e+02  -2.1502453730e-05   2.6189274427e-28   3.8692886307e-37   3.4491781984e-26   8.6484134485e-56   3.7852035657e-30   2.3300000000e-01   6.7090205334e-29   8.0831149554e-16   3.1532643617e-31   8.6842724338e-70   5.0737238311e-71   2.4326246183e-43   3.9519251710e-41   2.2089353674e-30   1.2907876723e-15   8.7607144854e-64   8.7530824048e-37   8.6121269943e-74   7.6700000000e-01   1.9075768848e+03
  -2.2609301024e-01  -2.5106423282e-01   1.1719839920e+00   1.8630700790e-05   1.8436607961e-11   1.6767344563e-48  -3.0138427254e-48   3.0000000001e+02  -2.1502453489e-05   7.9655977445e-24   2.0048305408e-33   3.7186295600e-23   3.2457843086e-49   8.7338597312e-27   2.3300000000e-01   1.5526009249e-25   4.7316531124e-13   1.1318507345e-27   7.5528576388e-63   3.9068410543e-64   8.0952652153e-40   1.3348629241e-37   8.1374405602e-27   8.0169195873e-13   1.0332920143e-57   5.4432219572e-34   6.6232801108e-67   7.6700000000e-01   1.9075768821e+03
  -1.7615056507e-01  -2.0112178766e-01   1.1719839849e+00   1.8630700875e-05   3.2168534418e-09   3.9076887558e-46  -1.6719711174e-45   3.0000000185e+02  -2.1502411588e-05   1.4476894669e-20   1.1781633823e-28   1.5254422980e-20   5.2757861269e-44   3.6951111042e-24   2.3299999982e-01   5.9757652777e-23   8.1822035281e-11   6.0298540460e-25   1.5649144183e-57   8.0701627592e-59   4.3444349876e-37   8.0563850815e-35   5.6291701873e-24   1.4099547588e-10   6.9970445762e-53   9.5765581466e-32   1.3687375698e-61   7.6699999996e-01   1.9075763902e+03
  -1.2620811994e-01  -1.5117934249e-01   1.1719836840e+00   1.8630704428e-05   1.3710994089e-07  -8.4250706389e-43  -5.9885929052e-42   3.0000007865e+02  -2.1500656891e-05   2.0175456257e-17   1.6006359718e-22   1.1224675843e-17   7.0287725243e-38   4.9752235994e-21   2.3299999241e-01   6.9493507949e-20   3.4865637775e-09   1.6011394019e-21   4.4917817412e-51   2.3169238334e-52   1.0725408415e-33   2.2591371047e-31   1.9314767516e-20   6.0146962867e-09   3.4785162032e-48   4.0902490077e-30   3.9294717405e-55   7.6699999808e-01   1.9075557508e+03
