# time = 0.4
# Grid points = 891
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel             8_temp             9_mixf            10_chi            11_hr            12_y_H2            13_y_H            14_y_O            15_y_O2            16_y_OH            17_y_H2O            18_y_HO2            19_y_CH2            20_y_CH2(S)            21_y_CH3            22_y_CH4            23_y_CO            24_y_CO2            25_y_HCO            26_y_CH2O            27_y_CH2OH            28_y_N2            29_enth
  -7.2663550926e-01  -7.5000000000e-01   1.1719834566e+00   1.8630707113e-05   1.7320385691e-06   1.7182313918e-08   1.7182313918e-08   3.0000013666e+02  -2.1499379001e-05   1.1124237798e-18   2.6023409071e-13   2.1889193564e-13   8.2947991007e-29   2.1439453813e-16   2.3299998702e-01   2.1437182588e-15   6.0816512115e-09   7.2276241028e-16   2.4337220048e-35   1.2587185910e-36   1.8889820877e-22   8.6300378573e-19   3.7048278675e-14   1.0065032785e-08   1.8098654936e-34   6.3736867168e-21   2.1338434358e-39   7.6699999683e-01   1.9075432896e+03
  -6.7979096353e-01  -7.0327101852e-01   1.1719821700e+00   1.8630722307e-05   6.0142848228e-06   6.8674459610e-08   6.8674459610e-08   3.0000046500e+02  -2.1491993035e-05   3.0251063922e-18   3.4777221829e-12   8.5854115879e-13   1.1029036912e-27   7.9543098061e-16   2.3299995584e-01   7.6276103331e-15   2.0698596510e-08   2.7459074800e-15   1.3583108813e-33   7.0251795008e-35   2.9630298384e-21   5.1535014288e-17   1.4651667306e-13   3.4231440192e-08   7.0272286144e-33   6.7031929041e-20   1.1909517132e-37   7.6699998923e-01   1.9074626579e+03
  -6.3283085358e-01  -6.5631090854e-01   1.1719792032e+00   1.8630757342e-05   1.5870704904e-05   2.0880320165e-07   2.0880320165e-07   3.0000122213e+02  -2.1474965562e-05   1.2657495483e-17   2.7501032041e-11   2.5661554635e-12   8.6376265839e-27   2.2629830740e-15   2.3299988397e-01   2.0856432968e-14   5.4414458404e-08   7.9810781416e-15   1.4284376982e-31   7.3878982641e-33   1.1395894697e-19   3.0010021753e-15   4.4224783057e-13   8.9917343027e-08   7.3900107270e-31   2.5778521709e-18   1.2524607939e-35   7.6699997170e-01   1.9072769511e+03
  -5.8587074371e-01  -6.0935079862e-01   1.1719734655e+00   1.8630825099e-05   3.4892407458e-05   5.2078034385e-07   5.2078034385e-07   3.0000268640e+02  -2.1442041961e-05   3.6544153959e-17   1.5316638213e-10   6.3310457911e-12   4.6584369347e-26   5.3291525437e-15   2.3299974500e-01   4.7442546124e-14   1.1964094641e-07   1.9182474146e-14   9.2867070021e-30   4.8031257369e-31   3.2570498567e-18   1.0552837427e-13   1.1070249220e-12   1.9753684792e-07   5.7619498729e-29   9.0163381440e-17   8.1429126006e-34   7.6699993782e-01   1.9069181794e+03
  -5.3891063396e-01  -5.6239068880e-01   1.1719644106e+00   1.8630932029e-05   6.4821136158e-05   1.0699884993e-06   1.0699884993e-06   3.0000499723e+02  -2.1390090889e-05   7.0770435059e-17   6.2992848437e-10   1.3284682607e-11   1.7743629911e-25   1.0492042696e-14   2.3299952572e-01   9.0844938804e-14   2.2262125047e-07   3.8786828440e-14   2.1443694111e-28   1.1090877679e-29   3.9276701941e-17   1.6437531026e-12   2.4105854923e-12   3.6725406842e-07   1.8629672189e-27   1.5661535016e-15   1.8803625591e-32   7.6699988438e-01   1.9063524999e+03
  -4.9195052431e-01  -5.1543057913e-01   1.1719528820e+00   1.8631068171e-05   1.0268458614e-04   1.7950012140e-06   1.7950012140e-06   3.0000793937e+02  -2.1323930437e-05   7.8401443059e-17   2.2188666534e-09   2.6162084587e-11   4.9728816093e-25   1.7436714580e-14   2.3299924660e-01   1.4790508800e-13   3.5382761983e-07   6.9903353349e-14   3.2457056849e-27   1.6787292771e-28   3.6514819761e-16   2.4761313975e-11   6.0205368177e-12   5.8313324709e-07   5.2173088112e-26   2.7804110462e-14   2.8463063120e-31   7.6699981639e-01   1.9056327513e+03
  -4.4499041480e-01  -4.6847046948e-01   1.1719428918e+00   1.8631186111e-05   1.3481682604e-04   2.2589396468e-06   2.2589396468e-06   3.0001048846e+02  -2.1265775532e-05   2.4645319787e-16   1.5531164649e-08   6.8076093193e-11   1.2725959608e-24   2.3684523151e-14   2.3299900457e-01   1.9851493119e-13   4.6801884106e-07   2.2049991078e-13   6.7881713344e-26   3.5109839084e-27   5.6899547957e-15   8.0914667175e-10   7.5960753138e-11   7.6944973294e-07   3.1765646446e-24   1.2915599457e-12   5.9532176253e-30   7.6699975700e-01   1.9050049197e+03
  -4.0977048668e-01  -4.2151036012e-01   1.1719267543e+00   1.8631375957e-05   1.7989372190e-04   8.2035618804e-07   8.2035618804e-07   3.0001459794e+02  -2.1153845693e-05   2.3044746083e-15   2.9882359719e-07   5.2466347188e-10   1.2551023512e-23   3.3440895799e-14   2.3299860820e-01   2.7642593121e-13   6.6097954651e-07   3.1111965181e-12   1.8300121214e-24   9.4653625020e-26   1.1016260424e-13   1.8762378239e-08   1.6827607479e-09   1.0598233176e-06   1.1545448280e-22   3.3817765662e-11   1.6050773526e-28   7.6699964999e-01   1.9038795269e+03
  -3.9216067649e-01  -3.9803061324e-01   1.1719103298e+00   1.8631567469e-05   2.1178771790e-04  -5.2585739634e-06  -5.2585739634e-06   3.0001875993e+02  -2.0992276626e-05   5.2959373861e-14   1.3664886111e-06   1.8387339578e-09   5.7870780560e-23   4.0992822116e-14   2.3299818911e-01   3.3637450633e-13   8.7882048740e-07   1.3048290042e-11   9.3052012280e-24   4.8130044637e-25   4.6033258761e-13   8.1255108894e-08   7.3044778284e-09   1.3302097791e-06   6.2371294003e-22   1.5021029705e-10   8.1622963142e-28   7.6699951130e-01   1.9024288355e+03
  -3.8335577130e-01  -3.8629073974e-01   1.1718791907e+00   1.8631926722e-05   2.4341277519e-04  -2.6311749008e-05  -2.6311749008e-05   3.0002660470e+02  -2.0578332203e-05   9.6723867519e-13   5.4517261785e-06   6.1929763789e-09   2.4371473189e-22   4.9171136620e-14   2.3299735875e-01   4.0120989693e-13   1.3395311806e-06   4.7646901345e-11   4.0170499491e-23   2.0778350037e-24   1.6661868094e-12   2.9962377475e-07   2.6974497609e-08   1.7875308348e-06   2.7714880476e-21   5.5973203280e-10   3.5243592590e-27   7.6699918079e-01   1.8989858558e+03
