# L (m)  = 0.005
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.0000000000e-05   3.7825482615e-03   4.4217299164e+02  -3.6188237628e+04   7.9310895767e-01   1.9339056674e-05   8.6042529610e-07   1.5929151258e-05   2.1811714879e-01   5.4382198555e-05   6.8580259853e-03   1.3285516224e-04   3.7343692797e-12   2.6700176259e-13   1.8271636931e-09   7.1178690990e-07   1.8589564025e-03   9.5124890624e-03   1.5486431564e-10   4.5711149744e-08   5.6281843553e-14   7.6343050999e-01
   3.0000000000e-05   8.4525972344e-03   6.1758600614e+02  -6.4637206753e+04   5.6618527240e-01   4.4436337454e-05   3.9435090079e-06   5.4836458668e-05   1.9989036962e-01   1.5211628955e-04   1.4598193225e-02   1.3120099882e-04   2.6905405114e-11   2.3481169832e-12   6.3515065480e-09   1.6022983162e-06   4.2175919455e-03   2.1114052290e-02   1.4461326147e-09   1.0589022392e-07   1.0371771940e-12   7.5979028959e-01
   5.0000000000e-05   1.2437326784e-02   7.5317370633e+02  -9.3085082457e+04   4.6311970993e-01   6.6013681114e-05   8.5106227227e-06   1.1999670770e-04   1.8436145346e-01   2.3988636865e-04   2.0996411208e-02   1.0210183989e-04   9.1529681102e-11   8.3765104664e-12   1.5082936912e-08   2.3718540841e-06   6.2639818130e-03   3.1000936990e-02   4.4948644754e-09   1.8020663423e-07   4.4549674744e-12   7.5683938993e-01
   7.0000000000e-05   1.6003813539e-02   8.6603118429e+02  -1.1990647916e+05   4.0187882865e-01   8.5412723374e-05   1.4075959836e-05   2.1737085458e-04   1.7045386336e-01   3.1836356207e-04   2.6607549065e-02   7.9004451780e-05   2.2752831366e-10   2.0925639515e-11   2.9151885440e-08   3.0826089879e-06   8.1320619564e-03   3.9827747262e-02   9.8941526300e-09   2.8530235109e-07   1.2167808533e-11   7.5425989129e-01
   9.0000000000e-05   1.9287014409e-02   9.6358508894e+02  -1.4548255376e+05   3.6044574597e-01   1.0350811946e-04   2.0257746939e-05   3.4677682130e-04   1.5763956888e-01   3.9879100552e-04   3.1692234625e-02   6.2823573207e-05   4.9217092246e-10   4.4818323684e-11   5.0509621691e-08   3.7850792587e-06   9.8947651198e-03   4.7909406040e-02   1.8587532860e-08   4.3556480951e-07   2.7335382947e-11   7.5192883095e-01
   1.1000000000e-04   2.2362102225e-02   1.0498747702e+03  -1.7032624021e+05   3.3016457934e-01   1.2097129681e-04   2.6810403024e-05   5.0120031779e-04   1.4563367957e-01   4.9070976185e-04   3.6388058307e-02   5.1293828653e-05   1.0021534875e-09   8.9878174454e-11   8.2661326637e-08   4.5387849532e-06   1.1598063458e-02   5.5412609309e-02   3.2108070814e-08   6.4829494314e-07   5.6152680175e-11   7.4977004965e-01
   1.3000000000e-04   2.5274317550e-02   1.1274021628e+03  -1.9470746367e+05   3.0686758734e-01   1.3840690866e-04   3.3587103212e-05   6.6878953253e-04   1.3428088983e-01   5.9917965212e-04   4.0775424779e-02   4.2778803164e-05   1.9864141282e-09   1.7501625480e-10   1.3150434725e-07   5.4289270587e-06   1.3276198122e-02   6.2431228131e-02   5.2882267526e-08   9.4998014805e-07   1.1122969506e-10   7.4774820367e-01
   1.5000000000e-04   2.8052484453e-02   1.1978530522e+03  -2.1862171126e+05   2.8827378063e-01   1.5640895450e-04   4.0485457732e-05   8.3589537700e-04   1.2349291740e-01   7.2526890423e-04   4.4903646035e-02   3.6281611360e-05   3.8970192948e-09   3.3654989496e-10   2.0737104677e-07   6.5838550303e-06   1.4957819944e-02   6.9015364939e-02   8.4838542912e-08   1.3858118753e-06   2.1864012274e-10   7.4582639494e-01
   1.7000000000e-04   3.0715931905e-02   1.2624302886e+03  -2.4198529422e+05   2.7301873278e-01   1.7558873681e-04   4.7407492328e-05   9.8969983312e-04   1.1322373827e-01   8.6703876746e-04   4.8805897503e-02   3.1188400134e-05   7.6509479995e-09   6.4588212230e-10   3.2912563420e-07   8.1996407357e-06   1.6669506391e-02   7.5189098626e-02   1.3466068430e-07   2.0352074616e-06   4.3306791533e-10   7.4399137978e-01
   1.9000000000e-04   3.3278299962e-02   1.3220278285e+03  -2.6465619820e+05   2.6023093459e-01   1.9657138299e-04   5.4235740971e-05   1.1197242634e-03   1.0344738451e-01   1.0202115119e-03   5.2504681302e-02   2.7109294233e-05   1.5152294732e-08   1.2463537893e-09   5.3179805868e-07   1.0579342361e-05   1.8436475732e-02   8.0956672914e-02   2.1404890741e-07   3.0373142139e-06   8.7040733032e-10   7.4222130428e-01
   2.1000000000e-04   3.5749689398e-02   1.3773301565e+03  -2.8644677531e+05   2.4932492543e-01   2.1999584385e-04   6.0828069778e-05   1.2183827118e-03   9.4153374036e-02   1.1786577122e-03   5.6017587831e-02   2.3796320767e-05   3.0415949454e-08   2.4291988943e-09   8.8107262255e-07   1.4200617857e-05   2.0283502733e-02   8.6311108401e-02   3.4352572594e-07   4.6344202435e-06   1.7773276805e-09   7.4051392250e-01
   2.3000000000e-04   3.8137891368e-02   1.4288715893e+03  -3.0713755038e+05   2.3989169559e-01   2.4649838044e-04   6.7018211778e-05   1.2807678878e-03   8.5337581123e-02   1.3347136636e-03   5.9357225047e-02   2.1096456953e-05   6.1981304296e-08   4.7889534939e-09   1.5014064816e-06   1.9829278520e-05   2.2233805748e-02   9.1235296493e-02   5.5860470767e-07   7.2464527363e-06   3.6773090544e-09   7.3885554223e-01
   2.5000000000e-04   4.0449102145e-02   1.4770712129e+03  -3.2649150258e+05   2.3163699534e-01   2.7671121931e-04   7.2624903568e-05   1.3042135102e-03   7.7004039792e-02   1.4795523920e-03   6.2534116461e-02   1.8926535402e-05   1.2808212797e-07   9.5396519404e-09   2.6316844241e-06   2.8708397194e-05   2.4308794673e-02   9.5708779952e-02   9.1940244398e-07   1.1597315871e-05   7.6708787506e-09   7.3724948816e-01
   2.7000000000e-04   4.2688385036e-02   1.5222509439e+03  -3.4426854035e+05   2.2434508510e-01   3.1123872094e-04   7.7457152122e-05   1.2877662446e-03   6.9160579092e-02   1.6034610208e-03   6.5554361335e-02   1.7256672787e-05   2.6752743823e-07   1.9146433800e-08   4.7357094701e-06   4.2860738650e-05   2.6525492246e-02   9.9707344393e-02   1.5239751933e-06   1.8915322811e-05   1.6031259311e-08   7.3568545674e-01
   2.9000000000e-04   4.4860058586e-02   1.5646400215e+03  -3.6024015632e+05   2.1785692693e-01   3.5063885333e-04   8.1324151006e-05   1.2319905476e-03   6.1821900269e-02   1.6962879280e-03   6.8421554702e-02   1.6098736857e-05   5.6164221420e-07   3.8536317503e-08   8.7195075668e-06   6.5558612913e-05   2.8894832922e-02   1.0320988693e-01   2.5222666191e-06   3.1213296221e-05   3.3316012795e-08   7.3416808680e-01
   3.1000000000e-04   4.6968163349e-02   1.6043671785e+03  -3.7420451693e+05   2.1205707366e-01   3.9535333391e-04   8.4038066104e-05   1.1390539193e-03   5.5006393375e-02   1.7479974339e-03   7.1133460225e-02   1.5487976841e-05   1.1744847069e-06   7.7208210625e-08   1.6340964917e-05   1.0200679135e-04   3.1416858658e-02   1.0619795493e-01   4.1178432924e-06   5.1571700830e-05   6.8206120411e-08   7.3268679759e-01
   3.3000000000e-04   4.9017116450e-02   1.6414420743e+03  -3.8600174289e+05   2.0686592167e-01   4.4561975697e-04   8.5421316966e-05   1.0133527898e-03   4.8737809332e-02   1.7498354044e-03   7.3683874351e-02   1.5450913091e-05   2.4135921813e-06   1.5222699270e-07   3.0916378606e-05   1.6025827543e-04   3.4076864993e-02   1.0866372265e-01   6.5287360164e-06   8.4160582590e-05   1.3586511296e-07   7.3124473118e-01
   3.5000000000e-04   5.1012574044e-02   1.6757321679e+03  -3.9552918740e+05   2.0223480584e-01   5.0130918015e-04   8.5307024857e-05   8.6234688704e-04   4.3040589373e-02   1.6960809172e-03   7.6059359193e-02   1.5953111100e-05   4.7862950634e-06   2.9055976199e-07   5.8334380177e-05   2.5225829491e-04   3.6838814857e-02   1.1061024735e-01   9.8690349051e-06   1.3345339605e-04   2.5917470738e-07   7.2982949424e-01
   3.7000000000e-04   5.2962305732e-02   1.7069516454e+03  -4.0275840391e+05   1.9814123616e-01   5.6177502627e-04   8.3551782203e-05   6.9726280615e-04   3.7937756045e-02   1.5865338277e-03   7.8242601218e-02   1.6847229201e-05   8.9665079329e-06   5.2606681914e-07   1.0801744158e-04   3.9473712964e-04   3.9643126917e-02   1.1206014543e-01   1.3953999950e-05   2.0207786198e-04   4.6477906956e-07   7.2844290373e-01
   3.9000000000e-04   5.4876611448e-02   1.7346907934e+03  -4.0775956865e+05   1.9458129943e-01   6.2571417344e-04   8.0060703723e-05   5.3251367943e-04   3.3443101151e-02   1.4285649001e-03   8.0211672504e-02   1.7864115206e-05   1.5537950427e-05   8.8437267026e-07   1.9275887255e-04   6.0939878774e-04   4.2407383946e-02   1.1305422498e-01   1.8151953758e-05   2.8764958253e-04   7.6924495038e-07   7.2707250286e-01
   4.1000000000e-04   5.6767733360e-02   1.7585100307e+03  -4.1073783030e+05   1.9155754122e-01   6.9121254824e-04   7.4849373711e-05   3.8310473570e-04   2.9556287252e-02   1.2373530607e-03   8.1947544727e-02   1.8687959127e-05   2.4489425081e-05   1.3559137450e-06   3.2596122091e-04   9.2185844365e-04   4.5038739795e-02   1.1365544597e-01   2.1508289674e-05   3.8087233134e-04   1.1578687042e-06   7.2572081833e-01
   4.3000000000e-04   5.8648189777e-02   1.7780842390e+03  -4.1206862113e+05   1.8906453686e-01   7.5594929855e-04   6.8113022415e-05   2.6042686858e-04   2.6256635140e-02   1.0328405999e-03   8.3436648937e-02   1.9082233845e-05   3.4770557068e-05   1.8757701772e-06   5.1599509877e-04   1.3590667265e-03   4.7450324573e-02   1.1393892448e-01   2.3195622369e-05   4.6778976773e-04   1.5725129563e-06   7.2437554309e-01
   4.5000000000e-04   6.0528780613e-02   1.7933296791e+03  -4.1229502107e+05   1.8707830250e-01   8.1760424259e-04   6.0261387790e-05   1.6898797307e-04   2.3503646248e-02   8.3452226782e-04   8.4678733947e-02   1.8972946713e-05   4.4426116156e-05   2.3372504021e-06   7.6040142285e-04   1.9458578299e-03   4.9580569755e-02   1.1398667197e-01   2.2958784993e-05   5.3585482369e-04   1.9272232880e-06   7.2303751256e-01
   4.7000000000e-04   6.2417324441e-02   1.8044410185e+03  -4.1205840733e+05   1.8555464738e-01   8.7421404259e-04   5.1859500210e-05   1.0637647508e-04   2.1239731764e-02   6.5669819550e-04   8.5684859940e-02   1.8427927620e-05   5.1408333102e-05   2.6391537734e-06   1.0441288731e-03   2.7015521046e-03   5.1400187189e-02   1.1387246368e-01   2.1156232734e-05   5.7903189277e-04   2.1466169999e-06   7.2169187290e-01
   4.9000000000e-04   6.4318547105e-02   1.8118304343e+03  -4.1198274899e+05   1.8443551234e-01   9.2445120743e-04   4.3503984836e-05   6.6186035276e-05   1.9398066525e-02   5.0668797057e-04   8.6478389397e-02   1.7576651322e-05   5.4489805583e-05   2.7313936840e-06   1.3434397136e-03   3.6376916055e-03   5.2911995227e-02   1.1365880354e-01   1.8442141282e-05   5.9821480803e-04   2.1983629688e-06   7.2033837790e-01
