# L (m)  = 0.08
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.6000000000e-04   2.0909346771e-03   3.2798986968e+02  -6.0431489466e+04   1.0713188926e+00   4.3268322446e-06   3.2719350894e-19   1.8983789441e-16   2.2604470841e-01   5.2799975607e-14   2.6521339985e-03   2.3879842646e-07   7.4435287772e-22   4.1228402681e-23   2.6206179619e-10   4.2485626241e-04   2.4421595164e-04   5.8350259571e-03   2.6125704355e-18   3.9749894959e-06   1.3233968903e-24   7.6479068575e-01
   4.8000000000e-04   5.7259689039e-03   3.7697750779e+02  -1.6536561008e+05   9.3115663076e-01   1.2015253139e-05   6.5621839630e-18   3.5316524969e-16   2.1399864658e-01   2.0478624878e-13   7.1283368386e-03   6.5120575533e-07   6.7955819772e-21   4.0995272320e-22   7.1409804061e-10   1.1737497310e-03   6.7480316071e-04   1.5890567017e-02   2.9046553258e-17   1.0740794627e-05   2.7063351762e-22   7.6111032209e-01
   8.0000000000e-04   9.0230525764e-03   4.2042887435e+02  -2.5871716240e+05   8.3416145767e-01   1.9114932820e-05   5.9095784509e-17  -5.7022765038e-16   2.0315081808e-01   5.1336615990e-13   1.1092018459e-02   1.0148481725e-06   2.4884464181e-20   1.5686731881e-21   1.1377600308e-09   1.8713085145e-03   1.0729162598e-03   2.4904643642e-02   1.2248897578e-16   1.6772672007e-05   9.5629513104e-21   7.5787155827e-01
   1.1200000000e-03   1.2070348026e-02   4.5935618415e+02  -3.4366064657e+05   7.6282606687e-01   2.5782918607e-05  -5.9595637737e-17  -7.9085281139e-15   1.9322185103e-01   9.8146373310e-13   1.4676055746e-02   1.3363485708e-06   6.0588250340e-20   3.8605746055e-21   1.5716949489e-09   2.5389588606e-03   1.4494276382e-03   3.3117894454e-02   3.3584081556e-16   2.2258246925e-05   9.6684995504e-20   7.5494626702e-01
   1.4400000000e-03   1.4924623451e-02   4.9449015844e+02  -4.2214803116e+05   7.0805521300e-01   3.2122027431e-05  -6.0975673786e-15  -5.0916432773e-14   1.8403088098e-01   1.5445871804e-12   1.7963958252e-02   1.6204612035e-06   9.1459986430e-20   5.4169410393e-21   2.0532395959e-09   3.1901557412e-03   1.8112576863e-03   4.0685393659e-02   6.7514433878e-16   2.7313351645e-05   1.1329335523e-19   7.5225746222e-01
   1.7600000000e-03   1.7624842784e-02   5.2637423877e+02  -4.9547132285e+05   6.6464547731e-01   3.8203602640e-05  -3.3781108715e-14  -2.2756005587e-13   1.7545263010e-01   2.0978239968e-12   2.1011780075e-02   1.8707838647e-06   1.7060934711e-20  -1.2277999007e-21   2.6196258496e-09   3.8339595988e-03   2.1630926857e-03   4.7713497569e-02   9.7700354023e-16   3.2013631434e-05  -1.0281023183e-18   7.4975278359e-01
   2.0800000000e-03   2.0199093334e-02   5.5542509333e+02  -5.6453380693e+05   6.2939666634e-01   4.4079624362e-05  -8.8208248802e-14  -6.5580548460e-13   1.6739685899e-01   2.6551914718e-12   2.3859181210e-02   2.0901719875e-06  -3.0503275937e-19  -2.5291270008e-20   3.3104531675e-09   4.4768273152e-03   2.5082685167e-03   5.4278902102e-02   9.7249712568e-16   3.6410586316e-05  -2.1509184953e-18   7.4739754398e-01
   2.4000000000e-03   2.2668419387e-02   5.8197107055e+02  -6.2999384637e+05   6.0022713370e-01   4.9789254036e-05  -1.5259506049e-13  -1.2941070446e-12   1.5979539070e-01   3.3897018471e-12   2.6535286624e-02   2.2809727689e-06  -9.7361093720e-19  -7.0864968424e-20   4.1708048667e-09   5.1235532826e-03   2.8492423122e-03   6.0438857296e-02   6.1572290356e-16   4.0540120495e-05   6.1880779480e-18   7.4516488996e-01
   2.7200000000e-03   2.5049087238e-02   6.0627715887e+02  -6.9234703867e+05   5.7572102899e-01   5.5363078155e-05  -2.0167066906e-13  -1.8968315605e-12   1.5259587439e-01   4.5407838755e-12   2.9062270599e-02   2.4451945996e-06  -1.9435513330e-18  -1.3089013956e-19   5.2536281063e-09   5.7778470874e-03   3.1878885159e-03   6.6237619796e-02   4.0608072913e-16   4.4427826087e-05   4.4183416149e-17   7.4303642354e-01
