# L (m)  = 0.006
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.2000000000e-05   3.8543851181e-03   4.5043453467e+02  -3.9340407015e+04   7.7881303487e-01   1.5366223523e-05   6.3088512614e-07   1.4167929377e-05   2.1748797305e-01   4.7559712205e-05   7.0649545152e-03   1.1850147724e-04   2.3713799954e-13   1.7347370441e-14   1.3651074667e-10   5.0824937649e-08   1.3245522580e-03   1.0737000601e-02   6.2901868644e-11   3.1230113555e-09   2.9764526961e-15   7.6319049189e-01
   3.6000000000e-05   8.5254167850e-03   6.3302402031e+02  -6.9185192050e+04   5.5281019426e-01   3.4955370997e-05   3.2915456254e-06   5.1091124164e-05   1.9880646245e-01   1.4066933573e-04   1.4872953548e-02   1.1773795422e-04   1.8640174938e-12   1.6518476527e-13   4.8551736919e-10   1.1328169668e-07   2.9765002018e-03   2.3598034870e-02   6.6818662898e-10   7.2355691233e-09   6.1975657890e-14   7.5939693084e-01
   6.0000000000e-05   1.2505006212e-02   7.7359019467e+02  -9.9100862277e+04   4.5142813428e-01   5.1716572808e-05   7.5687700802e-06   1.1776943764e-04   1.8290138666e-01   2.3016473287e-04   2.1313401645e-02   9.1785946083e-05   6.7017435265e-12   6.2029659901e-13   1.1678159128e-09   1.6734805103e-07   4.4105512339e-03   3.4553334261e-02   2.1017614149e-09   1.2617817556e-08   2.8815421684e-13   7.5632338912e-01
   8.4000000000e-05   1.6063364840e-02   8.9018411044e+02  -1.2738451220e+05   3.9157141456e-01   6.6731547782e-05   1.3010935242e-05   2.2285116629e-04   1.6866048819e-01   3.1493202405e-04   2.6950170439e-02   7.1103099873e-05   1.7333167154e-11   1.6098188557e-12   2.2697794479e-09   2.1792536987e-07   5.7242656551e-03   4.4337458397e-02   4.4191639145e-09   2.0623848788e-08   8.4138505581e-13   7.5363749334e-01
   1.0800000000e-04   1.9337187249e-02   9.9058174013e+02  -1.5456799539e+05   3.5126729239e-01   8.0758838320e-05   1.9232781623e-05   3.6690365562e-04   1.5553618597e-01   4.0628342865e-04   3.2047681254e-02   5.6521519176e-05   3.9058709317e-11   3.5929099088e-12   3.9704621830e-09   2.6965881966e-07   6.9724869486e-03   5.3304380188e-02   7.5716708600e-09   3.2520502611e-08   2.0142667933e-12   7.5121050233e-01
   1.3200000000e-04   2.2402120292e-02   1.0790099127e+03  -1.8126077156e+05   3.2193252130e-01   9.4427977385e-05   2.5990060272e-05   5.4124954012e-04   1.4323687726e-01   5.1405944420e-04   3.6744426261e-02   4.6079341857e-05   8.3397857483e-11   7.5654714892e-12   6.6207889740e-09   3.2887655570e-07   8.1916391653e-03   6.1640873132e-02   1.1507436898e-08   5.0061845169e-08   4.4243674047e-12   7.4896273155e-01
   1.5600000000e-04   2.5303224275e-02   1.1580931166e+03  -2.0768320575e+05   2.9944984075e-01   1.0833835404e-04   3.3144017454e-05   7.3112517452e-04   1.3160753922e-01   6.4326994633e-04   4.1120613336e-02   3.8352255761e-05   1.7491455089e-10   1.5613834020e-11   1.0871070497e-08   4.0558586484e-07   9.4108338167e-03   6.9451438411e-02   1.6300483747e-08   7.6334733841e-08   9.4461177970e-12   7.4685608607e-01
   1.8000000000e-04   2.8068996812e-02   1.2296062547e+03  -2.3382211258e+05   2.8157156442e-01   1.2309108756e-04   4.0597990285e-05   9.2017224323e-04   1.2056230935e-01   7.9456603801e-04   4.5225451493e-02   3.2447381708e-05   3.6740889423e-10   3.2198410592e-11   1.7982691996e-08   5.1616852535e-07   1.0656328147e-02   7.6791276540e-02   2.2311797198e-08   1.1719710712e-07   2.0229633282e-11   7.4485183721e-01
   2.0400000000e-04   3.0718606470e-02   1.2948217487e+03  -2.5958192247e+05   2.6695539359e-01   1.3929579222e-04   4.8252014548e-05   1.0939322209e-03   1.1005652563e-01   9.6527969980e-04   4.9092901339e-02   2.7797177725e-05   7.8301828714e-10   6.7176000669e-11   3.0483710200e-08   6.8802000365e-07   1.1953966157e-02   8.3686466836e-02   3.0434917448e-08   1.8388115134e-07   4.4170599792e-11   7.4293589876e-01
