# L (m)  = 0.16
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   3.2000000000e-04   3.9453602237e-03   4.7062480263e+02  -4.4030116215e+04   7.4599403893e-01   1.6302280816e-08   8.3443846033e-13   1.5473425518e-08   2.1634299762e-01   4.3283730019e-07   7.5704553313e-03   4.1520377887e-08  -2.1939772559e-28   1.1410312028e-31   3.6093335412e-27   7.6939689007e-24   9.4171543590e-07   1.3373422729e-02   5.5471282206e-20   9.7973357652e-21   1.2039442350e-32   7.6271170781e-01
   9.6000000000e-04   8.5198766096e-03   6.7332379203e+02  -7.0752843358e+04   5.2072799054e-01   3.6339086649e-08   1.4148122205e-11   8.1537356535e-08   1.9702956162e-01   1.2123520047e-06   1.5589615113e-02   1.1604112232e-07   1.1258563786e-28  -8.6357799942e-32  -4.9459169684e-26  -8.3449859862e-24   2.0757424628e-06   2.8691866851e-02   1.8793403674e-18   3.3481892524e-20   1.1073412970e-30   7.5868540331e-01
   1.6000000000e-03   1.2403120307e-02   8.3239857995e+02  -9.5479290077e+04   4.2077833445e-01   5.4096407996e-08   9.4550003586e-11   2.3998019843e-07   1.8063420043e-01   2.6855866094e-06   2.2241817061e-02   2.1812718636e-07   1.0999400978e-29   2.7920663885e-31   4.0996266210e-26   2.6154783883e-24   3.0920660438e-06   4.1692398816e-02   1.7186896298e-17   1.0123440691e-19   2.3398075498e-29   7.5542532490e-01
   2.2400000000e-03   1.5860198022e-02   9.6760218894e+02  -1.1641060695e+05   3.6166590922e-01   7.2235760161e-08   3.8719283305e-10   5.7120650459e-07   1.6603709291e-01   5.9935167208e-06   2.8091360029e-02   2.9803820773e-07  -3.3525018090e-27  -8.5891636472e-30   4.8382243288e-27   1.2296284742e-24   4.1184391060e-06   5.3283934596e-02   8.7307709258e-17   2.4682830292e-19   2.2249482888e-28   7.5257652778e-01
   2.8800000000e-03   1.9025419625e-02   1.0870646395e+03  -1.3490158069e+05   3.2167223319e-01   9.5943467770e-08   1.1397981832e-09   1.1828196760e-06   1.5267039508e-01   1.3034638937e-05   3.3404934581e-02   3.2612848222e-07   6.9748935733e-30   6.4623817076e-31   2.0004220296e-26   4.4371160770e-25   5.3458137654e-06   6.3918084938e-02   3.0833152979e-16   5.1695778449e-19   1.2606351073e-27   7.4998662992e-01
   3.5200000000e-03   2.1974774477e-02   1.1950637068e+03  -1.5191914885e+05   2.9239749235e-01   1.3627210810e-07   2.8034513756e-09   2.2273267824e-06   1.4021229469e-01   2.6100135436e-05   3.8327217864e-02   3.3340484470e-07   3.1357233991e-29   1.4177264165e-30   7.6463318195e-27   1.1512692202e-25   7.1558734496e-06   7.3847408210e-02   9.1854565728e-16   1.3293299999e-18   7.1665870121e-27   7.4757709273e-01
   4.1600000000e-03   2.4755916465e-02   1.2941732359e+03  -1.6787343918e+05   2.6983033059e-01   2.1368863741e-07   6.3102781654e-09   3.9445051847e-06   1.2846077044e-01   4.7742295206e-05   4.2945791930e-02   3.4678291768e-07   2.0450579675e-28   2.1144201043e-30   3.7841263886e-27   2.1264199066e-26   1.0299093197e-05   8.3228398409e-02   2.6279266996e-15   4.4355193527e-18   4.7844541481e-26   7.4530251741e-01
   4.8000000000e-03   2.7401041666e-02   1.3860686022e+03  -1.8304694583e+05   2.5178714361e-01   3.6284210397e-07   1.3583200603e-08   6.6985964831e-06   1.1727914033e-01   8.1019005500e-05   4.7317479787e-02   3.7651903762e-07   2.0219375484e-28   2.4946019402e-30   2.3845243193e-27   4.2494421998e-27   1.6182517203e-05   9.2164662609e-02   7.6959731734e-15   1.6490488039e-17   3.3797879047e-25   7.4313403361e-01
   5.4400000000e-03   2.9933103743e-02   1.4718870040e+03  -1.9764962502e+05   2.3696842237e-01   6.4215148012e-07   2.8521577922e-08   1.1028551677e-05   1.0657018179e-01   1.2969436318e-04   5.1480574722e-02   4.2768825100e-07  -1.2529435216e-29  -2.5955366118e-30   5.5465523312e-27   6.0327471052e-27   2.7391632331e-05   1.0072708196e-01   2.3399429463e-14   6.2633816838e-17   2.3655693142e-24   7.4105297940e-01
   6.0800000000e-03   3.2369072815e-02   1.5524053646e+03  -2.1184849331e+05   2.2455008494e-01   1.1513199332e-06   5.8840947851e-08   1.7692970618e-05   9.6262901858e-02   1.9820452290e-04   5.5460953339e-02   5.0413526701e-07   2.0470156551e-27   6.4896785722e-29   4.4172267075e-26   3.5971467982e-26   4.8615691646e-05   1.0896318250e-01   7.2953200536e-14   2.3453015211e-16   1.5949269435e-23   7.3904670430e-01
   6.7200000000e-03   3.4721712577e-02   1.6281308936e+03  -2.2578573570e+05   2.1398528072e-01   2.0580248994e-06   1.1926751122e-07   2.7675817107e-05   8.6306413030e-02   2.9129497979e-04   5.9275395834e-02   6.0765559616e-07   3.1478601220e-26   1.0542144818e-27   4.5822404140e-25   2.7465100170e-25   8.8163854901e-05   1.1690078383e-01   2.2858753768e-13   8.4953256540e-16   1.0165323792e-22   7.3710751842e-01
   7.3600000000e-03   3.7000528556e-02   1.6993451222e+03  -2.3958931469e+05   2.0489981586e-01   3.6338611634e-06   2.3655051830e-07   4.2103942689e-05   7.6667890669e-02   4.1324247006e-04   6.2933320769e-02   7.3616962478e-07   4.0203021869e-25   1.4458780046e-26   4.3629027342e-24   2.1001626278e-24   1.6021652771e-04   1.2454751493e-01   7.0591559784e-13   2.9401790329e-15   6.0295679611e-22   7.3523107366e-01
   8.0000000000e-03   3.9212214572e-02   1.7661223589e+03  -2.5337794158e+05   1.9703316301e-01   6.2979624134e-06   4.5630510903e-07   6.2022249263e-05   6.7333669716e-02   5.6664741214e-04   6.6437843327e-02   8.8240966117e-07   4.3040511091e-24   1.6679515147e-25   3.7078087022e-23   1.5155520294e-23   2.8779757469e-04   1.3188772024e-01   2.1125538668e-12   9.6354776664e-15   3.2861830205e-21   7.3341669340e-01
   8.6400000000e-03   4.1360804018e-02   1.8283361829e+03  -2.6726128507e+05   1.9020315953e-01   1.0664164720e-05   8.5065251132e-07   8.8002824945e-05   5.8311988046e-02   7.5093857107e-04   6.9786319102e-02   1.0336165204e-06   3.8845159178e-23   1.6177995829e-24   2.7762072365e-22   1.0015954873e-22   5.0615796347e-04   1.3887748442e-01   6.0427820501e-12   2.9702362369e-14   1.6302639127e-20   7.3166653031e-01
   9.2800000000e-03   4.3447694353e-02   1.8856651700e+03  -2.8133580735e+05   1.8428354508e-01   1.7585955248e-05   1.5240825885e-06   1.1963582037e-04   4.9636345056e-02   9.6089548071e-04   7.2970839939e-02   1.1723951035e-06   2.9675174755e-22   1.3207757389e-23   1.8223526592e-21   5.9778208528e-22   8.6590026038e-04   1.4543988108e-01   1.6351198379e-11   8.5743057684e-14   7.3203124042e-20   7.2998625042e-01
   9.9200000000e-03   4.5471696050e-02   1.9376078674e+03  -2.9567631307e+05   1.7918862792e-01   2.8194265160e-05   2.6133989646e-06   1.5503910869e-04   4.1367611151e-02   1.1855789926e-03   7.5978555906e-02   1.2787789006e-06   1.9266692839e-21   9.0991995733e-23   1.0487879830e-20   3.2085454645e-21   1.4348803635e-03   1.5146203175e-01   4.1567380275e-11   2.3128191313e-13   2.9692839791e-19   7.2838418597e-01
   1.0560000000e-02   4.7429231533e-02   1.9835152167e+03  -3.1032304501e+05   1.7486198425e-01   4.3926339838e-05   4.2766663235e-06   1.9059291894e-04   3.3593561177e-02   1.4080618143e-03   7.8792125151e-02   1.3333949036e-06   1.0684844687e-20   5.3122741846e-22   5.3119480976e-20   1.5523419383e-20   2.2978389092e-03   1.5679669922e-01   9.8892920712e-11   5.8286805265e-13   1.0892615597e-18   7.2687161472e-01
   1.1200000000e-02   4.9314773189e-02   2.0226461252e+03  -3.2526373341e+05   1.7126746164e-01   6.6546927146e-05   6.6660612443e-06   2.2111436173e-04   2.6424353307e-02   1.6062654444e-03   8.1389993826e-02   1.3213112234e-06   5.0940956877e-20   2.6437785975e-21   2.3837874459e-19   6.8181107094e-20   3.5528834393e-03   1.6126968402e-01   2.1981632479e-10   1.3746015289e-12   3.6259119817e-18   7.2546114087e-01
   1.1840000000e-02   5.1121575922e-02   2.0542499544e+03  -3.4040898357e+05   1.6838135920e-01   9.8162779698e-05   9.8803562816e-06   2.4062128256e-04   1.9983359851e-02   1.7550921239e-03   8.3746812702e-02   1.2358729360e-06   2.1046261265e-19   1.1301207221e-20   9.5700404368e-19   2.7541097208e-19   5.3043438979e-03   1.6469461015e-01   4.5623886478e-10   3.0420689478e-12   1.0998355533e-17   7.2416591085e-01
   1.2480000000e-02   5.2842742254e-02   2.0776784916e+03  -3.5555848081e+05   1.6618480246e-01   1.4122418825e-04   1.3894798131e-05   2.4369975950e-04   1.4392964839e-02   1.8298965719e-03   8.5833873247e-02   1.0816779895e-06   7.6607006441e-19   4.2201729620e-20   3.5248845461e-18   1.1083253421e-18   7.6520397266e-03   1.6689441852e-01   8.8361952878e-10   6.3390727381e-12   3.0507278343e-17   7.2299687561e-01
   1.3120000000e-02   5.4472638291e-02   2.0925260235e+03  -3.7035890144e+05   1.6465545966e-01   1.9849197724e-04   1.8472613295e-05   2.2730050626e-04   9.7557972613e-03   1.8112193939e-03   8.7620260026e-02   8.7581803544e-07   3.3606178028e-18   1.9209836669e-19   1.8953551631e-17   1.3352027319e-17   1.0677587319e-02   1.6772889409e-01   1.5935525059e-09   1.2481232598e-11   7.7515747489e-17   7.2196112966e-01
   1.3760000000e-02   5.6008605927e-02   2.0987828825e+03  -3.8427270771e+05   1.6375846923e-01   2.7291738453e-04   2.3081515197e-05   1.9252636447e-04   6.1323758552e-03   1.6905132525e-03   8.9074853515e-02   6.4644245117e-07   1.3412689421e-16   7.9011443510e-18   1.0311546946e-15   1.1902216764e-15   1.4428613253e-02   1.6712567149e-01   2.6633575721e-09   2.3290373818e-11   1.8462039805e-16   7.2105876810e-01
