# L (m)  = 0.0048
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.6000000000e-06   3.7480547273e-03   4.3877548990e+02  -3.5129329441e+04   7.9916141372e-01   2.0590677000e-05   8.4860318830e-07   1.5898241426e-05   2.1838665889e-01   5.2788741308e-05   6.7751841971e-03   1.3224909174e-04   8.0672940956e-12   5.7211050098e-13   4.0241830315e-09   1.5682624516e-06   2.0506538723e-03   9.0390210723e-03   2.1142066597e-10   1.0424484887e-07   1.2417926816e-13   7.6352492339e-01
   2.8800000000e-05   8.4116400644e-03   6.1144003941e+02  -6.3022536175e+04   5.7171917826e-01   4.7513583618e-05   3.8157726968e-06   5.3717070680e-05   2.0035583372e-01   1.4660598528e-04   1.4491708968e-02   1.3315209587e-04   5.6657141516e-11   4.9121584480e-12   1.3759714169e-08   3.5443675640e-06   4.6706361691e-03   2.0144496476e-02   1.9231312022e-09   2.4108703265e-07   2.2514101636e-12   7.5994821981e-01
   4.8000000000e-05   1.2393280787e-02   7.4527055216e+02  -9.0762723523e+04   4.6783719648e-01   7.0706911446e-05   8.1636714124e-06   1.1552880918e-04   1.8498845311e-01   2.3066665016e-04   2.0876937497e-02   1.0458152755e-04   1.9038719104e-10   1.7328789769e-11   3.2408631808e-08   5.2508952304e-06   6.9430705420e-03   2.9609559548e-02   6.1082660485e-09   4.0567061579e-07   9.5293780086e-12   7.5704713376e-01
   6.7200000000e-05   1.5958085500e-02   8.5688934935e+02  -1.1683178071e+05   4.0594899513e-01   9.1587845281e-05   1.3437466222e-05   2.0648917065e-04   1.7122613950e-01   3.0529404764e-04   2.6480872045e-02   8.1256874225e-05   4.7000408317e-10   4.3007573457e-11   6.2450804086e-08   6.8212184494e-06   9.0150346021e-03   3.8058265628e-02   1.4010110082e-08   6.3355105228e-07   2.5641313414e-11   7.5451358787e-01
   8.6400000000e-05   1.9240066184e-02   9.5354861959e+02  -1.4159220262e+05   3.6400543838e-01   1.1106153888e-04   1.9277020024e-05   3.2636398526e-04   1.5854819417e-01   3.8080778718e-04   3.1562170175e-02   6.4764532322e-05   1.0087329982e-09   9.1365847990e-11   1.0787506703e-07   8.3588686273e-06   1.0966004263e-02   4.5790424745e-02   2.7724504311e-08   9.5470599828e-07   5.6723713551e-11   7.5222198203e-01
   1.0560000000e-04   2.2314109142e-02   1.0391974211e+03  -1.6553518894e+05   3.3331011064e-01   1.2980992961e-04   2.5445508004e-05   4.6891497631e-04   1.4667372235e-01   4.6621688450e-04   3.6258101314e-02   5.2988894590e-05   2.0332198275e-09   1.8123803088e-10   1.7566843099e-07   9.9801222760e-06   1.2845549671e-02   5.2965230946e-02   5.0555326440e-08   1.4035670236e-06   1.1460790326e-10   7.5010190090e-01
   1.2480000000e-04   2.5225490333e-02   1.1162807636e+03  -1.8895452891e+05   3.0966806135e-01   1.4843593965e-04   3.1796961561e-05   6.2349403431e-04   1.3544666584e-01   5.6643273733e-04   4.0648834438e-02   4.4300668273e-05   3.9788909669e-09   3.4811583967e-10   2.7727362817e-07   1.1845713533e-05   1.4689771777e-02   5.9672018946e-02   8.7403429404e-08   2.0303517985e-06   2.2284676591e-10   7.4811450680e-01
   1.4400000000e-04   2.8003171315e-02   1.1864435245e+03  -2.1185859432e+05   2.9078081310e-01   1.6752822378e-04   3.8228586150e-05   7.7762975334e-04   1.2477877239e-01   6.8259927337e-04   4.4783902214e-02   3.7692429113e-05   7.6815815500e-09   6.5817796278e-10   4.3212484250e-07   1.4191791892e-05   1.6528306050e-02   6.5959027778e-02   1.4561465752e-07   2.9175552590e-06   4.2882708511e-10   7.4622810837e-01
   1.6320000000e-04   3.0666596152e-02   1.2508565130e+03  -2.3417214915e+05   2.7527253575e-01   1.8769072747e-04   4.4643578043e-05   9.1934374703e-04   1.1462267749e-01   8.1294946885e-04   4.8695972574e-02   3.2544026907e-05   1.4781864196e-08   1.2371312949e-09   6.7470434393e-07   1.7369821971e-05   1.8387866267e-02   7.1848911912e-02   2.3685081094e-07   4.2058610521e-06   8.2883429651e-10   7.4442540207e-01
