# L (m)  = 0.08
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   1.6000000000e-04   3.9795668757e-03   4.7210525131e+02  -4.4279146053e+04   7.4363994492e-01   1.2881617050e-07   1.0968847110e-11   8.5655157577e-08   2.1620319786e-01   9.6813425657e-07   7.6360201480e-03   2.4236594013e-07   1.2923969603e-27   9.0559714215e-30   2.0964001776e-24   3.8799061705e-27   8.2378766831e-06   1.3473312321e-02   6.3799567227e-18   3.7150603938e-18   6.0202639080e-29   7.6267797348e-01
   4.8000000000e-04   8.5810903430e-03   6.7592200613e+02  -7.0926035403e+04   5.1870829574e-01   2.8660931462e-07   1.8304492673e-10   3.9909455253e-07   1.9678077849e-01   2.8091952676e-06   1.5699033070e-02   6.3205621927e-07  -3.6926002460e-28  -1.0752142245e-29  -1.5279984345e-24   5.0927261540e-27   1.8087921438e-05   2.8863192626e-02   2.1157383947e-16   1.0529933626e-17   4.4754273483e-27   7.5863461466e-01
   8.0000000000e-04   1.2487204215e-02   8.3576778280e+02  -9.5629990079e+04   4.1906198637e-01   4.2476065898e-07   1.2478175267e-09   1.1660841624e-06   1.8029236261e-01   6.3432632257e-06   2.2386978223e-02   1.1421194651e-06  -3.2960591873e-29  -3.0470401265e-30  -1.9887522278e-25   4.0050520444e-27   2.6744825256e-05   4.1923989823e-02   1.9573061618e-15   2.5814826095e-17   7.5473090874e-26   7.5536101335e-01
   1.1200000000e-03   1.5964809702e-02   9.7153848821e+02  -1.1656515444e+05   3.6017838653e-01   5.5903455085e-07   5.1670676416e-09   2.9188297233e-06   1.6560987052e-01   1.4203330988e-05   2.8266351362e-02   1.5434598118e-06  -9.2257166275e-30  -6.2503762050e-31  -1.7716711075e-26   1.1632247033e-26   3.5083878050e-05   5.3568724737e-02   9.8746494548e-15   5.4341355701e-17   5.9745633435e-25   7.5250057402e-01
   1.4400000000e-03   1.9149273676e-02   1.0913729982e+03  -1.3512263567e+05   3.2037726645e-01   7.1577468869e-07   1.5409353900e-08   6.3706817039e-06   1.5216013788e-01   3.0870236560e-05   3.3603545784e-02   1.6990436539e-06  -1.3061100143e-27  -5.6477505648e-30  -5.8502910073e-28   2.2793225462e-26   4.4178584701e-05   6.4250570852e-02   3.4080110135e-14   9.2039571188e-17   2.6663114858e-24   7.4990206172e-01
   1.7600000000e-03   2.2117190740e-02   1.1995090058e+03  -1.5227853547e+05   2.9128442921e-01   9.4908881278e-07   3.7819858834e-08   1.2261982967e-05   1.3961777192e-01   6.1750941309e-05   3.8541277117e-02   1.7290316824e-06   7.6336558936e-28   9.3802349806e-30   2.2399226021e-26   4.5072075673e-26   5.5951571684e-05   7.4221192373e-02   9.5129044328e-14   1.5302931654e-16   9.5500782177e-24   7.4748691284e-01
   2.0800000000e-03   2.4916461800e-02   1.2984522716e+03  -1.6846900240e+05   2.6890531699e-01   1.3557887288e-06   8.2380673304e-08   2.1466769100e-05   1.2778021612e-01   1.1195809588e-04   4.3164420043e-02   1.7479367579e-06   4.3908870525e-28   3.6318517232e-29   8.8486015310e-26   1.0720222050e-25   7.3910446850e-05   8.3633538017e-02   2.3985124977e-13   3.0719693665e-16   3.6685616840e-23   7.4521147006e-01
   2.4000000000e-03   2.7579200998e-02   1.3897875587e+03  -1.8400747295e+05   2.5106864932e-01   2.0824383175e-06   1.6579781088e-07   3.5022093989e-05   1.1651319133e-01   1.8599641751e-04   4.7526569748e-02   1.7935486539e-06   3.3735706340e-27   3.1571552847e-28   4.5408665134e-25   3.3212344729e-25   1.0395979755e-04   9.2583954285e-02   5.8412151711e-13   7.5392766980e-16   1.5949728774e-22   7.4304709953e-01
   2.7200000000e-03   3.0127959868e-02   1.4745407537e+03  -1.9913707360e+05   2.3648497310e-01   3.3319998586e-06   3.1499288579e-07   5.4043539030e-05   1.0572583687e-01   2.8774759716e-04   5.1662626892e-02   1.8685601371e-06   4.6953926596e-26   3.0698795240e-27   2.5587404593e-24   1.2649654473e-24   1.5539558545e-04   1.0113187902e-01   1.4132895483e-12   2.0560556252e-15   7.2798642677e-22   7.4097712033e-01
