# L (m)  = 0.0046
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   9.2000000000e-06   3.5449105663e-03   4.1795408269e+02  -3.2673679789e+04   8.3881372922e-01   2.8051754946e-05   1.1146101946e-07   6.1529800002e-06   2.2006239852e-01   1.3497419312e-05   6.0190226262e-03   5.3914023260e-05   2.2630400575e-10   1.5493883027e-11   4.2296075548e-07   6.4655309424e-05   2.7823922419e-03   7.0818929162e-03   1.6984567038e-09   7.9250252516e-06   1.1969271095e-12   7.6388005491e-01
   2.7600000000e-05   8.1721015342e-03   5.7355356523e+02  -6.0845604761e+04   6.0911670046e-01   6.6522958874e-05   5.2921279880e-07   1.6300681969e-05   2.0330623646e-01   3.5186905630e-05   1.3256436734e-02   8.2757664676e-05   1.2950894041e-09   1.0762439732e-10   1.2447469638e-06   1.5752688151e-04   6.5060467104e-03   1.6118586673e-02   1.3923475034e-08   1.9587012891e-05   2.5289432140e-11   7.6043252233e-01
   4.6000000000e-05   1.2131611679e-02   6.9677722573e+02  -8.6277067513e+04   4.9992508255e-01   1.0012123291e-04   1.1532679136e-06   2.7846315658e-05   1.8907327809e-01   5.6341576315e-05   1.9253551832e-02   8.6314361497e-05   3.9503409295e-09   3.4413399178e-10   2.6119602411e-06   2.4944430049e-04   9.7461261440e-03   2.3733056024e-02   4.7776854672e-08   3.2747871334e-05   1.1544500851e-10   7.5763785240e-01
   6.4400000000e-05   1.5676537013e-02   8.0093232061e+02  -1.0871036600e+05   4.3377906062e-01   1.3068977207e-04   1.9193001212e-06   4.0958589667e-05   1.7643391547e-01   7.6299160150e-05   2.4501170954e-02   8.2767352523e-05   9.7018026753e-09   8.4773582686e-10   4.8910532977e-06   3.4673068344e-04   1.2695906792e-02   3.0432006621e-02   1.2136565507e-07   4.8990378778e-05   3.2305962207e-10   7.5520311822e-01
   8.2800000000e-05   1.8935241720e-02   8.9195035580e+02  -1.2878001941e+05   3.8857996663e-01   1.5924401259e-04   2.7693255259e-06   5.5144002492e-05   1.6492629005e-01   9.5436034706e-05   2.9231745050e-02   7.8940246051e-05   2.1121153232e-08   1.8173952184e-09   8.5285377556e-06   4.5365576135e-04   1.5454137268e-02   3.6461961141e-02   2.6199682018e-07   6.9548396978e-05   7.3025364520e-10   7.5300281563e-01
   1.0120000000e-04   2.1981084508e-02   9.7306352720e+02  -1.4707488248e+05   3.5538561298e-01   1.8641723877e-04   3.6563474910e-06   6.9332595258e-05   1.5429393364e-01   1.1432432228e-04   3.3570803693e-02   7.7099520233e-05   4.2539838823e-08   3.5740754713e-09   1.4128304572e-05   5.7399004786e-04   1.8076249887e-02   4.1957773380e-02   5.0530432510e-07   9.5449037416e-05   1.4884408281e-09   7.5096578207e-01
   1.1960000000e-04   2.4860205692e-02   1.0462398216e+03  -1.6408193922e+05   3.2981915274e-01   2.1265279865e-04   4.5447260803e-06   8.2102346873e-05   1.4438554212e-01   1.3306889463e-04   3.7592707642e-02   7.7692901333e-05   8.0874694469e-08   6.6088384227e-09   2.2508047999e-05   7.1168376453e-04   2.0595370230e-02   4.7000387491e-02   8.8891323086e-07   1.2748644783e-04   2.8673941369e-09   7.4905377738e-01
   1.3800000000e-04   2.7603747505e-02   1.1127578828e+03  -1.8008200361e+05   3.0946206856e-01   2.3828242548e-04   5.4064785202e-06   9.2033108067e-05   1.3510697590e-01   1.5111935362e-04   4.1343386068e-02   8.0394288394e-05   1.4630600267e-07   1.1609693860e-08   3.4741239705e-05   8.7121288488e-04   2.3031038220e-02   5.1640993103e-02   1.4408985718e-06   1.6611597496e-04   5.3097889363e-09   7.4723618707e-01
   1.5640000000e-04   3.0233958843e-02   1.1734802789e+03  -1.9518418084e+05   2.9286026112e-01   2.6356399376e-04   6.2164782783e-06   9.8050988609e-05   1.2640058139e-01   1.6740491990e-04   4.4852173103e-02   8.4535180889e-05   2.5237332474e-07   1.9438038597e-08   5.2175336253e-05   1.0577848614e-03   2.5393842892e-02   5.5914168458e-02   2.1667870101e-06   2.1131962344e-04   9.4696522486e-09   7.4549624155e-01
   1.7480000000e-04   3.2767566435e-02   1.2290034342e+03  -2.0945756262e+05   2.7908264963e-01   2.8868976174e-04   6.9486673256e-06   9.9648573891e-05   1.1822961139e-01   1.8061399689e-04   4.8137351713e-02   8.9327146913e-05   4.1489874332e-07   3.1021360817e-08   7.6401966962e-05   1.2773979606e-03   2.7687412190e-02   5.9844168705e-02   3.0402917912e-06   2.6248203005e-04   1.6193877627e-08   7.4381593134e-01
   1.9320000000e-04   3.5217769206e-02   1.2797493424e+03  -2.2295064765e+05   2.6750265444e-01   3.1379123026e-04   7.5748727949e-06   9.6947327112e-05   1.1057185515e-01   1.8951496154e-04   5.1210662815e-02   9.4011782026e-05   6.4922651978e-07   4.7143005766e-08   1.0915558050e-04   1.5368118617e-03   2.9910339073e-02   6.3450252861e-02   4.0015165092e-06   3.1833719909e-04   2.6399936590e-08   7.4218652933e-01
   2.1160000000e-04   3.7595469171e-02   1.3260275895e+03  -2.3570213292e+05   2.5768061075e-01   3.3893165843e-04   8.0660964609e-06   9.0612394171e-05   1.0341174549e-01   1.9323485897e-04   5.4079168307e-02   9.7957555330e-05   9.6567949073e-07   6.8144201214e-08   1.5212604920e-04   1.8433669285e-03   3.2057043770e-02   6.6748696338e-02   4.9631547964e-06   3.7700615617e-04   4.0825015840e-08   7.4059549288e-01
   2.3000000000e-04   3.9910036360e-02   1.3680802603e+03  -2.4774920535e+05   2.4929628997e-01   3.6410960019e-04   8.3961513906e-06   8.1671600215e-05   9.6737943382e-02   1.9145399438e-04   5.6748023037e-02   1.0070770613e-04   1.3639419773e-06   9.3605875961e-08   2.0670572931e-04   2.2047380574e-03   3.4119570997e-02   6.9755728753e-02   5.8240901062e-06   4.3613403061e-04   5.9680292851e-08   7.3903798612e-01
