# L (m)  = 0.2
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h        005_density             006_H2              007_H              008_O             009_O2             010_OH            011_H2O            012_HO2            013_CH2         014_CH2(S)            015_CH3            016_CH4             017_CO            018_CO2            019_HCO           020_CH2O          021_CH2OH             022_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   4.0000000000e-04   3.7669564062e-03   4.4810165187e+02  -5.7041299025e+04   7.8358261984e-01   4.2363560884e-09   1.2945999838e-13   5.2608588031e-09   2.1709590716e-01   1.9990760123e-07   7.1668703221e-03   1.5139115441e-08   3.7466592751e-33  -8.9688929883e-34  -8.5861665383e-31   1.0299179588e-28   3.2314037994e-07   1.2813531754e-02   3.0030870876e-21   4.6209996055e-22   7.9625927634e-35   7.6292314433e-01
   1.2000000000e-03   8.3112567477e-03   6.2846612422e+02  -1.0779558499e+05   5.5797965680e-01   9.5774534666e-09   1.7441140429e-12   2.4713832103e-08   1.9790980696e-01   5.2611585494e-07   1.5119134935e-02   3.8406348459e-08   4.0740967437e-35   1.4152533873e-36   9.9620242625e-31   1.6762837224e-28   7.0436749808e-07   2.8072699842e-02   8.3749578788e-20   1.3590340600e-21   5.4173742551e-33   7.5889705383e-01
   2.0000000000e-03   1.2163093931e-02   7.6694796058e+02  -1.5643565496e+05   4.5676700063e-01   1.4150398833e-08   9.1594440007e-12   6.1313569821e-08   1.8164715652e-01   1.0282296303e-06   2.1704936178e-02   6.6831654431e-08   9.5558782466e-35   2.2998083167e-36   6.4580959741e-31   1.5461829482e-28   1.0130741459e-06   4.0989562733e-02   6.0032578682e-19   3.4671789489e-21   8.3380172170e-32   7.5565616221e-01
   2.8000000000e-03   1.5592015443e-02   8.8119411386e+02  -2.0318760318e+05   3.9720730547e-01   1.8457352358e-08   3.1442040679e-11   1.1786075477e-07   1.6716982940e-01   1.9520231077e-06   2.7495102857e-02   9.1431706712e-08   5.4324623717e-36  -7.5433755233e-36  -1.5953082290e-31   5.4780223185e-29   1.2855390792e-06   5.2496918169e-02   2.5297993076e-18   7.6916245317e-21   6.6968586946e-31   7.5283468300e-01
   3.6000000000e-03   1.8733274134e-02   9.7890898323e+02  -2.4937982949e+05   3.5728799576e-01   2.3190345456e-08   8.1328968021e-11   1.9948261102e-07   1.5390665003e-01   3.6443373238e-06   3.2758362623e-02   1.0420191463e-07   2.1507258631e-33   6.4463540781e-35   7.6444264453e-29  -2.2851815348e-28   1.5586420791e-06   6.3053570310e-02   7.7352489717e-18   1.5064594652e-20   3.4530019864e-30   7.5027588835e-01
   4.4000000000e-03   2.1663189866e-02   1.0643868859e+03  -2.9591840709e+05   3.2837051288e-01   2.9578373661e-08   1.7823575399e-10   3.1920791202e-07   1.4153523371e-01   6.4934638759e-06   3.7640797670e-02   1.0909627272e-07  -4.3542483656e-31  -7.5151618336e-32   7.2796958917e-28  -3.6671185251e-28   1.8853272573e-06   7.2915689972e-02   1.9938004015e-17   3.2053035899e-20   1.5917175028e-29   7.4789944057e-01
   5.2000000000e-03   2.4429376787e-02   1.1403862801e+03  -3.4312147257e+05   3.0629369343e-01   3.9786963513e-08   3.6071494751e-10   4.9842174380e-07   1.2985439630e-01   1.0917612159e-05   4.2231002509e-02   1.1353730971e-07   6.4916335109e-28   3.5160770545e-30   1.1771952684e-26   1.3549256857e-27   2.3509167782e-06   8.2241947712e-02   4.8458132396e-17   8.3302358655e-20   8.1158598663e-29   7.4565873408e-01
   6.0000000000e-03   2.7063734497e-02   1.2088417421e+03  -3.9093766595e+05   2.8877894806e-01   5.7496901611e-08   7.0871137704e-10   7.6939024931e-07   1.1872929125e-01   1.7426292509e-05   4.6586832070e-02   1.2203840768e-07   1.2049173498e-27   1.1390568797e-29   1.4004691897e-26   3.0029875213e-27   3.0975665990e-06   9.1138054352e-02   1.1930826627e-16   2.4741634373e-19   4.5389683220e-28   7.4352434761e-01
   6.8000000000e-03   2.9588756844e-02   1.2711975624e+03  -4.3918865435e+05   2.7446190423e-01   8.9055582088e-08   1.3902171738e-09   1.1835554928e-06   1.0806476228e-01   2.6714274779e-05   5.0747970304e-02   1.3725959882e-07   2.6177295378e-28   3.6474896768e-30   1.5683926066e-27   1.6089853267e-27   4.3715061992e-06   9.9678155001e-02   3.1017391511e-16   7.8356057502e-19   2.6767218723e-27   7.4147661660e-01
   7.6000000000e-03   3.2020902645e-02   1.3285812715e+03  -4.8761940059e+05   2.6247012005e-01   1.4594908426e-07   2.7684607641e-09   1.8261337037e-06   9.7791113126e-02   3.9776934513e-05   5.4742432725e-02   1.6173090164e-07   3.6257595186e-28   4.3797610635e-30   5.5890957947e-27   6.2175265875e-27   6.6203642416e-06   1.0791607075e-01   8.6865513011e-16   2.5870157755e-18   1.6637223555e-26   7.3950184830e-01
   8.4000000000e-03   3.4372529341e-02   1.3818999072e+03  -5.3592556211e+05   2.5221737403e-01   2.4997508527e-07   5.6548606759e-09   2.8403758308e-06   8.7856014189e-02   5.8053525889e-05   5.8590132339e-02   1.9870425175e-07  -6.4072604619e-28  -9.7127537054e-30  -3.0277217539e-27   2.1761135966e-26   1.0695062001e-05   1.1589149393e-01   2.6374241857e-15   8.8760702510e-18   1.0974835972e-25   7.3759031747e-01
   9.2000000000e-03   3.6653051475e-02   1.4318931692e+03  -5.8377054753e+05   2.4329511953e-01   4.4388532562e-07   1.1918687525e-08   4.4675242146e-06   7.8219815209e-02   8.3599905022e-05   6.2304812841e-02   2.5267679892e-07  -1.0148079806e-27  -1.3439815635e-29   1.8007865926e-26   1.8621728512e-25   1.8270214010e-05   1.2363321439e-01   8.6762137376e-15   3.1673655173e-17   7.7416764385e-25   7.3573511023e-01
