# L (m)  = 0.0027
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   6.7500000000e-06   2.6341741981e-03   3.1071155459e+02  -1.0335433381e+04   1.2583136580e-03   1.1289473712e+00   9.4904495655e-06   4.7505973446e-16   4.8622718001e-15   2.3142933413e-01   3.5917235561e-11   5.9719533510e-04   1.3258306184e-07   1.2751318955e-15   6.4555203683e-17   5.9701035383e-07   2.3292676033e-03   3.1335767174e-04   3.3827020154e-04   2.0341924142e-15   2.7665891755e-06   1.4136059200e-19   7.6497958839e-01
   2.0250000000e-05   7.6680061623e-03   3.3092287286e+02  -3.3731472265e+04   3.6614623978e-03   1.0553034908e+00   2.7615872189e-05   4.4344890233e-15   1.4282770883e-14   2.2842894219e-01   1.0439666523e-10   1.7377259527e-03   3.8567916589e-07   9.1239624109e-15   5.2103432811e-16   1.7362684543e-06   6.7807845356e-03   9.1181161054e-04   9.8430896244e-04   1.6647109295e-14   8.0495558799e-06   1.6329461118e-18   7.6111863927e-01
   3.3750000000e-05   1.2509644637e-02   3.5001983725e+02  -5.6234238957e+04   5.9690318408e-03   9.9349677858e-01   4.5021467357e-05   1.4311462043e-14   2.4320162499e-14   2.2554601844e-01   1.7195150277e-10   2.8328864114e-03   6.2860352890e-07   2.2164638228e-14   1.3454796499e-15   2.8278402014e-06   1.1063270021e-02   1.4864586030e-03   1.6046653591e-03   4.5051922584e-14   1.3120518846e-05   5.8326453071e-18   7.5740510256e-01
   4.7250000000e-05   1.7184224319e-02   3.6811548156e+02  -7.7960555812e+04   8.1913079459e-03   9.4080909960e-01   6.1785292498e-05   3.3431693174e-14   3.6328409904e-14   2.2276688527e-01   2.4193845274e-10   3.8875546641e-03   8.6263428965e-07   3.9459764275e-14   2.5112615648e-15   3.8756545960e-06   1.5199367064e-02   2.0398579528e-03   2.2021100365e-03   8.8495431829e-14   1.8001238031e-05   1.4462755771e-17   7.5381969995e-01
   6.0750000000e-05   2.1712677417e-02   3.8530496411e+02  -9.9007711755e+04   1.0336979511e-02   8.9530359547e-01   7.7973241377e-05   6.7104880006e-14   5.2031775351e-14   2.2008005850e-01   3.1736294990e-10   4.9058515737e-03   1.0889642040e-06   6.0970569062e-14   4.0340281501e-15   4.8831855601e-06   1.9207902948e-02   2.5741717683e-03   2.7789829275e-03   1.4994350067e-13   2.2710155912e-05   2.9893755944e-17   7.5034637642e-01
   7.4250000000e-05   2.6112593592e-02   4.0166917877e+02  -1.1945745974e+05   1.2413427670e-02   8.5556181116e-01   9.3641261643e-05   1.2352366448e-13   7.3633662749e-14   2.1747582697e-01   4.0011383932e-10   5.8912780398e-03   1.3086788553e-06   8.6976534442e-14   5.9450761429e-15   5.8534914080e-06   2.3104679107e-02   3.0912368995e-03   3.3372714694e-03   2.3352687858e-13   2.7262969974e-05   5.5301686857e-17   7.4697164072e-01
   8.7750000000e-05   3.0398877268e-02   4.1727751531e+02  -1.3937907217e+05   1.4426958353e-02   8.2052039493e-01   1.0883713112e-04   2.1469167787e-13   1.0404270391e-13   2.1494592273e-01   4.9076651250e-10   6.8468251422e-03   1.5227532635e-06   1.1771161649e-13   8.2701114842e-15   6.7892626938e-06   2.6903072177e-02   3.5926227212e-03   3.8786733586e-03   3.4391623971e-13   3.1673099734e-05   9.4759067209e-17   7.4368406114e-01
   1.0125000000e-04   3.4584254711e-02   4.3218998840e+02  -1.5883169769e+05   1.6382988485e-02   7.8936597403e-01   1.2360187810e-04   3.5740429899e-13   1.4719317244e-13   2.1248326132e-01   5.8877034086e-10   7.7750623858e-03   1.7320567311e-06   1.5320034147e-13   1.1017329557e-14   7.6928696251e-06   3.0614495976e-02   4.0796774302e-03   4.4046467906e-03   4.8587196468e-13   3.5952065236e-05   1.5330336324e-16   7.4047387664e-01
   1.1475000000e-04   3.8679669223e-02   4.4645889659e+02  -1.7786619815e+05   1.8286195537e-02   7.6146536860e-01   1.3797092052e-04   5.7428409442e-13   2.0846157349e-13   2.1008173601e-01   6.9281413219e-10   8.6782085896e-03   1.9373609525e-06   1.9323100691e-13   1.4174260700e-14   8.5664056176e-06   3.4248760491e-02   4.5535652364e-03   4.9164507907e-03   6.6403437939e-13   4.0109794002e-05   2.3705770355e-16   7.3733269371e-01
   1.2825000000e-04   4.2694592289e-02   4.6013012898e+02  -1.9652659458e+05   2.0140638228e-02   7.3631800731e-01   1.5197498432e-04   8.9483682319e-13   2.9518766559e-13   2.0773605352e-01   8.0120583256e-10   9.5581891055e-03   2.1393489443e-06   2.3740284701e-13   1.7710484224e-14   9.4117259572e-06   3.7814353793e-02   5.0152963842e-03   5.4151777538e-03   8.8291444187e-13   4.4154870936e-05   3.5346760181e-16   7.3425324771e-01
   1.4175000000e-04   4.6637270949e-02   4.7324420460e+02  -2.1485121718e+05   2.1949854489e-02   7.1352271009e-01   1.6564084830e-04   1.3564571535e-12   4.1730331123e-13   2.0544160189e-01   9.1217393837e-10   1.0416682270e-02   2.3386236309e-06   2.8519800725e-13   2.1582984318e-14   1.0230481559e-05   4.1318665678e-02   5.4657515230e-03   5.9017798477e-03   1.1470009005e-12   4.8094742910e-05   5.1168292539e-16   7.3122921318e-01
   1.5525000000e-04   5.0514926256e-02   4.8583710769e+02  -2.3287362761e+05   2.3716941480e-02   6.9275401161e-01   1.7899195183e-04   2.0052948370e-12   5.8806002502e-13   2.0319434343e-01   1.0240623669e-09   1.1255157344e-02   2.5357155811e-06   3.3604876720e-13   2.5741763973e-14   1.1024148211e-05   4.4768166746e-02   5.9057016130e-03   6.3770905715e-03   1.4609047523e-12   5.1935887283e-05   7.2307820638e-16   7.2825505156e-01
   1.6875000000e-04   5.4333913857e-02   4.9794096477e+02  -2.5062336533e+05   2.5444621320e-02   6.7374496953e-01   1.9204889397e-04   2.8968958925e-12   8.2482843435e-13   2.0099072732e-01   1.1354305983e-09   1.2074905683e-02   2.7310897323e-06   3.8938760654e-13   3.0134464222e-14   1.1794051808e-05   4.8168553057e-02   6.3358242798e-03   6.8418424632e-03   1.8294893258e-12   5.5683951621e-05   1.0018790836e-15   7.2532588807e-01
   1.8225000000e-04   5.8099854962e-02   5.0958459828e+02  -2.6812655629e+05   2.7135295421e-02   6.5627447187e-01   2.0482984567e-04   4.0965526651e-12   1.1499226965e-12   1.9882761773e-01   1.2450867474e-09   1.2877066509e-02   2.9251511187e-06   4.4467875484e-13   3.4709625933e-14   1.2541390087e-05   5.1524863936e-02   6.7567173339e-03   7.2966817331e-03   2.2579631817e-12   5.9343870271e-05   1.3658503881e-15   7.2243741124e-01
   1.9575000000e-04   6.1817743933e-02   5.2079398305e+02  -2.8540641274e+05   2.8791089648e-02   6.4015772408e-01   2.1735089232e-04   5.6793218250e-12   1.5913834236e-12   1.9670223450e-01   1.3520811874e-09   1.3662648324e-02   3.1182497017e-06   5.0143495928e-13   3.9418727761e-14   1.3267251328e-05   5.4841578619e-02   7.1689100073e-03   7.7421804243e-03   2.7519329419e-12   6.2919962229e-05   1.8369985372e-15   7.1958579040e-01
   2.0925000000e-04   6.5492037301e-02   5.3159262430e+02  -3.0248364802e+05   3.0413892064e-02   6.2523902297e-01   2.2962631985e-04   7.7296930186e-12   2.1836376171e-12   1.9461210362e-01   1.4556813859e-09   1.4432546820e-02   3.3106844349e-06   5.5922431775e-13   4.4217310865e-14   1.3972630449e-05   5.8122696129e-02   7.5728723477e-03   8.1788465761e-03   3.3174226338e-12   6.6416013798e-05   2.4422428942e-15   7.1676760739e-01
   2.2275000000e-04   6.9126727876e-02   5.4200187571e+02  -3.1937681943e+05   3.2005384644e-02   6.1138619590e-01   2.4166885515e-04   1.0340911283e-11   2.9679465984e-12   1.9255501587e-01   1.5553407317e-09   1.5187559917e-02   3.5027067037e-06   6.1767125826e-13   4.9065497947e-14   1.4658442852e-05   6.1371801698e-02   7.9690231097e-03   8.6071327616e-03   3.9608690203e-12   6.9835348792e-05   3.2140154054e-15   7.1397979972e-01
   2.3625000000e-04   7.2725406803e-02   5.5204120536e+02  -3.3610261740e+05   3.3567070046e-02   5.9848627664e-01   2.5348986880e-04   1.3613969091e-11   3.9925554936e-12   1.9052899202e-01   1.6506679456e-09   1.5928400466e-02   3.6945232666e-06   6.7645444271e-13   5.3928138375e-14   1.5325536326e-05   6.4592122333e-02   8.3577364174e-03   9.0274432934e-03   4.6891004870e-12   7.3180888457e-05   4.1907519271e-15   7.1121961298e-01
   2.4975000000e-04   7.6291315842e-02   5.6172842065e+02  -3.5267610941e+05   3.5100294323e-02   5.8644210640e-01   2.6509954716e-04   1.7656295854e-11   5.3124714062e-12   1.8853225336e-01   1.7413998107e-09   1.6655707022e-02   3.8862988183e-06   7.3530324854e-13   5.8774733657e-14   1.5974701284e-05   6.7786573596e-02   8.7393474170e-03   9.4401403364e-03   5.5093053218e-12   7.6455202877e-05   5.4172445134e-15   7.0848456075e-01
   2.6325000000e-04   7.9827391624e-02   5.7107986204e+02  -3.6911094384e+05   3.6606266267e-02   5.7516963368e-01   2.7650703879e-04   2.2580181729e-11   6.9888211320e-12   1.8656319668e-01   1.8273779101e-09   1.7370053023e-02   4.0781582736e-06   7.9399370748e-13   6.3579237694e-14   1.6606679546e-05   7.0957799171e-02   9.1141570911e-03   9.8455491149e-03   6.4289930453e-12   7.9660555265e-05   6.9448301565e-15   7.0577239063e-01
   2.7675000000e-04   8.3336303300e-02   5.8011056686e+02  -3.8541952582e+05   3.8086073967e-02   5.6459575439e-01   2.8772057981e-04   2.8500976094e-11   9.0877706411e-12   1.8462037291e-01   1.9085291019e-09   1.8071954641e-02   4.2701888552e-06   8.5234433438e-13   6.8319784371e-14   1.7222171865e-05   7.4108204496e-02   9.4824363793e-03   1.0243962366e-02   7.4559507562e-12   8.2798940293e-05   8.8313966237e-15   7.0308105537e-01
   2.9025000000e-04   8.6820484715e-02   5.8883440931e+02  -4.0161316867e+05   3.9540699014e-02   5.5465656889e-01   2.9874760137e-04   3.5535108110e-11   1.1679023914e-11   1.8270246882e-01   1.9848491861e-09   1.8761877531e-02   4.4624420562e-06   9.1021201636e-13   7.2978375232e-14   1.7821844343e-05   7.7239985500e-02   9.8444297156e-03   1.0635644166e-02   8.5981945715e-12   8.5872117341e-05   1.1141193201e-14   7.0040868822e-01
   3.0375000000e-04   9.0282162055e-02   5.9726422684e+02  -4.1770221754e+05   4.0971028773e-02   5.4529595897e-01   3.0959482251e-04   4.3797986840e-11   1.4833955186e-11   1.8080829122e-01   2.0563892442e-09   1.9440242644e-02   4.6549355360e-06   9.6748805001e-13   7.7540547087e-14   1.8406333897e-05   8.0355153269e-02   1.0200358079e-02   1.1020833228e-02   9.8639191436e-12   8.8881639528e-05   1.3944444961e-14   6.9775358170e-01
   3.1725000000e-04   9.3723377638e-02   6.0541192215e+02  -4.3369616524e+05   4.2377866969e-02   5.3646442930e-01   3.2026833019e-04   5.3401826100e-11   1.8623458151e-11   1.7893675341e-01   2.1232440654e-09   2.0107431256e-02   4.8476549855e-06   1.0240943361e-12   8.1995027496e-14   1.8976252852e-05   8.3455555277e-02   1.0550421633e-02   1.1399745750e-02   1.1261441792e-11   9.1828879019e-05   1.7316767617e-14   6.9511416935e-01
   3.3075000000e-04   9.7146010522e-02   6.1328855825e+02  -4.4960374509e+05   4.3761942900e-02   5.2811814606e-01   3.3077364895e-04   6.4453463450e-11   2.3115621839e-11   1.7708686333e-01   2.1855423751e-09   2.0763789338e-02   5.0405560043e-06   1.0799797428e-12   8.6333391944e-14   1.9532192798e-05   8.6542893757e-02   1.0894802015e-02   1.1772577899e-02   1.2799144387e-11   9.4715049237e-05   2.1338399643e-14   6.9248900993e-01
   3.4425000000e-04   1.0055179439e-01   6.2090443841e+02  -4.6543301555e+05   4.5123919441e-02   5.2021814221e-01   3.4111580143e-04   7.7052226742e-11   2.8373355475e-11   1.7525771332e-01   2.2434384782e-09   2.1409631354e-02   5.2335660060e-06   1.1351166427e-12   9.0549723722e-14   2.0074727766e-05   8.9618741650e-02   1.1233664329e-02   1.2139507956e-02   1.4485411403e-11   9.7541224360e-05   2.6093264823e-14   6.8987677370e-01
   3.5775000000e-04   1.0394233315e-01   6.2826917901e+02  -4.8119143083e+05   4.6464400052e-02   5.1272965168e-01   3.5129936120e-04   9.1287911034e-11   3.4452089347e-11   1.7344847117e-01   2.2971051592e-09   2.2045243587e-02   5.4265861727e-06   1.1894976147e-12   9.4640286171e-14   2.0604416825e-05   9.2684556504e-02   1.1567158894e-02   1.2500698210e-02   1.6328565903e-11   1.0030835650e-04   3.1667893209e-14   6.8727623047e-01
   3.7125000000e-04   1.0731911456e-01   6.3539177195e+02  -4.9688590473e+05   4.7783934893e-02   5.0562155228e-01   3.6132849901e-04   1.0723891873e-10   4.1397669543e-11   1.7165837225e-01   2.3467275816e-09   2.2670887040e-02   5.6194934615e-06   1.2431323261e-12   9.8603205883e-14   2.1121806142e-05   9.5741692612e-02   1.1895422760e-02   1.2856296594e-02   1.8336801658e-11   1.0301729084e-04   3.8150226653e-14   6.8468623913e-01
   3.8475000000e-04   1.1068352216e-01   6.4228063859e+02  -5.1252286846e+05   4.9083026218e-02   4.9886589650e-01   3.7120702344e-04   1.2497061460e-10   4.9244552434e-11   1.6988671268e-01   2.3924980938e-09   2.3286799997e-02   5.8121426697e-06   1.2960445651e-12   1.0243817093e-13   2.1627430584e-05   9.8791411656e-02   1.2218581054e-02   1.3206438143e-02   2.0518112780e-11   1.0566877897e-04   4.5628343751e-14   6.8210573851e-01
   3.9825000000e-04   1.1403684581e-01   6.4894368095e+02  -5.2810831728e+05   5.0362133103e-02   4.9243751124e-01   3.8093841657e-04   1.4453395369e-10   5.8014383977e-11   1.6813284322e-01   2.4346118604e-09   2.3893200267e-02   6.0043685514e-06   1.3482694915e-12   1.0614615077e-13   2.2121814914e-05   1.0183489207e-01   1.2536748158e-02   1.3551246262e-02   2.2880223756e-11   1.0826349077e-04   5.4189146561e-14   6.7953373927e-01
   4.1175000000e-04   1.1738029094e-01   6.5538832583e+02  -5.4364785340e+05   5.1621675635e-02   4.8631365791e-01   3.9052586549e-04   1.6596441691e-10   6.7715025123e-11   1.6639616397e-01   2.4732632051e-09   2.4490287167e-02   6.1959879785e-06   1.3998510903e-12   1.0972913823e-13   2.2605474625e-05   1.0487323732e-01   1.2850028750e-02   1.3890833853e-02   2.5430518247e-11   1.1080202485e-04   6.3917047889e-14   6.7696931685e-01
   4.2525000000e-04   1.2071498677e-01   6.6162156359e+02  -5.5914672476e+05   5.2862038608e-02   4.8047374234e-01   3.9997229018e-04   1.8928129991e-10   7.8340065928e-11   1.6467611964e-01   2.5086425976e-09   2.5078243285e-02   6.3868021330e-06   1.4508398119e-12   1.1318990941e-13   2.3078916466e-05   1.0790748317e-01   1.3158518723e-02   1.4225304311e-02   2.8175968692e-11   1.1328491778e-04   7.4892703285e-14   6.7441160515e-01
   4.3875000000e-04   1.2404199357e-01   6.6764998275e+02  -5.7460985974e+05   5.4083574804e-02   4.7489906552e-01   4.0928036811e-04   2.1448741443e-10   8.9868856361e-11   1.6297219531e-01   2.5409342745e-09   2.5657236029e-02   6.5765987158e-06   1.5012904589e-12   1.1653181378e-13   2.3542638706e-05   1.1093860418e-01   1.3462306004e-02   1.4554752403e-02   3.1123068946e-11   1.1571265240e-04   8.7191843117e-14   6.7185979093e-01
   4.5225000000e-04   1.2736230910e-01   6.7347980308e+02  -5.9004189518e+05   5.5286607903e-02   4.6957260728e-01   4.1845255619e-04   2.4156931324e-10   1.0226708023e-10   1.6128391280e-01   2.5703144863e-09   2.6227419014e-02   6.7651541499e-06   1.5512603831e-12   1.1975859174e-13   2.3997131173e-05   1.1396751947e-01   1.3761471279e-02   1.4879265055e-02   3.4277773049e-11   1.1808566505e-04   1.0088428641e-13   6.6931310892e-01
