# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.4397176881e-03   5.0473080266e+02  -2.1768225934e+04   2.1716734950e-02   6.9386772673e-01   7.3132024829e-06   2.8332937570e-08   1.2776601138e-05   2.1464227644e-01   1.3562485543e-05   9.8926786597e-03   1.9884659315e-05   1.6088259373e-19   1.2966043660e-20   3.7350910455e-16   1.1348134409e-13   6.3419804201e-04   1.1182545045e-02   1.2939876144e-12   7.8427265062e-13   3.8488325519e-20   7.6359473653e-01
   7.5000000000e-05   9.5237749166e-03   7.2537304138e+02  -4.8881875245e+04   4.6573248344e-02   4.8063487274e-01   1.5692209474e-05   3.8639833622e-07   4.3737754751e-05   1.9360348653e-01   4.8666181253e-05   2.1209805094e-02   3.5210115691e-05   1.7892504647e-18   1.6445590409e-19   1.4688860358e-15   2.4369754801e-13   1.3616769370e-03   2.3986074103e-02   3.3766704076e-11   1.8147578954e-12   1.6746610328e-18   7.5969526464e-01
   1.2500000000e-04   1.3890219082e-02   9.0137577303e+02  -7.2169472054e+04   6.7889393091e-02   3.8526597364e-01   2.2983150550e-05   1.7533278414e-06   1.0791868002e-04   1.7549817121e-01   1.1789899840e-04   3.0901159853e-02   3.8662521498e-05   1.1283677311e-17   1.0522243425e-18   4.0756954305e-15   3.5889344664e-13   1.9927946977e-03   3.4972455390e-02   2.0305064791e-10   2.9629697080e-12   1.1446121014e-17   7.5634620196e-01
   1.7500000000e-04   1.7813033785e-02   1.0490421917e+03  -9.3090022648e+04   8.6980070451e-02   3.2982682726e-01   3.0110152110e-05   4.6776987307e-06   2.2832145035e-04   1.5917386340e-01   2.4084859671e-04   3.9557283689e-02   3.4814689524e-05   5.2263120958e-17   4.8215022988e-18   9.3487323435e-15   4.7914845342e-13   2.5768389855e-03   4.4815837624e-02   6.2523122073e-10   3.9320467202e-12   3.4905997755e-17   7.5333740309e-01
   2.2500000000e-04   2.1424077300e-02   1.1767409333e+03  -1.1234422173e+05   1.0445450238e-01   2.9299868295e-01   3.8614476125e-05   9.4460952464e-06   4.1151195019e-04   1.4408897449e-01   4.3832295362e-04   4.7445360644e-02   2.9508085232e-05   2.0573532748e-16   1.8712092293e-17   2.0060014124e-14   6.4778543008e-13   3.1509527386e-03   5.3819574524e-02   1.3257475496e-09   4.5334721959e-12   7.2628267897e-17   7.5056773271e-01
   2.7500000000e-04   2.4802881208e-02   1.2889341183e+03  -1.3035360993e+05   1.2065768640e-01   2.6656078180e-01   5.0780161508e-05   1.6312358474e-05   6.4273019076e-04   1.2995724815e-01   7.2483493446e-04   5.4713026009e-02   2.4995586666e-05   7.7291726519e-16   6.9378928664e-17   4.4789782260e-14   9.7279096453e-13   3.7555641406e-03   6.2138316085e-02   2.2651853902e-09   5.0407618022e-12   1.3934882035e-16   7.4797619011e-01
   3.2500000000e-04   2.8002061558e-02   1.3884305305e+03  -1.4739622123e+05   1.3580324139e-01   2.4658523588e-01   6.9054348505e-05   2.5501829453e-05   8.9910323723e-04   1.1662793542e-01   1.1003267650e-03   6.1454543873e-02   2.1469147414e-05   3.0149896080e-15   2.6735100821e-16   1.1244660816e-13   1.7376179548e-12   4.4386926799e-03   6.9840950485e-02   3.4212789916e-09   5.9342202539e-12   3.1686133335e-16   7.4552241879e-01
   3.7500000000e-04   3.1057224319e-02   1.4771229110e+03  -1.6365948624e+05   1.5002869060e-01   2.3094169299e-01   9.5429390470e-05   3.7157165450e-05   1.1597708209e-03   1.0402705698e-01   1.5495413622e-03   6.7738952526e-02   1.8669281919e-05   1.2728180595e-14   1.1148959569e-15   3.2773536611e-13   3.7764560971e-12   5.2549284930e-03   7.6939380192e-02   4.8328700784e-09   7.9541201770e-12   9.9278729509e-16   7.4317910895e-01
   4.2500000000e-04   3.3993813069e-02   1.5563771753e+03  -1.7927679761e+05   1.6342976689e-01   2.1836396375e-01   1.3128902294e-04   5.1333378732e-05   1.4077817464e-03   9.2120073352e-02   2.0479357619e-03   7.3623601511e-02   1.6356869288e-05   5.8725169296e-14   5.0737071073e-15   1.1066188371e-12   9.8636412399e-12   6.2616901308e-03   8.3413186228e-02   6.5975689100e-09   1.3027589685e-11   4.1491115846e-15   7.4092674538e-01
   4.7500000000e-04   3.6830805349e-02   1.6272400711e+03  -1.9434724955e+05   1.7607667927e-01   2.0804636310e-01   1.7763179576e-04   6.7987873978e-05   1.6288323148e-03   8.0893701792e-02   2.5676477603e-03   7.9157369887e-02   1.4369777155e-05   2.9545667246e-13   2.5104618512e-14   4.2685178304e-12   3.0236831866e-11   7.5145237711e-03   8.9227153815e-02   8.8514100718e-09   2.8184657541e-11   2.0664845743e-14   7.3875077230e-01
   5.2500000000e-04   3.9582845056e-02   1.6905594326e+03  -2.0894702406e+05   1.8802326233e-01   1.9944812088e-01   2.3534880468e-04   8.6956905554e-05   1.8104390875e-03   7.0345956834e-02   3.0808100657e-03   8.4381433313e-02   1.2604971961e-05   1.6123349424e-12   1.3416465014e-13   1.8520305510e-11   1.0623039779e-10   9.0631550354e-03   9.4343325177e-02   1.1751432866e-08   8.3605672585e-11   1.1370119705e-13   7.3663995784e-01
   5.7500000000e-04   4.2261543542e-02   1.7470583280e+03  -2.2313633514e+05   1.9931296872e-01   1.9219010999e-01   3.0540024502e-04   1.0792887146e-04   1.9418943158e-03   6.0479891633e-02   3.5609057354e-03   8.9330134351e-02   1.0998306987e-05   9.4798575923e-12   7.6844588265e-13   8.9064236651e-11   4.1835261488e-10   1.0949078331e-02   9.8728355795e-02   1.5469891997e-08   3.2298090052e-10   6.6759696266e-13   7.3458539610e-01
   6.2500000000e-04   4.4876314087e-02   1.7973825791e+03  -2.3696387854e+05   2.0998277735e-01   1.8599655636e-01   3.8891552292e-04   1.3041129408e-04   2.0144411733e-03   5.1299825530e-02   3.9831431128e-03   9.4032060485e-02   9.5103815022e-06   5.9581034399e-11   4.6768485438e-12   4.6818130923e-10   1.8084337984e-09   1.3204779940e-02   1.0235702140e-01   2.0231468491e-08   1.4838915740e-09   4.1150971534e-12   7.3257986710e-01
