# L (m)  = 0.01
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   2.5000000000e-05   4.4763987362e-03   5.0796075418e+02  -2.0179294415e+04   2.1889376424e-02   6.8942896578e-01   7.5352150581e-06   3.1765171734e-08   1.3480869575e-05   2.1449547826e-01   1.4274650795e-05   9.9724288807e-03   2.0755854888e-05   1.0625807086e-19   8.6017349890e-21   2.3572808499e-16   7.1607409477e-14   6.4812312065e-04   1.1261289207e-02   1.4786120370e-12   8.2391156257e-13   4.5653205136e-20   7.6356660217e-01
   7.5000000000e-05   9.5765859966e-03   7.3073208295e+02  -4.5351701266e+04   4.6816165455e-02   4.7708015037e-01   1.6124475869e-05   4.3195966692e-07   4.6404063016e-05   1.9339453455e-01   5.1461699247e-05   2.1322377746e-02   3.6243693648e-05   1.2027757455e-18   1.1096764958e-19   9.3809841560e-16   1.5347540744e-13   1.3878655365e-03   2.4089797696e-02   3.8205011991e-11   1.9061373301e-12   1.9570231916e-18   7.5965475854e-01
   1.2500000000e-04   1.3957197653e-02   9.0825559971e+02  -6.6981118232e+04   6.8192009684e-02   3.8231356736e-01   2.3600777425e-05   1.9349002076e-06   1.1520362380e-04   1.7523207039e-01   1.2480033176e-04   3.1040652682e-02   3.9151445166e-05   7.6560148428e-18   7.1670897871e-19   2.6230576907e-15   2.2618723124e-13   2.0299606638e-03   3.5097795560e-02   2.2587895220e-10   3.1001423040e-12   1.3005687392e-17   7.5629482940e-01
   1.7500000000e-04   1.7892192356e-02   1.0570559226e+03  -8.6417061170e+04   8.7329901231e-02   3.2728680407e-01   3.0941934862e-05   5.0961094367e-06   2.4392485101e-04   1.5885492310e-01   2.5462256559e-04   3.9716586460e-02   3.4842991143e-05   3.5668111834e-17   3.3059701553e-18   6.0600654272e-15   3.0296346962e-13   2.6248978713e-03   4.4957474964e-02   6.8315702434e-10   4.0644155610e-12   3.8216819150e-17   7.5327668846e-01
   2.2500000000e-04   2.1514053063e-02   1.1856041626e+03  -1.0431051577e+05   1.0484013326e-01   2.9076229879e-01   3.9802295798e-05   1.0188258291e-05   4.3787032380e-04   1.4372128081e-01   4.6245181070e-04   4.7617448262e-02   2.9352807413e-05   1.4160623261e-16   1.2954193125e-17   1.3147330162e-14   4.1306212267e-13   3.2112918721e-03   5.3971590827e-02   1.4262907126e-09   4.6216845498e-12   7.5981903452e-17   7.5049872130e-01
   2.7500000000e-04   2.4903042021e-02   1.2984295083e+03  -1.2105474672e+05   1.2106948884e-01   2.6455808742e-01   5.2587658845e-05   1.7460686448e-05   6.8002996111e-04   1.2954623509e-01   7.6262266500e-04   5.4891599198e-02   2.4793572746e-05   5.3944862351e-16   4.8754505094e-17   2.9866719953e-14   6.3029090731e-13   3.8314377886e-03   6.2293864197e-02   2.4085612701e-09   5.0737468224e-12   1.3655448318e-16   7.4789936677e-01
   3.2500000000e-04   2.8111955496e-02   1.3983865976e+03  -1.3690758630e+05   1.3623163454e-01   2.4476832497e-01   7.1805660569e-05   2.7131857783e-05   9.4600700436e-04   1.1618204333e-01   1.1537862109e-03   6.1633938425e-02   2.1263299554e-05   2.1445536678e-15   1.9163135963e-16   7.6715308403e-14   1.1515027085e-12   4.5353549249e-03   6.9990535533e-02   3.6088877915e-09   5.8815878880e-12   2.8264073268e-16   7.4543813013e-01
   3.7500000000e-04   3.1176504988e-02   1.4874019179e+03  -1.5204271317e+05   1.5046466020e-01   2.2927599943e-01   9.9438908211e-05   3.9333336552e-05   1.2142948384e-03   1.0355661651e-01   1.6189986645e-03   6.7914829467e-02   1.8470694202e-05   9.2519961792e-15   8.1711960411e-16   2.2939556467e-13   2.5679139181e-12   5.3794513364e-03   7.7070940485e-02   5.0725776465e-09   7.6690703738e-12   8.0919359451e-16   7.4308762067e-01
   4.2500000000e-04   3.4122202976e-02   1.5668677746e+03  -1.6658367001e+05   1.6386508499e-01   2.1682350149e-01   1.3683354003e-04   5.4107194512e-05   1.4677076525e-03   9.1636354361e-02   2.1323004756e-03   7.3792980829e-02   1.6168086400e-05   4.3669720766e-14   3.8052960614e-15   7.9523153546e-13   6.8872787093e-12   6.4224131807e-03   8.3512857439e-02   6.9042826430e-09   1.1942315711e-11   3.2357876422e-15   7.4082827032e-01
