# L (m)  = 0.0027
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   6.7500000000e-06   3.9676662294e-03   4.3627313860e+02  -1.6533230327e+04   1.5868576912e-02   8.0144922390e-01   6.1836889159e-05   8.6773782561e-08   6.4782752678e-06   2.1983456523e-01   1.9716657817e-05   7.7823508990e-03   3.9523926177e-05   3.0190310598e-09   2.1017721866e-10   3.9984824052e-06   2.3360362727e-04   3.7700783002e-03   4.2543108238e-03   1.3372149056e-08   3.6633507199e-05   7.5893722181e-12   7.6395680000e-01
   2.0250000000e-05   9.0889929155e-03   6.0323928880e+02  -4.0335986477e+04   3.6204843664e-02   5.7550492165e-01   1.4278562451e-04   5.8910987783e-07   1.5527203160e-05   2.0296610091e-01   4.7173592728e-05   1.7753913955e-02   7.7725048288e-05   1.4800019578e-08   1.2367179094e-09   1.1036203852e-05   5.6040389004e-04   8.6246231944e-03   9.6835208900e-03   9.5395004361e-08   8.7746347056e-05   1.7107786229e-10   7.6002874243e-01
   3.3750000000e-05   1.3482920364e-02   7.3702998156e+02  -6.0757955657e+04   5.3429460217e-02   4.6817347130e-01   2.1388606347e-04   1.5242796237e-06   2.4421925642e-05   1.8867633238e-01   7.3096393871e-05   2.6196743556e-02   9.9152776363e-05   3.9795796730e-08   3.4497563667e-09   2.1151100026e-05   8.7817403895e-04   1.2769845514e-02   1.4248985083e-02   2.9707884664e-07   1.3774566617e-04   8.2060326202e-10   7.5665860008e-01
   4.7250000000e-05   1.7435034533e-02   8.4929181152e+02  -7.9126476890e+04   6.8659255684e-02   4.0407468896e-01   2.7975964321e-04   2.7899657931e-06   3.3755502308e-05   1.7603272876e-01   9.7672296263e-05   3.3658242743e-02   1.1204570497e-04   8.7965649836e-08   7.5917556476e-09   3.6214966309e-05   1.2072809041e-03   1.6471818756e-02   1.8249434543e-02   6.8770721320e-07   1.9014211933e-04   2.3167455309e-09   7.5362732851e-01
   6.0750000000e-05   2.1087769052e-02   9.4616349192e+02  -9.6103547475e+04   8.2439514636e-02   3.6088266623e-01   3.4282230832e-04   4.2584015468e-06   4.3475965285e-05   1.6457916981e-01   1.2077095036e-04   4.0405183141e-02   1.2109079035e-04   1.7351068660e-07   1.4683271438e-08   5.8051806908e-05   1.5597893360e-03   1.9859219817e-02   2.1832289370e-02   1.3373269871e-06   2.4666646188e-04   5.1805963305e-09   7.5082568114e-01
   7.4250000000e-05   2.4516281500e-02   1.0311503389e+03  -1.1203848475e+05   9.5045816326e-02   3.2958418390e-01   4.0444068912e-04   5.8105074780e-06   5.2834822697e-05   1.5408582469e-01   1.4198110500e-04   4.6571735176e-02   1.2842224240e-04   3.1446121637e-07   2.5947064119e-08   8.8530208403e-05   1.9443537749e-03   2.2995292534e-02   2.5074347927e-02   2.2840881203e-06   3.0777949812e-04   1.0239419827e-08   7.4819601209e-01
   8.7750000000e-05   2.7767888990e-02   1.1064458412e+03  -1.2715120849e+05   1.0664102712e-01   3.0579472010e-01   4.6550824246e-04   7.3446507245e-06   6.0712525146e-05   1.4441838289e-01   1.6047793213e-04   5.2236588970e-02   1.3462854027e-04   5.3039514602e-07   4.2607656665e-08   1.2951954045e-04   2.3688734197e-03   2.5915375541e-02   2.8023554362e-02   3.5034397486e-06   3.7290918195e-04   1.8619924662e-08   7.4570202914e-01
   1.0125000000e-04   3.0878118718e-02   1.1734702830e+03  -1.4160683627e+05   1.1733881630e-01   2.8711539163e-01   5.2665775522e-04   8.7685967611e-06   6.6074728840e-05   1.3548423527e-01   1.7511905105e-04   5.7454253298e-02   1.3955730241e-04   8.3768534082e-07   6.5526311771e-08   1.8275232255e-04   2.8417421692e-03   2.8642282260e-02   3.0715622982e-02   4.8986937933e-06   4.4061787825e-04   3.1541142614e-08   7.4331648294e-01
   1.1475000000e-04   3.3873958859e-02   1.2332342823e+03  -1.5553080158e+05   1.2721857812e-01   2.7210394445e-01   5.8826168650e-04   9.9902802111e-06   6.8298620449e-05   1.2721902639e-01   1.8471665819e-04   6.2262546989e-02   1.4286070654e-04   1.2423743211e-06   9.4704582699e-08   2.4954672765e-04   3.3718532354e-03   3.1189922299e-02   3.3177847141e-02   6.3170406460e-06   5.0875170541e-04   4.9885250405e-08   7.4101867356e-01
