# L (m)  = 0.0027
# P (Pa) = 101325
#             001_x           002_mixf              003_T              004_h             005_pv        006_density             007_H2              008_H              009_O             010_O2             011_OH            012_H2O            013_HO2            014_CH2         015_CH2(S)            016_CH3            017_CH4             018_CO            019_CO2            020_HCO           021_CH2O          022_CH2OH             023_N2
                  0   0.0000000000e+00   3.0000000000e+02   1.9075768848e+03   0.0000000000e+00   1.1719839921e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   2.3300000000e-01   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   0.0000000000e+00   7.6700000000e-01
   6.7500000000e-06   2.2166713608e-03   3.0181897168e+02  -8.3949471798e+03   2.1344188407e-04   1.1628175403e+00   1.6411785290e-06   1.5407221680e-18   4.3073712907e-19   2.3232129725e-01   9.8061589973e-13   1.0106244935e-04   6.0943377539e-10   3.5320065187e-18   1.7153538294e-19   5.6959655664e-08   2.1649883740e-03   5.3016243519e-05   5.7722012674e-05   7.0848397736e-18   4.0185067008e-07   3.1229975001e-22   7.6529981307e-01
   2.0250000000e-05   6.6255071062e-03   3.0540560049e+02  -2.8886092864e+04   6.3787617447e-04   1.1450497310e+00   4.9047020656e-06   1.2916423473e-17   1.2875819002e-18   2.3097146353e-01   2.8856198828e-12   3.0202754120e-04   1.8206077110e-09   2.8097501558e-17   1.4692574127e-18   1.7022631270e-07   6.4710512633e-03   1.5844030866e-04   1.7250362255e-04   6.0125661341e-17   1.2009378035e-06   2.8892890143e-21   7.6191823605e-01
   3.3750000000e-05   1.1010941827e-02   3.0893104558e+02  -4.9268476360e+04   1.0597943924e-03   1.1279681275e+00   8.1488815666e-06   3.5784470442e-17   2.1418235565e-18   2.2962899449e-01   4.6717269464e-12   5.0180128385e-04   3.0226216121e-09   7.2335640380e-17   3.8584581021e-18   2.8282456377e-07   1.0754322369e-02   2.6323940503e-04   2.8660482196e-04   1.6122850478e-16   1.9952803721e-06   8.2980707967e-21   7.5855460762e-01
   4.7250000000e-05   1.5373769997e-02   3.1239554084e+02  -6.9545790288e+04   1.4791088122e-03   1.1115371971e+00   1.1373043957e-05   7.0034066876e-17   2.9987162621e-18   2.2829377171e-01   6.3089394961e-12   7.0034213023e-04   4.2141427596e-09   1.3141435071e-16   7.1096322907e-18   3.9473296971e-07   1.5015617407e-02   3.6739173748e-04   4.0000190058e-04   3.0417308177e-16   2.7847084451e-06   1.6688546454e-20   7.5520831841e-01
   6.0750000000e-05   1.9714773133e-02   3.1579936949e+02  -8.9721666993e+04   1.8957386801e-03   1.0957236566e+00   1.4576569689e-05   1.1537107301e-16   3.8655836584e-18   2.2696567447e-01   7.7927659180e-12   8.9761183484e-04   5.3940349712e-09   2.0110916764e-16   1.1016387594e-17   5.0593190311e-07   1.9255737444e-02   4.7087724281e-04   5.1267303276e-04   4.8284717101e-16   3.5690654057e-06   2.8141135514e-20   7.5187876901e-01
   7.4250000000e-05   2.4034719708e-02   3.1914285897e+02  -1.0979967819e+05   2.3096096248e-03   1.0804963096e+00   1.7758888218e-05   1.7163441996e-16   4.7520716601e-18   2.2564458025e-01   9.1359520414e-12   1.0935751748e-03   6.5613414186e-09   2.7821747022e-16   1.5416760671e-17   6.1640339254e-07   2.3475468961e-02   5.7367744351e-04   6.2459811827e-04   6.9240839359e-16   4.3482068213e-06   4.2730731630e-20   7.4856536998e-01
   8.7750000000e-05   2.8334365085e-02   3.2242637614e+02  -1.2978333462e+05   2.7206531156e-03   1.0658258976e+00   2.0919473835e-05   2.3896357761e-16   5.6696358537e-18   2.2433036513e-01   1.0360819760e-11   1.2881996931e-03   7.7152682802e-09   3.6057676175e-16   2.0198204360e-17   7.2613097985e-07   2.7675583914e-02   6.7577531303e-04   7.3575863563e-04   9.2972227386e-16   5.1219994045e-06   6.0572039318e-20   7.4526754198e-01
   1.0125000000e-04   3.2614451456e-02   3.2565032297e+02  -1.4967608584e+05   3.1288059616e-03   1.0516849617e+00   2.4057841824e-05   3.1787147216e-16   6.6313583393e-18   2.2302290422e-01   1.1493134530e-11   1.4814554615e-03   8.8551689448e-09   4.4690331754e-16   2.5292152126e-17   8.3509958855e-07   3.1856839794e-02   7.7715515145e-04   8.4613750686e-04   1.1933437022e-15   5.8903200531e-06   8.1844758768e-20   7.4198471573e-01
   1.1475000000e-04   3.6875707798e-02   3.2881513244e+02  -1.6948131994e+05   3.5340098500e-03   1.0380477159e+00   2.7173544909e-05   4.0924644256e-16   7.6517670720e-18   2.2172207199e-01   1.2557831181e-11   1.6733148619e-03   9.9805287661e-09   5.3655812632e-16   3.0663531911e-17   9.4329540176e-07   3.6019979698e-02   8.7780247073e-04   9.5571897251e-04   1.4832302195e-15   6.6530549652e-06   1.0680042254e-19   7.3871633212e-01
